step,day,date_label,profile_time,eta_per_kwh,p_load_forecast_total_kw,p_pv_forecast_total_kw,p_load_actual_total_kw,p_pv_actual_total_kw,baseline_grid_actual_kw,pbat_aggregate_kw,battery_action,grid_forecast_qp_kw,grid_actual_calculated_kw,soc_predicted_pct,soc646_measured_pct,qp_status,qp_objective_day,pbat_646_B_kw,pbat_645_B_kw,pbat_611_C_kw,pbat_652_A_kw,pbat_671_A_kw,pbat_671_B_kw,pbat_671_C_kw,pbat_692_C_kw,pbat_692_B_kw,pbat_692_A_kw,pbat_675_C_kw,pbat_675_B_kw,pbat_675_A_kw,pbat_634_C_kw,pbat_634_B_kw,pbat_634_A_kw
15,1,7-Jan-13,7:30,0.06,665.806,127.012,665.806,127.012,538.794,229.196833,Discharge,309.597168,309.597167,63.882278,64.71,optimal,-324.645073,17.577501,10.856692,11.718334,7.927109,27.400223,26.710909,27.400223,11.373677,0.0,0.0,20.507085,6.203824,32.914733,8.961079,7.75478,11.890663
16,1,7-Jan-13,8:00,0.06,636.794,237.926,636.794,237.926,398.868,89.270834,Discharge,309.597167,309.597166,63.546674,63.88,optimal,-324.645073,6.846335,4.228618,4.564223,3.087563,10.672228,10.403744,10.672228,4.429981,0.0,0.0,7.98739,2.416353,12.820097,3.490288,3.020442,4.631344
17,1,7-Jan-13,8:30,0.06,676.108,366.944,676.108,366.944,309.164,-0.433165,Idle,309.597166,309.597165,63.548302,63.57,optimal,-324.645073,-0.03322,-0.020518,-0.022147,-0.014982,-0.051784,-0.050482,-0.051784,-0.021495,-0.0,-0.0,-0.038757,-0.011725,-0.062206,-0.016936,-0.014656,-0.022472
18,1,7-Jan-13,9:00,0.06,729.828,505.332,729.828,505.332,224.496,-85.101164,Charge,309.597165,309.597164,63.868231,63.61,optimal,-324.645073,-6.526555,-4.031108,-4.351037,-2.943349,-10.173748,-9.917805,-10.173748,-4.223065,-0.0,-0.0,-7.614315,-2.30349,-12.221295,-3.327264,-2.879363,-4.415023
19,1,7-Jan-13,9:30,0.06,680.404,658.94,680.404,658.94,21.464,-288.133163,Charge,309.597164,309.597163,64.951439,64.02,optimal,-324.645073,-22.097431,-13.648413,-14.73162,-9.965508,-34.445995,-33.579429,-34.445995,-14.298337,-0.0,-0.0,-25.780336,-7.799093,-41.378522,-11.265357,-9.748866,-14.948262
20,1,7-Jan-13,10:00,0.06,682.818,829.604,682.818,829.604,-146.786,-456.383162,Charge,309.597162,309.597162,66.667165,65.17,optimal,-324.645073,-35.000814,-21.61815,-23.333876,-15.784681,-54.560092,-53.187511,-54.560092,-22.647585,-0.0,-0.0,-40.834283,-12.353228,-65.54074,-17.843552,-15.441536,-23.677021
21,1,7-Jan-13,10:30,0.06,710.68,970.704,710.68,970.704,-260.024,-569.621161,Charge,309.597161,309.597161,68.808598,66.93,optimal,-324.645073,-43.685232,-26.982055,-29.123488,-19.701183,-68.097567,-66.384421,-68.097567,-28.266915,-0.0,-0.0,-50.966104,-15.418317,-81.802738,-22.270903,-19.272896,-29.551775
22,1,7-Jan-13,11:00,0.06,757.052,1171.376,757.052,1171.376,-414.324,-723.92116,Charge,309.59716,309.59716,71.530106,69.14,optimal,-324.645073,-55.518766,-34.291002,-37.01251,-25.037875,-86.543958,-84.366752,-86.543958,-35.923907,-0.0,-0.0,-64.771893,-19.594858,-103.96161,-28.303684,-24.493573,-37.556812
23,1,7-Jan-13,11:30,0.06,721.462,1275.472,721.462,1275.472,-554.01,-863.607159,Charge,309.597159,309.597159,74.776749,71.94,optimal,-324.645073,-66.231526,-40.907708,-44.154351,-29.86912,-103.243262,-100.645947,-103.243262,-42.855694,-0.0,-0.0,-77.270114,-23.375833,-124.02178,-33.765092,-29.219791,-44.80368
24,1,7-Jan-13,12:00,0.06,763.036,1318.254,763.036,1318.254,-555.218,-864.815158,Charge,309.597158,309.597158,78.027934,75.17,optimal,-324.645073,-66.32417,-40.964929,-44.216113,-29.9109,-103.387677,-100.786729,-103.387677,-42.915639,-0.0,-0.0,-77.378198,-23.408531,-124.19526,-33.812322,-29.260663,-44.86635
25,1,7-Jan-13,12:30,0.06,817.948,1394.428,817.948,1394.428,-576.48,-886.077157,Charge,309.597157,309.597157,81.359051,78.42,optimal,-324.645073,-67.954789,-41.972076,-45.303193,-30.646278,-105.929525,-103.264631,-105.929525,-43.970746,-0.0,-0.0,-79.280588,-23.984043,-127.248674,-34.643618,-29.980054,-45.969416
26,1,7-Jan-13,13:00,0.06,850.872,1450.29,850.872,1450.29,-599.418,-909.015156,Charge,309.597156,309.597156,84.776401,81.76,optimal,-324.645073,-69.713944,-43.058613,-46.475963,-31.439622,-108.671737,-105.937857,-108.671737,-45.109023,-0.0,-0.0,-81.332935,-24.604922,-130.542778,-35.540442,-30.756152,-47.159433
27,1,7-Jan-13,13:30,0.06,832.132,1468.562,832.132,1468.562,-636.43,-946.027155,Charge,309.597155,309.597155,88.332895,85.21,optimal,-324.645073,-72.552459,-44.811813,-48.368306,-32.719736,-113.096479,-110.251285,-113.096479,-46.945708,-0.0,-0.0,-84.644535,-25.60675,-135.858035,-36.987528,-32.008438,-49.079604
28,1,7-Jan-13,14:00,0.06,867.434,1539.744,867.434,1539.744,-672.31,-981.907154,Charge,309.597154,309.597154,92.024275,88.8,optimal,-324.645073,-75.304158,-46.511392,-50.202772,-33.960699,-117.385893,-114.432789,-117.385893,-48.72622,-0.0,-0.0,-87.854851,-26.577938,-141.010727,-38.390355,-33.222423,-50.941048
29,1,7-Jan-13,14:30,0.3,966.92,1537.734,966.92,1537.734,-570.814,-432.733431,Charge,-138.080569,-138.080569,93.651092,92.27,optimal,-324.645073,-33.187075,-20.497899,-22.124717,-14.96672,-51.732794,-50.43134,-51.732794,-21.47399,-0.0,-0.0,-38.718254,-11.713085,-62.144425,-16.918901,-14.641357,-22.45008
30,1,7-Jan-13,15:00,0.3,1001.206,1483.066,1001.206,1483.066,-481.86,-343.779431,Charge,-138.08057,-138.080569,94.943496,93.85,optimal,-324.645073,-26.365039,-16.284289,-17.576693,-11.890116,-41.098443,-40.06452,-41.098443,-17.059731,-0.0,-0.0,-30.759212,-9.305308,-49.369828,-13.441,-11.631635,-17.835174
31,1,7-Jan-13,15:30,0.3,1117.768,1391.096,1117.768,1391.096,-273.328,-135.247431,Charge,-138.08057,-138.080569,95.451945,95.05,optimal,-324.645073,-10.372359,-6.406457,-6.914906,-4.677731,-16.168678,-15.761919,-16.168678,-6.711527,-0.0,-0.0,-12.101086,-3.660833,-19.422751,-5.287869,-4.576041,-7.016596
32,1,7-Jan-13,16:00,0.3,1215.124,1279.638,1215.124,1279.638,-64.514,73.566569,Discharge,-138.08057,-138.080569,95.175379,95.46,optimal,-324.645073,5.641947,3.484732,3.761298,2.544408,8.7948,8.573547,8.7948,3.650672,0.0,0.0,6.582272,1.991276,10.564823,2.876287,2.489094,3.816611
33,1,7-Jan-13,16:30,0.3,1177.174,1106.536,1177.174,1106.536,70.638,208.718569,Discharge,-138.08057,-138.080569,94.390723,95.11,optimal,-324.645073,16.006988,9.886669,10.671325,7.218838,24.952069,24.324344,24.952069,10.357463,0.0,0.0,18.674819,5.649525,29.97387,8.160425,7.061906,10.828257
34,1,7-Jan-13,17:00,0.3,1190.878,914.84,1190.878,914.84,276.038,414.118569,Discharge,-138.08057,-138.080569,92.833886,94.25,optimal,-324.645073,31.759469,19.616143,21.172979,14.322898,49.507408,48.261938,49.507408,20.550245,0.0,0.0,37.052714,11.209224,59.471163,16.191102,14.011531,21.484347
35,1,7-Jan-13,17:30,0.3,1282.982,728.164,1282.982,728.164,554.818,692.898569,Discharge,-138.08057,-138.080569,90.229004,92.58,optimal,-324.645073,53.139589,32.821511,35.426393,23.964913,82.835242,80.751337,82.835242,34.38444,0.0,0.0,61.996188,18.755149,99.506486,27.090771,23.443937,35.947369
36,1,7-Jan-13,18:00,0.3,1461.024,523.1,1461.024,523.1,937.924,1076.004568,Discharge,-138.080571,-138.080568,86.183874,89.83,optimal,-324.645073,82.520651,50.968637,55.013767,37.215196,128.635133,125.399029,128.635133,53.395715,0.0,0.0,96.274093,29.124936,154.523964,42.069352,36.40617,55.822793
37,1,7-Jan-13,18:30,0.3,1475.752,325.53,1475.752,325.53,1150.222,1288.302568,Discharge,-138.080571,-138.080568,81.340632,85.69,optimal,-324.645073,98.802152,61.024859,65.868101,44.557833,154.015119,150.140525,154.015119,63.930804,0.0,0.0,115.269177,34.871348,185.011873,50.369724,43.589185,66.83675
38,1,7-Jan-13,19:00,0.3,1447.248,165.692,1447.248,165.692,1281.556,1419.636568,Discharge,-138.080571,-138.080568,76.003652,80.79,optimal,-324.645073,108.874383,67.245943,72.582922,49.100212,169.715951,165.446367,169.715951,70.44813,0.0,0.0,127.020114,38.426253,203.87262,55.504588,48.032816,73.650318
39,1,7-Jan-13,19:30,0.3,1341.372,67.068,1341.372,67.068,1274.304,1412.384568,Discharge,-138.080571,-138.080568,70.693936,75.45,optimal,-324.645073,108.318215,66.902427,72.212143,48.849391,168.848982,164.601209,168.848982,70.088257,0.0,0.0,126.371251,38.229958,202.831167,55.221051,47.787448,73.274087
40,1,7-Jan-13,20:00,0.3,1296.616,12.324,1296.616,12.324,1284.292,1422.372568,Discharge,-138.080571,-138.080568,65.34667,70.15,optimal,-324.645073,109.084212,67.375543,72.722808,49.194841,170.043036,165.765224,170.043036,70.583902,0.0,0.0,127.264914,38.50031,204.265534,55.611559,48.125388,73.792261
41,1,7-Jan-13,20:30,0.06,1239.91,0.068,1239.91,0.068,1239.842,930.244854,Discharge,309.597143,309.597146,61.849509,64.99,optimal,-324.645073,71.342087,44.06423,47.561391,32.173882,111.209723,108.411994,111.209723,46.162527,0.0,0.0,83.232434,25.17956,133.591554,36.370476,31.47445,48.260823
42,1,7-Jan-13,21:00,0.06,1251.986,0.264,1251.986,0.264,1251.722,942.124855,Discharge,309.597142,309.597145,58.307686,61.51,optimal,-324.645073,72.253184,44.626967,48.16879,32.584769,112.629964,109.796506,112.629964,46.75206,0.0,0.0,84.295382,25.501124,135.297629,36.834957,31.876405,48.877154
43,1,7-Jan-13,21:30,0.06,1205.092,0.168,1205.092,0.168,1204.924,895.326855,Discharge,309.597141,309.597145,54.941796,57.99,optimal,-324.645073,68.664165,42.410219,45.77611,30.966192,107.035316,104.342603,107.035316,44.429754,0.0,0.0,80.108192,24.234411,128.577015,35.00526,30.293014,46.449288
44,1,7-Jan-13,22:00,0.06,1250.378,0.0,1250.378,0.0,1250.378,940.780855,Discharge,309.597141,309.597145,51.405026,54.59,optimal,-324.645073,72.150111,44.563304,48.100074,32.538285,112.46929,109.639874,112.46929,46.685366,0.0,0.0,84.175129,25.464745,135.104619,36.782409,31.830931,48.807428
45,1,7-Jan-13,22:30,0.03,1158.618,0.066,1158.618,0.066,1158.552,289.357716,Discharge,869.19428,869.194284,50.317215,51.31,optimal,-324.645073,22.191344,13.706418,14.794229,10.007861,34.592389,33.72214,34.592389,14.359105,0.0,0.0,25.889901,7.832239,41.554379,11.313234,9.790299,15.011791
46,1,7-Jan-13,23:00,0.03,1021.238,0.258,1021.238,0.258,1020.98,151.785716,Discharge,869.194279,869.194284,49.746592,50.28,optimal,-324.645073,11.640709,7.18985,7.760473,5.249732,18.145811,17.689313,18.145811,7.532224,0.0,0.0,13.580827,4.108486,21.797798,5.934479,5.135607,7.874597
47,1,7-Jan-13,23:30,0.03,884.048,0.108,884.048,0.108,883.94,14.745716,Discharge,869.194279,869.194284,49.691157,49.74,optimal,-324.645073,1.130874,0.698481,0.753916,0.510002,1.762834,1.718486,1.762834,0.731742,0.0,0.0,1.319354,0.399132,2.117618,0.576524,0.498915,0.765003
48,1,8-Jan-13,0:00,0.03,787.258,0.216,787.258,0.216,787.042,-82.152285,Charge,869.19428,869.194285,50.0,49.73,optimal,-324.645073,-6.300401,-3.891424,-4.200267,-2.841357,-9.821213,-9.574138,-9.821213,-4.07673,-0.0,-0.0,-7.350468,-2.223671,-11.797809,-3.211969,-2.779589,-4.262036
49,2,8-Jan-13,0:30,0.03,757.586,0.176,757.586,0.176,757.41,-565.922032,Charge,1323.332032,1323.332032,52.127526,50.21,optimal,4413.364238,-43.401539,-26.806833,-28.93436,-19.573243,-67.655341,-65.95332,-67.655341,-28.083349,-0.0,-0.0,-50.635129,-15.31819,-81.27151,-22.126275,-19.147738,-29.359865
50,2,8-Jan-13,1:00,0.03,684.528,0.0,684.528,0.0,684.528,-638.80407,Charge,1323.33207,1323.33207,54.529045,52.34,optimal,4413.364238,-48.990989,-30.25914,-32.660659,-22.093975,-76.368306,-74.447091,-76.368306,-31.700052,-0.0,-0.0,-57.156154,-17.290937,-91.738028,-24.975798,-21.613672,-33.140963
51,2,8-Jan-13,1:30,0.03,601.122,0.164,601.122,0.164,600.958,-722.374145,Charge,1323.332145,1323.332145,57.244738,54.77,optimal,4413.364238,-55.400122,-34.217723,-36.933415,-24.984369,-86.359014,-84.18646,-86.359014,-35.847138,-0.0,-0.0,-64.633476,-19.552984,-103.739445,-28.2432,-24.44123,-37.476553
52,2,8-Jan-13,2:00,0.03,559.964,0.156,559.964,0.156,559.808,-763.524255,Charge,1323.332255,1323.332255,60.11513,57.49,optimal,4413.364238,-58.555996,-36.166938,-39.03733,-26.407606,-91.278464,-88.98215,-91.278464,-37.889174,-0.0,-0.0,-68.315328,-20.666822,-109.648972,-29.852076,-25.833527,-39.611409
53,2,8-Jan-13,2:30,0.03,585.936,0.296,585.936,0.296,585.64,-737.6924,Charge,1323.3324,1323.3324,62.888409,60.37,optimal,4413.364238,-56.574906,-34.943324,-37.716604,-25.514173,-88.190294,-85.971671,-88.190294,-36.607292,-0.0,-0.0,-66.004057,-19.967614,-105.939284,-28.842109,-24.959517,-38.27126
54,2,8-Jan-13,3:00,0.03,558.69,0.2,558.69,0.2,558.49,-764.842575,Charge,1323.332575,1323.332575,65.763757,63.18,optimal,4413.364238,-58.6571,-36.229385,-39.104733,-26.453202,-91.436067,-89.135789,-91.436067,-37.954594,-0.0,-0.0,-68.433283,-20.702506,-109.838295,-29.903619,-25.878132,-39.679803
55,2,8-Jan-13,3:30,0.03,575.054,0.0,575.054,0.0,575.054,-748.278779,Charge,1323.332779,1323.332779,68.576836,66.06,optimal,4413.364238,-57.386794,-35.444784,-38.257862,-25.880319,-89.455884,-87.205422,-89.455884,-37.132631,-0.0,-0.0,-66.951259,-20.254162,-107.459584,-29.256012,-25.317703,-38.820478
56,2,8-Jan-13,4:00,0.03,568.032,0.06,568.032,0.06,567.972,-755.361007,Charge,1323.333007,1323.333007,71.416539,68.86,optimal,4413.364238,-57.929942,-35.780258,-38.619961,-26.125268,-90.302556,-88.030794,-90.302556,-37.48408,-0.0,-0.0,-67.584932,-20.445862,-108.476656,-29.532912,-25.557327,-39.187902
57,2,8-Jan-13,4:30,0.03,571.316,0.108,571.316,0.108,571.208,-752.125254,Charge,1323.333254,1323.333254,74.244077,71.7,optimal,4413.364238,-57.681786,-35.626986,-38.454524,-26.013355,-89.915726,-87.653695,-89.915726,-37.323509,-0.0,-0.0,-67.295417,-20.358278,-108.011973,-29.406401,-25.447847,-39.020032
58,2,8-Jan-13,5:00,0.03,560.216,0.44,560.216,0.44,559.776,-763.557517,Charge,1323.333517,1323.333517,77.114594,74.55,optimal,4413.364238,-58.558546,-36.168514,-39.039031,-26.408756,-91.28244,-88.986026,-91.28244,-37.890824,-0.0,-0.0,-68.318304,-20.667722,-109.653749,-29.853377,-25.834653,-39.613134
59,2,8-Jan-13,5:30,0.03,559.922,0.232,559.922,0.232,559.69,-763.643789,Charge,1323.333789,1323.333789,79.985435,77.44,optimal,4413.364238,-58.565163,-36.172601,-39.043442,-26.41174,-91.292754,-88.996081,-91.292754,-37.895105,-0.0,-0.0,-68.326023,-20.670057,-109.666138,-29.85675,-25.837572,-39.61761
60,2,8-Jan-13,6:00,0.03,587.524,0.228,587.524,0.228,587.296,-736.038067,Charge,1323.334067,1323.334067,82.752496,80.32,optimal,4413.364238,-56.448032,-34.864961,-37.632021,-25.456956,-87.992521,-85.778872,-87.992521,-36.525197,-0.0,-0.0,-65.856038,-19.922835,-105.701707,-28.777428,-24.903544,-38.185434
61,2,8-Jan-13,6:30,0.03,604.91,9.206,604.91,9.206,595.704,-727.630344,Charge,1323.334344,1323.334344,85.487948,83.07,optimal,4413.364238,-55.803229,-34.466701,-37.202153,-25.166162,-86.987387,-84.799025,-86.987387,-36.107972,-0.0,-0.0,-65.103768,-19.695257,-104.494283,-28.448705,-24.619072,-37.749243
62,2,8-Jan-13,7:00,0.03,661.894,64.44,661.894,64.44,597.454,-725.880615,Charge,1323.334615,1323.334615,88.216823,85.81,optimal,4413.364238,-55.66904,-34.383819,-37.112693,-25.105645,-86.778209,-84.595109,-86.778209,-36.021143,-0.0,-0.0,-64.947213,-19.647896,-104.243006,-28.380295,-24.55987,-37.658468
63,2,8-Jan-13,7:30,0.06,689.118,175.972,689.118,175.972,513.146,-23.521404,Charge,536.667404,536.667404,88.305249,88.29,optimal,4413.364238,-1.803897,-1.114172,-1.202598,-0.813522,-2.811957,-2.741216,-2.811957,-1.167228,-0.0,-0.0,-2.104547,-0.63667,-3.377886,-0.919634,-0.795837,-1.220283
64,2,8-Jan-13,8:00,0.06,743.098,314.808,743.098,314.808,428.29,-108.37752,Charge,536.66752,536.66752,88.712683,88.42,optimal,4413.364238,-8.311659,-5.133672,-5.541106,-3.748395,-12.95641,-12.630463,-12.95641,-5.378133,-0.0,-0.0,-9.696936,-2.933527,-15.56399,-4.237317,-3.666909,-5.622593
65,2,8-Jan-13,8:30,0.06,823.554,443.502,823.554,443.502,380.052,-156.615631,Charge,536.667631,536.667631,89.301464,88.83,optimal,4413.364238,-12.011124,-7.418635,-8.007416,-5.416781,-18.723222,-18.252198,-18.723222,-7.771903,-0.0,-0.0,-14.012977,-4.23922,-22.491418,-6.123318,-5.299025,-8.125172
66,2,8-Jan-13,9:00,0.06,851.35,595.642,851.35,595.642,255.708,-280.959735,Charge,536.667735,536.667735,90.357704,89.47,optimal,4413.364238,-21.547288,-13.308619,-14.364859,-9.717404,-33.588419,-32.743428,-33.588419,-13.942363,-0.0,-0.0,-25.138503,-7.604925,-40.348353,-10.984892,-9.506156,-14.576107
67,2,8-Jan-13,9:30,0.06,888.854,789.788,888.854,789.788,99.066,-437.601833,Charge,536.667833,536.667833,92.002823,90.6,optimal,4413.364238,-33.560441,-20.728508,-22.373628,-15.135101,-52.314806,-50.99871,-52.314806,-21.71558,-0.0,-0.0,-39.153848,-11.844862,-62.843571,-17.109245,-14.806077,-22.702651
68,2,8-Jan-13,10:00,0.06,993.1,982.948,993.1,982.948,10.152,-526.515922,Charge,536.667922,536.667922,93.982206,92.3,optimal,4413.364238,-40.379417,-24.940228,-26.919611,-18.210325,-62.944385,-61.360878,-62.944385,-26.127858,-0.0,-0.0,-47.109319,-14.251559,-75.612437,-20.585585,-17.814448,-27.315488
69,2,8-Jan-13,10:30,0.06,1218.084,1036.966,1218.084,1036.966,181.118,-355.550003,Charge,536.668003,536.668003,95.31886,94.2,optimal,4413.364238,-27.267745,-16.841842,-18.178496,-12.297218,-42.505602,-41.436278,-42.505602,-17.643835,-0.0,-0.0,-31.812369,-9.62391,-51.060188,-13.901203,-12.029887,-18.445827
70,2,8-Jan-13,11:00,0.06,1283.24,1090.962,1283.24,1090.962,192.278,-344.390073,Charge,536.668073,536.668073,96.61356,95.52,optimal,4413.364238,-26.41187,-16.313214,-17.607914,-11.911236,-41.171445,-40.135685,-41.171445,-17.090034,-0.0,-0.0,-30.813849,-9.321837,-49.457522,-13.464875,-11.652296,-17.866853
71,2,8-Jan-13,11:30,0.06,1446.28,1178.128,1446.28,1178.128,268.152,-268.516133,Charge,536.668133,536.668133,97.623019,96.77,optimal,4413.364238,-20.592967,-12.719185,-13.728644,-9.287024,-32.100801,-31.293234,-32.100801,-13.324861,-0.0,-0.0,-24.025128,-7.268106,-38.561339,-10.498375,-9.085132,-13.930536
72,2,8-Jan-13,12:00,0.06,1578.538,1355.272,1578.538,1355.272,223.266,-313.402182,Charge,536.668182,536.668182,98.801223,97.81,optimal,4413.364238,-24.035355,-14.845367,-16.02357,-10.839474,-37.466877,-36.524314,-37.466877,-15.552289,-0.0,-0.0,-28.041248,-8.483067,-45.007381,-12.253318,-10.603833,-16.259211
73,2,8-Jan-13,12:30,0.06,1841.69,1500.324,1841.69,1500.324,341.366,-195.302219,Charge,536.668219,536.668219,99.535442,98.94,optimal,4413.364238,-14.978065,-9.251158,-9.985377,-6.754814,-23.34816,-22.760785,-23.34816,-9.691689,-0.0,-0.0,-17.474409,-5.286376,-28.047161,-7.635876,-6.60797,-10.13222
74,2,8-Jan-13,13:00,0.06,1973.82,1516.364,1973.82,1516.364,457.456,-79.212244,Charge,536.668244,536.668244,99.833232,99.63,optimal,4413.364238,-6.074924,-3.752159,-4.049949,-2.739672,-9.469734,-9.231502,-9.469734,-3.930833,-0.0,-0.0,-7.087411,-2.144091,-11.375593,-3.09702,-2.680114,-4.109507
75,2,8-Jan-13,13:30,0.06,2069.084,1576.776,2069.084,1576.776,492.308,-44.360257,Charge,536.668257,536.668257,100.0,99.91,optimal,4413.364238,-3.402065,-2.101275,-2.268043,-1.534265,-5.303219,-5.169804,-5.303219,-2.201336,-0.0,-0.0,-3.969076,-1.200729,-6.370533,-1.734386,-1.500911,-2.301397
76,2,8-Jan-13,14:00,0.06,2252.562,1550.002,2252.562,1550.002,702.56,0.0,Idle,702.56,702.56,100.0,100.0,optimal,4413.364238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,2,8-Jan-13,14:30,0.3,2376.652,1383.374,2376.652,1383.374,993.278,176.430167,Discharge,816.847833,816.847833,99.336729,99.93,optimal,4413.364238,13.530735,8.357218,9.02049,6.102096,21.092027,20.56141,21.092027,8.755181,0.0,0.0,15.785857,4.775553,25.336964,6.898022,5.969442,9.153144
78,2,8-Jan-13,15:00,0.3,2483.374,1253.08,2483.374,1253.08,1230.294,413.446167,Discharge,816.847833,816.847833,97.78242,99.15,optimal,4413.364238,31.707902,19.584292,21.138601,14.299642,49.427023,48.183576,49.427023,20.516877,0.0,0.0,36.992552,11.191024,59.3746,16.164813,13.98878,21.449463
