step,day,date_label,profile_time,eta_per_kwh,p_load_forecast_total_kw,p_pv_forecast_total_kw,p_load_actual_total_kw,p_pv_actual_total_kw,baseline_grid_actual_kw,pbat_aggregate_kw,battery_action,grid_forecast_qp_kw,grid_actual_calculated_kw,soc_predicted_pct,soc646_measured_pct,qp_status,qp_objective_day,pbat_646_B_kw,pbat_645_B_kw,pbat_611_C_kw,pbat_652_A_kw,pbat_671_A_kw,pbat_671_B_kw,pbat_671_C_kw,pbat_692_C_kw,pbat_692_B_kw,pbat_692_A_kw,pbat_675_C_kw,pbat_675_B_kw,pbat_675_A_kw,pbat_634_C_kw,pbat_634_B_kw,pbat_634_A_kw
28,1,7-Jan-13,14:00,0.06,867.434,1539.744,867.434,1539.744,-672.31,-981.907161,Charge,309.597174,309.597161,92.024275,88.8,optimal,-324.645103,-75.304158,-46.511392,-50.202772,-33.960699,-117.385894,-114.432789,-117.385894,-48.72622,-0.0,-0.0,-87.854851,-26.577938,-141.010728,-38.390355,-33.222423,-50.941048
29,1,7-Jan-13,14:30,0.3,966.92,1537.734,966.92,1537.734,-570.814,-432.733411,Charge,-138.080565,-138.080589,93.651092,92.27,optimal,-324.645103,-33.187074,-20.497898,-22.124716,-14.966719,-51.732791,-50.431337,-51.732791,-21.473989,-0.0,-0.0,-38.718253,-11.713085,-62.144422,-16.9189,-14.641356,-22.450079
30,1,7-Jan-13,15:00,0.3,1001.206,1483.066,1001.206,1483.066,-481.86,-343.779414,Charge,-138.080564,-138.080586,94.943495,93.85,optimal,-324.645103,-26.365038,-16.284288,-17.576692,-11.890115,-41.098441,-40.064518,-41.098441,-17.05973,-0.0,-0.0,-30.759211,-9.305307,-49.369826,-13.441,-11.631634,-17.835173
31,1,7-Jan-13,15:30,0.3,1117.768,1391.096,1117.768,1391.096,-273.328,-135.247417,Charge,-138.080564,-138.080583,95.451944,95.05,optimal,-324.645103,-10.372358,-6.406457,-6.914906,-4.67773,-16.168676,-15.761917,-16.168676,-6.711526,-0.0,-0.0,-12.101085,-3.660832,-19.422749,-5.287869,-4.57604,-7.016595
32,1,7-Jan-13,16:00,0.3,1215.124,1279.638,1215.124,1279.638,-64.514,73.566578,Discharge,-138.080563,-138.080578,95.175378,95.46,optimal,-324.645103,5.641948,3.484733,3.761299,2.544408,8.794801,8.573549,8.794801,3.650672,0.0,0.0,6.582273,1.991276,10.564824,2.876287,2.489095,3.816612
33,1,7-Jan-13,16:30,0.3,1177.174,1106.536,1177.174,1106.536,70.638,208.718574,Discharge,-138.080564,-138.080574,94.390721,95.11,optimal,-324.645103,16.006988,9.886669,10.671326,7.218838,24.95207,24.324345,24.95207,10.357463,0.0,0.0,18.67482,5.649525,29.97387,8.160425,7.061907,10.828257
34,1,7-Jan-13,17:00,0.3,1190.878,914.84,1190.878,914.84,276.038,414.11857,Discharge,-138.080564,-138.08057,92.833884,94.25,optimal,-324.645103,31.759469,19.616143,21.172979,14.322898,49.507408,48.261939,49.507408,20.550245,0.0,0.0,37.052714,11.209224,59.471163,16.191102,14.011531,21.484347
35,1,7-Jan-13,17:30,0.3,1282.982,728.164,1282.982,728.164,554.818,692.898565,Discharge,-138.080564,-138.080565,90.229003,92.58,optimal,-324.645103,53.139589,32.821511,35.426393,23.964913,82.835242,80.751336,82.835242,34.38444,0.0,0.0,61.996187,18.755149,99.506486,27.090771,23.443936,35.947369
36,1,7-Jan-13,18:00,0.3,1461.024,523.1,1461.024,523.1,937.924,1076.00456,Discharge,-138.080564,-138.08056,86.183873,89.83,optimal,-324.645103,82.52065,50.968637,55.013767,37.215195,128.635132,125.399028,128.635132,53.395715,0.0,0.0,96.274092,29.124935,154.523963,42.069351,36.406169,55.822793
37,1,7-Jan-13,18:30,0.3,1475.752,325.53,1475.752,325.53,1150.222,1288.302558,Discharge,-138.080564,-138.080558,81.34063,85.69,optimal,-324.645103,98.802151,61.024858,65.868101,44.557833,154.015118,150.140524,154.015118,63.930804,0.0,0.0,115.269176,34.871347,185.011871,50.369724,43.589184,66.836749
38,1,7-Jan-13,19:00,0.3,1447.248,165.692,1447.248,165.692,1281.556,1419.63656,Discharge,-138.080564,-138.08056,76.003651,80.78,optimal,-324.645103,108.874383,67.245942,72.582922,49.100212,169.71595,165.446366,169.71595,70.44813,0.0,0.0,127.020113,38.426253,203.872619,55.504587,48.032816,73.650318
39,1,7-Jan-13,19:30,0.3,1341.372,67.068,1341.372,67.068,1274.304,1412.384566,Discharge,-138.080564,-138.080566,70.693934,75.45,optimal,-324.645103,108.318215,66.902427,72.212143,48.849391,168.848982,164.601209,168.848982,70.088257,0.0,0.0,126.371251,38.229958,202.831167,55.221051,47.787448,73.274086
40,1,7-Jan-13,20:00,0.3,1296.616,12.324,1296.616,12.324,1284.292,1422.372573,Discharge,-138.080565,-138.080573,65.346669,70.15,optimal,-324.645103,109.084212,67.375543,72.722808,49.194841,170.043037,165.765225,170.043037,70.583902,0.0,0.0,127.264914,38.50031,204.265535,55.611559,48.125388,73.792261
41,1,7-Jan-13,20:30,0.06,1239.91,0.068,1239.91,0.068,1239.842,930.244816,Discharge,309.597171,309.597184,61.849508,64.99,optimal,-324.645103,71.342084,44.064228,47.561389,32.173881,111.209719,108.41199,111.209719,46.162525,0.0,0.0,83.232431,25.179559,133.591549,36.370474,31.474449,48.260821
42,1,7-Jan-13,21:00,0.06,1251.986,0.264,1251.986,0.264,1251.722,942.124832,Discharge,309.597165,309.597168,58.307685,61.5,optimal,-324.645103,72.253183,44.626966,48.168788,32.584769,112.629961,109.796503,112.629961,46.752059,0.0,0.0,84.29538,25.501123,135.297626,36.834956,31.876404,48.877153
43,1,7-Jan-13,21:30,0.06,1205.092,0.168,1205.092,0.168,1204.924,895.32685,Discharge,309.597159,309.59715,54.941795,57.99,optimal,-324.645103,68.664164,42.410219,45.77611,30.966192,107.035315,104.342603,107.035315,44.429753,0.0,0.0,80.108192,24.234411,128.577014,35.00526,30.293014,46.449288
44,1,7-Jan-13,22:00,0.06,1250.378,0.0,1250.378,0.0,1250.378,940.780863,Discharge,309.597153,309.597137,51.405025,54.59,optimal,-324.645103,72.150111,44.563304,48.100074,32.538285,112.469291,109.639875,112.469291,46.685366,0.0,0.0,84.17513,25.464745,135.10462,36.78241,31.830931,48.807428
45,1,7-Jan-13,22:30,0.03,1158.618,0.066,1158.618,0.066,1158.552,289.357673,Discharge,869.194298,869.194327,50.317214,51.31,optimal,-324.645103,22.19134,13.706416,14.794227,10.007859,34.592383,33.722135,34.592383,14.359103,0.0,0.0,25.889897,7.832238,41.554373,11.313232,9.790297,15.011789
46,1,7-Jan-13,23:00,0.03,1021.238,0.258,1021.238,0.258,1020.98,151.785668,Discharge,869.194294,869.194332,49.746591,50.28,optimal,-324.645103,11.640705,7.189847,7.76047,5.24973,18.145805,17.689307,18.145805,7.532221,0.0,0.0,13.580823,4.108484,21.797791,5.934477,5.135605,7.874595
47,1,7-Jan-13,23:30,0.03,884.048,0.108,884.048,0.108,883.94,14.745654,Discharge,869.194299,869.194346,49.691157,49.75,optimal,-324.645103,1.13087,0.698478,0.753913,0.51,1.762826,1.718478,1.762826,0.731739,0.0,0.0,1.319348,0.39913,2.117609,0.576522,0.498913,0.765
48,1,8-Jan-13,0:00,0.03,787.258,0.216,787.258,0.216,787.042,-82.152359,Charge,869.194311,869.194359,50.0,49.73,optimal,-324.645103,-6.300406,-3.891428,-4.200271,-2.84136,-9.821222,-9.574147,-9.821222,-4.076734,-0.0,-0.0,-7.350474,-2.223673,-11.79782,-3.211972,-2.779591,-4.26204
49,2,8-Jan-13,0:30,0.03,757.586,0.176,757.586,0.176,757.41,-1526.20365,Charge,2283.613653,2283.61365,55.737608,50.57,optimal,453.777186,-117.047197,-72.293857,-78.031465,-52.785991,-182.455925,-177.865839,-182.455925,-75.736422,-0.0,-0.0,-136.555063,-41.310775,-219.176614,-59.67112,-51.638469,-79.178986
50,2,8-Jan-13,1:00,0.03,684.528,0.0,684.528,0.0,684.528,-1599.085641,Charge,2283.613644,2283.613641,61.749208,56.33,optimal,453.777186,-122.636643,-75.746162,-81.757762,-55.306721,-191.168885,-186.359605,-191.168885,-79.353122,-0.0,-0.0,-143.076084,-43.283521,-229.643126,-62.520642,-54.104401,-82.960082
51,2,8-Jan-13,1:30,0.03,601.122,0.164,601.122,0.164,600.958,-1682.655623,Charge,2283.613625,2283.613623,68.074981,62.39,optimal,453.777186,-129.04577,-79.70474,-86.030513,-58.197112,-201.159582,-196.098964,-201.159582,-83.500204,-0.0,-0.0,-150.553398,-45.545566,-241.644529,-65.788039,-56.931957,-87.295668
52,2,8-Jan-13,2:00,0.03,559.964,0.156,559.964,0.156,559.808,-1723.805595,Charge,2283.613598,2283.613595,74.555453,68.73,optimal,453.777186,-132.201632,-81.653949,-88.134421,-59.620344,-206.079015,-200.894637,-206.079015,-85.542233,-0.0,-0.0,-154.235237,-46.6594,-247.554037,-67.396911,-58.324249,-89.430516
53,2,8-Jan-13,2:30,0.03,585.936,0.296,585.936,0.296,585.64,-1697.973559,Charge,2283.613562,2283.613559,80.938812,75.19,optimal,453.777186,-130.220529,-80.430327,-86.813686,-58.726905,-202.990824,-197.884137,-202.990824,-84.260342,-0.0,-0.0,-151.92395,-45.960187,-243.844323,-66.386936,-57.450233,-88.090358
54,2,8-Jan-13,3:00,0.03,558.69,0.2,558.69,0.2,558.49,-1725.123515,Charge,2283.613517,2283.613515,87.424239,81.57,optimal,453.777186,-132.302706,-81.716377,-88.201804,-59.665926,-206.236571,-201.048229,-206.236571,-85.607633,-0.0,-0.0,-154.353157,-46.695073,-247.743302,-67.448438,-58.368841,-89.498889
55,2,8-Jan-13,3:30,0.03,575.054,0.0,575.054,0.0,575.054,-1708.559463,Charge,2283.613465,2283.613463,93.847395,88.04,optimal,453.777186,-131.03238,-80.931764,-87.35492,-59.093034,-204.256357,-199.117832,-204.256357,-84.785658,-0.0,-0.0,-152.87111,-46.246722,-245.364554,-66.800821,-57.808403,-88.639551
56,2,8-Jan-13,4:00,0.03,568.032,0.06,568.032,0.06,567.972,-1715.641403,Charge,2283.613405,2283.613403,100.297175,94.47,optimal,453.777186,-131.575506,-81.267224,-87.717004,-59.337973,-205.102995,-199.943171,-205.102995,-85.137092,-0.0,-0.0,-153.504757,-46.438414,-246.381585,-67.077709,-58.048017,-89.00696
57,2,8-Jan-13,4:30,0.03,571.316,0.108,571.316,0.108,571.208,-1712.405337,Charge,2283.613339,2283.613337,106.734789,100.0,optimal,453.777186,-131.327327,-81.113937,-87.551551,-59.226049,-204.716127,-199.566035,-204.716127,-84.976505,-0.0,-0.0,-153.215214,-46.350821,-245.916857,-66.951186,-57.938526,-88.839074
58,2,8-Jan-13,5:00,0.03,560.216,0.44,560.216,0.44,559.776,-1723.837264,Charge,2283.613266,2283.613264,113.21538,100.0,optimal,453.777186,-132.204061,-81.655449,-88.136041,-59.621439,-206.082801,-200.898328,-206.082801,-85.543804,-0.0,-0.0,-154.238071,-46.660257,-247.558585,-67.398149,-58.325321,-89.432159
59,2,8-Jan-13,5:30,0.03,559.922,0.232,559.922,0.232,559.69,-1723.923187,Charge,2283.613188,2283.613187,119.696294,100.0,optimal,453.777186,-132.21065,-81.659519,-88.140434,-59.624411,-206.093073,-200.908341,-206.093073,-85.548068,-0.0,-0.0,-154.245759,-46.662582,-247.570924,-67.401508,-58.328228,-89.436616
60,2,8-Jan-13,6:00,0.03,587.524,0.228,587.524,0.228,587.296,-1696.317105,Charge,2283.613105,2283.613105,126.073426,100.0,optimal,453.777186,-130.093492,-80.351863,-86.728995,-58.669614,-202.792797,-197.691091,-202.792797,-84.178142,-0.0,-0.0,-151.775741,-45.91535,-243.606441,-66.322173,-57.394188,-88.004421
61,2,8-Jan-13,6:30,0.03,604.91,9.206,604.91,9.206,595.704,-1687.909019,Charge,2283.613019,2283.613019,132.418949,100.0,optimal,453.777186,-129.448662,-79.953585,-86.299108,-58.378808,-201.78762,-196.711201,-201.78762,-83.760899,-0.0,-0.0,-151.023439,-45.687763,-242.398964,-65.993435,-57.109704,-87.568212
62,2,8-Jan-13,7:00,0.03,661.894,64.44,661.894,64.44,597.454,-1686.158931,Charge,2283.612931,2283.612931,138.757892,100.0,optimal,453.777186,-129.314444,-79.870686,-86.20963,-58.318279,-201.578398,-196.507244,-201.578398,-83.674052,-0.0,-0.0,-150.866852,-45.640392,-242.147636,-65.925011,-57.05049,-87.477418
63,2,8-Jan-13,7:30,0.06,689.118,175.972,689.118,175.972,513.146,-503.66042,Charge,1016.80642,1016.80642,140.651352,100.0,optimal,453.777186,-38.626589,-23.857599,-25.751059,-17.419834,-60.212035,-58.697267,-60.212035,-24.993675,-0.0,-0.0,-45.064353,-13.632914,-72.330181,-19.691986,-17.041142,-26.129751
64,2,8-Jan-13,8:00,0.06,743.098,314.808,743.098,314.808,428.29,-588.516377,Charge,1016.806377,1016.806377,142.86382,100.0,optimal,453.777186,-45.134339,-27.877092,-30.089559,-20.354702,-70.356469,-68.586495,-70.356469,-29.204572,-0.0,-0.0,-52.656729,-15.929767,-84.516262,-23.009663,-19.912208,-30.532053
65,2,8-Jan-13,8:30,0.06,823.554,443.502,823.554,443.502,380.052,-636.754335,Charge,1016.806335,1016.806335,145.257633,100.0,optimal,453.777186,-48.833791,-30.162047,-32.555861,-22.023082,-76.123263,-74.208212,-76.123263,-31.598335,-0.0,-0.0,-56.972756,-17.235456,-91.443668,-24.895658,-21.54432,-33.034623
66,2,8-Jan-13,9:00,0.06,851.35,595.642,851.35,595.642,255.708,-761.098294,Charge,1016.806293,1016.806294,148.118905,100.0,optimal,453.777186,-58.369944,-36.052024,-38.913296,-26.3237,-90.988443,-88.699425,-90.988443,-37.768788,-0.0,-0.0,-68.098268,-20.601157,-109.300582,-29.757227,-25.751446,-39.485551
67,2,8-Jan-13,9:30,0.06,888.854,789.788,888.854,789.788,99.066,-917.740253,Charge,1016.806251,1016.806253,151.569056,100.0,optimal,453.777186,-70.383087,-43.471907,-46.922058,-31.741392,-109.714812,-106.954691,-109.714812,-45.541998,-0.0,-0.0,-82.113602,-24.84109,-131.795781,-35.881574,-31.051362,-47.612088
68,2,8-Jan-13,10:00,0.06,993.1,982.948,993.1,982.948,10.152,-1006.654213,Charge,1016.806211,1016.806213,155.353471,100.0,optimal,453.777186,-77.202052,-47.683621,-51.468035,-34.816612,-120.344376,-117.316844,-120.344376,-49.954269,-0.0,-0.0,-90.069061,-27.247783,-144.564628,-39.357909,-34.059729,-52.224918
69,2,8-Jan-13,10:30,0.06,1218.084,1036.966,1218.084,1036.966,181.118,-835.688175,Charge,1016.806173,1016.806175,158.495156,100.0,optimal,453.777186,-64.090371,-39.585229,-42.726914,-28.903501,-99.905579,-97.392231,-99.905579,-41.47024,-0.0,-0.0,-74.7721,-22.620131,-120.012362,-32.673523,-28.275164,-43.355251
70,2,8-Jan-13,11:00,0.06,1283.24,1090.962,1283.24,1090.962,192.278,-824.528138,Charge,1016.806136,1016.806138,161.594885,100.0,optimal,453.777186,-63.234489,-39.056596,-42.156326,-28.517515,-98.571409,-96.091625,-98.571409,-40.916434,-0.0,-0.0,-73.77357,-22.318055,-118.40968,-32.23719,-27.897569,-42.776272
71,2,8-Jan-13,11:30,0.06,1446.28,1178.128,1446.28,1178.128,268.152,-748.654104,Charge,1016.806101,1016.806104,164.409375,100.0,optimal,453.777186,-57.415578,-35.462563,-38.277052,-25.8933,-89.500754,-87.249162,-89.500754,-37.151256,-0.0,-0.0,-66.984841,-20.264322,-107.513484,-29.270687,-25.330402,-38.83995
72,2,8-Jan-13,12:00,0.06,1578.538,1355.272,1578.538,1355.272,223.266,-793.540072,Charge,1016.806068,1016.806072,167.392608,100.0,optimal,453.777186,-60.85796,-37.58874,-40.571974,-27.445747,-94.866821,-92.480234,-94.866821,-39.37868,-0.0,-0.0,-71.000954,-21.47928,-113.959514,-31.025627,-26.8491,-41.16862
73,2,8-Jan-13,12:30,0.06,1841.69,1500.324,1841.69,1500.324,341.366,-675.440042,Charge,1016.806038,1016.806042,169.931856,100.0,optimal,453.777186,-51.800665,-31.994528,-34.533777,-23.361084,-80.748095,-78.716697,-80.748095,-33.518077,-0.0,-0.0,-60.434109,-18.282588,-96.999284,-26.408182,-22.853234,-35.041626
74,2,8-Jan-13,13:00,0.06,1973.82,1516.364,1973.82,1516.364,457.456,-559.350015,Charge,1016.806011,1016.806015,172.034676,100.0,optimal,453.777186,-42.89752,-26.495527,-28.598347,-19.34594,-66.869663,-65.187408,-66.869663,-27.757219,-0.0,-0.0,-50.047107,-15.140301,-80.327709,-21.869324,-18.925376,-29.018911
75,2,8-Jan-13,13:30,0.06,2069.084,1576.776,2069.084,1576.776,492.308,-524.497991,Charge,1016.805987,1016.805991,174.006473,100.0,optimal,453.777186,-40.224658,-24.844642,-26.816439,-18.140532,-62.703143,-61.125706,-62.703143,-26.02772,-0.0,-0.0,-46.928768,-14.196938,-75.322644,-20.506688,-17.746173,-27.210798
76,2,8-Jan-13,14:00,0.06,2252.562,1550.002,2252.562,1550.002,702.56,-314.245971,Charge,1016.805966,1016.805971,175.187849,100.0,optimal,453.777186,-24.100067,-14.885335,-16.066711,-10.868658,-37.567751,-36.622651,-37.567751,-15.594161,-0.0,-0.0,-28.116745,-8.505906,-45.128557,-12.286309,-10.632382,-16.302986
77,2,8-Jan-13,14:30,0.3,2376.652,1383.374,2376.652,1383.374,993.278,982.136197,Discharge,11.141806,11.141803,171.495608,99.63,optimal,453.777186,75.321723,46.522241,50.214482,33.96862,117.413275,114.459482,117.413275,48.737586,0.0,0.0,87.875344,26.584138,141.043619,38.39931,33.230172,50.952931
