step,day,date_label,profile_time,eta_per_kwh,p_load_forecast_total_kw,p_pv_forecast_total_kw,p_load_actual_total_kw,p_pv_actual_total_kw,baseline_grid_actual_kw,pbat_aggregate_kw,battery_action,grid_forecast_qp_kw,grid_actual_calculated_kw,soc_predicted_pct,soc646_measured_pct,qp_status,qp_objective_day,pbat_646_B_kw,pbat_645_B_kw,pbat_611_C_kw,pbat_652_A_kw,pbat_671_A_kw,pbat_671_B_kw,pbat_671_C_kw,pbat_692_C_kw,pbat_692_B_kw,pbat_692_A_kw,pbat_675_C_kw,pbat_675_B_kw,pbat_675_A_kw,pbat_634_C_kw,pbat_634_B_kw,pbat_634_A_kw
11,1,7-Jan-13,5:30,0.03,564.876,0.07,564.876,0.07,564.806,-304.388253,Charge,869.194322,869.194253,61.526267,60.55,optimal,-324.645155,-23.344061,-14.418391,-15.562708,-10.527714,-36.389272,-35.473819,-36.389272,-15.104981,-0.0,-0.0,-27.234738,-8.239081,-43.712899,-11.900894,-10.298851,-15.791571
12,1,7-Jan-13,6:00,0.03,582.84,0.108,582.84,0.108,582.732,-286.462237,Charge,869.194301,869.194237,62.603192,61.67,optimal,-324.645155,-21.969284,-13.569264,-14.64619,-9.907716,-34.246237,-33.384697,-34.246237,-14.215419,-0.0,-0.0,-25.630832,-7.753865,-41.138562,-11.200027,-9.692331,-14.861575
13,1,7-Jan-13,6:30,0.03,585.75,5.42,585.75,5.42,580.33,-288.864229,Charge,869.194279,869.194229,63.689148,62.75,optimal,-324.645155,-22.153497,-13.683042,-14.768998,-9.990793,-34.533393,-33.664628,-34.533393,-14.334616,-0.0,-0.0,-25.845747,-7.818881,-41.48351,-11.29394,-9.773602,-14.986189
14,1,7-Jan-13,7:00,0.03,638.194,49.568,638.194,49.568,588.626,-280.568234,Charge,869.194259,869.194234,64.743915,63.83,optimal,-324.645155,-21.517263,-13.290074,-14.344842,-9.703864,-33.541616,-32.697802,-33.541616,-13.922935,-0.0,-0.0,-25.103474,-7.594328,-40.29213,-10.969585,-9.49291,-14.555796
15,1,7-Jan-13,7:30,0.06,665.806,127.012,665.806,127.012,538.794,229.196856,Discharge,309.597122,309.597144,63.882273,64.71,optimal,-324.645155,17.577503,10.856693,11.718335,7.927109,27.400226,26.710912,27.400226,11.373679,0.0,0.0,20.507087,6.203825,32.914736,8.96108,7.754781,11.890664
16,1,7-Jan-13,8:00,0.06,636.794,237.926,636.794,237.926,398.868,89.270817,Discharge,309.597125,309.597183,63.54667,63.88,optimal,-324.645155,6.846333,4.228618,4.564222,3.087562,10.672225,10.403742,10.672225,4.42998,0.0,0.0,7.987389,2.416353,12.820095,3.490288,3.020441,4.631343
17,1,7-Jan-13,8:30,0.06,676.108,366.944,676.108,366.944,309.164,-0.433227,Idle,309.597136,309.597227,63.5483,63.57,optimal,-324.645155,-0.033225,-0.020521,-0.02215,-0.014984,-0.051792,-0.050489,-0.051792,-0.021498,-0.0,-0.0,-0.038762,-0.011726,-0.062215,-0.016938,-0.014658,-0.022476
18,1,7-Jan-13,9:00,0.06,729.828,505.332,729.828,505.332,224.496,-85.101264,Charge,309.597154,309.597264,63.868231,63.61,optimal,-324.645155,-6.526563,-4.031112,-4.351042,-2.943352,-10.17376,-9.917816,-10.17376,-4.22307,-0.0,-0.0,-7.614324,-2.303493,-12.221309,-3.327267,-2.879366,-4.415028
19,1,7-Jan-13,9:30,0.06,680.404,658.94,680.404,658.94,21.464,-288.133283,Charge,309.597176,309.597283,64.95144,64.02,optimal,-324.645155,-22.09744,-13.648419,-14.731626,-9.965512,-34.446009,-33.579443,-34.446009,-14.298343,-0.0,-0.0,-25.780346,-7.799096,-41.378539,-11.265361,-9.74887,-14.948268
20,1,7-Jan-13,10:00,0.06,682.818,829.604,682.818,829.604,-146.786,-456.383272,Charge,309.597196,309.597272,66.667167,65.17,optimal,-324.645155,-35.000822,-21.618155,-23.333882,-15.784685,-54.560105,-53.187524,-54.560105,-22.647591,-0.0,-0.0,-40.834293,-12.353231,-65.540756,-17.843556,-15.441539,-23.677027
21,1,7-Jan-13,10:30,0.06,710.68,970.704,710.68,970.704,-260.024,-569.621222,Charge,309.597208,309.597222,68.8086,66.93,optimal,-324.645155,-43.685237,-26.982058,-29.123491,-19.701185,-68.097575,-66.384428,-68.097575,-28.266918,-0.0,-0.0,-50.966109,-15.418319,-81.802747,-22.270905,-19.272898,-29.551778
22,1,7-Jan-13,11:00,0.06,757.052,1171.376,757.052,1171.376,-414.324,-723.921136,Charge,309.597205,309.597136,71.530107,69.14,optimal,-324.645155,-55.518764,-34.291001,-37.012509,-25.037874,-86.543955,-84.366749,-86.543955,-35.923906,-0.0,-0.0,-64.771891,-19.594858,-103.961607,-28.303684,-24.493572,-37.556811
23,1,7-Jan-13,11:30,0.06,721.462,1275.472,721.462,1275.472,-554.01,-863.607033,Charge,309.597184,309.597033,74.776748,71.94,optimal,-324.645155,-66.231517,-40.907702,-44.154345,-29.869115,-103.243247,-100.645932,-103.243247,-42.855687,-0.0,-0.0,-77.270103,-23.375829,-124.021762,-33.765087,-29.219787,-44.803673
24,1,7-Jan-13,12:00,0.06,763.036,1318.254,763.036,1318.254,-555.218,-864.814954,Charge,309.597146,309.596954,78.02793,75.17,optimal,-324.645155,-66.324154,-40.964919,-44.216103,-29.910893,-103.387652,-100.786705,-103.387652,-42.915629,-0.0,-0.0,-77.37818,-23.408525,-124.19523,-33.812314,-29.260656,-44.86634
25,1,7-Jan-13,12:30,0.06,817.948,1394.428,817.948,1394.428,-576.48,-886.076957,Charge,309.597103,309.596957,81.359046,78.42,optimal,-324.645155,-67.954774,-41.972066,-45.303183,-30.646271,-105.929501,-103.264608,-105.929501,-43.970736,-0.0,-0.0,-79.28057,-23.984038,-127.248646,-34.64361,-29.980047,-45.969406
26,1,7-Jan-13,13:00,0.06,850.872,1450.29,850.872,1450.29,-599.418,-909.015102,Charge,309.597077,309.597102,84.776398,81.76,optimal,-324.645155,-69.71394,-43.05861,-46.47596,-31.43962,-108.67173,-105.93785,-108.67173,-45.10902,-0.0,-0.0,-81.33293,-24.60492,-130.54277,-35.54044,-30.75615,-47.15943
27,1,7-Jan-13,13:30,0.06,832.132,1468.562,832.132,1468.562,-636.43,-946.027406,Charge,309.597098,309.597406,88.332896,85.21,optimal,-324.645155,-72.552478,-44.811825,-48.368319,-32.719745,-113.096509,-110.251314,-113.096509,-46.945721,-0.0,-0.0,-84.644557,-25.606757,-135.858071,-36.987538,-32.008446,-49.079617
28,1,7-Jan-13,14:00,0.06,867.434,1539.744,867.434,1539.744,-672.31,-981.907739,Charge,309.597186,309.597739,92.02428,88.8,optimal,-324.645155,-75.304203,-46.511419,-50.202802,-33.960719,-117.385963,-114.432857,-117.385963,-48.726249,-0.0,-0.0,-87.854903,-26.577954,-141.010811,-38.390378,-33.222442,-50.941078
29,1,7-Jan-13,14:30,0.3,966.92,1537.734,966.92,1537.734,-570.814,-432.733801,Charge,-138.080527,-138.080199,93.651082,92.27,optimal,-324.645155,-33.187104,-20.497917,-22.124736,-14.966733,-51.732838,-50.431383,-51.732838,-21.474008,-0.0,-0.0,-38.718287,-11.713095,-62.144478,-16.918916,-14.641369,-22.450099
30,1,7-Jan-13,15:00,0.3,1001.206,1483.066,1001.206,1483.066,-481.86,-343.779529,Charge,-138.080526,-138.080471,94.943465,93.85,optimal,-324.645155,-26.365047,-16.284293,-17.576698,-11.890119,-41.098455,-40.064532,-41.098455,-17.059736,-0.0,-0.0,-30.759221,-9.305311,-49.369842,-13.441004,-11.631638,-17.835179
31,1,7-Jan-13,15:30,0.3,1117.768,1391.096,1117.768,1391.096,-273.328,-135.247965,Charge,-138.080558,-138.080035,95.451929,95.04,optimal,-324.645155,-10.3724,-6.406483,-6.914934,-4.677749,-16.168742,-15.761981,-16.168742,-6.711553,-0.0,-0.0,-12.101134,-3.660847,-19.422828,-5.28789,-4.576059,-7.016624
32,1,7-Jan-13,16:00,0.3,1215.124,1279.638,1215.124,1279.638,-64.514,73.567139,Discharge,-138.080578,-138.081139,95.175358,95.46,optimal,-324.645155,5.641991,3.484759,3.761327,2.544427,8.794868,8.573614,8.794868,3.6507,0.0,0.0,6.582323,1.991291,10.564905,2.876309,2.489114,3.816641
33,1,7-Jan-13,16:30,0.3,1177.174,1106.536,1177.174,1106.536,70.638,208.718757,Discharge,-138.080594,-138.080757,94.390722,95.11,optimal,-324.645155,16.007002,9.886678,10.671335,7.218844,24.952092,24.324366,24.952092,10.357472,0.0,0.0,18.674836,5.64953,29.973897,8.160433,7.061913,10.828266
34,1,7-Jan-13,17:00,0.3,1190.878,914.84,1190.878,914.84,276.038,414.119118,Discharge,-138.080578,-138.081118,92.83389,94.25,optimal,-324.645155,31.759511,19.616169,21.173008,14.322917,49.507473,48.262002,49.507473,20.550272,0.0,0.0,37.052763,11.209239,59.471242,16.191123,14.011549,21.484375
35,1,7-Jan-13,17:30,0.3,1282.982,728.164,1282.982,728.164,554.818,692.89906,Discharge,-138.080554,-138.08106,90.229002,92.58,optimal,-324.645155,53.139627,32.821534,35.426418,23.96493,82.835301,80.751394,82.835301,34.384465,0.0,0.0,61.996232,18.755163,99.506557,27.09079,23.443953,35.947395
36,1,7-Jan-13,18:00,0.3,1461.024,523.1,1461.024,523.1,937.924,1076.004738,Discharge,-138.080543,-138.080738,86.183869,89.83,optimal,-324.645155,82.520664,50.968645,55.013776,37.215201,128.635153,125.399048,128.635153,53.395724,0.0,0.0,96.274108,29.12494,154.523989,42.069358,36.406175,55.822802
37,1,7-Jan-13,18:30,0.3,1475.752,325.53,1475.752,325.53,1150.222,1288.302476,Discharge,-138.080546,-138.080476,81.340626,85.69,optimal,-324.645155,98.802145,61.024854,65.868097,44.55783,154.015108,150.140514,154.015108,63.9308,0.0,0.0,115.269169,34.871345,185.011859,50.369721,43.589182,66.836745
38,1,7-Jan-13,19:00,0.3,1447.248,165.692,1447.248,165.692,1281.556,1419.636363,Discharge,-138.080557,-138.080363,76.003648,80.78,optimal,-324.645155,108.874368,67.245933,72.582912,49.100205,169.715926,165.446343,169.715926,70.44812,0.0,0.0,127.020096,38.426247,203.87259,55.50458,48.032809,73.650308
39,1,7-Jan-13,19:30,0.3,1341.372,67.068,1341.372,67.068,1274.304,1412.384377,Discharge,-138.08057,-138.080377,70.693935,75.45,optimal,-324.645155,108.3182,66.902418,72.212134,48.849384,168.848959,164.601187,168.848959,70.088247,0.0,0.0,126.371234,38.229953,202.83114,55.221043,47.787441,73.274077
40,1,7-Jan-13,20:00,0.3,1296.616,12.324,1296.616,12.324,1284.292,1422.372464,Discharge,-138.080581,-138.080464,65.346671,70.15,optimal,-324.645155,109.084204,67.375538,72.722803,49.194837,170.043024,165.765212,170.043024,70.583897,0.0,0.0,127.264905,38.500307,204.265519,55.611555,48.125384,73.792256
41,1,7-Jan-13,20:30,0.06,1239.91,0.068,1239.91,0.068,1239.842,930.244911,Discharge,309.597068,309.597089,61.849511,64.99,optimal,-324.645155,71.342091,44.064233,47.561394,32.173884,111.20973,108.412001,111.20973,46.162529,0.0,0.0,83.232439,25.179562,133.591562,36.370478,31.474452,48.260826
42,1,7-Jan-13,21:00,0.06,1251.986,0.264,1251.986,0.264,1251.722,942.12499,Discharge,309.597068,309.59701,58.307687,61.5,optimal,-324.645155,72.253195,44.626973,48.168796,32.584774,112.62998,109.796521,112.62998,46.752067,0.0,0.0,84.295394,25.501128,135.297649,36.834962,31.876409,48.877161
43,1,7-Jan-13,21:30,0.06,1205.092,0.168,1205.092,0.168,1204.924,895.327017,Discharge,309.597085,309.596983,54.941795,57.99,optimal,-324.645155,68.664177,42.410227,45.776118,30.966198,107.035335,104.342622,107.035335,44.429762,0.0,0.0,80.108207,24.234416,128.577038,35.005267,30.293019,46.449296
44,1,7-Jan-13,22:00,0.06,1250.378,0.0,1250.378,0.0,1250.378,940.780993,Discharge,309.597112,309.597007,51.405023,54.59,optimal,-324.645155,72.150121,44.56331,48.100081,32.53829,112.469307,109.63989,112.469307,46.685373,0.0,0.0,84.175141,25.464749,135.104639,36.782415,31.830936,48.807435
45,1,7-Jan-13,22:30,0.03,1158.618,0.066,1158.618,0.066,1158.552,289.357742,Discharge,869.194297,869.194258,50.317212,51.31,optimal,-324.645155,22.191346,13.706419,14.79423,10.007862,34.592392,33.722143,34.592392,14.359106,0.0,0.0,25.889903,7.83224,41.554383,11.313235,9.7903,15.011793
46,1,7-Jan-13,23:00,0.03,1021.238,0.258,1021.238,0.258,1020.98,151.785639,Discharge,869.194347,869.194361,49.746589,50.28,optimal,-324.645155,11.640703,7.189846,7.760469,5.249729,18.145802,17.689304,18.145802,7.53222,0.0,0.0,13.58082,4.108483,21.797787,5.934476,5.135604,7.874593
47,1,7-Jan-13,23:30,0.03,884.048,0.108,884.048,0.108,883.94,14.745541,Discharge,869.194393,869.194459,49.691155,49.74,optimal,-324.645155,1.130861,0.698473,0.753907,0.509996,1.762813,1.718465,1.762813,0.731734,0.0,0.0,1.319338,0.399127,2.117593,0.576517,0.498909,0.764994
48,1,8-Jan-13,0:00,0.03,787.258,0.216,787.258,0.216,787.042,-82.152531,Charge,869.194431,869.194531,50.0,49.73,optimal,-324.645155,-6.30042,-3.891436,-4.20028,-2.841366,-9.821242,-9.574167,-9.821242,-4.076742,-0.0,-0.0,-7.35049,-2.223678,-11.797845,-3.211979,-2.779597,-4.262049
49,2,8-Jan-13,0:30,0.03,757.586,0.176,757.586,0.176,757.41,-565.918978,Charge,1323.328978,1323.328978,52.127514,50.21,optimal,4413.364171,-43.401305,-26.806688,-28.934203,-19.573138,-67.654976,-65.952964,-67.654976,-28.083197,-0.0,-0.0,-50.634856,-15.318108,-81.271071,-22.126156,-19.147635,-29.359706
50,2,8-Jan-13,1:00,0.03,684.528,0.0,684.528,0.0,684.528,-638.80108,Charge,1323.32908,1323.32908,54.529022,52.34,optimal,4413.364171,-48.99076,-30.258999,-32.660506,-22.093872,-76.367949,-74.446742,-76.367949,-31.699903,-0.0,-0.0,-57.155886,-17.290856,-91.737599,-24.975681,-21.61357,-33.140808
51,2,8-Jan-13,1:30,0.03,601.122,0.164,601.122,0.164,600.958,-722.37128,Charge,1323.32928,1323.32928,57.244704,54.77,optimal,4413.364171,-55.399903,-34.217587,-36.933268,-24.98427,-86.358672,-84.186127,-86.358672,-35.846996,-0.0,-0.0,-64.63322,-19.552907,-103.739033,-28.243088,-24.441134,-37.476405
52,2,8-Jan-13,2:00,0.03,559.964,0.156,559.964,0.156,559.808,-763.521575,Charge,1323.329575,1323.329575,60.115086,57.49,optimal,4413.364171,-58.55579,-36.166811,-39.037193,-26.407513,-91.278143,-88.981838,-91.278143,-37.889041,-0.0,-0.0,-68.315088,-20.666749,-109.648587,-29.851971,-25.833437,-39.61127
53,2,8-Jan-13,2:30,0.03,585.936,0.296,585.936,0.296,585.64,-737.689958,Charge,1323.329958,1323.329958,62.888356,60.37,optimal,4413.364171,-56.574719,-34.943209,-37.716479,-25.514089,-88.190002,-85.971386,-88.190002,-36.607171,-0.0,-0.0,-66.003838,-19.967548,-105.938934,-28.842013,-24.959435,-38.271133
54,2,8-Jan-13,3:00,0.03,558.69,0.2,558.69,0.2,558.49,-764.840421,Charge,1323.330421,1323.330421,65.763696,63.18,optimal,4413.364171,-58.656935,-36.229283,-39.104623,-26.453127,-91.43581,-89.135538,-91.43581,-37.954487,-0.0,-0.0,-68.43309,-20.702447,-109.837985,-29.903535,-25.878059,-39.679691
55,2,8-Jan-13,3:30,0.03,575.054,0.0,575.054,0.0,575.054,-748.276956,Charge,1323.330956,1323.330956,68.576767,66.06,optimal,4413.364171,-57.386654,-35.444698,-38.257769,-25.880256,-89.455666,-87.205209,-89.455666,-37.132541,-0.0,-0.0,-66.951096,-20.254113,-107.459322,-29.255941,-25.317641,-38.820383
56,2,8-Jan-13,4:00,0.03,568.032,0.06,568.032,0.06,567.972,-755.359552,Charge,1323.331552,1323.331552,71.416465,68.86,optimal,4413.364171,-57.92983,-35.780189,-38.619887,-26.125218,-90.302383,-88.030625,-90.302383,-37.484008,-0.0,-0.0,-67.584802,-20.445822,-108.476447,-29.532855,-25.557278,-39.187826
57,2,8-Jan-13,4:30,0.03,571.316,0.108,571.316,0.108,571.208,-752.124198,Charge,1323.332198,1323.332198,74.244,71.7,optimal,4413.364171,-57.681705,-35.626936,-38.45447,-26.013318,-89.9156,-87.653572,-89.9156,-37.323456,-0.0,-0.0,-67.295323,-20.358249,-108.011821,-29.40636,-25.447811,-39.019977
58,2,8-Jan-13,5:00,0.03,560.216,0.44,560.216,0.44,559.776,-763.55688,Charge,1323.33288,1323.33288,77.114514,74.55,optimal,4413.364171,-58.558498,-36.168484,-39.038998,-26.408734,-91.282364,-88.985952,-91.282364,-37.890793,-0.0,-0.0,-68.318247,-20.667705,-109.653657,-29.853352,-25.834631,-39.613101
59,2,8-Jan-13,5:30,0.03,559.922,0.232,559.922,0.232,559.69,-763.643585,Charge,1323.333585,1323.333585,79.985355,77.44,optimal,4413.364171,-58.565147,-36.172591,-39.043431,-26.411733,-91.292729,-88.996057,-91.292729,-37.895095,-0.0,-0.0,-68.326005,-20.670052,-109.666109,-29.856742,-25.837565,-39.6176
60,2,8-Jan-13,6:00,0.03,587.524,0.228,587.524,0.228,587.296,-736.038299,Charge,1323.334299,1323.334299,82.752416,80.32,optimal,4413.364171,-56.44805,-34.864972,-37.632033,-25.456964,-87.992549,-85.7789,-87.992549,-36.525209,-0.0,-0.0,-65.856058,-19.922841,-105.701741,-28.777437,-24.903551,-38.185446
61,2,8-Jan-13,6:30,0.03,604.91,9.206,604.91,9.206,595.704,-727.631009,Charge,1323.335009,1323.335009,85.487871,83.06,optimal,4413.364171,-55.80328,-34.466732,-37.202187,-25.166185,-86.987467,-84.799103,-86.987467,-36.108005,-0.0,-0.0,-65.103827,-19.695275,-104.494378,-28.448731,-24.619094,-37.749278
62,2,8-Jan-13,7:00,0.03,661.894,64.44,661.894,64.44,597.454,-725.8817,Charge,1323.3357,1323.3357,88.216749,85.81,optimal,4413.364171,-55.669123,-34.38387,-37.112749,-25.105683,-86.778339,-84.595236,-86.778339,-36.021197,-0.0,-0.0,-64.94731,-19.647926,-104.243161,-28.380337,-24.559907,-37.658524
63,2,8-Jan-13,7:30,0.06,689.118,175.972,689.118,175.972,513.146,-23.522092,Charge,536.668092,536.668092,88.305178,88.29,optimal,4413.364171,-1.80395,-1.114204,-1.202633,-0.813546,-2.81204,-2.741296,-2.81204,-1.167262,-0.0,-0.0,-2.104608,-0.636688,-3.377985,-0.919661,-0.79586,-1.220319
64,2,8-Jan-13,8:00,0.06,743.098,314.808,743.098,314.808,428.29,-108.378386,Charge,536.668386,536.668386,88.712616,88.42,optimal,4413.364171,-8.311726,-5.133713,-5.541151,-3.748425,-12.956514,-12.630564,-12.956514,-5.378176,-0.0,-0.0,-9.697013,-2.93355,-15.564114,-4.23735,-3.666938,-5.622638
65,2,8-Jan-13,8:30,0.06,823.554,443.502,823.554,443.502,380.052,-156.616666,Charge,536.668666,536.668666,89.3014,88.83,optimal,4413.364171,-12.011203,-7.418684,-8.007469,-5.416817,-18.723346,-18.252318,-18.723346,-7.771955,-0.0,-0.0,-14.01307,-4.239248,-22.491566,-6.123358,-5.29906,-8.125226
66,2,8-Jan-13,9:00,0.06,851.35,595.642,851.35,595.642,255.708,-280.960931,Charge,536.668931,536.668931,90.357644,89.47,optimal,4413.364171,-21.54738,-13.308676,-14.36492,-9.717446,-33.588562,-32.743567,-33.588562,-13.942422,-0.0,-0.0,-25.13861,-7.604958,-40.348525,-10.984939,-9.506197,-14.576169
67,2,8-Jan-13,9:30,0.06,888.854,789.788,888.854,789.788,99.066,-437.603178,Charge,536.669178,536.669178,92.002769,90.6,optimal,4413.364171,-33.560544,-20.728572,-22.373696,-15.135148,-52.314966,-50.998867,-52.314966,-21.715646,-0.0,-0.0,-39.153969,-11.844898,-62.843765,-17.109297,-14.806123,-22.702721
68,2,8-Jan-13,10:00,0.06,993.1,982.948,993.1,982.948,10.152,-526.517404,Charge,536.669404,536.669404,93.982158,92.3,optimal,4413.364171,-40.37953,-24.940298,-26.919687,-18.210376,-62.944562,-61.361051,-62.944562,-26.127931,-0.0,-0.0,-47.109452,-14.251599,-75.61265,-20.585643,-17.814499,-27.315565
69,2,8-Jan-13,10:30,0.06,1218.084,1036.966,1218.084,1036.966,181.118,-355.551607,Charge,536.669607,536.669607,95.318818,94.2,optimal,4413.364171,-27.267868,-16.841918,-18.178578,-12.297274,-42.505794,-41.436465,-42.505794,-17.643914,-0.0,-0.0,-31.812512,-9.623953,-51.060419,-13.901266,-12.029942,-18.44591
70,2,8-Jan-13,11:00,0.06,1283.24,1090.962,1283.24,1090.962,192.278,-344.391785,Charge,536.669785,536.669785,96.613524,95.52,optimal,4413.364171,-26.412002,-16.313295,-17.608001,-11.911295,-41.171649,-40.135885,-41.171649,-17.090119,-0.0,-0.0,-30.814002,-9.321883,-49.457768,-13.464942,-11.652354,-17.866942
71,2,8-Jan-13,11:30,0.06,1446.28,1178.128,1446.28,1178.128,268.152,-268.517936,Charge,536.669936,536.669936,97.62299,96.77,optimal,4413.364171,-20.593105,-12.719271,-13.728737,-9.287087,-32.101016,-31.293444,-32.101016,-13.32495,-0.0,-0.0,-24.025289,-7.268155,-38.561598,-10.498446,-9.085193,-13.93063
72,2,8-Jan-13,12:00,0.06,1578.538,1355.272,1578.538,1355.272,223.266,-313.404059,Charge,536.670059,536.670059,98.801201,97.81,optimal,4413.364171,-24.035499,-14.845455,-16.023666,-10.839539,-37.467102,-36.524533,-37.467102,-15.552382,-0.0,-0.0,-28.041416,-8.483117,-45.007651,-12.253392,-10.603897,-16.259308
73,2,8-Jan-13,12:30,0.06,1841.69,1500.324,1841.69,1500.324,341.366,-195.304152,Charge,536.670152,536.670152,99.535427,98.94,optimal,4413.364171,-14.978213,-9.251249,-9.985475,-6.75488,-23.348391,-22.76101,-23.348391,-9.691785,-0.0,-0.0,-17.474582,-5.286428,-28.047438,-7.635952,-6.608035,-10.132321
74,2,8-Jan-13,13:00,0.06,1973.82,1516.364,1973.82,1516.364,457.456,-79.214215,Charge,536.670215,536.670215,99.833225,99.63,optimal,4413.364171,-6.075075,-3.752252,-4.05005,-2.73974,-9.46997,-9.231732,-9.46997,-3.930931,-0.0,-0.0,-7.087588,-2.144144,-11.375876,-3.097097,-2.68018,-4.10961
75,2,8-Jan-13,13:30,0.06,2069.084,1576.776,2069.084,1576.776,492.308,-44.362247,Charge,536.670247,536.670247,100.0,99.91,optimal,4413.364171,-3.402217,-2.10137,-2.268145,-1.534333,-5.303457,-5.170036,-5.303457,-2.201435,-0.0,-0.0,-3.969254,-1.200783,-6.370819,-1.734464,-1.500978,-2.3015
76,2,8-Jan-13,14:00,0.06,2252.562,1550.002,2252.562,1550.002,702.56,0.0,Idle,702.56,702.56,100.0,100.0,optimal,4413.364171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,2,8-Jan-13,14:30,0.3,2376.652,1383.374,2376.652,1383.374,993.278,176.430177,Discharge,816.847823,816.847823,99.336729,99.93,optimal,4413.364171,13.530735,8.357219,9.02049,6.102096,21.092029,20.561412,21.092029,8.755182,0.0,0.0,15.785858,4.775554,25.336965,6.898022,5.969442,9.153145
78,2,8-Jan-13,15:00,0.3,2483.374,1253.08,2483.374,1253.08,1230.294,413.446177,Discharge,816.847823,816.847823,97.78242,99.15,optimal,4413.364171,31.707902,19.584293,21.138602,14.299642,49.427024,48.183577,49.427024,20.516878,0.0,0.0,36.992553,11.191024,59.374601,16.164813,13.98878,21.449463
