step,day,date_label,profile_time,eta_per_kwh,p_load_forecast_total_kw,p_pv_forecast_total_kw,p_load_actual_total_kw,p_pv_actual_total_kw,baseline_grid_actual_kw,pbat_aggregate_kw,battery_action,grid_forecast_qp_kw,grid_actual_calculated_kw,soc_predicted_pct,soc646_measured_pct,qp_status,qp_objective_day,pbat_646_B_kw,pbat_645_B_kw,pbat_611_C_kw,pbat_652_A_kw,pbat_671_A_kw,pbat_671_B_kw,pbat_671_C_kw,pbat_692_C_kw,pbat_692_B_kw,pbat_692_A_kw,pbat_675_C_kw,pbat_675_B_kw,pbat_675_A_kw,pbat_634_C_kw,pbat_634_B_kw,pbat_634_A_kw
11,1,7-Jan-13,5:30,0.03,564.876,0.07,564.876,0.07,564.806,-471.605798,Charge,1036.411793,1036.411798,68.441167,66.79,optimal,-701.148955,-36.168264,-22.339222,-24.112176,-16.311178,-56.379941,-54.961578,-56.379941,-23.402995,-0.0,-0.0,-42.196308,-12.76527,-67.726848,-18.438723,-15.956587,-24.466767
12,1,7-Jan-13,6:00,0.03,582.84,0.108,582.84,0.108,582.732,-453.680623,Charge,1036.412618,1036.412623,70.146734,68.55,optimal,-701.148955,-34.793552,-21.490135,-23.195701,-15.69121,-54.237007,-52.872554,-54.237007,-22.513475,-0.0,-0.0,-40.592477,-12.280077,-65.152631,-17.737889,-15.350096,-23.536814
13,1,7-Jan-13,6:30,0.03,585.75,5.42,585.75,5.42,580.33,-456.083516,Charge,1036.413511,1036.413516,71.861333,70.27,optimal,-701.148955,-34.977834,-21.603956,-23.318556,-15.774317,-54.52427,-53.15259,-54.52427,-22.632716,-0.0,-0.0,-40.807472,-12.345118,-65.497708,-17.831837,-15.431397,-23.661476
14,1,7-Jan-13,7:00,0.03,638.194,49.568,638.194,49.568,588.626,-447.788473,Charge,1036.414468,1036.414473,73.544748,71.98,optimal,-701.148955,-34.341672,-21.211033,-22.894448,-15.487421,-53.532607,-52.185875,-53.532607,-22.221082,-0.0,-0.0,-40.065284,-12.12059,-64.306465,-17.507519,-15.150738,-23.231131
15,1,7-Jan-13,7:30,0.06,665.806,127.012,665.806,127.012,538.794,270.586143,Discharge,268.207853,268.207857,72.527507,73.37,optimal,-701.148955,20.751719,12.817238,13.834479,9.358618,32.348268,31.534475,32.348268,13.427583,0.0,0.0,24.210339,7.324136,38.858612,10.579308,9.15517,14.037928
16,1,7-Jan-13,8:00,0.06,636.794,237.926,636.794,237.926,398.868,130.659631,Discharge,268.208366,268.208369,72.036306,72.4,optimal,-701.148955,10.020513,6.18914,6.680342,4.519055,15.620211,15.22725,15.620211,6.483861,0.0,0.0,11.690599,3.536652,18.763902,5.108497,4.420815,6.778582
17,1,7-Jan-13,8:30,0.06,676.108,366.944,676.108,366.944,309.164,40.955107,Discharge,268.20889,268.208893,71.882339,71.94,optimal,-701.148955,3.140918,1.939979,2.093945,1.416492,4.896137,4.772964,4.896137,2.032359,0.0,0.0,3.664404,1.108559,5.881523,1.601252,1.385699,2.124739
18,1,7-Jan-13,9:00,0.06,729.828,505.332,729.828,505.332,224.496,-43.713425,Charge,268.209423,268.209425,72.046675,71.82,optimal,-701.148955,-3.352458,-2.070636,-2.234972,-1.511893,-5.225891,-5.094422,-5.225891,-2.169238,-0.0,-0.0,-3.911201,-1.183221,-6.277642,-1.709096,-1.479026,-2.267839
19,1,7-Jan-13,9:30,0.06,680.404,658.94,680.404,658.94,21.464,-246.745966,Charge,268.209965,268.209966,72.974292,72.05,optimal,-701.148955,-18.923375,-11.687967,-12.615583,-8.534071,-29.498202,-28.756109,-29.498202,-12.244537,-0.0,-0.0,-22.077271,-6.678838,-35.434947,-9.647211,-8.348548,-12.801107
20,1,7-Jan-13,10:00,0.06,682.818,829.604,682.818,829.604,-146.786,-414.996514,Charge,268.210513,268.210514,74.534429,73.04,optimal,-701.148955,-31.8268,-19.65773,-21.217867,-14.353263,-49.612365,-48.364255,-49.612365,-20.593812,-0.0,-0.0,-37.131267,-11.232988,-59.597244,-16.225428,-14.041235,-21.529894
21,1,7-Jan-13,10:30,0.06,710.68,970.704,710.68,970.704,-260.024,-528.235066,Charge,268.211065,268.211066,76.520275,74.66,optimal,-701.148955,-40.511261,-25.021661,-27.007507,-18.269784,-63.149906,-61.561229,-63.149906,-26.213169,-0.0,-0.0,-47.263137,-14.298092,-75.859321,-20.6528,-17.872615,-27.404676
22,1,7-Jan-13,11:00,0.06,757.052,1171.376,757.052,1171.376,-414.324,-682.53562,Charge,268.21162,268.21162,79.086199,76.72,optimal,-701.148955,-52.344837,-32.330635,-34.896558,-23.606495,-81.596364,-79.543625,-81.596364,-33.870189,-0.0,-0.0,-61.068977,-18.474648,-98.018273,-26.685603,-23.09331,-35.409743
23,1,7-Jan-13,11:30,0.06,721.462,1275.472,721.462,1275.472,-554.01,-822.222175,Charge,268.212176,268.212175,82.177259,79.32,optimal,-701.148955,-63.05764,-38.947366,-42.038427,-28.437759,-98.295734,-95.822885,-98.295734,-40.802003,-0.0,-0.0,-73.567247,-22.255638,-118.078523,-32.147032,-27.819547,-42.656639
24,1,7-Jan-13,12:00,0.06,763.036,1318.254,763.036,1318.254,-555.218,-823.430728,Charge,268.21273,268.212728,85.272864,82.41,optimal,-701.148955,-63.150327,-39.004613,-42.100218,-28.479559,-98.440215,-95.963731,-98.440215,-40.861976,-0.0,-0.0,-73.675381,-22.288351,-118.252082,-32.194284,-27.860438,-42.719339
25,1,7-Jan-13,12:30,0.06,817.948,1394.428,817.948,1394.428,-576.48,-844.693277,Charge,268.21328,268.213277,88.448402,85.51,optimal,-701.148955,-64.780988,-40.011787,-43.187325,-29.214955,-100.982129,-98.441698,-100.982129,-41.91711,-0.0,-0.0,-75.57782,-22.863878,-121.305576,-33.025602,-28.579848,-43.822433
26,1,7-Jan-13,13:00,0.06,850.872,1450.29,850.872,1450.29,-599.418,-867.63182,Charge,268.213823,268.21382,91.710176,88.71,optimal,-701.148955,-66.540185,-41.098349,-44.360123,-30.008319,-103.724406,-101.114987,-103.724406,-43.055414,-0.0,-0.0,-77.630215,-23.484771,-124.599758,-33.922447,-29.355964,-45.012478
27,1,7-Jan-13,13:30,0.06,832.132,1468.562,832.132,1468.562,-636.43,-904.644353,Charge,268.214357,268.214353,95.111095,92.0,optimal,-701.148955,-69.37874,-42.851575,-46.252493,-31.288451,-108.149212,-105.428477,-108.149212,-44.892126,-0.0,-0.0,-80.941863,-24.486614,-129.915091,-35.369554,-30.608268,-46.932677
28,1,7-Jan-13,14:00,0.06,867.434,1539.744,867.434,1539.744,-672.31,-940.524873,Charge,268.214879,268.214873,98.646902,95.4,optimal,-701.148955,-72.130479,-44.551178,-48.086986,-32.529432,-112.438688,-109.610042,-112.438688,-46.672663,-0.0,-0.0,-84.152225,-25.457816,-135.067858,-36.772401,-31.82227,-48.794148
29,1,7-Jan-13,14:30,0.3,966.92,1537.734,966.92,1537.734,-570.814,-224.457046,Charge,-346.356948,-346.356954,99.490726,98.66,optimal,-701.148955,-17.213999,-10.632176,-11.475999,-7.763176,-26.833587,-26.158528,-26.833587,-11.13847,-0.0,-0.0,-20.082999,-6.075529,-32.234057,-8.775764,-7.594411,-11.644764
30,1,7-Jan-13,15:00,0.3,1001.206,1483.066,1001.206,1483.066,-481.86,-135.503141,Charge,-346.356851,-346.356859,100.000136,99.46,optimal,-701.148955,-10.39197,-6.41857,-6.92798,-4.686575,-16.199248,-15.791719,-16.199248,-6.724216,-0.0,-0.0,-12.123965,-3.667754,-19.459474,-5.297867,-4.584693,-7.029862
31,1,7-Jan-13,15:30,0.3,1117.768,1391.096,1117.768,1391.096,-273.328,69.683268,Discharge,-343.011269,-343.011268,99.738169,99.87,optimal,-701.148955,5.34413,3.300786,3.562754,2.410098,8.330556,8.120982,8.330556,3.457967,0.0,0.0,6.234819,1.886164,10.007146,2.724459,2.357705,3.615147
32,1,7-Jan-13,16:00,0.3,1215.124,1279.638,1215.124,1279.638,-64.514,278.497174,Discharge,-343.011174,-343.011174,98.691187,99.55,optimal,-701.148955,21.35843,13.191971,14.238953,9.632233,33.294023,32.456438,33.294023,13.82016,0.0,0.0,24.918168,7.538269,39.994707,10.888611,9.422837,14.44835
33,1,7-Jan-13,16:30,0.3,1177.174,1106.536,1177.174,1106.536,70.638,413.649079,Discharge,-343.011078,-343.011079,97.136115,98.47,optimal,-701.148955,31.723463,19.593904,21.148975,14.30666,49.451281,48.207224,49.451281,20.526947,0.0,0.0,37.010707,11.196516,59.40374,16.172746,13.995646,21.45999
34,1,7-Jan-13,17:00,0.3,1190.878,914.84,1190.878,914.84,276.038,619.048985,Discharge,-343.010983,-343.010985,94.808864,96.82,optimal,-701.148955,47.475937,29.323373,31.650625,21.410717,74.006608,72.144807,74.006608,30.719724,0.0,0.0,55.388593,16.756213,88.90102,24.203419,20.945266,32.116075
35,1,7-Jan-13,17:30,0.3,1282.982,728.164,1282.982,728.164,554.818,897.828892,Discharge,-343.010889,-343.010892,91.433567,94.41,optimal,-701.148955,68.85605,42.528737,45.904034,31.052729,107.334431,104.634194,107.334431,44.553915,0.0,0.0,80.332059,24.302135,128.93633,35.103084,30.377669,46.579093
36,1,7-Jan-13,18:00,0.3,1461.024,523.1,1461.024,523.1,937.924,1280.934798,Discharge,-343.010794,-343.010798,86.618023,90.89,optimal,-701.148955,98.237105,60.675859,65.491403,44.303008,153.13431,149.281875,153.13431,63.565185,0.0,0.0,114.609956,34.671919,183.953794,50.081661,43.339899,66.454512
37,1,7-Jan-13,18:30,0.3,1475.752,325.53,1475.752,325.53,1150.222,1493.232705,Discharge,-343.0107,-343.010705,81.004366,86.0,optimal,-701.148955,114.518598,70.732076,76.345732,51.645642,178.514286,174.02336,178.514286,74.10027,0.0,0.0,133.605032,40.418329,214.441689,58.382031,50.522911,77.468464
38,1,7-Jan-13,19:00,0.3,1447.248,165.692,1447.248,165.692,1281.556,1624.566613,Discharge,-343.010607,-343.010613,74.896973,80.31,optimal,-701.148955,124.590823,76.953155,83.060549,56.188018,194.215106,189.329192,194.215106,80.617591,0.0,0.0,145.35596,43.973232,233.302423,63.51689,54.96654,84.282027
39,1,7-Jan-13,19:30,0.3,1341.372,67.068,1341.372,67.068,1274.304,1617.314521,Discharge,-343.010514,-343.010521,68.816843,74.19,optimal,-701.148955,124.034648,76.609635,82.689765,55.937194,193.348127,188.484023,193.348127,80.257713,0.0,0.0,144.707089,43.776934,232.260958,63.23335,54.721168,83.905791
40,1,7-Jan-13,20:00,0.3,1296.616,12.324,1296.616,12.324,1284.292,1627.302431,Discharge,-343.010423,-343.010431,62.699164,68.11,optimal,-701.148955,124.800638,77.082747,83.200425,56.28264,194.54217,189.648028,194.54217,80.753354,0.0,0.0,145.600744,44.047284,233.695311,63.623854,55.059105,84.423961
41,1,7-Jan-13,20:30,0.06,1239.91,0.068,1239.91,0.068,1239.842,954.893482,Discharge,284.948528,284.948518,59.109339,62.24,optimal,-701.148955,73.232432,45.231796,48.821622,33.026391,114.156439,111.284579,114.156439,47.385692,0.0,0.0,85.437838,25.846741,137.13132,37.334181,32.308426,49.539587
42,1,7-Jan-13,21:00,0.06,1251.986,0.264,1251.986,0.264,1251.722,966.773042,Discharge,284.948968,284.948958,55.474854,58.65,optimal,-701.148955,74.143496,45.794513,49.428998,33.437263,115.576627,112.669039,115.576627,47.975204,0.0,0.0,86.500746,26.168293,138.837332,37.798645,32.710366,50.155895
43,1,7-Jan-13,21:30,0.06,1205.092,0.168,1205.092,0.168,1204.924,919.974635,Discharge,284.949376,284.949365,52.016303,55.04,optimal,-701.148955,70.554446,43.577746,47.036297,31.818672,109.98193,107.215089,109.98193,45.652877,0.0,0.0,82.31352,24.901569,132.116658,35.968933,31.126961,47.728007
44,1,7-Jan-13,22:00,0.06,1250.378,0.0,1250.378,0.0,1250.378,965.428264,Discharge,284.949747,284.949736,48.386873,51.54,optimal,-701.148955,74.040363,45.730813,49.360242,33.390752,115.41586,112.512317,115.41586,47.90847,0.0,0.0,86.380424,26.131893,138.644209,37.746067,32.664866,50.086128
45,1,7-Jan-13,22:30,0.03,1158.618,0.066,1158.618,0.066,1158.552,88.651182,Discharge,1069.90083,1069.900818,48.053598,48.25,optimal,-701.148955,6.798812,4.199267,4.532542,3.066131,10.598149,10.331529,10.598149,4.399232,0.0,0.0,7.931948,2.399581,12.73111,3.466061,2.999476,4.599197
46,1,7-Jan-13,23:00,0.03,1021.238,0.258,1021.238,0.258,1020.98,-48.92134,Charge,1069.901353,1069.90134,48.237513,47.96,optimal,-701.148955,-3.751862,-2.317327,-2.501241,-1.692016,-5.848491,-5.701359,-5.848491,-2.427676,-0.0,-0.0,-4.377173,-1.324187,-7.025546,-1.912714,-1.655233,-2.538024
47,1,7-Jan-13,23:30,0.03,884.048,0.108,884.048,0.108,883.94,-185.961682,Charge,1069.901695,1069.901682,48.936617,48.2,optimal,-701.148955,-14.261723,-8.808711,-9.507815,-6.431757,-22.231509,-21.672226,-22.231509,-9.228174,-0.0,-0.0,-16.638677,-5.033549,-26.705775,-7.270682,-6.291937,-9.647636
48,1,8-Jan-13,0:00,0.03,787.258,0.216,787.258,0.216,787.042,-282.859841,Charge,1069.901854,1069.901841,50.0,48.93,optimal,-701.148955,-21.69301,-13.398624,-14.462007,-9.783122,-33.815575,-32.964869,-33.815575,-14.036654,-0.0,-0.0,-25.308512,-7.656357,-40.621225,-11.059182,-9.570446,-14.674683
49,2,8-Jan-13,0:30,0.03,757.586,0.176,757.586,0.176,757.41,-642.755398,Charge,1400.165398,1400.165398,52.416374,50.14,optimal,1751.757756,-49.294023,-30.446308,-32.862682,-22.230638,-76.840683,-74.907584,-76.840683,-31.896133,-0.0,-0.0,-57.509694,-17.39789,-92.305474,-25.130286,-21.747363,-33.345957
50,2,8-Jan-13,1:00,0.03,684.528,0.0,684.528,0.0,684.528,-715.637812,Charge,1400.165812,1400.165812,55.106741,52.57,optimal,1751.757756,-54.883501,-33.898633,-36.589001,-24.751383,-85.553693,-83.401399,-85.553693,-35.512854,-0.0,-0.0,-64.030752,-19.370648,-102.772047,-27.979824,-24.213309,-37.127074
51,2,8-Jan-13,1:30,0.03,601.122,0.164,601.122,0.164,600.958,-799.208632,Charge,1400.166632,1400.166632,58.111285,55.29,optimal,1751.757756,-61.292692,-37.857251,-40.861795,-27.641802,-95.544491,-93.140856,-95.544491,-39.659977,-0.0,-0.0,-71.508141,-21.632715,-114.773571,-31.247255,-27.040894,-41.462703
52,2,8-Jan-13,2:00,0.03,559.964,0.156,559.964,0.156,559.808,-840.359843,Charge,1400.167843,1400.167843,61.270533,58.3,optimal,1751.757756,-64.44865,-39.806519,-42.965766,-29.065077,-100.464071,-97.936673,-100.464071,-41.702067,-0.0,-0.0,-75.190091,-22.746582,-120.683256,-32.856174,-28.433228,-43.597616
53,2,8-Jan-13,2:30,0.03,585.936,0.296,585.936,0.296,585.64,-814.529418,Charge,1400.169418,1400.169418,64.332673,61.43,optimal,1751.757756,-62.46767,-38.582972,-41.645113,-28.171694,-97.376073,-94.926361,-97.376073,-40.420257,-0.0,-0.0,-72.878948,-22.047413,-116.973774,-31.846263,-27.559266,-42.257541
54,2,8-Jan-13,3:00,0.03,558.69,0.2,558.69,0.2,558.49,-841.681324,Charge,1400.171324,1400.171324,67.496889,64.48,optimal,1751.757756,-64.549996,-39.869115,-43.033331,-29.110783,-100.622053,-98.090681,-100.622053,-41.767645,-0.0,-0.0,-75.308329,-22.782352,-120.873032,-32.907841,-28.47794,-43.666174
55,2,8-Jan-13,3:30,0.03,575.054,0.0,575.054,0.0,575.054,-825.119523,Charge,1400.173523,1400.173523,70.598842,67.66,optimal,1751.757756,-63.279843,-39.084609,-42.186562,-28.537968,-98.642108,-96.160546,-98.642108,-40.945781,-0.0,-0.0,-73.826484,-22.334062,-118.494608,-32.260312,-27.917578,-42.806953
56,2,8-Jan-13,4:00,0.03,568.032,0.06,568.032,0.06,567.972,-832.203967,Charge,1400.175967,1400.175967,73.727428,70.75,optimal,1751.757756,-63.823161,-39.420188,-42.548774,-28.782994,-99.489046,-96.986177,-99.489046,-41.29734,-0.0,-0.0,-74.460355,-22.525822,-119.511998,-32.537298,-28.157277,-43.174492
57,2,8-Jan-13,4:30,0.03,571.316,0.108,571.316,0.108,571.208,-828.970603,Charge,1400.178603,1400.178603,76.843859,73.89,optimal,1751.757756,-63.575189,-39.267029,-42.383459,-28.671164,-99.102501,-96.609356,-99.102501,-41.136887,-0.0,-0.0,-74.171054,-22.438302,-119.047658,-32.410881,-28.047878,-43.006746
58,2,8-Jan-13,5:00,0.03,560.216,0.44,560.216,0.44,559.776,-840.405375,Charge,1400.181375,1400.181375,80.003278,77.03,optimal,1751.757756,-64.452142,-39.808676,-42.968094,-29.066652,-100.469515,-97.94198,-100.469515,-41.704327,-0.0,-0.0,-75.194165,-22.747815,-120.689794,-32.857955,-28.434768,-43.599978
59,2,8-Jan-13,5:30,0.03,559.922,0.232,559.922,0.232,559.69,-840.49422,Charge,1400.18422,1400.18422,83.163031,80.16,optimal,1751.757756,-64.458955,-39.812884,-42.972637,-29.069725,-100.480136,-97.952334,-100.480136,-41.708736,-0.0,-0.0,-75.202114,-22.750219,-120.702553,-32.861428,-28.437774,-43.604587
60,2,8-Jan-13,6:00,0.03,587.524,0.228,587.524,0.228,587.296,-812.891076,Charge,1400.187076,1400.187076,86.219012,83.29,optimal,1751.757756,-62.342022,-38.505367,-41.561348,-28.11503,-97.180211,-94.735426,-97.180211,-40.338956,-0.0,-0.0,-72.732359,-22.003067,-116.738493,-31.782207,-27.503833,-42.172545
61,2,8-Jan-13,6:30,0.03,604.91,9.206,604.91,9.206,595.704,-804.485875,Charge,1400.189875,1400.189875,89.243395,86.33,optimal,1751.757756,-61.697413,-38.107226,-41.131609,-27.824324,-96.175379,-93.755873,-96.175379,-39.921855,-0.0,-0.0,-71.980315,-21.775558,-115.53143,-31.453583,-27.219447,-41.736485
62,2,8-Jan-13,7:00,0.03,661.894,64.44,661.894,64.44,597.454,-802.738553,Charge,1400.192553,1400.192553,92.261209,89.37,optimal,1751.757756,-61.563408,-38.024458,-41.042272,-27.76389,-95.966489,-93.552237,-95.966489,-39.835146,-0.0,-0.0,-71.823976,-21.728262,-115.280499,-31.385267,-27.160327,-41.645835
63,2,8-Jan-13,7:30,0.06,689.118,175.972,689.118,175.972,513.146,63.048944,Discharge,450.097056,450.097056,92.024183,92.08,optimal,1751.757756,4.835333,2.986529,3.223555,2.18064,7.53743,7.347809,7.53743,3.128745,0.0,0.0,5.641221,1.706588,9.054397,2.465072,2.133235,3.27096
64,2,8-Jan-13,8:00,0.06,743.098,314.808,743.098,314.808,428.29,-21.808133,Charge,450.098133,450.098133,92.106168,91.87,optimal,1751.757756,-1.672503,-1.033017,-1.115002,-0.754266,-2.607138,-2.541549,-2.607138,-1.082208,-0.0,-0.0,-1.951254,-0.590295,-3.131845,-0.852649,-0.737869,-1.131399
65,2,8-Jan-13,8:30,0.06,823.554,443.502,823.554,443.502,380.052,-70.047143,Charge,450.099143,450.099143,92.369504,91.98,optimal,1751.757756,-5.372037,-3.318023,-3.581358,-2.422683,-8.374057,-8.163389,-8.374057,-3.476024,-0.0,-0.0,-6.267376,-1.896013,-10.059402,-2.738685,-2.370016,-3.634025
66,2,8-Jan-13,9:00,0.06,851.35,595.642,851.35,595.642,255.708,-194.392075,Charge,450.100075,450.100075,93.100301,92.28,optimal,1751.757756,-14.908264,-9.208046,-9.938843,-6.723335,-23.239353,-22.654715,-23.239353,-9.646524,-0.0,-0.0,-17.392975,-5.26174,-27.916456,-7.600292,-6.577175,-10.085002
67,2,8-Jan-13,9:30,0.06,888.854,789.788,888.854,789.788,99.066,-351.034917,Charge,450.100917,450.100917,94.419981,93.07,optimal,1751.757756,-26.921475,-16.62797,-17.94765,-12.141057,-41.965828,-40.910084,-41.965828,-17.419778,-0.0,-0.0,-31.408387,-9.501697,-50.411781,-13.724673,-11.877121,-18.211586
68,2,8-Jan-13,10:00,0.06,993.1,982.948,993.1,982.948,10.152,-439.949659,Charge,450.101659,450.101659,96.073927,94.43,optimal,1751.757756,-33.7405,-20.839721,-22.493667,-15.216304,-52.595486,-51.272329,-52.595486,-21.832088,-0.0,-0.0,-39.363917,-11.908412,-63.180741,-17.201039,-14.885515,-22.824456
69,2,8-Jan-13,10:30,0.06,1218.084,1036.966,1218.084,1036.966,181.118,-268.984293,Charge,450.102293,450.102293,97.085146,96.03,optimal,1751.757756,-20.628871,-12.741361,-13.75258,-9.303216,-32.156769,-31.347794,-32.156769,-13.348093,-0.0,-0.0,-24.067016,-7.280778,-38.628571,-10.516679,-9.100972,-13.954824
70,2,8-Jan-13,11:00,0.06,1283.24,1090.962,1283.24,1090.962,192.278,-257.82481,Charge,450.10281,450.10281,98.054412,97.06,optimal,1751.757756,-19.773031,-12.212754,-13.18202,-8.917249,-30.822665,-30.047252,-30.822665,-12.794314,-0.0,-0.0,-23.068536,-6.978717,-37.025969,-10.080369,-8.723396,-13.375874
71,2,8-Jan-13,11:30,0.06,1446.28,1178.128,1446.28,1178.128,268.152,-181.951205,Charge,450.103205,450.103205,98.73844,98.01,optimal,1751.757756,-13.954153,-8.618741,-9.302768,-6.293049,-21.752061,-21.20484,-21.752061,-9.029158,-0.0,-0.0,-16.279845,-4.924995,-26.129835,-7.113882,-6.156244,-9.439574
72,2,8-Jan-13,12:00,0.06,1578.538,1355.272,1578.538,1355.272,223.266,-226.837471,Charge,450.103471,450.103471,99.591212,98.71,optimal,1751.757756,-17.396558,-10.744933,-11.597705,-7.845507,-27.118164,-26.435946,-27.118164,-11.256596,-0.0,-0.0,-20.295984,-6.139962,-32.575908,-8.868833,-7.674952,-11.76826
73,2,8-Jan-13,12:30,0.06,1841.69,1500.324,1841.69,1500.324,341.366,-108.737606,Charge,450.103606,450.103606,100.0,99.5,optimal,1751.757756,-8.339275,-5.150729,-5.559517,-3.76085,-12.999458,-12.672428,-12.999458,-5.396001,-0.0,-0.0,-9.729154,-2.943274,-15.615701,-4.251395,-3.679092,-5.641274
74,2,8-Jan-13,13:00,0.06,1973.82,1516.364,1973.82,1516.364,457.456,0.0,Idle,457.456,457.456,100.0,99.85,optimal,1751.757756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,2,8-Jan-13,13:30,0.06,2069.084,1576.776,2069.084,1576.776,492.308,0.0,Idle,492.308,492.308,100.0,99.85,optimal,1751.757756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,2,8-Jan-13,14:00,0.06,2252.562,1550.002,2252.562,1550.002,702.56,0.0,Idle,702.56,702.56,100.0,99.85,optimal,1751.757756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,2,8-Jan-13,14:30,0.3,2376.652,1383.374,2376.652,1383.374,993.278,-0.0,Idle,993.278,993.278,100.0,99.85,optimal,1751.757756,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
78,2,8-Jan-13,15:00,0.3,2483.374,1253.08,2483.374,1253.08,1230.294,211.303453,Discharge,1018.990547,1018.990547,99.205626,99.77,optimal,1751.757756,16.205227,10.009111,10.803485,7.30824,25.26109,24.62559,25.26109,10.485735,0.0,0.0,18.906098,5.719492,30.345082,8.261488,7.149365,10.96236
