Time,Time Varying Load 611.Single phase time-varying load1.P_measured,Time Varying Load 634.Single phase time-varying load with the Master PulseA.P_measured,Time Varying Load 634.Single phase time-varying load with the Master PulseB.P_measured,Time Varying Load 634.Single phase time-varying load with the Master PulseC.P_measured,Time Varying Load 645.Single phase time-varying load645.P_measured,Time Varying Load 646.Single phase time-varying load646.P_measured,Time Varying Load 652.Single phase time-varying load652.P_measured,Time Varying Load 692.Single phase time-varying loadC.P_measured
260.0,23267.912109375,27994.890625,18167.14453125,12157.609375,26844.99609375,35785.12890625,16199.4482421875,12580.16796875
260.25,23267.982421875,27994.908203125,18167.15625,12157.6044921875,26839.115234375,35786.14453125,16199.169921875,12580.13671875
260.5,23264.810546875,27994.890625,18167.177734375,12157.80859375,26848.09375,35780.91015625,16198.5,12579.921875
260.75,23267.828125,27994.8671875,18167.19140625,12157.654296875,26835.72265625,35783.0390625,16197.984375,12580.392578125
261.0,21267.07421875,26976.837890625,23164.671875,9157.806640625,19832.423828125,42799.11328125,16196.8017578125,10579.3974609375
261.25,21265.28515625,26977.0390625,23165.35546875,9157.744140625,19833.400390625,42800.046875,16199.07421875,10578.556640625
261.5,21265.03125,26977.05859375,23165.337890625,9157.7451171875,19832.04296875,42794.90234375,16199.69140625,10576.6767578125
261.75,21265.064453125,26977.078125,23165.322265625,9157.5078125,19827.697265625,42790.8828125,16200.1015625,10578.517578125
262.0,21264.916015625,26977.09765625,23165.33984375,9157.51171875,19838.13671875,42794.44921875,16198.78125,10577.470703125
262.25,21265.06640625,26977.0859375,23165.361328125,9157.7509765625,19832.14453125,42792.44140625,16199.18359375,10577.931640625
262.5,21265.357421875,26977.0625,23165.3515625,9157.84375,19839.216796875,42793.26171875,16199.41796875,10578.0068359375
262.75,21255.53125,26977.056640625,23165.349609375,9157.8193359375,19835.109375,42792.92578125,16198.638671875,10577.50390625
263.0,3220.9033203125,3963.58740234375,10162.6240234375,-2860.024658203125,3820.870361328125,7751.58837890625,4131.13134765625,-8384.373046875
263.25,3243.252685546875,3966.297119140625,10160.8408203125,-2859.98974609375,3817.916015625,7754.4638671875,4185.427734375,-8439.3525390625
263.5,3243.640380859375,3966.30029296875,10160.826171875,-2860.256591796875,3814.171630859375,7756.4658203125,4185.56982421875,-8439.6845703125
263.75,3243.613525390625,3966.310302734375,10160.85546875,-2860.01708984375,3818.763671875,7751.15966796875,4184.7509765625,-8436.703125
264.0,3243.36962890625,3966.280029296875,10160.859375,-2860.179443359375,3813.770751953125,7749.49755859375,4184.30126953125,-8436.708984375
264.25,3243.41162109375,3966.271240234375,10160.8662109375,-2860.028564453125,3819.63330078125,7752.2529296875,4185.81591796875,-8438.55078125
264.5,3242.527099609375,3966.252197265625,10160.853515625,-2860.0556640625,3818.784912109375,7754.81103515625,4185.36376953125,-8439.1015625
264.75,3243.125732421875,3966.283935546875,10160.8427734375,-2860.119384765625,3821.965576171875,7752.21533203125,4182.849609375,-8439.994140625
265.0,1239.42626953125,4960.20458984375,9156.0185546875,-2857.61865234375,5813.5029296875,5751.01318359375,5182.11572265625,-8437.052734375
265.25,1241.78369140625,4960.32080078125,9156.201171875,-2857.62744140625,5819.94287109375,5743.02685546875,5186.72119140625,-8439.138671875
265.5,1241.4788818359375,4960.3173828125,9156.2255859375,-2857.56396484375,5820.23046875,5749.92578125,5186.06201171875,-8439.244140625
265.75,1241.7266845703125,4960.2939453125,9156.2314453125,-2857.512451171875,5817.23828125,5751.69482421875,5187.36181640625,-8438.3681640625
266.0,1241.6318359375,4960.2783203125,9156.2880859375,-2857.634765625,5816.19775390625,5751.07763671875,5185.6201171875,-8437.4423828125
