Time,Time Varying Load 671.Single phase time-varying loadA.P_measured,Time Varying Load 675.Single phase time-varying loadB.P_measured,Time Varying Load 671.Single phase time-varying loadA1.P_measured,Time Varying Load 671.Single phase time-varying loadA2.P_measured,Time Varying Load 675.Single phase time-varying loadA.P_measured,Time Varying Load 675.Single phase time-varying loadC.P_measured
146.5,73991.2890625,19452.7109375,63985.01171875,77004.515625,87297.9296875,57028.2109375
146.75,73991.9765625,19452.779296875,63984.98046875,77004.6171875,87298.6796875,57053.71484375
147.0,80002.8671875,15442.7724609375,58967.546875,81005.484375,83318.3125,63062.7421875
147.25,79998.8671875,15447.373046875,58978.265625,81009.828125,83292.6875,63061.7265625
147.5,79995.1328125,15447.4091796875,58978.6796875,80996.53125,83251.328125,63062.4375
147.75,79963.53125,15447.7919921875,58957.640625,80982.71875,83295.9921875,63062.62890625
148.0,80001.46875,15442.3583984375,58979.18359375,81008.2265625,83293.328125,63062.109375
148.25,79999.171875,15444.939453125,58979.34375,81010.7578125,83292.5,63062.76171875
148.5,79998.84375,15447.6748046875,58978.62890625,81009.9375,83291.375,63036.33203125
148.75,79998.8203125,15447.4091796875,58978.1640625,81009.65625,83292.671875,63060.28515625
149.0,82020.5078125,18448.54296875,57972.62890625,81969.921875,78310.2421875,60090.16796875
149.25,82001.7421875,18451.271484375,57976.88671875,82011.3984375,78285.2109375,60057.79296875
149.5,82002.3125,18451.2578125,57977.05859375,82012.359375,78246.1328125,60058.23046875
149.75,82000.390625,18451.517578125,57977.375,81982.1640625,78280.8125,60058.1484375
150.0,81962.6875,18451.359375,57956.54296875,82010.2578125,78284.84375,60058.24609375
150.25,81998.34375,18444.82421875,57977.37890625,82012.7421875,78282.109375,60058.58203125
150.5,82000.6328125,18447.46875,57976.23046875,82011.6171875,78284.7109375,60057.69140625
150.75,82002.28125,18451.279296875,57976.7109375,82012.1015625,78286.53125,60033.703125
151.0,93019.109375,21455.990234375,42919.84765625,90037.9375,77282.7421875,50024.703125
151.25,93016.9375,21455.203125,42957.39453125,90022.3046875,77284.84375,50044.234375
151.5,93016.125,21455.091796875,42957.5,90022.15625,77285.1640625,50044.6875
151.75,93014.890625,21455.431640625,42942.1875,90021.3515625,77279.65625,50044.49609375
152.0,93015.0,21455.287109375,42942.07421875,90005.1953125,77279.8359375,50045.0
152.25,93012.484375,21455.302734375,42956.92578125,90020.5859375,77281.0546875,50044.31640625
152.5,93014.6015625,21447.669921875,42956.79296875,90020.375,77283.3671875,50044.04296875
152.75,93015.40625,21451.287109375,42958.01953125,90022.46875,77283.1328125,50044.80078125
153.0,94032.078125,19453.349609375,40958.2109375,93026.7734375,76287.7734375,51059.90625
153.25,94017.0546875,19452.564453125,40955.3203125,93026.890625,76283.09375,51025.375
153.5,94018.2265625,19452.56640625,40955.2734375,93026.7265625,76281.5078125,51046.19921875
153.75,94017.3515625,19452.55859375,40955.1484375,93026.0859375,76283.0,51045.58203125
154.0,94017.9609375,19452.619140625,40955.3515625,93026.6171875,76244.4609375,51045.73828125
154.25,94016.2890625,19452.6796875,40940.15234375,93008.5625,76278.625,51045.94140625
154.5,93973.125,19452.3125,40955.96875,92994.6015625,76282.9765625,51046.359375
154.75,94015.8359375,19445.623046875,40954.31640625,93024.4296875,76281.8515625,51045.5859375
155.0,88974.59375,19449.419921875,39952.9296875,99029.5703125,83269.8359375,45031.78515625
155.25,89010.5703125,19452.603515625,39954.15625,99034.8828125,83291.9609375,45033.0
155.5,89010.546875,19452.4765625,39953.86328125,99034.4765625,83290.015625,45020.3359375
155.75,89010.8203125,19452.51171875,39953.83203125,99034.8984375,83292.265625,45038.13671875
156.0,89010.7890625,19452.662109375,39953.71875,99034.3359375,83290.8828125,45037.19921875
156.25,89009.4140625,19452.591796875,39953.98828125,99033.8984375,83286.9609375,45038.25390625
156.5,88971.078125,19452.8984375,39939.375,99017.0859375,83296.09375,45038.01171875
156.75,89008.21875,19452.609375,39945.96484375,99000.4453125,83289.90625,45038.05859375
157.0,86982.6796875,12433.228515625,41961.0859375,100022.53125,90329.0,49035.41796875
157.25,87008.8203125,12443.87109375,41957.11328125,100037.1953125,90302.53125,49038.34765625
157.5,87007.890625,12443.841796875,41956.875,100035.7421875,90301.046875,49038.24609375
157.75,87008.09375,12443.716796875,41956.74609375,100035.890625,90302.2578125,49041.5625
158.0,87007.8203125,12443.7626953125,41956.73828125,100036.7734375,90299.375,49043.80859375
158.25,87008.3671875,12443.697265625,41956.52734375,100037.078125,90255.3125,49043.58203125
158.5,87004.0390625,12443.6279296875,41956.56640625,100037.484375,90256.0625,49043.45703125
158.75,86968.7421875,12443.5302734375,41956.6171875,100036.421875,90304.3203125,49043.5
159.0,89007.703125,14446.1826171875,36938.4921875,101003.6953125,84281.7109375,51058.94140625
159.25,89010.0703125,14443.185546875,36949.51171875,101036.9296875,84292.203125,51045.22265625
159.5,89010.4453125,14446.015625,36949.83203125,101035.5546875,84292.0859375,51045.234375
159.75,89010.453125,14446.1220703125,36950.23046875,101037.109375,84293.046875,51040.6328125
160.0,89010.4453125,14446.1962890625,36950.4140625,101036.9609375,84291.6328125,51025.58984375
160.25,89011.515625,14446.1953125,36950.19921875,101037.4921875,84294.0078125,51045.65234375
160.5,89010.7265625,14446.2822265625,36950.2265625,101037.6015625,84292.25,51045.484375
160.75,89004.9140625,14446.1416015625,36950.28515625,101036.9765625,84289.359375,51046.0078125
161.0,97977.6953125,12441.30078125,25935.876953125,111047.4609375,78287.765625,55065.27734375
161.25,98023.921875,12439.5712890625,25938.8515625,111012.3046875,78284.3359375,55051.58203125
161.5,98022.0234375,12443.5390625,25936.94921875,111049.7109375,78284.171875,55051.62109375
161.75,98021.7265625,12443.625,25937.705078125,111052.0625,78283.4609375,55051.1171875
162.0,98022.3203125,12443.6279296875,25937.6796875,111050.609375,78285.1875,55050.96875
162.25,98021.8359375,12443.7314453125,25937.29296875,111050.390625,78283.5625,55028.796875
162.5,98023.2734375,12443.6845703125,25937.1640625,111050.4453125,78286.859375,55047.8984375
162.75,98022.546875,12443.5927734375,25937.369140625,111051.09375,78285.6015625,55051.0546875
163.0,100991.3125,20446.630859375,20927.654296875,113043.125,71256.078125,52042.25
163.25,100978.5390625,20453.740234375,20927.72265625,113054.0703125,71276.171875,52046.8515625
163.5,101023.8125,20446.853515625,20932.54296875,113014.4921875,71273.7265625,52047.34375
163.75,101024.9453125,20449.59765625,20931.541015625,113051.5,71273.90625,52046.484375
164.0,101025.40625,20453.802734375,20931.751953125,113052.25,71274.8046875,52046.3203125
164.25,101026.0625,20453.814453125,20931.994140625,113053.9296875,71276.234375,52041.953125
