Time,Time Varying Load 611.Single phase time-varying load1.P_measured,Time Varying Load 634.Single phase time-varying load with the Master PulseA.P_measured,Time Varying Load 634.Single phase time-varying load with the Master PulseB.P_measured,Time Varying Load 634.Single phase time-varying load with the Master PulseC.P_measured,Time Varying Load 645.Single phase time-varying load645.P_measured,Time Varying Load 646.Single phase time-varying load646.P_measured,Time Varying Load 652.Single phase time-varying load652.P_measured,Time Varying Load 692.Single phase time-varying loadC.P_measured
5.5,125380.9296875,15222.564453125,15223.083984375,15224.19921875,131347.59375,228120.171875,115507.5546875,207213.5
5.75,125380.9609375,15222.5654296875,15223.0859375,15224.2001953125,131347.046875,228119.515625,115507.734375,207213.625
6.0,125380.9453125,15222.564453125,15223.08984375,15224.201171875,131351.203125,228117.09375,115507.46875,207213.578125
6.25,125380.9375,15222.560546875,15223.09375,15224.2001953125,131346.34375,228115.921875,115507.5078125,207213.546875
6.5,125140.7578125,15217.80859375,15207.4169921875,15194.9970703125,131207.984375,227696.75,115476.578125,206972.8125
6.75,125380.9765625,15222.5634765625,15223.08203125,15224.208984375,131347.03125,228119.28125,115507.578125,207213.609375
7.0,125380.96875,15222.564453125,15223.0849609375,15224.2060546875,131350.140625,228115.84375,115507.46875,207213.625
7.25,125380.9140625,15222.564453125,15223.08203125,15224.208984375,131341.1875,228117.9375,115507.5703125,207213.53125
7.5,125380.953125,15222.564453125,15223.0869140625,15224.205078125,131347.5625,228121.0625,115507.5546875,207213.515625
7.75,125380.9453125,15222.560546875,15223.08984375,15224.20703125,131346.546875,228108.328125,115507.390625,207213.546875
8.0,125381.0078125,15222.5595703125,15223.08984375,15224.2041015625,131349.0625,228120.46875,115507.4609375,207213.65625
8.25,125380.9609375,15222.5556640625,15223.0947265625,15224.2041015625,131349.390625,228115.78125,115507.484375,207213.5625
8.5,125380.921875,15222.556640625,15223.09375,15224.201171875,131346.8125,228118.484375,115507.609375,207213.5
8.75,125380.96875,15222.5654296875,15223.0791015625,15224.2041015625,131351.46875,228118.0,115507.53125,207213.640625
9.0,125380.96875,15222.56640625,15223.080078125,15224.2060546875,131351.265625,228120.578125,115507.5078125,207213.578125
9.25,125380.953125,15222.5634765625,15223.083984375,15224.20703125,131347.9375,228112.515625,115507.46875,207213.5625
9.5,125380.9921875,15222.5615234375,15223.0859375,15224.1572265625,131345.1875,228115.171875,115507.4375,207213.609375
9.75,125380.96875,15222.55859375,15223.08984375,15224.2041015625,131347.109375,228120.453125,115507.4765625,207213.546875
10.0,125380.96875,15222.5556640625,15223.0908203125,15224.205078125,131347.796875,228119.078125,115507.4140625,207213.53125
10.25,125380.984375,15222.5556640625,15223.08984375,15224.203125,131350.1875,228117.953125,115507.4921875,207213.53125
10.5,125380.90625,15222.556640625,15223.091796875,15224.20703125,131345.03125,228117.828125,115507.546875,207213.609375
10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,31291.60546875,44873.03125,23133.81640625,25135.314453125,49871.8828125,13758.8857421875,27240.771484375,33642.72265625
21.25,31279.279296875,44866.33203125,23133.974609375,25133.11328125,49868.0390625,13760.0341796875,27213.50390625,33604.90234375
21.5,31279.447265625,44866.23828125,23133.923828125,25133.05078125,49850.078125,13756.90234375,27214.3203125,33605.55078125
21.75,31279.232421875,44866.1875,23133.916015625,25133.115234375,49865.08984375,13760.763671875,27212.748046875,33605.17578125
22.0,31279.107421875,44866.17578125,23133.91015625,25132.9296875,49849.796875,13760.5302734375,27215.099609375,33605.0859375
22.25,31233.40234375,44823.6015625,23113.5,25098.212890625,49831.015625,13742.3154296875,27188.544921875,33562.94921875
22.5,31279.119140625,44866.23046875,23133.87109375,25133.1328125,49872.3046875,13760.908203125,27213.7109375,33605.26953125
22.75,31279.1796875,44866.22265625,23133.892578125,25132.8359375,49872.0546875,13757.4609375,27213.958984375,33604.95703125
23.0,32280.18359375,40023.52734375,20173.951171875,25133.06640625,42861.73046875,13754.3671875,28214.841796875,30594.623046875
23.25,32280.453125,40023.46875,20173.92578125,25132.30859375,42857.73828125,13761.24609375,28214.203125,30600.31640625
23.5,32280.75,40023.44140625,20173.927734375,25132.482421875,42858.57421875,13758.15234375,28213.845703125,30600.91796875
23.75,32280.638671875,40023.46875,20173.89453125,25132.8046875,42841.3828125,13759.236328125,28215.86328125,30601.44921875
24.0,32280.537109375,40023.48828125,20173.89453125,25132.76171875,42844.68359375,13756.96875,28215.80859375,30601.623046875
24.25,32280.5234375,40023.484375,20173.875,25133.408203125,42860.84375,13762.2998046875,28216.556640625,30601.826171875
24.5,32232.900390625,39984.421875,20155.748046875,25098.84375,42828.55859375,13741.6884765625,28186.634765625,30563.265625
24.75,32280.7890625,40023.4765625,20173.923828125,25132.845703125,42860.7890625,13763.361328125,28214.73046875,30601.189453125
25.0,29276.6015625,35014.45703125,16168.8505859375,21178.095703125,34855.109375,15756.7880859375,23208.8046875,28598.189453125
25.25,29272.771484375,35014.44921875,16168.8193359375,21177.923828125,34848.13671875,15760.853515625,23208.6640625,28598.4375
25.5,29276.16796875,35014.49609375,16168.8134765625,21178.0078125,34844.765625,15760.658203125,23196.298828125,28598.939453125
25.75,29276.203125,35014.48046875,16168.7900390625,21177.875,34846.4296875,15762.2333984375,23208.818359375,28598.58203125
26.0,29276.189453125,35014.484375,16168.7939453125,21178.490234375,34842.19921875,15765.19140625,23208.90625,28598.521484375
26.25,29276.125,35014.46484375,16168.8173828125,21177.384765625,34838.41796875,15760.59375,23209.2890625,28598.6484375
26.5,29276.162109375,35014.45703125,16168.830078125,21177.896484375,34852.01953125,15755.3505859375,23209.451171875,28598.779296875
26.75,29276.59375,35014.43359375,16168.814453125,21178.078125,34854.58984375,15761.5361328125,23206.98046875,28594.048828125
27.0,27273.34375,32004.474609375,17164.12890625,21177.453125,28846.638671875,16762.408203125,19203.95703125,25594.705078125
27.25,27273.416015625,32004.49609375,17164.115234375,21177.205078125,28846.3046875,16762.095703125,19203.80078125,25594.400390625
27.5,27261.056640625,32004.515625,17164.123046875,21177.7578125,28840.58203125,16760.4609375,19203.171875,25595.349609375
27.75,27273.892578125,32004.515625,17164.140625,21177.751953125,28844.05078125,16765.228515625,19201.84375,25595.03515625
28.0,27273.45703125,32004.501953125,17164.158203125,21177.884765625,28841.955078125,16765.5703125,19202.13671875,25595.07421875
28.25,27273.4921875,32004.48046875,17164.1640625,21177.734375,28839.837890625,16763.990234375,19203.296875,25595.080078125
28.5,27273.37890625,32004.45703125,17164.1640625,21178.07421875,28851.62890625,16761.59765625,19203.845703125,25595.181640625
28.75,27273.525390625,32004.45703125,17164.15234375,21178.03515625,28835.443359375,16763.7578125,19201.46484375,25595.783203125
29.0,24235.44140625,27970.78515625,12151.736328125,21149.564453125,27815.740234375,16749.39453125,23186.705078125,23553.853515625
29.25,24269.47265625,27999.681640625,12163.400390625,21177.85546875,27853.474609375,16761.375,23208.427734375,23592.771484375
29.5,24269.482421875,27999.685546875,12163.419921875,21177.509765625,27848.4296875,16761.091796875,23207.19921875,23592.150390625
29.75,24269.32421875,27999.650390625,12163.4248046875,21177.40625,27847.474609375,16755.099609375,23208.046875,23592.923828125
30.0,24269.17578125,27999.646484375,12163.4365234375,21177.591796875,27843.494140625,16765.126953125,23207.896484375,23592.6328125
30.25,24269.275390625,27999.638671875,12163.4345703125,21177.384765625,27844.5078125,16769.71484375,23208.7265625,23592.73828125
30.5,24269.27734375,27999.666015625,12163.41796875,21177.625,27847.18359375,16765.3203125,23208.142578125,23592.384765625
30.75,24269.330078125,27999.69140625,12163.404296875,21177.373046875,27828.373046875,16765.9140625,23208.9140625,23593.365234375
31.0,24269.3515625,27999.701171875,13159.2255859375,21177.814453125,26822.904296875,17765.158203125,23206.47265625,22586.517578125
31.25,24235.583984375,27970.84765625,13146.705078125,21149.64453125,26818.8203125,17748.732421875,23186.814453125,22554.525390625
31.5,24269.619140625,27999.681640625,13159.25,21177.876953125,26846.97265625,17766.80859375,23207.39453125,22591.345703125
31.75,24269.552734375,27999.666015625,13159.2529296875,21177.275390625,26836.78515625,17765.392578125,23207.146484375,22591.001953125
32.0,24269.125,27999.658203125,13159.234375,21177.08203125,26845.763671875,17762.021484375,23208.0234375,22591.40625
32.25,24269.11328125,27999.6796875,13159.2255859375,21177.51171875,26841.951171875,17766.681640625,23207.9140625,22591.4609375
32.5,24269.27734375,27999.6796875,13159.2021484375,21177.578125,26844.943359375,17771.81640625,23207.087890625,22591.5703125
32.75,24269.248046875,27999.677734375,13159.2490234375,21177.359375,26846.525390625,17765.3828125,23208.13671875,22591.2265625
33.0,23268.00390625,27999.638671875,12159.84375,21177.75390625,26828.251953125,19767.068359375,23208.85546875,21588.896484375
33.25,23268.037109375,27999.61328125,12159.875,21177.611328125,26835.58203125,19767.615234375,23209.388671875,21583.759765625
33.5,23267.7890625,27999.61328125,12159.861328125,21177.18359375,26848.416015625,19766.28515625,23207.15625,21588.7578125
33.75,23268.177734375,27999.6484375,12159.83984375,21177.697265625,26842.05078125,19769.970703125,23207.111328125,21589.796875
34.0,23265.66015625,27999.65234375,12159.8291015625,21177.6875,26838.916015625,19762.263671875,23208.302734375,21589.86328125
34.25,23267.75390625,27999.640625,12159.7919921875,21177.748046875,26834.6953125,19757.80859375,23207.974609375,21590.337890625
34.5,23267.767578125,27999.62890625,12159.8115234375,21177.658203125,26838.044921875,19769.251953125,23207.90234375,21590.318359375
34.75,23267.8984375,27999.619140625,12159.865234375,21177.478515625,26837.533203125,19767.09375,23208.740234375,21590.3515625
35.0,24269.27734375,27999.607421875,12159.8896484375,22171.572265625,27849.943359375,19772.30859375,18201.990234375,22591.236328125
35.25,24269.1640625,27999.625,12159.8759765625,22171.44921875,27829.17578125,19766.919921875,18199.72265625,22588.501953125
35.5,24269.228515625,27999.62890625,12159.869140625,22171.615234375,27831.486328125,19767.96875,18199.466796875,22583.58203125
35.75,24269.169921875,27999.669921875,12159.8447265625,22171.349609375,27839.75390625,19769.275390625,18202.4453125,22591.91015625
36.0,24269.447265625,27999.685546875,12159.859375,22171.544921875,27843.455078125,19768.287109375,18202.388671875,22592.03125
36.25,24266.82421875,27999.66015625,12159.88671875,22171.310546875,27842.36328125,19762.408203125,18202.2109375,22591.6328125
36.5,24258.6953125,27999.634765625,12159.904296875,22171.392578125,27850.318359375,19757.220703125,18192.23046875,22591.52734375
36.75,24269.123046875,27999.60546875,12159.88671875,22171.380859375,27840.95703125,19771.349609375,18200.791015625,22591.080078125
37.0,24269.10546875,26991.935546875,12159.8818359375,22171.865234375,26844.361328125,20773.666015625,17201.02734375,21590.09765625
37.25,24269.22265625,26991.95703125,12159.845703125,22171.71484375,26835.146484375,20769.16796875,17200.998046875,21590.25
37.5,24269.076171875,26991.953125,12159.849609375,22171.396484375,26821.25390625,20762.07421875,17198.744140625,21584.689453125
37.75,24269.154296875,26991.962890625,12159.8583984375,22171.654296875,26835.58984375,20767.62890625,17201.966796875,21590.419921875
38.0,24235.55078125,26964.013671875,12148.17578125,22142.013671875,26816.41796875,20743.63671875,17181.876953125,21564.748046875
38.25,24269.455078125,26991.9453125,12159.87109375,22171.48828125,26847.30078125,20766.724609375,17200.5546875,21590.716796875
38.5,24266.201171875,26991.919921875,12159.8662109375,22171.21484375,26841.05859375,20767.84375,17199.794921875,21589.740234375
38.75,24258.25390625,26991.943359375,12159.8662109375,22171.333984375,26839.091796875,20756.365234375,17200.388671875,21589.5859375
39.0,22266.345703125,28988.466796875,14159.3955078125,21173.384765625,27845.53515625,21767.041015625,18192.294921875,21590.06640625
39.25,22266.541015625,28988.462890625,14159.4365234375,21173.2734375,27846.505859375,21769.01171875,18201.341796875,21590.193359375
39.5,22266.4375,28988.462890625,14159.4580078125,21173.734375,27846.845703125,21771.486328125,18202.16796875,21590.208984375
39.75,22266.310546875,28988.43359375,14159.4599609375,21173.62890625,27830.939453125,21770.775390625,18199.767578125,21584.525390625
40.0,22266.453125,28988.43359375,14159.421875,21173.451171875,27834.8515625,21762.16796875,18199.505859375,21582.734375
40.25,22266.615234375,28988.416015625,14159.439453125,21173.388671875,27846.166015625,21769.46875,18202.380859375,21590.32421875
40.5,22266.802734375,28988.4296875,14159.4287109375,21173.404296875,27846.97265625,21767.537109375,18201.712890625,21590.705078125
40.75,22266.873046875,28988.443359375,14159.400390625,21173.630859375,27844.96484375,21769.392578125,18200.904296875,21590.51171875
41.0,21264.115234375,33987.33984375,16161.83203125,21173.7890625,30854.595703125,21757.62109375,18202.185546875,20589.181640625
41.25,21265.181640625,33987.30859375,16161.859375,21173.734375,30850.240234375,21767.787109375,18200.81640625,20588.896484375
41.5,21265.169921875,33987.29296875,16161.8779296875,21173.884765625,30848.234375,21766.94140625,18202.302734375,20588.978515625
41.75,21265.166015625,33987.265625,16161.8828125,21173.453125,30843.291015625,21770.626953125,18201.916015625,20588.9296875
42.0,21265.16015625,33987.265625,16161.8466796875,21174.03515625,30851.60546875,21769.357421875,18202.48828125,20589.125
42.25,21265.103515625,33987.2890625,16161.9052734375,21174.029296875,30846.970703125,21769.498046875,18202.6328125,20584.5
42.5,21264.8828125,33987.328125,16161.8359375,21173.755859375,30845.904296875,21769.232421875,18202.599609375,20589.673828125
42.75,21265.373046875,33987.29296875,16161.8505859375,21173.7890625,30838.333984375,21768.6640625,18201.818359375,20590.015625
43.0,24266.62890625,33001.0546875,20163.478515625,19171.86328125,29847.83984375,22760.671875,18201.26171875,22591.0546875
43.25,24258.2578125,33001.0390625,20163.513671875,19171.720703125,29847.80859375,22762.75390625,18192.3671875,22591.109375
43.5,24268.9765625,33001.01953125,20163.517578125,19171.77734375,29848.244140625,22767.4296875,18200.490234375,22591.54296875
43.75,24269.212890625,33001.0390625,20163.5,19171.638671875,29844.498046875,22776.087890625,18201.369140625,22591.193359375
44.0,24269.359375,33001.0703125,20163.494140625,19171.86328125,29846.21484375,22773.21484375,18202.037109375,22591.541015625
44.25,24269.294921875,33001.0703125,20163.5078125,19171.71484375,29837.21875,22770.72265625,18200.234375,22591.1484375
44.5,24269.271484375,33001.0625,20163.498046875,19171.404296875,29841.369140625,22769.09375,18202.91015625,22586.08203125
44.75,24235.51953125,32967.73046875,20145.38671875,19147.349609375,29819.521484375,22742.642578125,18182.83203125,22561.068359375
45.0,27273.48046875,31000.306640625,20163.51171875,20168.99609375,28839.40625,22765.705078125,18201.728515625,25595.203125
45.25,27273.326171875,31000.287109375,20163.50390625,20169.0390625,28844.234375,22766.314453125,18202.47265625,25594.462890625
45.5,27261.5078125,31000.3046875,20163.474609375,20168.783203125,28844.0234375,22763.962890625,18192.474609375,25595.193359375
45.75,27261.533203125,31000.302734375,20163.4765625,20168.6875,28844.271484375,22771.80078125,18192.646484375,25594.978515625
46.0,27273.3359375,31000.3125,20163.474609375,20168.798828125,28842.7109375,22770.173828125,18201.49609375,25594.75390625
46.25,27273.4140625,31000.30078125,20163.505859375,20168.9765625,28850.111328125,22767.1953125,18202.52734375,25595.31640625
46.5,27273.453125,31000.287109375,20163.51171875,20168.603515625,28831.375,22772.509765625,18200.13671875,25594.689453125
46.75,27273.67578125,31000.271484375,20163.51171875,20168.884765625,28831.57421875,22768.82421875,18202.876953125,25590.962890625
47.0,29233.8125,32960.12890625,19152.33984375,19146.046875,26823.044921875,22743.955078125,20183.55078125,25560.3203125
47.25,29276.39453125,32993.48828125,19169.6796875,19170.111328125,26841.009765625,22774.22265625,20204.7421875,25594.634765625
47.5,29276.634765625,32993.48828125,19169.712890625,19170.265625,26843.369140625,22763.05078125,20203.791015625,25595.046875
47.75,29272.75,32993.50390625,19169.728515625,19170.541015625,26840.861328125,22767.787109375,20204.62109375,25594.63671875
48.0,29276.1171875,32993.47265625,19169.740234375,19170.37890625,26845.6953125,22772.681640625,20203.158203125,25594.80859375
48.25,29276.2578125,32993.4453125,19169.76171875,19170.0546875,26841.162109375,22772.4921875,20204.908203125,25595.052734375
48.5,29276.22265625,32993.421875,19169.728515625,19170.5,26841.447265625,22774.171875,20204.533203125,25594.935546875
48.75,29276.2890625,32993.45703125,19169.732421875,19170.287109375,26829.52734375,22771.580078125,20202.955078125,25594.853515625
49.0,24269.12109375,27001.935546875,17168.015625,20169.048828125,24836.4375,11756.5419921875,18203.017578125,24593.41015625
49.25,24235.5078125,26974.03515625,17152.169921875,20142.771484375,24825.390625,11746.814453125,18182.306640625,24564.478515625
49.5,24269.423828125,27001.9609375,17168.017578125,20168.548828125,24834.681640625,11758.5068359375,18201.798828125,24594.26171875
49.75,24266.890625,27001.94140625,17168.03125,20168.404296875,24840.177734375,11754.0947265625,18202.16796875,24593.923828125
50.0,24258.298828125,27001.91796875,17168.037109375,20168.658203125,24842.240234375,11752.3154296875,18201.64453125,24593.20703125
50.25,24269.15234375,27001.908203125,17168.033203125,20168.966796875,24843.005859375,11758.900390625,18200.890625,24593.361328125
50.5,24269.21484375,27001.91015625,17168.02734375,20168.775390625,24839.806640625,11758.884765625,18200.88671875,24593.669921875
50.75,24269.25,27001.947265625,17168.005859375,20168.818359375,24837.548828125,11760.228515625,18202.185546875,24593.771484375
51.0,19262.349609375,21990.787109375,12163.4287109375,15160.796875,18832.001953125,11759.013671875,11193.58984375,15582.541015625
51.25,19262.21484375,21990.794921875,12163.4091796875,15160.9091796875,18824.314453125,11755.689453125,11192.833984375,15583.04296875
51.5,19262.5234375,21990.765625,12163.404296875,15160.416015625,18837.017578125,11758.0126953125,11193.2734375,15583.6328125
51.75,19262.71484375,21990.765625,12163.4091796875,15161.0517578125,18836.423828125,11762.8994140625,11193.0556640625,15583.1884765625
52.0,19260.591796875,21990.75390625,12163.4091796875,15161.2890625,18834.853515625,11758.2265625,11193.09765625,15583.1875
52.25,19262.435546875,21990.794921875,12163.3935546875,15160.736328125,18827.412109375,11752.740234375,11192.6396484375,15583.552734375
52.5,19261.984375,21990.806640625,12163.375,15160.9736328125,18830.572265625,11756.3056640625,11191.1298828125,15582.2568359375
52.75,19262.265625,21990.802734375,12163.412109375,15160.85546875,18838.81640625,11760.8876953125,11192.771484375,15577.548828125
53.0,15257.0322265625,16982.283203125,9157.2685546875,12162.2109375,15833.6845703125,12758.6767578125,8191.2158203125,9575.578125
53.25,15257.1474609375,16982.265625,9157.2529296875,12161.8974609375,15836.2109375,12757.6005859375,8190.64404296875,9576.5068359375
53.5,15257.224609375,16982.228515625,9157.2626953125,12162.0908203125,15826.0869140625,12760.42578125,8189.4755859375,9576.73046875
53.75,15237.814453125,16964.13671875,9148.1865234375,12147.4990234375,15811.865234375,12742.689453125,8181.12451171875,9565.7021484375
54.0,15257.4775390625,16982.263671875,9157.2216796875,12161.978515625,15832.0283203125,12752.716796875,8189.33203125,9577.1015625
54.25,15250.09765625,16982.275390625,9157.212890625,12162.431640625,15828.7763671875,12750.7548828125,8185.4951171875,9573.763671875
54.5,15256.9970703125,16982.2578125,9157.248046875,12161.953125,15829.4599609375,12757.5537109375,8189.39892578125,9577.0927734375
54.75,15257.119140625,16982.234375,9157.2490234375,12161.427734375,15831.89453125,12758.884765625,8188.86474609375,9576.4072265625
55.0,6246.478515625,17975.791015625,9155.2158203125,5153.77294921875,12828.4677734375,12759.43359375,5186.8369140625,568.3431396484375
55.25,6246.82763671875,17975.822265625,9155.1982421875,5153.73291015625,12828.814453125,12760.0576171875,5186.095703125,567.6434326171875
55.5,6246.7216796875,17975.830078125,9155.1806640625,5153.47265625,12823.3056640625,12756.0927734375,5185.99365234375,568.465087890625
55.75,6246.576171875,17975.845703125,9155.1845703125,5153.3271484375,12815.802734375,12753.7783203125,5186.5537109375,568.1672973632812
56.0,6246.03955078125,17975.8515625,9155.2080078125,5153.50830078125,12828.6494140625,12760.2314453125,5186.3564453125,567.119384765625
56.25,6243.02685546875,17975.83984375,9155.2197265625,5153.81884765625,12829.44140625,12764.283203125,5185.9931640625,567.6771240234375
56.5,6246.53369140625,17975.826171875,9155.234375,5153.30126953125,12827.5908203125,12756.3427734375,5184.779296875,569.0792236328125
56.75,6249.4638671875,17975.78515625,9155.4091796875,5153.77490234375,12829.69921875,12756.0712890625,5186.26806640625,562.5980224609375
57.0,1241.5377197265625,3964.142333984375,145.18983459472656,-1857.655029296875,-2188.3525390625,12753.421875,-820.1195068359375,-7439.19677734375
57.25,1241.220703125,3964.198486328125,145.19918823242188,-1857.7236328125,-2187.764892578125,12756.046875,-818.7438354492188,-7436.509765625
57.5,1241.36279296875,3964.19970703125,145.21829223632812,-1857.3677978515625,-2185.748779296875,12758.77734375,-820.1983642578125,-7440.08544921875
57.75,1241.7838134765625,3964.190185546875,145.2318878173828,-1858.5628662109375,-2185.266357421875,12765.013671875,-819.3955078125,-7438.892578125
58.0,1241.7584228515625,3964.184814453125,145.24537658691406,-1857.977294921875,-2188.225341796875,12757.23046875,-820.134033203125,-7438.962890625
58.25,1240.656005859375,3964.156494140625,145.25137329101562,-1857.536376953125,-2186.82470703125,12756.2041015625,-819.70751953125,-7439.21240234375
58.5,1241.5118408203125,3964.1533203125,145.24349975585938,-1857.5299072265625,-2189.557861328125,12761.5224609375,-819.5943603515625,-7438.84619140625
58.75,1241.5819091796875,3964.193603515625,145.21908569335938,-1857.5743408203125,-2184.731689453125,12753.9921875,-820.2875366210938,-7438.529296875
59.0,-5764.35400390625,-2047.0338134765625,-6864.96484375,-8867.5615234375,-14197.1728515625,13753.1767578125,-6824.71240234375,-17444.35546875
59.25,-5764.349609375,-2047.0791015625,-6864.9638671875,-8867.4765625,-14192.78125,13756.326171875,-6823.61767578125,-17445.212890625
59.5,-5764.27978515625,-2047.079833984375,-6864.93115234375,-8867.1923828125,-14195.0234375,13759.6171875,-6824.99169921875,-17445.560546875
59.75,-5764.26318359375,-2047.109130859375,-6864.931640625,-8867.6220703125,-14200.01171875,13761.92578125,-6824.4130859375,-17445.70703125
60.0,-5763.208984375,-2047.116455078125,-6864.923828125,-8867.162109375,-14191.669921875,13758.1083984375,-6824.638671875,-17445.56640625
