step,day,date_label,profile_time,eta_per_kwh,p_load_forecast_total_kw,p_pv_forecast_total_kw,p_load_actual_total_kw,p_pv_actual_total_kw,baseline_grid_actual_kw,pbat_aggregate_kw,battery_action,grid_forecast_qp_kw,grid_actual_calculated_kw,soc_predicted_pct,soc646_measured_pct,qp_status,qp_objective_day,pbat_646_B_kw,pbat_645_B_kw,pbat_611_C_kw,pbat_652_A_kw,pbat_671_A_kw,pbat_671_B_kw,pbat_671_C_kw,pbat_692_C_kw,pbat_692_B_kw,pbat_692_A_kw,pbat_675_C_kw,pbat_675_B_kw,pbat_675_A_kw,pbat_634_C_kw,pbat_634_B_kw,pbat_634_A_kw
122,3,9-Jan-13,13:00,0.06,826.406,1136.318,826.406,1136.318,-309.912,-763.142379,Charge,453.230352,453.230379,68.284648,65.67,optimal,247.506499,-58.526709,-36.14885,-39.017806,-26.394398,-91.232811,-88.937646,-91.232811,-37.870223,-0.0,-0.0,-68.28116,-20.656485,-109.594131,-29.837146,-25.820607,-39.591597
123,3,9-Jan-13,13:30,0.06,788.852,1158.078,788.852,1158.078,-369.226,-822.456381,Charge,453.230361,453.230381,71.376589,68.58,optimal,247.506499,-63.075602,-38.95846,-42.050401,-28.44586,-98.323733,-95.85018,-98.323733,-40.813625,-0.0,-0.0,-73.588203,-22.261977,-118.112157,-32.156189,-27.827472,-42.66879
124,3,9-Jan-13,14:00,0.06,778.816,985.614,778.816,985.614,-206.798,-660.028381,Charge,453.230369,453.230381,73.857899,71.61,optimal,247.506499,-50.618718,-31.264502,-33.745812,-22.828049,-78.905649,-76.920601,-78.905649,-32.753288,-0.0,-0.0,-59.055171,-17.86543,-94.786031,-25.805621,-22.331787,-34.242074
125,3,9-Jan-13,14:30,0.3,757.296,1010.638,757.296,1010.638,-253.342,-143.988078,Charge,-109.353925,-109.353922,74.399207,73.92,optimal,247.506499,-11.042695,-6.820488,-7.361796,-4.980039,-17.213612,-16.780565,-17.213612,-7.145273,-0.0,-0.0,-12.883144,-3.897422,-20.677987,-5.629609,-4.871777,-7.470058
126,3,9-Jan-13,15:00,0.3,789.612,1031.416,789.612,1031.416,-241.804,-132.450071,Charge,-109.353925,-109.353929,74.89714,74.45,optimal,247.506499,-10.157825,-6.273951,-6.771883,-4.58098,-15.834257,-15.43591,-15.834257,-6.57271,-0.0,-0.0,-11.850796,-3.585115,-19.021025,-5.178499,-4.481393,-6.87147
127,3,9-Jan-13,15:30,0.3,808.372,944.736,808.372,944.736,-136.364,-27.010066,Charge,-109.353926,-109.353934,74.998681,74.9,optimal,247.506499,-2.071449,-1.279424,-1.380966,-0.934183,-3.229023,-3.14779,-3.229023,-1.340349,-0.0,-0.0,-2.41669,-0.7311,-3.878889,-1.056033,-0.913874,-1.401274
128,3,9-Jan-13,16:00,0.3,833.384,759.524,833.384,759.524,73.86,183.213934,Discharge,-109.353927,-109.353934,74.309907,74.92,optimal,247.506499,14.050993,8.678555,9.367329,6.336723,21.903019,21.352,21.903019,9.091819,0.0,0.0,16.392826,4.959174,26.311174,7.163252,6.198968,9.505084
129,3,9-Jan-13,16:30,0.3,795.028,649.704,795.028,649.704,145.324,254.677932,Discharge,-109.353928,-109.353932,73.352471,74.21,optimal,247.506499,19.531691,12.063691,13.021127,8.80841,30.446459,29.680511,30.446459,12.638153,0.0,0.0,22.786973,6.893538,36.574049,9.957333,8.616922,13.212614
130,3,9-Jan-13,17:00,0.3,858.284,605.774,858.284,605.774,252.51,361.863927,Discharge,-109.353928,-109.353927,71.992081,73.19,optimal,247.506499,27.75197,17.140923,18.501314,12.515594,43.260424,42.172112,43.260424,17.957157,0.0,0.0,32.377299,9.794813,51.966925,14.148063,12.243516,18.773392
131,3,9-Jan-13,17:30,0.3,879.684,491.478,879.684,491.478,388.206,497.559923,Discharge,-109.353929,-109.353923,70.121555,71.77,optimal,247.506499,38.158731,23.568628,25.439154,17.208839,59.482728,57.986307,59.482728,24.690944,0.0,0.0,44.518519,13.467787,71.454094,19.453471,16.834734,25.813259
132,3,9-Jan-13,18:00,0.3,936.972,292.128,936.972,292.128,644.844,754.197923,Discharge,-109.353929,-109.353923,67.286224,69.81,optimal,247.506499,57.840743,35.725165,38.560495,26.085041,90.163511,87.895247,90.163511,37.426363,0.0,0.0,67.480867,20.41438,108.309627,29.487438,25.517975,39.127561
133,3,9-Jan-13,18:30,0.3,1028.216,126.16,1028.216,126.16,902.056,1011.409928,Discharge,-109.353929,-109.353928,63.483931,66.86,optimal,247.506499,77.566776,47.908891,51.711184,34.981095,120.912916,117.871082,120.912916,50.190267,0.0,0.0,90.494573,27.376509,145.247591,39.543847,34.220637,52.471643
134,3,9-Jan-13,19:00,0.3,1019.526,50.478,1019.526,50.478,969.048,1078.401939,Discharge,-109.353929,-109.353939,59.429789,63.02,optimal,247.506499,82.70451,51.082197,55.13634,37.298112,128.921736,125.678422,128.921736,53.514683,0.0,0.0,96.488595,29.189827,154.868248,42.163083,36.487284,55.947168
135,3,9-Jan-13,19:30,0.3,949.052,12.596,949.052,12.596,936.456,1045.809954,Discharge,-109.35393,-109.353954,55.498172,58.96,optimal,247.506499,80.204974,49.538366,53.469983,36.170871,125.0254,121.880107,125.0254,51.897336,0.0,0.0,93.57247,28.307638,150.187745,40.88881,35.384547,54.256306
136,3,9-Jan-13,20:00,0.3,912.414,0.392,912.414,0.392,912.022,1021.375965,Discharge,-109.353931,-109.353965,51.658412,55.05,optimal,247.506499,78.331089,48.380967,52.220726,35.325785,122.104345,119.032537,122.104345,50.684822,0.0,0.0,91.386271,27.646267,146.678804,39.933496,34.557833,52.988678
137,3,9-Jan-13,20:30,0.06,952.766,0.452,952.766,0.452,952.314,499.083667,Discharge,453.230375,453.230333,49.782158,51.42,optimal,247.506499,38.275589,23.640805,25.51706,17.26154,59.664889,58.163886,59.664889,24.766558,0.0,0.0,44.654854,13.509032,71.672918,19.513046,16.886289,25.892311
138,3,9-Jan-13,21:00,0.06,956.926,0.296,956.926,0.296,956.63,503.399673,Discharge,453.230373,453.230327,47.889678,49.55,optimal,247.506499,38.606591,23.845248,25.737728,17.410816,60.180863,58.666879,60.180863,24.980736,0.0,0.0,45.041023,13.625856,72.292735,19.681792,17.03232,26.116224
139,3,9-Jan-13,21:30,0.06,930.438,0.276,930.438,0.276,930.162,476.931676,Discharge,453.230372,453.230324,46.096701,47.65,optimal,247.506499,36.576715,22.5915,24.384477,16.495381,57.016644,55.582263,57.016644,23.667286,0.0,0.0,42.672834,12.909429,68.491692,18.646953,16.136786,24.743072
140,3,9-Jan-13,22:00,0.06,862.72,0.272,862.72,0.272,862.448,409.217671,Discharge,453.230373,453.230329,44.558289,45.87,optimal,247.506499,31.383611,19.383995,20.922407,14.153393,48.921511,47.690781,48.921511,20.307042,0.0,0.0,36.614213,11.076569,58.76735,15.999488,13.845711,21.23009
141,3,9-Jan-13,22:30,0.03,869.446,0.166,869.446,0.166,869.28,-287.180719,Charge,1156.460758,1156.460719,45.637916,44.61,optimal,247.506499,-22.024386,-13.603297,-14.682924,-9.932566,-34.332131,-33.46843,-34.332131,-14.251073,-0.0,-0.0,-25.695117,-7.773313,-41.241742,-11.228118,-9.716641,-14.898849
142,3,9-Jan-13,23:00,0.03,839.256,0.144,839.256,0.144,839.112,-317.348738,Charge,1156.460764,1156.460738,46.830956,45.7,optimal,247.506499,-24.338024,-15.032309,-16.225349,-10.975971,-37.938684,-36.984251,-37.938684,-15.748133,-0.0,-0.0,-28.394361,-8.589891,-45.574142,-12.40762,-10.737363,-16.463957
143,3,9-Jan-13,23:30,0.03,763.136,0.06,763.136,0.06,763.076,-393.38476,Charge,1156.46077,1156.46076,48.309847,46.9,optimal,247.506499,-30.169358,-18.634015,-20.112905,-13.605789,-47.028704,-45.845592,-47.028704,-19.521349,-0.0,-0.0,-35.197584,-10.648009,-56.493601,-15.380457,-13.310011,-20.408683
144,3,10-Jan-13,0:00,0.03,707.032,0.152,707.032,0.152,706.88,-449.580784,Charge,1156.460788,1156.460784,50.0,48.39,optimal,247.506499,-34.479128,-21.295932,-22.986085,-15.549411,-53.746876,-52.394753,-53.746876,-22.310024,-0.0,-0.0,-40.225649,-12.169104,-64.563857,-17.577595,-15.21138,-23.324116
145,4,10-Jan-13,0:30,0.03,656.018,0.068,656.018,0.068,655.95,-345.617271,Charge,1001.567174,1001.567271,51.299315,50.02,optimal,-127.067888,-26.505986,-16.371344,-17.670657,-11.95368,-41.318155,-40.278704,-41.318155,-17.150932,-0.0,-0.0,-30.923651,-9.355054,-49.633758,-13.512856,-11.693817,-17.93052
146,4,10-Jan-13,1:00,0.03,617.168,0.24,617.168,0.24,616.928,-384.639326,Charge,1001.567248,1001.567326,52.745327,51.36,optimal,-127.067888,-29.498655,-18.219758,-19.66577,-13.303315,-45.983198,-44.826388,-45.983198,-19.087365,-0.0,-0.0,-34.415098,-10.41129,-55.237678,-15.03853,-13.014113,-19.954973
147,4,10-Jan-13,1:30,0.03,542.986,0.18,542.986,0.18,542.806,-458.761362,Charge,1001.567279,1001.567362,54.469993,52.81,optimal,-127.067888,-35.183202,-21.730801,-23.455468,-15.866934,-54.844403,-53.46467,-54.844403,-22.765601,-0.0,-0.0,-41.047069,-12.417601,-65.882271,-17.936534,-15.522001,-23.800401
148,4,10-Jan-13,2:00,0.03,524.002,0.186,524.002,0.186,523.816,-477.751404,Charge,1001.567349,1001.567404,56.266051,54.53,optimal,-127.067888,-36.639581,-22.63033,-24.426388,-16.523733,-57.114642,-55.677795,-57.114642,-23.707964,-0.0,-0.0,-42.746178,-12.931617,-68.609412,-18.679002,-16.164521,-24.785599
149,4,10-Jan-13,2:30,0.03,533.98,0.12,533.98,0.12,533.86,-467.707414,Charge,1001.567384,1001.567414,58.024349,56.34,optimal,-127.067888,-35.86929,-22.154562,-23.91286,-16.176347,-55.913894,-54.507255,-55.913894,-23.209541,-0.0,-0.0,-41.847506,-12.65975,-67.167005,-18.286305,-15.824687,-24.26452
150,4,10-Jan-13,3:00,0.03,491.246,0.06,491.246,0.06,491.186,-510.381404,Charge,1001.567397,1001.567404,59.943076,58.12,optimal,-127.067888,-39.142033,-24.175961,-26.094688,-17.652289,-61.015521,-59.48054,-61.015521,-25.327198,-0.0,-0.0,-45.665705,-13.814835,-73.295375,-19.954762,-17.268544,-26.478434
151,4,10-Jan-13,3:30,0.03,496.276,0.272,496.276,0.272,496.004,-505.563391,Charge,1001.567405,1001.567391,61.843691,60.04,optimal,-127.067888,-38.772531,-23.94774,-25.848354,-17.485651,-60.439533,-58.919042,-60.439533,-25.088108,-0.0,-0.0,-45.234619,-13.684423,-72.603464,-19.766388,-17.105528,-26.228477
152,4,10-Jan-13,4:00,0.03,476.466,0.108,476.466,0.108,476.358,-525.209383,Charge,1001.567412,1001.567383,63.818162,61.95,optimal,-127.067888,-40.279216,-24.878339,-26.852811,-18.165137,-62.788189,-61.208612,-62.788189,-26.063022,-0.0,-0.0,-46.992419,-14.216194,-75.424806,-20.534502,-17.770242,-27.247705
153,4,10-Jan-13,4:30,0.03,478.144,0.156,478.144,0.156,477.988,-523.579383,Charge,1001.567419,1001.567383,65.786506,63.91,optimal,-127.067888,-40.154208,-24.801129,-26.769472,-18.108761,-62.593325,-61.01865,-62.593325,-25.982135,-0.0,-0.0,-46.846576,-14.172074,-75.190723,-20.470773,-17.715092,-27.163141
154,4,10-Jan-13,5:00,0.03,453.054,0.168,453.054,0.168,452.886,-548.681387,Charge,1001.567424,1001.567387,67.849218,65.88,optimal,-127.067888,-42.079324,-25.990171,-28.052883,-18.97695,-65.594241,-63.944071,-65.594241,-27.227798,-0.0,-0.0,-49.092545,-14.851526,-78.795598,-21.452205,-18.564408,-28.465425
155,4,10-Jan-13,5:30,0.03,505.97,0.276,505.97,0.276,505.694,-495.873391,Charge,1001.567426,1001.567391,69.713403,67.92,optimal,-127.067888,-38.029388,-23.48874,-25.352925,-17.150508,-59.281105,-57.789756,-59.281105,-24.607251,-0.0,-0.0,-44.367619,-13.422137,-71.211893,-19.387531,-16.777671,-25.725762
156,4,10-Jan-13,6:00,0.03,527.978,0.284,527.978,0.284,527.694,-473.873391,Charge,1001.567422,1001.567391,71.494882,69.78,optimal,-127.067888,-36.34217,-22.446634,-24.228113,-16.389606,-56.651029,-55.225846,-56.651029,-23.515522,-0.0,-0.0,-42.399198,-12.826648,-68.052495,-18.527381,-16.03331,-24.584409
157,4,10-Jan-13,6:30,0.03,588.81,0.42,588.81,0.42,588.39,-413.177386,Charge,1001.567415,1001.567386,73.04818,71.52,optimal,-127.067888,-31.687288,-19.57156,-21.124859,-14.290346,-49.39489,-48.152252,-49.39489,-20.503539,-0.0,-0.0,-36.968503,-11.183749,-59.336,-16.154304,-13.979686,-21.435519
158,4,10-Jan-13,7:00,0.03,617.064,11.41,617.064,11.41,605.654,-395.913375,Charge,1001.567402,1001.567375,74.536576,73.08,optimal,-127.067888,-30.363281,-18.753791,-20.242188,-13.693245,-47.330997,-46.14028,-47.330997,-19.646829,-0.0,-0.0,-35.423828,-10.716452,-56.856733,-15.47932,-13.395565,-20.539867
159,4,10-Jan-13,7:30,0.06,664.798,47.038,664.798,47.038,617.76,241.976333,Discharge,375.783692,375.783667,73.626891,74.31,optimal,-127.067888,18.557583,11.462037,12.371722,8.369106,28.927998,28.200249,28.927998,12.007848,0.0,0.0,21.650514,6.549735,34.749985,9.460729,8.187169,12.553659
160,4,10-Jan-13,8:00,0.06,644.312,105.134,644.312,105.134,539.178,163.394341,Discharge,375.78368,375.783659,73.012626,73.41,optimal,-127.067888,12.530995,7.739732,8.353996,5.651233,19.533609,19.042198,19.533609,8.108291,0.0,0.0,14.619494,4.422704,23.464902,6.38835,5.52838,8.476849
161,4,10-Jan-13,8:30,0.06,668.77,195.638,668.77,195.638,473.132,97.348348,Discharge,375.783667,375.783652,72.646655,72.8,optimal,-127.067888,7.465813,4.611238,4.977209,3.366935,11.637885,11.345108,11.637885,4.83082,0.0,0.0,8.710115,2.634993,13.980101,3.806101,3.293741,5.050403
162,4,10-Jan-13,9:00,0.06,712.992,279.672,712.992,279.672,433.32,57.53635,Discharge,375.783656,375.78365,72.430353,72.47,optimal,-127.067888,4.412562,2.725406,2.941708,1.989979,6.878406,6.705364,6.878406,2.855187,0.0,0.0,5.147989,1.557375,8.262739,2.249542,1.946719,2.984969
163,4,10-Jan-13,9:30,0.06,739.104,306.064,739.104,306.064,433.04,57.256345,Discharge,375.783649,375.783655,72.215104,72.28,optimal,-127.067888,4.391088,2.712143,2.927392,1.980295,6.844932,6.672732,6.844932,2.841292,0.0,0.0,5.122936,1.549796,8.222528,2.238594,1.937245,2.970442
164,4,10-Jan-13,10:00,0.06,717.306,383.49,717.306,383.49,333.816,-41.967665,Charge,375.783646,375.783665,72.372877,72.11,optimal,-127.067888,-3.218573,-1.987942,-2.145715,-1.451513,-5.017187,-4.890968,-5.017187,-2.082606,-0.0,-0.0,-3.755002,-1.135967,-6.026935,-1.640841,-1.419959,-2.17727
165,4,10-Jan-13,10:30,0.06,705.586,506.788,705.586,506.788,198.798,-176.98568,Charge,375.783647,375.78368,73.038237,72.32,optimal,-127.067888,-13.573338,-8.383532,-9.048892,-6.121309,-21.158438,-20.626151,-21.158438,-8.782748,-0.0,-0.0,-15.835561,-4.79059,-25.41674,-6.919741,-5.988237,-9.181964
166,4,10-Jan-13,11:00,0.06,749.262,515.022,749.262,515.022,234.24,-141.543698,Charge,375.783655,375.783698,73.570356,72.99,optimal,-127.067888,-10.855231,-6.704701,-7.236821,-4.895496,-16.921389,-16.495694,-16.921389,-7.023973,-0.0,-0.0,-12.664436,-3.831258,-20.326952,-5.534039,-4.789072,-7.343244
167,4,10-Jan-13,11:30,0.06,703.894,538.398,703.894,538.398,165.496,-210.287713,Charge,375.783664,375.783713,74.360911,73.55,optimal,-127.067888,-16.127328,-9.960997,-10.751552,-7.273109,-25.139659,-24.507215,-25.139659,-10.43533,-0.0,-0.0,-18.815216,-5.691998,-30.199213,-8.221775,-7.114998,-10.909663
168,4,10-Jan-13,12:00,0.06,730.812,596.982,730.812,596.982,133.83,-241.953722,Charge,375.783674,375.783722,75.270512,74.35,optimal,-127.067888,-18.555849,-11.460966,-12.370566,-8.368324,-28.925295,-28.197614,-28.925295,-12.006726,-0.0,-0.0,-21.648491,-6.549123,-34.746737,-9.459845,-8.186404,-12.552486
169,4,10-Jan-13,12:30,0.06,717.972,690.526,717.972,690.526,27.446,-348.337723,Charge,375.783683,375.783723,76.580052,75.32,optimal,-127.067888,-26.714622,-16.500208,-17.809748,-12.047771,-41.643382,-40.59575,-41.643382,-17.285932,-0.0,-0.0,-31.167059,-9.42869,-50.02444,-13.619219,-11.785863,-18.071656
170,4,10-Jan-13,13:00,0.06,716.234,654.568,716.234,654.568,61.666,-314.117721,Charge,375.783693,375.783721,77.760946,76.63,optimal,-127.067888,-24.090231,-14.87926,-16.060154,-10.864222,-37.552419,-36.607704,-37.552419,-15.587797,-0.0,-0.0,-28.10527,-8.502435,-45.110139,-12.281294,-10.628043,-16.296333
171,4,10-Jan-13,13:30,0.06,705.898,595.466,705.898,595.466,110.432,-265.35172,Charge,375.783705,375.78372,78.758509,77.79,optimal,-127.067888,-20.350282,-12.569292,-13.566855,-9.177578,-31.722499,-30.924449,-31.722499,-13.16783,-0.0,-0.0,-23.741996,-7.182453,-38.106901,-10.374654,-8.978066,-13.766367
172,4,10-Jan-13,14:00,0.06,707.158,579.202,707.158,579.202,127.956,-247.827723,Charge,375.783724,375.783723,79.690192,78.76,optimal,-127.067888,-19.006337,-11.739208,-12.670891,-8.571485,-29.627525,-28.882178,-29.627525,-12.298218,-0.0,-0.0,-22.174059,-6.708119,-35.590297,-9.689505,-8.385149,-12.857228
173,4,10-Jan-13,14:30,0.3,675.83,626.078,675.83,626.078,49.752,174.595271,Discharge,-124.843257,-124.843271,79.033819,79.54,optimal,-127.067888,13.390013,8.270302,8.926675,6.038633,20.872668,20.347569,20.872668,8.664126,0.0,0.0,15.621682,4.725887,25.073456,6.826281,5.907359,9.05795
174,4,10-Jan-13,15:00,0.3,696.904,664.48,696.904,664.48,32.424,157.267283,Discharge,-124.843256,-124.843283,78.442589,78.9,optimal,-127.067888,12.0611,7.449503,8.040733,5.43932,18.801126,18.328142,18.801126,7.804241,0.0,0.0,14.071283,4.256859,22.585001,6.148796,5.321073,8.158979
175,4,10-Jan-13,15:30,0.3,667.316,640.572,667.316,640.572,26.744,151.587287,Discharge,-124.843255,-124.843287,77.872711,78.32,optimal,-127.067888,11.625491,7.18045,7.750327,5.242869,18.122089,17.666188,18.122089,7.522377,0.0,0.0,13.563073,4.103115,21.769302,5.926721,5.128893,7.864303
176,4,10-Jan-13,16:00,0.3,652.348,570.68,652.348,570.68,81.668,206.511285,Discharge,-124.843255,-124.843285,77.096353,77.71,optimal,-127.067888,15.837708,9.782113,10.558472,7.142496,24.688191,24.067105,24.688191,10.247928,0.0,0.0,18.477325,5.589779,29.656884,8.074125,6.987224,10.713743
177,4,10-Jan-13,16:30,0.3,677.366,560.218,677.366,560.218,117.148,241.991279,Discharge,-124.843255,-124.843279,76.186612,76.91,optimal,-127.067888,18.55873,11.462745,12.372486,8.369623,28.929784,28.201991,28.929784,12.00859,0.0,0.0,21.651851,6.55014,34.752131,9.461313,8.187675,12.554435
178,4,10-Jan-13,17:00,0.3,715.024,518.334,715.024,518.334,196.69,321.533273,Discharge,-124.843256,-124.843273,74.97784,75.95,optimal,-127.067888,24.658943,15.230523,16.439295,11.1207,38.43894,37.471923,38.43894,15.955786,0.0,0.0,28.768767,8.703156,46.175079,12.571226,10.878945,16.68105
179,4,10-Jan-13,17:30,0.3,806.808,382.334,806.808,382.334,424.474,549.31727,Discharge,-124.843257,-124.84327,72.912738,74.64,optimal,-127.067888,42.128091,26.020292,28.085394,18.998943,65.67026,64.018178,65.67026,27.259353,0.0,0.0,49.14944,14.868738,78.886916,21.477066,18.585923,28.498415
180,4,10-Jan-13,18:00,0.3,912.658,261.248,912.658,261.248,651.41,776.253273,Discharge,-124.843258,-124.843273,69.994493,72.49,optimal,-127.067888,59.532206,36.769892,39.688137,26.847858,92.800203,90.465607,92.800203,38.520839,0.0,0.0,69.45424,21.011367,111.476974,30.349752,26.264208,40.271786
181,4,10-Jan-13,18:30,0.3,926.796,186.884,926.796,186.884,739.912,864.755281,Discharge,-124.843259,-124.843281,66.743533,69.52,optimal,-127.067888,66.319578,40.962092,44.213052,29.908829,103.380519,100.779751,103.380519,42.912668,0.0,0.0,77.372841,23.40691,124.186661,33.809981,29.258637,44.863244
182,4,10-Jan-13,19:00,0.3,920.146,130.176,920.146,130.176,789.97,914.813295,Discharge,-124.843261,-124.843295,63.304385,66.27,optimal,-127.067888,70.158614,43.333261,46.772409,31.640159,109.364898,106.613579,109.364898,45.39675,0.0,0.0,81.851716,24.761864,131.375443,35.767136,30.95233,47.460239
183,4,10-Jan-13,19:30,0.3,931.584,64.894,931.584,64.894,866.69,991.533309,Discharge,-124.843262,-124.843309,59.576816,62.8,optimal,-127.067888,76.042404,46.967367,50.694936,34.293633,118.536689,115.554634,118.536689,49.203909,0.0,0.0,88.716138,26.838496,142.393129,38.766716,33.548119,51.44045
184,4,10-Jan-13,20:00,0.3,931.146,11.33,931.146,11.33,919.816,1044.659315,Discharge,-124.843264,-124.843315,55.649525,59.06,optimal,-127.067888,80.116729,49.483862,53.411153,36.131074,124.887843,121.74601,124.887843,51.840237,0.0,0.0,93.469518,28.276493,150.022503,40.843823,35.345616,54.196611
185,4,10-Jan-13,20:30,0.06,988.884,0.136,988.884,0.136,988.748,612.964342,Discharge,375.783711,375.783658,53.345148,55.3,optimal,-127.067888,47.009295,29.035153,31.33953,21.20027,73.279196,71.435694,73.279196,30.417779,0.0,0.0,54.844178,16.591516,88.02721,23.965523,20.739395,31.800406
186,4,10-Jan-13,21:00,0.06,984.83,0.332,984.83,0.332,984.498,608.714345,Discharge,375.783704,375.783655,51.056748,53.0,optimal,-127.067888,46.683356,28.833837,31.122237,21.053278,72.771113,70.940394,72.771113,30.206877,0.0,0.0,54.463915,16.476479,87.416872,23.799358,20.595598,31.579917
187,4,10-Jan-13,21:30,0.06,957.894,0.3,957.894,0.3,957.594,581.810338,Discharge,375.783706,375.783662,48.869491,50.7,optimal,-127.067888,44.620041,27.559437,29.746694,20.122764,69.55477,67.804964,69.55477,28.871791,0.0,0.0,52.056714,15.74825,83.553214,22.747472,19.685312,30.184145
188,4,10-Jan-13,22:00,0.06,882.052,0.156,882.052,0.156,881.896,506.112323,Discharge,375.783711,375.783677,46.966813,48.52,optimal,-127.067888,38.814629,23.973742,25.87642,17.504637,60.505157,58.983015,60.505157,25.115348,0.0,0.0,45.283734,13.699281,72.682296,19.78785,17.124101,26.256955
189,4,10-Jan-13,22:30,0.03,882.546,0.332,882.546,0.332,882.214,-119.353393,Charge,1001.567401,1001.567393,47.41551,46.85,optimal,-127.067888,-9.153418,-5.653582,-6.102279,-4.128012,-14.268564,-13.909606,-14.268564,-5.9228,-0.0,-0.0,-10.678988,-3.230618,-17.140224,-4.666448,-4.038273,-6.192018
190,4,10-Jan-13,23:00,0.03,860.55,0.07,860.55,0.07,860.48,-141.087425,Charge,1001.567436,1001.567425,47.945914,47.3,optimal,-127.067888,-10.820239,-6.683089,-7.213492,-4.879715,-16.866843,-16.442519,-16.866843,-7.001331,-0.0,-0.0,-12.623612,-3.818908,-20.261427,-5.5162,-4.773635,-7.319573
191,4,10-Jan-13,23:30,0.03,761.804,0.108,761.804,0.108,761.696,-239.871423,Charge,1001.567409,1001.567423,48.847686,47.87,optimal,-127.067888,-18.396154,-11.362331,-12.264103,-8.296305,-28.676358,-27.95494,-28.676358,-11.903394,-0.0,-0.0,-21.46218,-6.49276,-34.447701,-9.378432,-8.11595,-12.444457
192,4,11-Jan-13,0:00,0.03,695.12,0.068,695.12,0.068,695.052,-306.515435,Charge,1001.567415,1001.567435,50.0,48.78,optimal,-127.067888,-23.507199,-14.519152,-15.671466,-10.601286,-36.643575,-35.721724,-36.643575,-15.21054,-0.0,-0.0,-27.425065,-8.296658,-44.018382,-11.984062,-10.370823,-15.901929
193,5,11-Jan-13,0:30,0.03,629.392,0.156,629.392,0.156,629.236,-280.965096,Charge,910.201096,910.201096,51.05626,49.95,optimal,-385.540514,-21.547699,-13.308873,-14.365133,-9.71759,-33.58906,-32.744053,-33.58906,-13.942629,-0.0,-0.0,-25.138982,-7.60507,-40.349123,-10.985101,-9.506338,-14.576385
194,5,11-Jan-13,1:00,0.03,612.534,0.18,612.534,0.18,612.354,-297.847083,Charge,910.201083,910.201083,52.175986,51.03,optimal,-385.540514,-22.842408,-14.108546,-15.228272,-10.301478,-35.607283,-34.711502,-35.607283,-14.780382,-0.0,-0.0,-26.649476,-8.062026,-42.773529,-11.645149,-10.077533,-15.452217
195,5,11-Jan-13,1:30,0.03,551.462,0.268,551.462,0.268,551.194,-359.007058,Charge,910.201059,910.201058,53.525636,52.19,optimal,-385.540514,-27.532872,-17.005598,-18.355248,-12.416785,-42.918889,-41.839168,-42.918889,-17.815388,-0.0,-0.0,-32.121684,-9.717484,-51.556653,-14.036366,-12.146855,-18.625178
196,5,11-Jan-13,2:00,0.03,521.032,0.07,521.032,0.07,520.962,-389.239021,Charge,910.201022,910.201021,54.988941,53.57,optimal,-385.540514,-29.851414,-18.437638,-19.900942,-13.462402,-46.533086,-45.362442,-46.533086,-19.315621,-0.0,-0.0,-34.826649,-10.535793,-55.898235,-15.218368,-13.169741,-20.193603
197,5,11-Jan-13,2:30,0.03,499.568,0.264,499.568,0.264,499.304,-410.896972,Charge,910.200972,910.200972,56.533666,55.05,optimal,-385.540514,-31.512399,-19.463541,-21.008266,-14.211474,-49.12227,-47.886489,-49.12227,-20.390376,-0.0,-0.0,-36.764466,-11.122023,-59.008513,-16.065145,-13.902529,-21.317211
198,5,11-Jan-13,3:00,0.03,488.504,0.06,488.504,0.06,488.444,-421.75691,Charge,910.20091,910.20091,58.119218,56.62,optimal,-385.540514,-32.345267,-19.977959,-21.563511,-14.587081,-50.420563,-49.152121,-50.420563,-20.92929,-0.0,-0.0,-37.736145,-11.415977,-60.568098,-16.489744,-14.269971,-21.880622
199,5,11-Jan-13,3:30,0.03,511.488,0.144,511.488,0.144,511.344,-398.856836,Charge,910.200836,910.200836,59.61868,58.18,optimal,-385.540514,-30.589021,-18.893219,-20.39268,-13.795048,-47.682885,-46.483315,-47.682885,-19.792896,-0.0,-0.0,-35.687191,-10.796125,-57.27944,-15.594403,-13.495156,-20.692573
200,5,11-Jan-13,4:00,0.03,482.736,0.212,482.736,0.212,482.524,-427.67675,Charge,910.20075,910.20075,61.226488,59.71,optimal,-385.540514,-32.79927,-20.258372,-21.86618,-14.791827,-51.128273,-49.842027,-51.128273,-21.223057,-0.0,-0.0,-38.265814,-11.576213,-61.41824,-16.721196,-14.470266,-22.187741
201,5,11-Jan-13,4:30,0.03,468.922,0.216,468.922,0.216,468.706,-441.494652,Charge,910.200652,910.200652,62.886242,61.33,optimal,-385.540514,-33.858988,-20.912905,-22.572659,-15.26974,-52.780188,-51.452384,-52.780188,-21.908757,-0.0,-0.0,-39.502153,-11.950231,-63.402615,-17.261445,-14.937789,-22.90461
202,5,11-Jan-13,5:00,0.03,467.622,0.168,467.622,0.168,467.454,-442.746542,Charge,910.200542,910.200542,64.550703,63.0,optimal,-385.540514,-33.954998,-20.972205,-22.636665,-15.313038,-52.92985,-51.598281,-52.92985,-21.970881,-0.0,-0.0,-39.614164,-11.984117,-63.582398,-17.310391,-14.980146,-22.969557
