Time,Time Varying Load 671.Single phase time-varying loadA.P_measured,Time Varying Load 675.Single phase time-varying loadB.P_measured,Time Varying Load 671.Single phase time-varying loadA1.P_measured,Time Varying Load 671.Single phase time-varying loadA2.P_measured,Time Varying Load 675.Single phase time-varying loadA.P_measured,Time Varying Load 675.Single phase time-varying loadC.P_measured
8.25,212377.359375,126575.203125,219299.09375,207219.625,116180.3359375,125642.7578125
8.5,212377.40625,126575.2578125,219299.203125,207219.640625,116180.328125,125642.7421875
8.75,212315.8125,126445.5859375,218891.8125,206981.859375,116148.7734375,125401.1875
9.0,212377.25,126575.09375,219299.109375,207219.765625,116180.390625,125642.7578125
9.25,212377.265625,126575.125,219299.15625,207219.71875,116180.3203125,125642.7734375
9.5,212377.140625,126575.109375,219299.171875,207219.6875,116180.2734375,125642.8125
9.75,212377.171875,126575.125,219299.0625,207219.671875,116180.3125,125642.734375
10.0,212377.21875,126575.140625,219299.1875,207219.578125,116180.296875,125642.78125
10.25,212377.28125,126575.1875,219299.1875,207219.75,116180.359375,125642.765625
10.5,212377.390625,126575.125,219299.125,207219.609375,116180.3984375,125642.734375
10.75,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0
11.25,0.0,0.0,0.0,0.0,0.0,0.0
11.5,0.0,0.0,0.0,0.0,0.0,0.0
11.75,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0
12.25,0.0,0.0,0.0,0.0,0.0,0.0
12.5,0.0,0.0,0.0,0.0,0.0,0.0
12.75,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0
13.25,0.0,0.0,0.0,0.0,0.0,0.0
13.5,0.0,0.0,0.0,0.0,0.0,0.0
13.75,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0
14.25,0.0,0.0,0.0,0.0,0.0,0.0
14.5,0.0,0.0,0.0,0.0,0.0,0.0
14.75,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0
15.25,0.0,0.0,0.0,0.0,0.0,0.0
15.5,0.0,0.0,0.0,0.0,0.0,0.0
15.75,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0
16.25,0.0,0.0,0.0,0.0,0.0,0.0
16.5,0.0,0.0,0.0,0.0,0.0,0.0
16.75,28025.47265625,5436.31298828125,19944.828125,28028.30859375,35272.5,12049.923828125
17.0,27934.408203125,5435.4833984375,19927.6796875,27941.87109375,35226.1875,11999.28515625
17.25,27937.3203125,5435.17333984375,19930.92578125,27942.916015625,35232.10546875,11999.5537109375
17.5,27935.541015625,5435.5791015625,19931.689453125,27941.921875,35229.22265625,11999.583984375
17.75,27909.470703125,5430.05126953125,19909.81640625,27908.62890625,35193.0234375,11984.12890625
18.0,27935.90625,5435.509765625,19931.09765625,27931.609375,35228.99609375,11996.8212890625
18.25,27935.0,5434.5361328125,19931.16796875,27940.703125,35227.6484375,12000.3076171875
18.5,27934.556640625,5435.7158203125,19932.005859375,27942.8046875,35225.89453125,11998.3291015625
18.75,26934.7265625,6436.60205078125,28940.578125,23937.28515625,40234.05078125,19006.876953125
19.0,26932.6171875,6436.7802734375,28941.853515625,23936.818359375,40235.2890625,19006.171875
19.25,26932.80859375,6436.541015625,28930.71875,23937.15234375,40213.53125,19006.1796875
19.5,26934.61328125,6436.931640625,28942.5546875,23935.865234375,40232.19140625,19005.87890625
19.75,26934.1484375,6436.44384765625,28941.28515625,23937.185546875,40234.28515625,19006.60546875
20.0,26908.755859375,6430.49169921875,28909.970703125,23908.56640625,40194.19140625,18982.025390625
20.25,26934.580078125,6436.62158203125,28941.6953125,23932.19140625,40235.37890625,19004.365234375
20.5,26934.06640625,6435.3955078125,28941.28515625,23935.75,40234.86328125,19006.685546875
20.75,28936.990234375,4434.33056640625,30944.013671875,26942.69921875,42239.09375,19006.279296875
21.0,28934.302734375,4434.6201171875,30943.755859375,26940.08984375,42236.23046875,19005.771484375
21.25,28923.427734375,4434.4736328125,30943.880859375,26940.037109375,42237.27734375,19005.794921875
21.5,28937.978515625,4434.73291015625,30932.8125,26940.767578125,42217.24609375,19006.36328125
21.75,28934.599609375,4434.35302734375,30937.578125,26940.849609375,42232.89453125,19006.23828125
22.0,28936.1640625,4434.52978515625,30943.4296875,26939.755859375,42236.6484375,19005.79296875
22.25,28908.705078125,4429.99951171875,30909.82421875,26907.66796875,42194.68359375,18981.56640625
22.5,28936.49609375,4434.53759765625,30943.38671875,26935.341796875,42237.41796875,18999.498046875
22.75,32941.76953125,7437.84033203125,29942.609375,30947.193359375,39235.13671875,19006.708984375
23.0,32939.75,7437.8447265625,29942.54296875,30942.6640625,39235.36328125,19005.54296875
23.25,32942.5234375,7437.6650390625,29942.458984375,30945.89453125,39236.046875,19006.3203125
23.5,32926.21484375,7437.64697265625,29942.69921875,30944.810546875,39233.80078125,19005.73828125
23.75,32939.92578125,7437.73974609375,29931.244140625,30944.06640625,39212.9296875,19005.70703125
24.0,32941.12890625,7437.28369140625,29941.2109375,30944.76171875,39233.23046875,19006.380859375
24.25,32940.80859375,7437.76904296875,29942.310546875,30944.251953125,39232.76953125,19006.8046875
24.5,32910.90234375,7430.48876953125,29909.732421875,30907.75390625,39194.2109375,18983.63671875
24.75,29937.837890625,4432.84423828125,36950.70703125,27935.224609375,44239.94140625,25011.337890625
25.0,29937.478515625,4434.4365234375,36950.7890625,27939.865234375,44240.19921875,25012.634765625
25.25,29937.296875,4434.6884765625,36950.91015625,27940.20703125,44240.03515625,25012.591796875
25.5,29934.44140625,4434.64794921875,36951.1015625,27942.705078125,44237.71484375,25012.91796875
25.75,29935.93359375,4434.4951171875,36950.91015625,27941.21484375,44239.1796875,25012.912109375
26.0,29938.912109375,4434.53271484375,36950.6015625,27941.431640625,44241.77734375,25012.923828125
26.25,29935.734375,4434.37939453125,36943.58203125,27941.80859375,44235.875,25012.6171875
26.5,29939.728515625,4434.47607421875,36951.43359375,27941.470703125,44243.16015625,25013.572265625
26.75,31909.861328125,5430.1669921875,36909.96875,29907.779296875,44195.6484375,25982.712890625
27.0,31940.53515625,5435.603515625,36950.9921875,29944.14453125,44240.74609375,26004.705078125
27.25,31939.9296875,5434.5224609375,36951.21875,29932.46484375,44240.4375,26011.484375
27.5,31939.447265625,5435.42236328125,36950.58984375,29942.31640625,44239.7734375,26013.708984375
27.75,31937.787109375,5435.44482421875,36950.6015625,29942.97265625,44237.5625,26013.5859375
28.0,31926.255859375,5435.7060546875,36950.96484375,29943.66796875,44242.0546875,26013.7578125
28.25,31941.126953125,5435.74267578125,36951.46484375,29943.703125,44241.7109375,26014.310546875
28.5,31938.546875,5435.40673828125,36943.37890625,29942.73046875,44236.32421875,26013.78125
28.75,33941.9765625,5435.5419921875,36951.45703125,32946.9453125,46245.7578125,28017.0390625
29.0,33911.40625,5430.16357421875,36910.02734375,32907.875,46196.5234375,27983.1171875
29.25,33942.70703125,5435.60107421875,36950.7109375,32947.53515625,46243.30859375,28006.041015625
29.5,33942.44921875,5434.78076171875,36950.51953125,32941.09765625,46243.875,28014.6953125
29.75,33941.86328125,5435.6865234375,36951.04296875,32945.7890625,46242.9375,28016.146484375
30.0,33940.359375,5435.51708984375,36950.7421875,32948.36328125,46242.51171875,28016.583984375
30.25,33941.80859375,5435.5078125,36950.40625,32947.0234375,46243.47265625,28016.55859375
30.5,33943.2265625,5435.5400390625,36951.375,32947.08984375,46243.3984375,28016.416015625
30.75,35943.1796875,6436.57763671875,35942.640625,35949.94921875,45237.48828125,25013.134765625
31.0,35944.73046875,6436.7919921875,35950.32421875,35950.6796875,45240.58984375,25013.177734375
31.25,35911.5078125,6430.328125,35909.9765625,35906.6796875,45196.17578125,24982.43359375
31.5,35944.2109375,6436.67431640625,35949.703125,35950.609375,45240.75390625,25010.51953125
31.75,35944.890625,6435.38623046875,35949.72265625,35944.1640625,45242.3125,25011.314453125
32.0,35944.0390625,6436.4248046875,35949.71875,35949.82421875,45241.24609375,25013.63671875
32.25,35942.28515625,6436.72119140625,35949.56640625,35950.3984375,45241.203125,25012.822265625
32.5,35943.296875,6436.6337890625,35949.13671875,35950.50390625,45240.57421875,25012.501953125
32.75,38949.26171875,6436.5244140625,37952.72265625,35951.40625,46219.78515625,27015.3671875
33.0,38946.890625,6436.6337890625,37937.734375,35950.33984375,46239.08203125,27015.40234375
33.25,38948.2109375,6436.4462890625,37952.71875,35950.09765625,46241.6640625,27015.30859375
33.5,38912.75,6430.50732421875,37910.59765625,35907.375,46196.46875,26982.990234375
33.75,38947.7890625,6436.6875,37952.16796875,35950.4921875,46242.16015625,27012.673828125
34.0,38948.33203125,6435.70751953125,37951.890625,35944.24609375,46243.80078125,27013.62890625
34.25,38947.6015625,6436.44677734375,37952.13671875,35949.83984375,46242.75,27015.8046875
34.5,38945.76171875,6436.54443359375,37951.87890625,35952.03515625,46242.5390625,27015.435546875
34.75,40947.59765625,8438.8681640625,37951.62109375,37952.0859375,48241.87890625,25012.353515625
35.0,40951.52734375,8438.8330078125,37952.5390625,37953.37890625,48221.76953125,25013.03125
35.25,40948.94921875,8438.900390625,37944.70703125,37953.69140625,48241.59765625,25012.658203125
35.5,40950.64453125,8438.642578125,37951.0078125,37953.015625,48244.484375,25013.201171875
35.75,40913.8671875,8430.796875,37909.94921875,37906.56640625,48197.5078125,24982.46484375
36.0,40950.1796875,8438.8857421875,37952.14453125,37953.44140625,48244.90625,25010.6875
36.25,40950.43359375,8437.505859375,37952.30859375,37946.9609375,48245.5,25014.033203125
36.5,40950.328125,8438.6435546875,37952.3125,37941.203125,48244.8671875,25014.908203125
36.75,45934.4921875,8438.8427734375,31944.7421875,43959.2890625,47242.9375,24011.24609375
37.0,45955.171875,8438.7548828125,31944.3203125,43960.66015625,47242.86328125,24011.9765625
37.25,45956.71875,8438.802734375,31932.615234375,43960.1171875,47221.19140625,24011.224609375
37.5,45955.12890625,8438.8330078125,31938.662109375,43960.65234375,47240.4140625,24011.607421875
37.75,45956.09375,8438.779296875,31944.384765625,43961.27734375,47243.078125,24012.3828125
38.0,45916.51171875,8430.7998046875,31909.873046875,43906.0,47196.97265625,23982.62109375
38.25,45956.16796875,8438.828125,31944.8359375,43960.42578125,47243.3359375,24009.3125
38.5,45956.65234375,8437.5537109375,31944.92578125,43960.3203125,47244.49609375,24010.1171875
38.75,43951.06640625,9439.759765625,31945.005859375,44954.8671875,49247.41015625,25014.439453125
39.0,43933.12109375,9440.013671875,31944.7734375,44960.02734375,49245.41015625,25012.826171875
39.25,43955.74609375,9439.8994140625,31944.53125,44962.23828125,49247.87890625,25013.130859375
39.5,43954.12109375,9439.935546875,31944.689453125,44962.97265625,49222.82421875,25012.904296875
39.75,43953.1171875,9439.947265625,31938.611328125,44961.29296875,49242.8828125,25012.78515625
40.0,43953.8828125,9440.1787109375,31945.376953125,44961.94140625,49245.59765625,25013.330078125
40.25,43915.2890625,9431.076171875,31909.73046875,44905.83984375,49197.63671875,24982.5
40.5,43954.265625,9436.556640625,31945.029296875,44962.03515625,49246.85546875,25003.484375
40.75,43954.42578125,9440.083984375,33947.34765625,44953.69921875,50249.23828125,27013.28125
41.0,43933.62109375,9440.1748046875,33947.9140625,44947.51953125,50246.5546875,27017.173828125
41.25,43952.89453125,9440.03125,33946.93359375,44963.2578125,50246.70703125,27015.5234375
41.5,43953.4921875,9440.1904296875,33947.61328125,44962.71484375,50222.01953125,27015.560546875
41.75,43952.3984375,9439.97265625,33934.89453125,44960.9140625,50243.09765625,27015.416015625
42.0,43953.38671875,9439.923828125,33941.78515625,44961.890625,50246.55078125,27015.3359375
42.25,43953.41796875,9439.912109375,33946.859375,44961.9765625,50247.734375,27015.720703125
42.5,43953.69140625,9439.8955078125,33946.66796875,44961.578125,50247.46875,27014.986328125
42.75,42952.7734375,8435.7607421875,37951.73828125,42959.4296875,53251.70703125,30007.609375
43.0,42950.13671875,8438.65625,37951.2890625,42959.07421875,53252.79296875,30017.16796875
43.25,42932.75390625,8438.79296875,37951.875,42942.70703125,53250.8671875,30018.7265625
43.5,42954.1328125,8438.8671875,37951.484375,42958.26953125,53252.765625,30018.62890625
43.75,42951.234375,8438.662109375,37951.80859375,42960.88671875,53250.41796875,30019.32421875
44.0,42951.8515625,8438.955078125,37952.16015625,42958.41796875,53247.94921875,30019.080078125
44.25,42953.90234375,8439.021484375,37944.4453125,42959.67578125,53254.5078125,30018.705078125
44.5,42952.43359375,8438.8671875,37952.59375,42958.9375,53251.80859375,30018.640625
44.75,21926.962890625,4434.5400390625,22935.37890625,16934.3046875,26220.06640625,14998.2099609375
45.0,21928.056640625,4433.8291015625,22934.388671875,16926.79296875,26216.943359375,14998.7978515625
45.25,21929.009765625,4434.35009765625,22934.95703125,16928.951171875,26218.28515625,15001.462890625
45.5,21928.51953125,4434.35302734375,22934.7578125,16928.365234375,26216.486328125,15001.919921875
45.75,21929.0703125,4434.4072265625,22934.634765625,16929.16796875,26218.25390625,15001.62890625
46.0,21927.751953125,4434.46923828125,22926.216796875,16929.716796875,26205.732421875,15001.9599609375
46.25,21921.03125,4434.33544921875,22935.48828125,16929.263671875,26221.1484375,15001.615234375
46.5,21930.365234375,4434.400390625,22935.244140625,16929.859375,26217.98828125,15002.37890625
46.75,22930.998046875,3433.367919921875,18930.017578125,22928.443359375,25216.921875,14000.7470703125
47.0,22929.712890625,3432.251708984375,18930.615234375,22933.955078125,25215.375,13999.255859375
47.25,22929.525390625,3432.68798828125,18930.701171875,22933.48046875,25216.197265625,13998.5859375
47.5,22929.951171875,3433.43212890625,18930.2734375,22936.15234375,25216.5078125,14002.3056640625
47.75,22930.837890625,3433.408935546875,18930.59375,22935.982421875,25218.15625,14000.9326171875
48.0,22930.072265625,3433.446044921875,18930.54296875,22935.828125,25216.921875,14000.978515625
48.25,22929.205078125,3433.409912109375,18923.37109375,22936.474609375,25205.107421875,14001.0478515625
48.5,22930.01171875,3433.38232421875,18930.85546875,22935.609375,25217.771484375,14000.54296875
48.75,22931.337890625,4434.6484375,17929.39453125,24937.453125,26217.80078125,16002.6162109375
49.0,22930.5703125,4434.5263671875,17929.728515625,24927.326171875,26218.033203125,16003.04296875
49.25,22929.630859375,4432.85400390625,17929.541015625,24936.158203125,26216.55078125,16000.9140625
49.5,22929.52734375,4433.81884765625,17929.12109375,24935.6796875,26217.419921875,16000.708984375
49.75,22929.98828125,4434.4560546875,17929.37890625,24937.927734375,26217.794921875,16002.7109375
50.0,22930.91015625,4434.4296875,17929.416015625,24937.83203125,26219.27734375,16002.8681640625
50.25,22930.16796875,4434.4140625,17929.560546875,24937.98828125,26217.970703125,16003.216796875
50.5,22929.248046875,4434.4375,17922.86328125,24938.677734375,26205.83984375,16003.193359375
50.75,27935.81640625,8438.5615234375,8921.146484375,33948.19140625,22215.091796875,10997.41796875
51.0,27936.7890625,8438.880859375,8920.7275390625,33948.69140625,22214.220703125,10997.966796875
51.25,27909.689453125,8430.7431640625,8910.8740234375,33896.20703125,22189.974609375,10984.37109375
51.5,27935.814453125,8435.7001953125,8920.599609375,33946.67578125,22213.29296875,10996.5361328125
51.75,27936.400390625,8437.431640625,8920.0654296875,33947.96875,22214.857421875,10995.9033203125
52.0,27936.076171875,8438.8818359375,8921.15234375,33949.6171875,22212.701171875,10999.5849609375
52.25,27936.552734375,8438.6669921875,8920.177734375,33948.5078125,22214.65625,10997.626953125
52.5,27935.697265625,8438.7177734375,8920.3046875,33948.69140625,22214.076171875,10997.8935546875
52.75,25932.193359375,6436.7294921875,11918.755859375,28941.69140625,24204.44921875,16002.6083984375
53.0,25933.287109375,6436.49609375,11923.7451171875,28942.76953125,24216.591796875,16003.3916015625
53.25,25934.60546875,6436.482421875,11923.271484375,28942.904296875,24215.42578125,16003.50390625
53.5,25934.177734375,6436.6669921875,11923.421875,28937.744140625,24216.669921875,16003.267578125
53.75,25933.064453125,6434.15771484375,11923.3076171875,28940.6015625,24214.822265625,16001.048828125
54.0,25934.251953125,6436.65771484375,11923.0458984375,28942.109375,24217.044921875,15993.611328125
54.25,25934.076171875,6436.5,11922.9755859375,28943.99609375,24217.212890625,16003.6689453125
54.5,25934.482421875,6436.6728515625,11923.2255859375,28942.677734375,24217.4453125,16001.8271484375
54.75,27935.64453125,4434.64501953125,9921.533203125,28941.96484375,27218.1875,17004.3046875
55.0,27933.05859375,4434.39208984375,9920.1611328125,28941.548828125,27214.265625,17004.078125
55.25,27932.9140625,4434.24267578125,9920.1650390625,28940.796875,27213.8984375,17003.892578125
55.5,27934.90234375,4434.33740234375,9920.708984375,28942.48828125,27217.646484375,17004.6484375
55.75,27935.556640625,4434.4892578125,9921.03515625,28937.125,27219.78125,17004.107421875
56.0,27935.091796875,4433.5810546875,9921.0712890625,28930.84765625,27218.279296875,17002.37109375
56.25,27936.908203125,4434.2841796875,9921.0419921875,28944.17578125,27220.521484375,16998.212890625
56.5,27935.619140625,4434.33740234375,9921.2353515625,28943.330078125,27219.111328125,17004.853515625
56.75,23931.0390625,5435.451171875,12924.111328125,27940.146484375,28217.984375,19005.92578125
57.0,23929.630859375,5435.640625,12924.4375,27941.552734375,28220.626953125,19006.05078125
57.25,23920.583984375,5435.63232421875,12919.5029296875,27941.71875,28207.08203125,19006.32421875
57.5,23932.21875,5435.86376953125,12925.3740234375,27941.98046875,28217.90234375,19006.44921875
57.75,23930.396484375,5435.4052734375,12923.693359375,27940.796875,28218.994140625,19005.58203125
58.0,23931.482421875,5435.7197265625,12924.4150390625,27936.328125,28221.099609375,19006.353515625
58.25,23930.76171875,5433.48388671875,12924.4638671875,27931.630859375,28219.212890625,19004.345703125
58.5,23932.3046875,5435.38427734375,12924.0615234375,27942.654296875,28221.82421875,19004.734375
58.75,23931.150390625,8438.9599609375,13926.13671875,25941.140625,22214.94140625,25013.462890625
59.0,23931.158203125,8438.794921875,13925.3388671875,25938.701171875,22213.017578125,25011.927734375
59.25,23932.099609375,8438.8095703125,13925.4580078125,25939.63671875,22214.74609375,25013.0625
59.5,23930.26171875,8438.83203125,13920.3330078125,25939.490234375,22214.931640625,25012.794921875
59.75,23920.076171875,8438.93359375,13925.9853515625,25938.021484375,22210.810546875,25012.669921875
60.0,23934.318359375,8438.9990234375,13925.2080078125,25940.01953125,22217.5,25013.14453125
60.25,23930.72265625,8438.6728515625,13925.1669921875,25933.931640625,22213.4296875,25012.970703125
60.5,23931.8515625,8435.6337890625,13925.283203125,25940.138671875,22214.04296875,25010.720703125
60.75,24933.65234375,7437.73779296875,11923.166015625,28942.4453125,24217.423828125,17998.5625
61.0,24932.962890625,7437.74365234375,11923.9375,28943.935546875,24217.26171875,18005.83984375
61.25,24932.232421875,7437.693359375,11923.27734375,28942.041015625,24214.990234375,18004.09765625
61.5,24932.55078125,7437.71435546875,11923.3515625,28942.87109375,24216.01171875,18005.35546875
61.75,24930.84765625,7437.7841796875,11919.0078125,28942.6953125,24204.44140625,18004.91015625
62.0,24932.224609375,7437.51416015625,11922.240234375,28942.203125,24216.7578125,18004.8515625
62.25,24933.513671875,7437.81201171875,11923.2294921875,28942.794921875,24215.728515625,18005.609375
62.5,24933.044921875,7437.73681640625,11923.41015625,28937.55078125,24216.916015625,18005.30078125
62.75,22929.451171875,7434.931640625,15927.029296875,26938.79296875,23213.58984375,20006.587890625
63.0,22929.375,7437.42919921875,15927.00390625,26938.1640625,23213.318359375,19999.55859375
63.25,22930.126953125,7437.8310546875,15927.3564453125,26939.2265625,23215.388671875,20004.3671875
63.5,22929.7265625,7437.73583984375,15927.40234375,26939.421875,23213.43359375,20007.001953125
63.75,22930.18359375,7437.57373046875,15927.4482421875,26939.9453125,23214.720703125,20007.650390625
64.0,22919.205078125,7437.73193359375,15925.2685546875,26939.474609375,23211.7734375,20007.201171875
64.25,22928.42578125,7437.81884765625,15927.7451171875,26939.54296875,23212.2578125,20007.150390625
64.5,22929.623046875,7437.5546875,15927.1298828125,26934.666015625,23214.490234375,20007.078125
64.75,21928.5390625,8435.748046875,16928.576171875,25937.5859375,27218.388671875,17002.076171875
65.0,21929.7578125,8437.4326171875,16928.28125,25940.7109375,27219.966796875,17002.76953125
65.25,21929.30859375,8438.873046875,16928.7109375,25938.970703125,27219.783203125,17002.32421875
65.5,21928.400390625,8438.9365234375,16928.369140625,25938.91015625,27216.38671875,17005.83203125
65.75,21928.962890625,8438.8447265625,16928.56640625,25938.93359375,27219.771484375,17004.15234375
66.0,21927.53515625,8438.951171875,16928.6171875,25939.357421875,27206.115234375,17004.1953125
66.25,21918.197265625,8438.681640625,16924.841796875,25938.009765625,27215.9375,17003.783203125
66.5,21930.470703125,8438.4833984375,16927.0234375,25938.8828125,27219.1796875,17004.07421875
66.75,21908.244140625,8430.5703125,16909.853515625,24900.94921875,27191.130859375,18984.73828125
67.0,21929.806640625,8438.75390625,16928.419921875,24938.025390625,27220.689453125,19006.294921875
67.25,21927.796875,8438.8115234375,16928.677734375,24938.46484375,27206.296875,19006.4609375
67.5,21928.9375,8438.833984375,16928.6171875,24937.5625,27219.44140625,19006.373046875
67.75,21929.5703125,8438.9765625,16928.552734375,24927.376953125,27219.22265625,19006.16015625
68.0,21929.169921875,8438.8125,16928.458984375,24937.64453125,27218.822265625,19006.423828125
68.25,21907.306640625,8427.619140625,16910.3671875,24906.947265625,27190.15625,18984.154296875
68.5,21918.26953125,8438.677734375,16924.76171875,24938.05859375,27215.873046875,19006.103515625
68.75,19928.359375,8438.4853515625,20933.951171875,20933.517578125,28220.380859375,21008.625
69.0,19926.19921875,8438.548828125,20931.953125,20930.51953125,28220.33984375,21008.732421875
69.25,19906.9453125,8427.630859375,20910.0703125,20907.517578125,28190.4765625,20983.751953125
69.5,19927.234375,8437.484375,20932.90234375,20933.6875,28221.404296875,21006.259765625
69.75,19927.63671875,8438.98828125,20933.29296875,20934.740234375,28222.16796875,21001.02734375
70.0,19926.759765625,8438.9306640625,20932.505859375,20933.640625,28218.888671875,21009.31640625
70.25,19927.126953125,8438.8515625,20932.49609375,20933.642578125,28220.44921875,21007.666015625
70.5,19924.857421875,8438.9736328125,20932.98046875,20932.994140625,28206.923828125,21008.400390625
70.75,23930.658203125,7437.6796875,16926.486328125,29943.857421875,31224.642578125,14000.615234375
71.0,23932.482421875,7438.005859375,16929.53125,29943.478515625,31223.6171875,14000.921875
71.25,23931.970703125,7437.421875,16928.453125,29938.40625,31224.802734375,14000.7490234375
71.5,23908.123046875,7430.5654296875,16910.0390625,29897.89453125,31190.72265625,13985.375
71.75,23932.1796875,7436.45849609375,16928.37109375,29945.30859375,31224.763671875,14000.0625
72.0,23931.255859375,7437.7607421875,16928.76171875,29943.6953125,31224.302734375,13999.19140625
72.25,23931.724609375,7437.7041015625,16928.16796875,29944.328125,31223.642578125,14002.5751953125
72.5,23931.0390625,7437.6064453125,16928.26171875,29943.28515625,31223.55078125,14000.7412109375
72.75,1908.25,-2571.8291015625,-2089.87548828125,11921.21484375,16201.3154296875,-7019.82958984375
73.0,1909.4246826171875,-2571.85498046875,-2089.847412109375,11918.0048828125,16205.2216796875,-7019.55078125
73.25,1908.3138427734375,-2572.094970703125,-2089.457275390625,11922.61328125,16205.986328125,-7019.01953125
73.5,1910.0794677734375,-2571.96826171875,-2089.9365234375,11922.3427734375,16205.7861328125,-7017.5263671875
73.75,1907.0985107421875,-2568.207275390625,-2087.384765625,11909.7705078125,16189.0205078125,-7013.2998046875
74.0,1909.725341796875,-2571.735107421875,-2089.8701171875,11924.8681640625,16206.677734375,-7016.90234375
74.25,1908.938720703125,-2572.0341796875,-2089.58837890625,11923.41015625,16205.0380859375,-7019.291015625
74.5,1909.6063232421875,-2571.9501953125,-2088.556396484375,11923.912109375,16206.48046875,-7018.96630859375
74.75,908.9808959960938,-7575.4921875,1912.5616455078125,11924.525390625,16198.8798828125,-4016.462646484375
75.0,910.8090209960938,-7575.32763671875,1914.7265625,11922.4677734375,16209.89453125,-4016.425537109375
75.25,908.044189453125,-7575.3857421875,1914.00537109375,11922.41015625,16205.615234375,-4016.79345703125
75.5,911.38232421875,-7575.4287109375,1913.883056640625,11926.474609375,16204.9140625,-4015.48828125
75.75,907.5542602539062,-7563.01513671875,1912.357421875,11911.1142578125,16189.3466796875,-4009.8759765625
76.0,908.6848754882812,-7574.57666015625,1913.902099609375,11924.28515625,16205.880859375,-4015.66552734375
76.25,908.6419677734375,-7575.5302734375,1913.71630859375,11923.32421875,16207.283203125,-4017.616455078125
76.5,909.1974487304688,-7575.43017578125,1913.8406982421875,11896.16796875,16207.28125,-3996.988525390625
76.75,3911.1728515625,-5574.138671875,7919.3701171875,10923.2880859375,13203.33203125,1989.3577880859375
