Time,Time Varying Load 611.Single phase time-varying load1.P_measured,Time Varying Load 634.Single phase time-varying load with the Master PulseA.P_measured,Time Varying Load 634.Single phase time-varying load with the Master PulseB.P_measured,Time Varying Load 634.Single phase time-varying load with the Master PulseC.P_measured,Time Varying Load 645.Single phase time-varying load645.P_measured,Time Varying Load 646.Single phase time-varying load646.P_measured,Time Varying Load 652.Single phase time-varying load652.P_measured,Time Varying Load 692.Single phase time-varying loadC.P_measured
331.75,21236.287109375,19993.541015625,13161.15234375,13160.455078125,20812.923828125,27745.130859375,13181.3408203125,19564.3359375
332.0,21265.197265625,20014.728515625,13173.7236328125,13177.0234375,20838.177734375,27777.75,13195.6845703125,19588.05859375
332.25,21263.08203125,20014.677734375,13173.69921875,13176.7783203125,20833.474609375,27765.8671875,13195.705078125,19587.830078125
332.5,21255.41796875,20014.6875,13173.7265625,13177.8798828125,20834.400390625,27776.16015625,13195.9306640625,19587.5859375
332.75,20263.2265625,20979.3203125,13153.662109375,12160.2587890625,22840.15625,27770.599609375,13194.5224609375,18586.26953125
333.0,20263.6875,20979.185546875,13153.634765625,12160.4853515625,22831.552734375,27782.7578125,13196.1689453125,18587.146484375
333.25,20263.517578125,20979.20703125,13153.6357421875,12160.26171875,22836.53515625,27778.3203125,13196.693359375,18586.986328125
333.5,20263.77734375,20979.19921875,13153.6640625,12160.5576171875,22835.201171875,27777.98046875,13196.9501953125,18587.5625
333.75,20263.669921875,20979.193359375,13153.681640625,12160.4658203125,22830.232421875,27771.904296875,13196.533203125,18586.45703125
334.0,20236.546875,20957.03515625,13141.1328125,12145.4501953125,22809.111328125,27749.705078125,13181.755859375,18565.19921875
334.25,20263.875,20979.15234375,13153.671875,12161.0322265625,22835.046875,27775.544921875,13195.6796875,18586.275390625
334.5,20261.75390625,20979.181640625,13153.6513671875,12161.0068359375,22838.65625,27767.31640625,13195.595703125,18586.54296875
334.75,26271.7734375,20980.67578125,12160.3056640625,13160.2294921875,16834.369140625,27769.853515625,12193.8056640625,20588.416015625
335.0,26270.6640625,20980.7421875,12160.18359375,13160.0615234375,16834.494140625,27767.845703125,12193.185546875,20588.1640625
335.25,26271.634765625,20980.712890625,12160.2099609375,13159.783203125,16833.9921875,27779.064453125,12193.326171875,20580.27734375
335.5,26271.876953125,20980.720703125,12160.2080078125,13160.3623046875,16831.888671875,27776.947265625,12194.982421875,20580.671875
335.75,26271.84765625,20980.689453125,12160.2099609375,13159.75390625,16836.8203125,27778.158203125,12194.955078125,20588.275390625
336.0,26271.92578125,20980.720703125,12160.203125,13159.8779296875,16828.51953125,27774.005859375,12193.8583984375,20588.615234375
336.25,26271.6953125,20980.744140625,12160.177734375,13160.0595703125,16828.724609375,27774.951171875,12194.3017578125,20588.53125
336.5,26271.68359375,20980.759765625,12160.1748046875,13160.2197265625,16829.6484375,27774.150390625,12194.1923828125,20588.587890625
336.75,21263.6953125,21980.404296875,13159.638671875,14161.0009765625,16827.27734375,29774.15234375,14197.3525390625,15582.5947265625
337.0,21263.078125,21980.521484375,13159.6240234375,14160.6494140625,16826.986328125,29775.5078125,14196.7626953125,15583.25
337.25,21265.056640625,21980.509765625,13159.634765625,14161.083984375,16826.35546875,29773.5078125,14195.1513671875,15583.8583984375
337.5,21265.005859375,21980.46484375,13159.59375,14161.3583984375,16826.837890625,29785.47265625,14197.466796875,15579.1044921875
337.75,21264.736328125,21980.48828125,13159.6201171875,14161.31640625,16827.88671875,29782.642578125,14196.8134765625,15582.181640625
338.0,21265.076171875,21980.5078125,13159.591796875,14161.193359375,16835.79296875,29781.029296875,14197.3359375,15583.255859375
338.25,21265.044921875,21980.509765625,13159.61328125,14161.1923828125,16826.400390625,29774.724609375,14196.16796875,15582.98828125
338.5,21236.2421875,21957.388671875,13147.0546875,14144.1376953125,16805.40234375,29745.775390625,14181.775390625,15564.5556640625
