Time,Time Varying Load 671.Single phase time-varying loadA.P_measured,Time Varying Load 675.Single phase time-varying loadB.P_measured,Time Varying Load 671.Single phase time-varying loadA1.P_measured,Time Varying Load 671.Single phase time-varying loadA2.P_measured,Time Varying Load 675.Single phase time-varying loadA.P_measured,Time Varying Load 675.Single phase time-varying loadC.P_measured
76.75,111025.984375,23007.19140625,96034.265625,109026.65625,126024.828125,73023.5546875
77.0,111026.015625,23007.19140625,96034.2734375,108996.078125,126024.8671875,73023.5546875
77.25,111025.9296875,22999.8671875,96020.5625,109026.3984375,126024.46875,73023.4453125
77.5,110971.9140625,22966.1953125,95827.1953125,108956.625,125957.203125,72899.3125
77.75,109025.40625,24007.50390625,95033.9140625,110026.7890625,126024.703125,74023.9140625
78.0,109025.4609375,24007.494140625,95033.9140625,110026.9609375,126024.828125,74023.9140625
78.25,109024.7890625,24007.498046875,95033.921875,110026.921875,126024.8046875,74023.8984375
78.5,109024.7890625,24007.49609375,95033.953125,110026.9765625,126024.7734375,74008.390625
78.75,109025.4921875,24007.4921875,95033.859375,110026.796875,126024.8203125,74023.7734375
79.0,109025.5234375,24007.50390625,95033.9140625,110026.8984375,126024.8203125,74023.875
79.25,109025.453125,24007.533203125,94996.234375,110026.8125,126024.5546875,74023.90625
79.5,109025.578125,24007.50390625,95033.921875,109996.1484375,126024.9765625,74023.8984375
79.75,107971.484375,23964.76953125,96811.6015625,108956.015625,126022.171875,74896.5390625
80.0,108025.2421875,24007.490234375,97034.625,109026.7109375,126024.84375,75024.234375
80.25,108025.25,24007.4921875,97034.625,109026.7109375,126024.8359375,75024.234375
80.5,108024.5546875,24007.49609375,97034.6328125,109026.6875,126024.828125,75024.2265625
80.75,107968.0390625,24007.53125,97034.7265625,109026.8671875,126025.234375,75008.546875
81.0,108025.2578125,24007.4921875,97034.5703125,109026.5546875,126024.8203125,75024.1015625
81.25,108025.3828125,24007.501953125,97034.6484375,108998.5546875,126025.1328125,75024.2421875
81.5,108025.3125,24007.50390625,97034.625,108996.078125,126024.8671875,75024.203125
81.75,106024.7578125,22999.900390625,99996.0546875,106025.7734375,128024.8828125,77024.8515625
82.0,106024.6875,23007.177734375,100035.65625,106025.734375,128025.046875,77024.8515625
82.25,106024.703125,23007.1953125,100035.6953125,106025.7734375,128025.0546875,77024.8828125
82.5,106024.765625,23007.1796875,100035.6875,106025.9765625,128025.21875,77024.8828125
82.75,106024.109375,23007.185546875,100035.703125,106025.9453125,128025.1875,77024.8671875
83.0,105968.6328125,23007.21484375,100035.8046875,106026.1328125,128025.625,77008.7890625
83.25,106024.796875,23007.1796875,100035.6328125,106025.8203125,128025.21875,77024.734375
83.5,106024.8203125,23007.189453125,100035.703125,106025.9140625,128025.203125,77024.8515625
83.75,39009.15234375,9002.8154296875,39013.9296875,34008.265625,46009.09375,28009.05078125
84.0,39009.1015625,9002.8193359375,39013.92578125,34008.265625,46009.078125,28009.029296875
84.25,38990.328125,8988.75390625,38929.81640625,33987.046875,46008.8671875,27955.642578125
84.5,39009.07421875,9002.8125,39013.92578125,34008.29296875,46009.0703125,27999.83203125
84.75,38988.33203125,9002.8173828125,39013.93359375,33999.484375,46009.22265625,28009.05078125
85.0,39009.0859375,9002.8134765625,39008.375,34008.24609375,46009.0625,28009.037109375
85.25,39009.078125,9002.81640625,39013.92578125,34008.24609375,46009.05078125,28009.033203125
85.5,39009.0859375,9002.81640625,39013.92578125,34008.27734375,46009.08203125,28009.0390625
85.75,39009.09765625,7999.95458984375,35012.50390625,39009.48828125,44008.6875,27008.7109375
86.0,39009.09375,8002.50439453125,35012.49609375,39009.484375,44008.68359375,27008.7109375
86.25,39009.10546875,8002.50732421875,35012.49609375,39009.4765625,44008.68359375,27008.705078125
86.5,39009.07421875,8002.5,35012.5,39009.51953125,44008.67578125,27003.0546875
86.75,39009.07421875,8002.5009765625,35012.5,39009.51171875,44008.6796875,26999.84765625
87.0,38988.41796875,8002.5009765625,35012.4921875,38999.44140625,43985.24609375,27008.697265625
87.25,39009.08203125,8002.501953125,35007.515625,39009.4609375,44008.66796875,27008.71484375
87.5,39008.83203125,8002.50146484375,33011.78515625,41010.0,44008.6796875,27999.83203125
87.75,39009.0859375,8002.50244140625,33011.78125,41009.96875,44008.671875,28009.033203125
88.0,39009.0625,8002.501953125,33007.08203125,41009.921875,44008.6171875,28009.03125
88.25,39009.07421875,8002.5009765625,33011.78515625,41010.0,44008.6796875,27999.841796875
88.5,39009.0859375,8002.50439453125,33011.78125,41009.98046875,44008.6875,28009.0390625
88.75,43010.03515625,12001.1083984375,24008.328125,49011.83203125,40008.15625,23007.412109375
89.0,43010.03515625,12003.7607421875,24008.5703125,49011.91015625,40007.89453125,23007.416015625
89.25,43010.02734375,12003.755859375,24008.568359375,49011.91796875,40007.89453125,23007.421875
89.5,43009.73828125,12003.751953125,24008.56640625,49011.9375,40007.90234375,23007.42578125
89.75,43010.02734375,11999.9345703125,24008.57421875,49011.92578125,40007.89453125,23007.421875
90.0,43010.01953125,12003.7529296875,24008.568359375,49011.9296875,40007.90234375,23007.423828125
90.25,41009.5703125,10003.1337890625,27009.640625,44010.6953125,42008.2890625,28009.03125
90.5,41009.55859375,10003.1318359375,27009.638671875,44010.703125,42008.2890625,28009.037109375
90.75,41009.44140625,10003.1328125,26998.8984375,44010.66015625,42008.0546875,28009.048828125
91.0,41009.55859375,10003.1318359375,27009.638671875,44010.703125,42008.28515625,28009.03515625
91.25,44010.29296875,8002.50146484375,25008.923828125,45010.90234375,45008.73046875,29009.35546875
91.5,44010.25390625,7999.955078125,25008.927734375,45010.95703125,45008.8828125,29009.359375
91.75,44010.265625,8002.50634765625,25008.927734375,45010.9453125,45008.87890625,29009.35546875
92.0,44010.3046875,8002.494140625,25008.919921875,44999.3515625,44984.7890625,29009.361328125
92.25,44010.26953125,8002.50732421875,25008.927734375,45010.9375,45008.87890625,29009.3515625
92.5,44010.265625,8002.50634765625,25008.92578125,45010.9453125,45008.87890625,29009.35546875
92.75,39009.03125,9002.8154296875,28009.958984375,43010.4921875,46009.109375,31010.015625
93.0,39009.08984375,9002.8173828125,28009.998046875,43010.4609375,46009.0703125,31010.005859375
93.25,39008.9921875,9002.8173828125,28006.015625,42998.38671875,46008.84765625,31010.01171875
93.5,38990.28125,8988.7421875,27949.611328125,42983.60546875,46008.8671875,30950.88671875
93.75,39009.03515625,9002.8115234375,28009.984375,43010.4609375,46009.04296875,31009.982421875
94.0,40009.35546875,11999.9345703125,29010.36328125,42010.1953125,40007.87890625,37011.921875
94.25,40009.05859375,12003.7529296875,29010.357421875,42010.2421875,40007.8828125,36999.79296875
94.5,40009.23046875,12003.7548828125,29006.2265625,42010.15625,40007.69921875,37011.93359375
94.75,40009.3359375,12003.7607421875,29010.35546875,42010.20703125,40007.890625,37011.9296875
95.0,40009.3359375,12003.7607421875,29010.35546875,42010.20703125,40007.890625,37011.9296875
95.25,40009.3046875,12003.75,29010.359375,42010.2578125,40007.88671875,37004.19140625
95.5,40009.32421875,12003.755859375,29010.353515625,42010.21875,40007.890625,37011.94140625
95.75,40009.11328125,11003.4423828125,27009.6328125,44010.73828125,42008.5390625,29999.85546875
96.0,40009.33984375,11003.4482421875,27009.640625,44010.69140625,42008.2890625,30009.673828125
96.25,40009.32421875,10999.94140625,27009.64453125,44010.71484375,42008.29296875,30009.68359375
96.5,40009.37109375,11003.4306640625,27009.62890625,43999.359375,41985.8203125,30009.6640625
96.75,40009.3046875,11003.4375,27009.646484375,44010.74609375,42008.28125,30003.3984375
97.0,40009.33203125,11003.4453125,27009.640625,44010.703125,42008.2890625,30009.677734375
97.25,38008.859375,11001.0068359375,31011.064453125,42010.21484375,41008.08984375,32010.326171875
97.5,38008.8515625,11003.44140625,31011.0625,42010.22265625,41008.09375,32010.326171875
97.75,38008.87109375,11003.447265625,31011.0703125,42010.20703125,41008.08984375,32010.3203125
98.0,38008.859375,10999.9384765625,31011.072265625,42010.21875,41008.08984375,32010.326171875
98.25,37990.578125,10986.24609375,30944.208984375,41983.99609375,41007.9140625,31955.994140625
98.5,38008.86328125,11001.005859375,31011.06640625,42010.21875,41008.09375,32010.328125
98.75,37008.63671875,12003.759765625,32011.42578125,41009.96484375,45008.87890625,29009.353515625
99.0,37008.62109375,12003.7529296875,32011.423828125,41009.97265625,45008.87109375,29009.35546875
99.25,37008.37890625,12003.751953125,32011.427734375,41010.0,45008.87109375,28999.828125
99.5,37008.37890625,12003.751953125,32011.427734375,41010.0,45008.87109375,28999.828125
99.75,37008.59765625,12003.759765625,31998.6953125,41009.9375,45008.81640625,29009.3671875
100.0,37988.703125,12003.751953125,32011.43359375,40999.44140625,44984.8828125,30999.8203125
100.25,38008.87109375,12003.7607421875,32011.42578125,41009.96484375,45008.87890625,31009.99609375
100.5,37988.703125,12003.751953125,32011.43359375,40999.44140625,44984.88671875,30999.8203125
100.75,38008.60546875,12003.7509765625,32011.43359375,41010.0078125,45008.87109375,31003.5078125
101.0,38008.8671875,12003.759765625,32011.42578125,41009.96484375,45008.87890625,31009.998046875
101.25,35008.171875,11999.931640625,35012.17578125,36008.73828125,46009.24609375,33010.546875
101.5,35008.16796875,12003.759765625,35012.49609375,36008.75,46009.078125,33010.64453125
101.75,35008.15234375,12003.7529296875,35012.48828125,36008.76171875,46009.08203125,33010.6484375
102.0,35008.01953125,12003.75390625,35012.484375,36008.71484375,46008.77734375,33010.63671875
102.25,35008.15625,12003.7529296875,35007.515625,36008.75390625,46009.06640625,33010.6484375
102.5,34989.59765625,12003.7509765625,35012.4921875,35998.7578125,45984.54296875,33010.640625
102.75,38008.7734375,11003.4453125,30010.810546875,44010.71484375,48009.43359375,25008.158203125
103.0,38008.859375,11003.439453125,30006.4453125,44010.7109375,48009.48046875,25008.0703125
103.25,38008.859375,11003.4443359375,30010.7109375,44010.703125,48009.46875,25008.068359375
103.5,37990.54296875,10986.244140625,29946.005859375,43983.2421875,48009.26953125,24965.634765625
103.75,38008.86328125,11003.443359375,30010.7109375,44010.69921875,48009.47265625,25008.06640625
104.0,-17003.94921875,-7000.64453125,-22007.857421875,-7001.6982421875,-8001.57958984375,-21006.775390625
104.25,-17003.958984375,-7002.193359375,-21999.068359375,-7001.697265625,-8001.57958984375,-21006.78125
104.5,-16994.869140625,-7002.19287109375,-22007.853515625,-7001.69482421875,-8001.5771484375,-21002.3203125
104.75,-17003.958984375,-7002.193359375,-21999.068359375,-7001.697265625,-8001.57958984375,-21006.78125
105.0,-16995.86328125,-6991.2373046875,-21960.3984375,-6997.42041015625,-8001.55224609375,-20971.228515625
105.25,-17003.958984375,-7002.193359375,-21999.068359375,-7001.697265625,-8001.57958984375,-21006.78125
105.5,-19004.30859375,-12003.7578125,-18006.455078125,-8001.94091796875,-9001.7626953125,-18005.80859375
105.75,-19004.302734375,-12003.763671875,-18006.4296875,-8001.93994140625,-9001.779296875,-18005.806640625
106.0,-19004.4140625,-12003.7568359375,-18006.427734375,-7999.70361328125,-9001.7783203125,-18005.814453125
106.25,-19004.412109375,-12003.755859375,-18006.427734375,-8001.943359375,-9001.779296875,-18005.81640625
106.5,-19004.41796875,-11999.9287109375,-18006.42578125,-8001.9423828125,-9001.78125,-18005.8125
106.75,-17003.982421875,-10003.13671875,-12004.28515625,-10002.42578125,-13002.6015625,-12999.9208984375
107.0,-17003.94921875,-10003.130859375,-12004.28515625,-10002.4287109375,-13002.5732421875,-13004.2001953125
107.25,-17003.955078125,-10003.1357421875,-12004.28515625,-10002.4248046875,-13002.5693359375,-13004.1953125
107.5,-17003.947265625,-10003.130859375,-12004.28515625,-9999.6279296875,-13002.5673828125,-13004.2001953125
107.75,-21004.94140625,-8002.45361328125,-8002.85498046875,-7999.79248046875,-14002.5126953125,-14004.556640625
108.0,-21004.73046875,-8002.50927734375,-8002.85693359375,-8001.93359375,-13995.1748046875,-14004.5185546875
108.25,-21004.87890625,-7999.95361328125,-8002.85595703125,-8001.93994140625,-14002.767578125,-14004.5205078125
108.5,-21004.873046875,-8002.5029296875,-8002.8564453125,-7999.7041015625,-14002.767578125,-14004.5244140625
108.75,-21004.875,-8002.50341796875,-8002.8564453125,-7999.7041015625,-14002.767578125,-14004.5244140625
109.0,-21004.904296875,-8002.50927734375,-8002.8583984375,-8001.94091796875,-14002.775390625,-14004.521484375
109.25,-18004.18359375,-7000.64453125,-13004.642578125,-5001.21240234375,-20003.955078125,-13004.197265625
109.5,-17994.564453125,-7002.1923828125,-13004.6416015625,-5001.21240234375,-20003.943359375,-13004.1943359375
109.75,-17994.56640625,-7002.1923828125,-13004.6416015625,-5001.21240234375,-20003.9453125,-13004.1943359375
110.0,-18004.1796875,-6999.9599609375,-13004.640625,-5001.212890625,-20003.955078125,-13004.19921875
110.25,-18004.1796875,-7002.19140625,-13004.6416015625,-5001.21435546875,-20003.95703125,-13004.2021484375
110.5,-17003.84765625,-4001.253662109375,-19006.78515625,-3000.72802734375,-27005.341796875,-9002.904296875
110.75,-17003.94921875,-4000.3681640625,-19006.78515625,-3000.7275390625,-27005.33984375,-9002.90625
111.0,-17003.96484375,-4001.25537109375,-19006.78515625,-3000.726318359375,-27005.353515625,-9000.99609375
111.25,-17003.943359375,-4001.252197265625,-19006.787109375,-2999.88916015625,-27005.337890625,-9002.9111328125
111.5,-16995.880859375,-3994.989501953125,-18965.7734375,-6995.59912109375,-28005.28515625,-3994.5078125
111.75,-16994.869140625,-4001.253173828125,-19006.783203125,-7001.6962890625,-28005.5234375,-3999.975830078125
112.0,-17003.94921875,-4000.3681640625,-19006.78515625,-7001.69775390625,-28005.537109375,-4001.29150390625
112.25,-17003.8671875,-4001.253662109375,-19006.783203125,-7001.69873046875,-28005.607421875,-4000.44287109375
112.5,-17003.943359375,-4001.251708984375,-19006.78515625,-6999.87744140625,-28005.533203125,-4001.29296875
112.75,-22005.18359375,-3000.9130859375,-10003.515625,-18004.419921875,-25005.22265625,-5001.658203125
113.0,-22004.9609375,-3000.94091796875,-10003.5703125,-18004.3515625,-24991.390625,-5000.5537109375
113.25,-21993.373046875,-3000.939453125,-10003.5693359375,-18004.361328125,-25004.96875,-4999.9697265625
113.5,-22005.11328125,-3000.27587890625,-10003.5712890625,-18004.365234375,-25004.94140625,-5001.61376953125
113.75,-22005.12109375,-3000.94091796875,-9999.5771484375,-18004.357421875,-25004.94140625,-5001.61181640625
114.0,-20004.724609375,-0.0,-10003.6484375,-12002.90234375,-24004.615234375,-4001.3046875
114.25,-19993.9609375,-0.0,-9999.5771484375,-12002.908203125,-24004.724609375,-4001.29150390625
114.5,-20004.638671875,0.0,-10003.5703125,-11999.7890625,-24004.740234375,-4001.29248046875
114.75,-20004.544921875,0.0,-10003.5703125,-12002.91015625,-24004.791015625,-3999.9755859375
115.0,-20004.66796875,0.0,-9999.5771484375,-12002.9091796875,-24004.759765625,-4001.289794921875
115.25,-20004.6484375,0.0,-10003.5712890625,-12002.908203125,-24004.744140625,-4001.290771484375
115.5,-20004.669921875,0.0,-9999.5771484375,-12002.9091796875,-24004.759765625,-4001.289794921875
115.75,-13003.0234375,-7999.95361328125,-17006.0703125,-7001.701171875,-17003.369140625,-4001.291748046875
116.0,-13003.017578125,-8002.5048828125,-17006.0703125,-6999.73828125,-17003.3515625,-4001.291259765625
116.25,-13003.017578125,-8002.50390625,-17006.0703125,-6999.87744140625,-17003.357421875,-4001.2919921875
116.5,-13003.017578125,-8002.50341796875,-17006.0703125,-7001.70068359375,-17003.361328125,-4001.2919921875
116.75,-16003.7275390625,-8002.5107421875,-15005.3642578125,-10002.421875,-12995.5400390625,-7002.26318359375
117.0,-16003.71484375,-8002.50390625,-15005.35546875,-9999.82421875,-13002.5673828125,-7002.2607421875
117.25,-15996.1171875,-7989.98583984375,-14972.998046875,-9996.3134765625,-13002.5205078125,-6990.41259765625
117.5,-16003.7177734375,-8002.50537109375,-15005.3564453125,-10002.4267578125,-13002.568359375,-7002.259765625
117.75,-15995.1708984375,-8002.505859375,-15005.35546875,-10002.4228515625,-13002.5634765625,-6999.95751953125
118.0,-16003.720703125,-7999.95361328125,-15005.35546875,-10002.4296875,-13002.57421875,-7002.26025390625
118.25,-24005.572265625,-9002.8154296875,-10003.5703125,-17004.130859375,-11002.173828125,-8002.58447265625
118.5,-24005.572265625,-9002.8154296875,-10003.5703125,-17004.12890625,-11002.173828125,-8002.58447265625
118.75,-23992.75,-9002.8173828125,-10003.5693359375,-17004.1171875,-11002.166015625,-7999.95166015625
119.0,-24005.580078125,-8999.947265625,-10003.5703125,-17004.126953125,-11002.1767578125,-8002.58251953125
119.25,-24005.58984375,-9002.8232421875,-10002.1630859375,-17004.1171875,-11002.1728515625,-8002.57861328125
119.5,-24005.435546875,-9002.822265625,-10003.5703125,-17004.119140625,-11002.1748046875,-8000.8837890625
119.75,39988.0,2000.62646484375,30010.71484375,40009.74609375,48009.51953125,34010.953125
120.0,40009.33203125,2000.18310546875,30010.7109375,40009.73828125,48009.47265625,34010.96875
120.25,39990.03125,1997.4996337890625,29946.0078125,39984.69140625,48009.24609375,33942.15234375
120.5,40009.328125,1999.98876953125,30010.7109375,40009.73046875,48009.4609375,34010.96484375
120.75,50011.640625,9000.822265625,19006.7734375,46011.20703125,40007.9140625,31010.01171875
121.0,50011.53515625,9002.8154296875,19006.78125,45998.28515625,40007.71875,31010.01171875
121.25,49985.04296875,9002.822265625,18999.228515625,45999.3046875,40008.00390625,31010.02734375
121.5,50011.66015625,9000.8271484375,19006.783203125,46011.1953125,40007.890625,31010.001953125
121.75,50011.32421875,9002.8154296875,19006.78125,46011.203125,40007.91015625,31009.994140625
122.0,46985.9140625,9002.81640625,22999.048828125,45010.99609375,43008.546875,29009.376953125
122.25,47010.9609375,8999.951171875,23008.216796875,45010.95703125,43008.4921875,29009.357421875
122.5,47010.890625,9002.8125,22999.0625,44999.3046875,43008.46484375,29009.380859375
122.75,47010.96875,9002.8203125,23008.212890625,45010.9453125,43008.48828125,29009.353515625
123.0,47010.97265625,9002.8212890625,23008.212890625,45010.9375,43008.484375,29009.349609375
123.25,46985.91796875,9002.822265625,22999.06640625,45010.99609375,43008.55859375,29009.376953125
123.5,51011.90234375,4001.253173828125,17006.0703125,50012.1640625,50009.859375,26008.384765625
123.75,50984.7265625,4001.253173828125,17006.07421875,50012.22265625,50009.95703125,26008.400390625
124.0,51011.90625,4001.25341796875,17006.0703125,50012.1640625,50009.8671875,26008.384765625
124.25,51012.04296875,4001.248779296875,17006.072265625,49999.31640625,49983.203125,26008.396484375
124.5,50987.296875,3994.99853515625,16969.404296875,49980.83203125,50009.63671875,25955.763671875
124.75,89800.7734375,18046.74609375,60507.42578125,90222.4140625,92067.90625,55776.203125
125.0,117028.3046875,25007.83984375,83030.3203125,118028.5,122024.7265625,74024.359375
125.25,117027.515625,25007.818359375,83029.6484375,117998.4609375,122024.3671875,74023.9140625
125.5,117026.5859375,25007.810546875,83029.671875,118028.9453125,122023.96875,74008.390625
125.75,117027.3828125,25007.818359375,83029.6328125,118028.8671875,122024.0390625,74023.875
126.0,109959.90625,24011.205078125,92024.4609375,112989.03125,128956.5,70995.4921875
126.25,110025.703125,24007.490234375,92032.828125,113027.6953125,129025.40625,71022.9375
126.5,110025.859375,24007.50390625,92032.859375,112998.4921875,129025.7265625,71022.9453125
126.75,110026.59375,23999.822265625,92032.8359375,113028.1015625,128957.8046875,71022.828125
127.0,110025.71875,24007.490234375,92032.8359375,113027.6875,129025.4140625,71022.9375
127.25,110025.796875,24007.52734375,91996.34375,112996.0390625,129025.4921875,71022.9765625
127.5,110025.703125,32009.966796875,94033.6015625,111026.8671875,122023.234375,66021.2109375
127.75,110025.7109375,32009.98828125,94033.5546875,111027.1875,122024.0390625,66021.3203125
128.0,110025.046875,32010.021484375,94020.125,111026.734375,122022.2265625,66021.25
128.25,110025.671875,32010.0078125,94033.5546875,111026.9765625,122023.7734375,66021.2578125
128.5,109971.7734375,31953.029296875,93830.84375,110955.71875,122023.390625,65909.046875
128.75,111025.9375,29009.103515625,94996.265625,111027.046875,123023.953125,71022.9609375
129.0,111025.90625,29009.099609375,94996.21875,111027.03125,123023.9453125,71022.9375
129.25,111025.546875,29009.03515625,95033.84375,111027.0703125,123023.859375,71022.8203125
129.5,111026.0234375,29009.091796875,94996.203125,111027.078125,123024.1875,71022.921875
129.75,111025.546875,29009.033203125,95033.84375,111027.0703125,123023.859375,71022.8046875
130.0,111025.9296875,29009.052734375,95033.9140625,111027.203125,123024.234375,71022.9375
130.25,164038.40625,39012.19140625,146994.40625,165040.5625,192037.484375,112036.328125
130.5,164038.515625,39003.47265625,147052.4375,165040.59375,192037.78125,112036.1953125
130.75,164037.28125,39012.22265625,147052.578125,165040.109375,192037.140625,112012.75
131.0,164038.34375,39012.19921875,146994.40625,165040.5625,192037.4375,112036.3203125
131.25,164038.859375,39012.12109375,147052.375,165040.734375,192038.65625,112036.0546875
131.5,162957.0625,35955.21484375,148732.03125,160891.671875,193037.515625,114841.1953125
131.75,163038.09375,35999.81640625,149053.234375,161039.359375,193037.390625,115037.0390625
132.0,163038.25,36011.21484375,149053.171875,160994.46875,193038.078125,115037.1875
132.25,163037.40625,36011.1953125,149053.015625,161039.296875,193037.078125,115036.796875
132.5,163038.25,36011.28515625,148994.375,161039.75,193037.984375,115037.3203125
132.75,160036.703125,35010.87890625,154054.96875,159039.0625,196037.34375,113999.4609375
133.0,160037.5625,35003.12890625,154054.9375,159039.125,196038.578125,114036.859375
133.25,160037.453125,35003.12109375,154054.921875,159038.90625,196038.15625,114036.796875
133.5,159957.828125,34956.46484375,153723.046875,158893.015625,196038.109375,113842.53125
133.75,160039.375,35010.80859375,154054.84375,159040.21875,195937.71875,114036.640625
134.0,160037.875,35010.87890625,154054.875,159039.25,194039.03125,118037.984375
134.25,160037.546875,35010.91015625,154054.8125,159038.78125,194038.15625,118037.7734375
134.5,160037.640625,35010.94140625,154054.90625,159038.921875,194038.25,118037.8515625
134.75,159957.796875,34956.4375,153723.046875,158893.15625,194037.703125,117837.0390625
135.0,160036.734375,35010.8828125,154054.8125,159038.84375,194037.296875,118037.8125
135.25,158036.890625,33999.828125,157056.078125,156038.140625,197038.046875,121038.9453125
135.5,158036.953125,34010.58984375,157055.96875,156038.203125,197038.34375,121039.0390625
135.75,158037.15625,34010.578125,157033.3125,156038.28125,197038.703125,121038.96875
136.0,158034.359375,34010.66015625,157056.15625,156037.78125,197033.84375,121013.859375
136.25,158037.109375,34003.03125,157056.015625,156038.390625,197038.75,121039.109375
136.5,158038.9375,34010.49609375,157055.90625,156039.46875,196937.515625,121038.8828125
136.75,157036.703125,34010.5859375,157055.96875,156038.21875,196038.171875,122039.375
137.0,157036.84375,34010.60546875,157056.046875,156038.359375,196038.53125,122039.3984375
137.25,157037.203125,34010.5703125,157055.90625,156038.515625,196039.5,122039.2578125
137.5,157038.65625,34010.5,157055.921875,156039.453125,195937.765625,122039.2109375
137.75,156953.921875,34010.73046875,157056.234375,156038.15625,196039.046875,121999.4140625
138.0,155958.859375,33957.69140625,157715.859375,156894.46875,197038.296875,118835.6640625
138.25,156036.40625,33999.8203125,158056.421875,157038.21875,197037.953125,119038.3046875
138.5,156037.03125,34010.56640625,158033.515625,157038.765625,197039.703125,119038.3125
138.75,156038.40625,34010.49609375,158056.234375,157039.71875,196937.46875,119038.2421875
139.0,155954.3125,34010.71875,158056.59375,157038.484375,197039.328125,118999.46875
139.25,161035.375,34010.66015625,151053.984375,164039.75,196034.53125,115013.1484375
139.5,161037.796875,34010.6015625,151053.75,164039.984375,196038.546875,115036.8046875
139.75,160952.796875,34010.7265625,151054.109375,164040.21875,196039.1875,114999.4765625
140.0,161037.875,34010.62890625,151053.890625,164040.234375,196038.53125,115037.0625
140.25,161038.984375,34010.546875,151053.890625,164041.1875,195936.015625,115037.0703125
140.5,161036.9375,34010.5703125,151053.921875,164040.28125,196037.328125,114999.4296875
140.75,163037.3125,34010.56640625,153054.46875,162039.59375,193037.0625,116037.1875
141.0,163038.265625,34003.02734375,153054.578125,162039.875,193038.03125,116037.4921875
141.25,163037.390625,34010.5703125,153054.453125,162039.578125,193037.09375,116037.1796875
141.5,163040.0625,34010.50390625,153054.46875,162040.921875,192938.546875,116037.2890625
141.75,163038.28125,34010.6640625,152994.265625,162040.0,193037.984375,116037.6484375
142.0,163038.359375,35010.9375,151053.84375,163039.890625,196038.625,114036.5859375
142.25,163037.390625,35010.8828125,151053.734375,163039.796875,196037.65625,114036.46875
142.5,163038.34375,35010.9375,151053.84375,163039.90625,196038.609375,114036.5859375
142.75,163038.265625,35010.90625,151053.78125,163039.78125,196038.46875,114036.6015625
143.0,163041.046875,35466.41796875,150613.953125,163531.328125,195547.3125,113584.3359375
143.25,163038.21875,36011.265625,149994.3125,164040.484375,195038.34375,113036.6953125
143.5,163037.375,36011.1875,150053.53125,164040.296875,195037.140625,112999.4375
143.75,163038.328125,36011.25,150053.546875,164040.25,195038.375,113036.4296875
144.0,163038.015625,35999.8125,150053.5625,164039.9375,195037.546875,113036.3671875
144.25,163038.15625,36003.22265625,150053.5,164040.140625,195037.96875,113036.46875
144.5,163038.3125,36011.203125,150031.84375,164040.25,195038.3125,113036.40625
144.75,164037.578125,36011.19140625,146051.953125,167040.8125,194037.28125,111035.5546875
145.0,164037.59375,36011.1875,146052.109375,167041.015625,194036.953125,110999.4453125
145.25,164036.015625,36011.2890625,146052.140625,167040.359375,194034.359375,111035.8671875
145.5,164038.5625,36011.203125,146031.0,167041.0,194038.125,111035.765625
145.75,164038.5625,36011.203125,146030.953125,167040.984375,194038.125,111035.765625
146.0,164037.3125,36011.28515625,146052.125,166040.234375,191037.09375,113036.4609375
146.25,69020.0546875,15004.2119140625,57018.3203125,68024.7109375,76038.2265625,47016.3359375
146.5,69016.1015625,15004.69140625,57020.34765625,68016.59375,76014.984375,47015.171875
146.75,69016.09375,15004.689453125,57020.32421875,68016.5625,76015.03125,47015.09375
147.0,69016.0546875,15004.681640625,57020.3359375,68016.5703125,76014.9296875,47015.18359375
147.25,69015.7109375,15001.376953125,57020.3515625,67998.953125,76015.1015625,47015.1796875
147.5,69016.09375,15004.689453125,57020.359375,68016.625,76014.9765625,46999.7265625
147.75,65980.375,15004.7099609375,60021.44140625,63997.73828125,77015.4140625,51016.453125
148.0,66015.40625,14999.919921875,60021.41796875,64015.51171875,77015.1328125,51016.4296875
148.25,66015.390625,15004.6865234375,60021.44140625,64015.66796875,77015.15625,51005.7890625
148.5,66015.3984375,15004.6904296875,60021.421875,64015.6171875,77015.1796875,51016.46875
148.75,66015.40625,15004.6904296875,60021.421875,64015.61328125,77015.1796875,51016.46875
149.0,70016.0,15004.69921875,53011.59375,71017.2265625,75014.203125,49015.9453125
149.25,70016.3203125,15004.6884765625,53018.9296875,71017.3515625,75014.7578125,48999.71484375
149.5,70016.0546875,15004.69921875,53018.91015625,71017.1875,75014.125,49015.8046875
149.75,70016.0625,15004.697265625,53011.359375,71017.1875,75014.1015625,49015.80859375
150.0,70016.3203125,15004.6884765625,53018.9296875,71017.359375,75014.7578125,48999.73046875
150.25,68165.7890625,16357.451171875,54274.09765625,70045.9453125,75520.5859375,49895.8828125
150.5,66015.3984375,18005.62890625,56019.984375,69016.8203125,76015.0,51016.43359375
150.75,65980.3515625,18005.646484375,56020.0,68997.515625,76015.1875,51016.45703125
151.0,66015.390625,18005.625,56020.00390625,69016.8671875,76014.953125,50999.71484375
151.25,66015.3671875,18005.623046875,56019.98828125,69016.8359375,76014.9453125,51016.4765625
151.5,71016.90625,13999.8984375,51010.95703125,72017.7421875,72975.640625,57018.37109375
151.75,71016.5703125,14004.3876953125,50997.9375,72017.59375,73014.3984375,57018.4296875
152.0,71016.1796875,14004.3857421875,51018.21875,71998.8984375,73014.5078125,57018.40234375
