Time,Node 680.V1_rms,Node 680.V2_rms,Node 680.V3_rms,Node 684.V1_rms,Node 684.V3_rms,Node 692.V1_rms,Node 692.V2_rms,Node 692.V3_rms,UpperBound,LowerBound
420.5,2343.587158203125,2447.267578125,2420.22119140625,2342.635009765625,2418.864990234375,2343.587158203125,2447.267578125,2420.22119140625,2522.0,2282.0
420.75,2420.45263671875,2453.193359375,2441.8076171875,2420.083251953125,2441.37451171875,2420.45263671875,2453.193359375,2441.8076171875,2522.0,2282.0
421.0,2420.464599609375,2453.193115234375,2441.8076171875,2420.095458984375,2441.37451171875,2420.464599609375,2453.193115234375,2441.8076171875,2522.0,2282.0
421.25,2420.44921875,2453.194091796875,2441.808349609375,2420.079833984375,2441.375244140625,2420.44921875,2453.194091796875,2441.808349609375,2522.0,2282.0
421.5,2420.44921875,2454.5185546875,2441.807373046875,2420.079833984375,2441.374267578125,2420.44921875,2454.5185546875,2441.807373046875,2522.0,2282.0
421.75,2420.4482421875,2453.19287109375,2441.80712890625,2420.078857421875,2441.374267578125,2420.4482421875,2453.19287109375,2441.80712890625,2522.0,2282.0
422.0,2420.4482421875,2453.19287109375,2441.80712890625,2420.078857421875,2441.3740234375,2420.4482421875,2453.19287109375,2441.80712890625,2522.0,2282.0
422.25,2420.4482421875,2453.19287109375,2441.807373046875,2420.078857421875,2441.374267578125,2420.4482421875,2453.19287109375,2441.807373046875,2522.0,2282.0
422.5,2420.447998046875,2453.19287109375,2441.807373046875,2420.07861328125,2441.374267578125,2420.447998046875,2453.19287109375,2441.807373046875,2522.0,2282.0
422.75,2422.6572265625,2453.221923828125,2440.947998046875,2420.859375,2440.46240234375,2422.6572265625,2453.221923828125,2440.947998046875,2522.0,2282.0
423.0,2421.352294921875,2453.222900390625,2440.949462890625,2420.863037109375,2440.46435546875,2421.352294921875,2453.222900390625,2440.949462890625,2522.0,2282.0
423.25,2421.365966796875,2453.22021484375,2440.9482421875,2420.876953125,2440.462890625,2421.365966796875,2453.22021484375,2440.9482421875,2522.0,2282.0
423.5,2421.3505859375,2453.22021484375,2440.94873046875,2420.861328125,2440.463134765625,2421.3505859375,2453.22021484375,2440.94873046875,2522.0,2282.0
423.75,2421.34912109375,2454.547607421875,2440.947998046875,2420.85986328125,2440.462646484375,2421.34912109375,2454.547607421875,2440.947998046875,2522.0,2282.0
424.0,2421.34912109375,2453.221923828125,2440.947998046875,2420.85986328125,2440.462646484375,2421.34912109375,2453.221923828125,2440.947998046875,2522.0,2282.0
424.25,2421.34912109375,2453.221923828125,2440.947998046875,2420.85986328125,2440.462646484375,2421.34912109375,2453.221923828125,2440.947998046875,2522.0,2282.0
424.5,2421.34912109375,2453.221923828125,2440.947998046875,2420.85986328125,2440.462646484375,2421.34912109375,2453.221923828125,2440.947998046875,2522.0,2282.0
424.75,2421.784912109375,2452.756103515625,2442.501708984375,2421.331787109375,2441.951416015625,2421.784912109375,2452.756103515625,2442.501708984375,2522.0,2282.0
425.0,2421.784423828125,2452.75634765625,2441.1865234375,2421.331298828125,2440.636962890625,2421.784423828125,2452.75634765625,2441.1865234375,2522.0,2282.0
425.25,2421.78466796875,2452.757080078125,2441.1826171875,2421.33154296875,2440.6328125,2421.78466796875,2452.757080078125,2441.1826171875,2522.0,2282.0
