SimHour,Node646B_ActivePower_kW,Node646B_RMSVoltage_V
26.9375,53.7958359375,2453.66186523438
27,53.7892421875,2453.6611328125
27.0625,53.81692578125,2453.66137695312
27.125,108.880265625,2451.892578125
27.1875,108.8768828125,2451.896484375
27.25,108.8758671875,2451.89453125
27.3125,108.8796015625,2451.89672851562
27.375,108.8785078125,2451.89526367188
27.4375,108.88821875,2451.89379882812
27.5,108.8467109375,2451.8955078125
27.5625,108.8518046875,2451.896484375
27.625,110.8839375,2451.61987304688
27.6875,110.88028125,2451.6181640625
27.75,110.8820390625,2451.61645507812
27.8125,110.879484375,2451.61840820312
27.875,110.8845234375,2451.6201171875
27.9375,110.8826171875,2451.61840820312
28,110.8850859375,2451.61865234375
28.0625,110.8520078125,2451.62377929688
28.125,111.85525,2451.74169921875
28.1875,111.886515625,2451.73828125
28.25,111.8840625,2451.73999023438
28.3125,111.8788359375,2451.73974609375
28.375,111.883953125,2451.73852539062
28.4375,111.8826640625,2451.7412109375
28.5,111.8834921875,2451.73828125
28.5625,111.88784375,2451.73828125
28.625,112.854140625,2452.12036132812
28.6875,112.851234375,2452.119140625
28.75,112.884046875,2452.11572265625
28.8125,112.8843203125,2452.11572265625
28.875,112.8831875,2452.1142578125
28.9375,112.881890625,2452.1162109375
29,112.88403125,2452.1171875
29.0625,112.88825,2452.11572265625
29.125,112.8882265625,2451.90942382812
29.1875,112.8541015625,2451.91455078125
29.25,112.850171875,2451.91235351562
29.3125,112.890484375,2451.90942382812
29.375,112.88746875,2451.9111328125
29.4375,112.884671875,2451.90942382812
29.5,112.888015625,2451.90966796875
29.5625,112.88303125,2451.91088867188
29.625,112.886953125,2452.27026367188
29.6875,112.8873125,2452.27026367188
29.75,112.8610234375,2452.27026367188
29.8125,112.8551640625,2452.27368164062
29.875,112.8835625,2452.27197265625
29.9375,112.89003125,2452.27026367188
30,112.8824140625,2452.2705078125
30.0625,112.8833203125,2452.27001953125
30.125,113.7176484375,2452.54467773438
30.1875,113.8891640625,2452.54467773438
30.25,113.8901796875,2452.546875
30.3125,113.85053125,2452.54931640625
30.375,113.85615625,2452.54614257812
30.4375,113.887078125,2452.54443359375
30.5,113.8843515625,2452.54443359375
30.5625,113.8896796875,2452.54443359375
30.625,114.8820625,2452.82055664062
30.6875,114.7104765625,2454.14501953125
30.75,114.89025,2452.81884765625
30.8125,114.8916171875,2452.81884765625
30.875,114.8615703125,2452.82080078125
30.9375,114.860734375,2452.82055664062
31,114.882015625,2452.81958007812
31.0625,114.888453125,2452.818359375
31.125,113.8871953125,2452.75268554688
31.1875,113.890296875,2452.75073242188
31.25,113.71675,2452.74951171875
31.3125,113.887453125,2452.75073242188
31.375,113.8831875,2452.75073242188
31.4375,113.8592265625,2452.75048828125
31.5,113.858453125,2452.75073242188
31.5625,113.888515625,2452.75244140625
31.625,113.890546875,2452.90698242188
31.6875,113.88828125,2452.9052734375
31.75,113.8817578125,2452.90698242188
31.8125,113.7153515625,2452.90502929688
31.875,113.886109375,2452.90502929688
31.9375,113.8901953125,2452.90502929688
32,113.8625,2452.9052734375
32.0625,113.86184375,2452.9072265625
32.125,114.8834765625,2452.6640625
32.1875,114.8895390625,2452.6640625
32.25,114.889515625,2452.66430664062
32.3125,114.8896953125,2453.990234375
32.375,114.71825,2452.66577148438
32.4375,114.8824140625,2452.66430664062
32.5,114.889421875,2452.66381835938
32.5625,114.86628125,2452.66748046875
32.625,113.8569921875,2452.43969726562
32.6875,113.8852265625,2452.44165039062
32.75,113.8812890625,2452.443359375
32.8125,113.8884921875,2452.44165039062
32.875,113.8893515625,2453.76782226562
32.9375,113.7177265625,2452.43994140625
33,113.887796875,2452.443359375
33.0625,113.8861171875,2452.443359375
33.125,114.860078125,2452.56103515625
33.1875,114.8546796875,2452.56103515625
33.25,114.8873828125,2452.56103515625
33.3125,114.886453125,2452.56103515625
33.375,114.8956328125,2452.56176757812
33.4375,114.8869453125,2453.88745117188
33.5,114.7139453125,2452.5625
33.5625,114.89071875,2452.56420898438
33.625,114.88553125,2452.51147460938
