Time,Node 645.V2_rms,Node 646.V2_rms,Node 671.V1_rms,Node 671.V2_rms,Node 671.V3_rms,Node 692.V3_rms,Node 611.V3_rms,UpperBound,LowerBound
44.0,2458.47314453125,2458.349853515625,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
45.0,2458.47314453125,2457.02197265625,2465.045166015625,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
46.0,2458.342529296875,2456.81298828125,2463.7138671875,2456.57275390625,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
47.0,2458.34375,2456.81494140625,2463.7138671875,2456.57275390625,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
48.0,2458.255126953125,2456.67333984375,2463.7138671875,2456.57275390625,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
49.0,2458.25537109375,2456.67333984375,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
50.0,2458.298828125,2456.7431640625,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
51.0,2458.298828125,2456.7431640625,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
52.0,2458.34228515625,2456.812744140625,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2454.937255859375,2522.0,2282.0
53.0,2459.6708984375,2456.81298828125,2463.7138671875,2457.900390625,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
54.0,2458.429443359375,2456.952392578125,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
55.0,2458.429443359375,2458.280029296875,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
56.0,2458.62548828125,2457.26611328125,2465.045166015625,2456.572998046875,2454.937255859375,2454.937255859375,2453.611328125,2522.0,2282.0
57.0,2458.625732421875,2457.26611328125,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
58.0,2458.561279296875,2457.163330078125,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
59.0,2458.560302734375,2457.16162109375,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
60.0,2458.05908203125,2456.359619140625,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
61.0,2458.05908203125,2456.359619140625,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
62.0,2457.841064453125,2456.010498046875,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
63.0,2457.841064453125,2456.010498046875,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
64.0,2457.557373046875,2455.556640625,2463.7138671875,2456.57275390625,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
65.0,2457.5576171875,2455.556884765625,2465.045166015625,2456.57275390625,2454.937255859375,2454.937255859375,2453.611328125,2522.0,2282.0
66.0,2457.208251953125,2454.998046875,2463.7138671875,2456.57275390625,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
67.0,2457.20849609375,2454.998046875,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
68.0,2456.880859375,2454.473876953125,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
69.0,2456.880859375,2454.473876953125,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
70.0,2456.5751953125,2453.984619140625,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
71.0,2457.902587890625,2453.984375,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
72.0,2456.09423828125,2453.215087890625,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2454.937255859375,2522.0,2282.0
73.0,2456.09423828125,2454.540771484375,2463.7138671875,2457.900390625,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
74.0,2455.700439453125,2452.5849609375,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
75.0,2455.700439453125,2452.5849609375,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
76.0,2456.269287109375,2453.494873046875,2463.7138671875,2456.572998046875,2454.937255859375,2454.937255859375,2453.611328125,2522.0,2282.0
77.0,2456.26904296875,2453.494873046875,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
78.0,2456.859130859375,2454.440673828125,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
79.0,2456.859130859375,2454.43896484375,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
80.0,2457.4267578125,2455.347412109375,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
81.0,2457.4267578125,2455.34716796875,2463.7138671875,2456.57275390625,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
82.0,2459.234619140625,2456.114990234375,2463.7138671875,2457.900390625,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
83.0,2457.906494140625,2456.115234375,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2454.937255859375,2522.0,2282.0
84.0,2459.692626953125,2456.84765625,2463.7138671875,2457.900390625,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
85.0,2458.3642578125,2456.847900390625,2465.045166015625,2456.572998046875,2454.937255859375,2454.937255859375,2453.611328125,2522.0,2282.0
86.0,2458.603759765625,2458.55908203125,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
87.0,2458.60498046875,2457.233154296875,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
88.0,2458.821533203125,2457.57958984375,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
89.0,2458.820556640625,2457.578125,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
90.0,2459.017333984375,2457.893310546875,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
91.0,2459.017578125,2457.893310546875,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
92.0,2459.21337890625,2458.206787109375,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
93.0,2459.213134765625,2458.206787109375,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
94.0,2459.343994140625,2458.415771484375,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2454.937255859375,2522.0,2282.0
95.0,2460.6728515625,2458.415771484375,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
96.0,2459.278564453125,2458.3115234375,2465.04541015625,2456.572998046875,2454.937255859375,2454.937255859375,2453.611328125,2522.0,2282.0
97.0,2459.278564453125,2458.311279296875,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
98.0,2459.45263671875,2458.58984375,2463.7138671875,2456.57275390625,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
99.0,2459.452880859375,2458.590087890625,2463.7138671875,2456.57275390625,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
100.0,2459.909423828125,2459.321044921875,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
101.0,2459.9091796875,2459.320556640625,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
102.0,2454.013427734375,2449.88525390625,2463.7138671875,2457.900390625,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
103.0,2454.013427734375,2449.885498046875,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2454.937255859375,2522.0,2282.0
104.0,2454.539794921875,2450.7275390625,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
105.0,2454.539794921875,2450.727783203125,2465.045166015625,2456.572998046875,2454.937255859375,2454.937255859375,2453.611328125,2522.0,2282.0
106.0,2454.82470703125,2451.18359375,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
107.0,2454.82470703125,2451.183349609375,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
108.0,2455.109375,2451.63916015625,2463.7138671875,2456.57275390625,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
109.0,2455.109619140625,2451.63916015625,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
110.0,2455.81005859375,2452.760009765625,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
111.0,2457.13720703125,2454.08544921875,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
112.0,2456.1162109375,2453.25,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
113.0,2456.115966796875,2453.249755859375,2463.7138671875,2456.57275390625,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
114.0,2456.79345703125,2454.333984375,2465.04541015625,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
115.0,2456.79345703125,2454.333984375,2463.7138671875,2456.57275390625,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
116.0,2457.863037109375,2456.04541015625,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
117.0,2457.86279296875,2456.045166015625,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
118.0,2468.7802734375,2473.525634765625,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
119.0,2468.780517578125,2473.52587890625,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
120.0,2469.01611328125,2473.9033203125,2463.7138671875,2457.900390625,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
121.0,2469.016357421875,2473.903564453125,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2454.937255859375,2522.0,2282.0
122.0,2460.8935546875,2460.8935546875,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
123.0,2460.8935546875,2460.8935546875,2465.045166015625,2456.572998046875,2454.937255859375,2454.937255859375,2453.611328125,2522.0,2282.0
124.0,2460.8935546875,2460.8935546875,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
125.0,2460.8935546875,2460.8935546875,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
126.0,2460.8935546875,2460.8935546875,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
127.0,2462.223388671875,2462.223388671875,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
128.0,2460.8935546875,2460.8935546875,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
129.0,2460.8935546875,2460.8935546875,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
130.0,2460.8935546875,2460.8935546875,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
131.0,2460.8935546875,2460.8935546875,2463.7138671875,2456.57275390625,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
132.0,2460.8935546875,2460.8935546875,2463.7138671875,2456.57275390625,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
133.0,2460.8935546875,2460.8935546875,2463.7138671875,2456.57275390625,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
134.0,2460.8935546875,2460.8935546875,2463.7138671875,2456.57275390625,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
135.0,2460.8935546875,2460.8935546875,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
136.0,2462.223388671875,2462.223388671875,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
137.0,2460.8935546875,2460.8935546875,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
138.0,2460.8935546875,2460.8935546875,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
139.0,2460.8935546875,2460.8935546875,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
140.0,2460.8935546875,2460.8935546875,2463.7138671875,2456.57275390625,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
141.0,2460.8935546875,2460.8935546875,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2454.937255859375,2522.0,2282.0
142.0,2460.8935546875,2460.8935546875,2463.7138671875,2457.900390625,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
143.0,2460.8935546875,2460.8935546875,2465.045166015625,2456.572998046875,2454.937255859375,2454.937255859375,2453.611328125,2522.0,2282.0
144.0,2460.8935546875,2460.8935546875,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
145.0,2460.8935546875,2460.8935546875,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
146.0,2460.8935546875,2460.8935546875,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
147.0,2460.8935546875,2460.894775390625,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
148.0,2460.8935546875,2460.8935546875,2463.7138671875,2456.57275390625,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
149.0,2460.893310546875,2460.893310546875,2463.7138671875,2457.900390625,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
150.0,2460.8935546875,2460.8935546875,2463.7138671875,2456.57275390625,2453.611328125,2453.611328125,2454.937255859375,2522.0,2282.0
151.0,2460.8935546875,2460.8935546875,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
152.0,2460.8935546875,2460.8935546875,2463.7138671875,2456.57275390625,2454.937255859375,2454.937255859375,2453.611328125,2522.0,2282.0
153.0,2460.8935546875,2460.8935546875,2463.7138671875,2456.57275390625,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
154.0,2460.8935546875,2460.8935546875,2463.7138671875,2456.57275390625,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
155.0,2460.8935546875,2460.8935546875,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
156.0,2460.8935546875,2460.894775390625,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
157.0,2460.8935546875,2460.8935546875,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
158.0,2460.8935546875,2460.8935546875,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
159.0,2460.8935546875,2460.8935546875,2463.7138671875,2456.57275390625,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
160.0,2460.8935546875,2460.8935546875,2463.7138671875,2456.57275390625,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
161.0,2460.8935546875,2460.8935546875,2463.7138671875,2456.57275390625,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
162.0,2460.8935546875,2460.8935546875,2465.045166015625,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
163.0,2460.8935546875,2460.8935546875,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
164.0,2462.223388671875,2462.223388671875,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
165.0,2460.8935546875,2460.8935546875,2463.7138671875,2456.57275390625,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
166.0,2460.8935546875,2460.8935546875,2463.7138671875,2456.572998046875,2453.611328125,2453.611328125,2453.611328125,2522.0,2282.0
167.0,2460.8935546875,2460.8935546875,2463.7138671875,2456.57275390625,2453.611328125,2453.611328125,2454.937255859375,2522.0,2282.0
