Time,Node 634.V1_rms,Node 634.V2_rms,Node 634.V3_rms,UpperBound,LowerBound
58.25,283.62811279296875,283.6269836425781,283.7366027832031,263.0,291.0
58.5,283.62811279296875,283.62701416015625,283.7366027832031,263.0,291.0
58.75,283.62811279296875,283.62701416015625,283.7366027832031,263.0,291.0
59.0,283.62811279296875,283.62701416015625,283.7366027832031,263.0,291.0
59.25,283.62811279296875,283.62701416015625,283.88995361328125,263.0,291.0
59.5,283.649169921875,283.8011779785156,283.7359313964844,263.0,291.0
59.75,283.649169921875,283.6479187011719,283.73590087890625,263.0,291.0
60.0,283.649169921875,283.64788818359375,283.7359313964844,263.0,291.0
60.25,283.8024597167969,283.6479187011719,283.73590087890625,263.0,291.0
60.5,283.649169921875,283.64788818359375,283.7359313964844,263.0,291.0
60.75,283.649169921875,283.6479187011719,283.73590087890625,263.0,291.0
61.0,283.649169921875,283.64788818359375,283.7359313964844,263.0,291.0
61.25,283.649169921875,283.6479187011719,283.73590087890625,263.0,291.0
61.5,283.648681640625,283.6691589355469,283.7355651855469,263.0,291.0
61.75,283.648681640625,283.8224792480469,283.7355651855469,263.0,291.0
62.0,283.648681640625,283.6691589355469,283.7355651855469,263.0,291.0
62.25,283.648681640625,283.6691589355469,283.7355651855469,263.0,291.0
62.5,283.8019714355469,283.6691589355469,283.7355651855469,263.0,291.0
62.75,283.648681640625,283.6691589355469,283.7355651855469,263.0,291.0
63.0,283.648681640625,283.6691589355469,283.735595703125,263.0,291.0
63.25,283.648681640625,283.6691589355469,283.7355651855469,263.0,291.0
63.5,283.69189453125,283.5828552246094,283.7786865234375,263.0,291.0
63.75,283.69189453125,283.5828552246094,283.7786560058594,263.0,291.0
64.0,283.69189453125,283.5828552246094,283.7786865234375,263.0,291.0
64.25,283.69189453125,283.5828552246094,283.7786560058594,263.0,291.0
64.5,283.84521484375,283.5828552246094,283.7786865234375,263.0,291.0
64.75,283.69189453125,283.5828552246094,283.7786560058594,263.0,291.0
65.0,283.69189453125,283.5828552246094,283.7786865234375,263.0,291.0
65.25,283.69189453125,283.5828552246094,283.7786560058594,263.0,291.0
65.5,283.7334289550781,283.602783203125,283.820068359375,263.0,291.0
65.75,283.7334289550781,283.602783203125,283.97344970703125,263.0,291.0
66.0,283.7334289550781,283.602783203125,283.820068359375,263.0,291.0
66.25,283.7334289550781,283.602783203125,283.820068359375,263.0,291.0
66.5,283.7334289550781,283.602783203125,283.820068359375,263.0,291.0
66.75,283.8867492675781,283.602783203125,283.820068359375,263.0,291.0
67.0,283.7334289550781,283.602783203125,283.820068359375,263.0,291.0
67.25,283.7334289550781,283.602783203125,283.820068359375,263.0,291.0
67.5,283.5616760253906,283.6683654785156,283.86431884765625,263.0,291.0
67.75,283.5616760253906,283.6683654785156,283.86431884765625,263.0,291.0
68.0,283.5616760253906,283.6683654785156,284.0177001953125,263.0,291.0
68.25,283.5616455078125,283.8216552734375,283.86431884765625,263.0,291.0
68.5,283.5616760253906,283.6683654785156,283.86431884765625,263.0,291.0
68.75,283.5616760253906,283.6683654785156,283.86431884765625,263.0,291.0
69.0,283.71490478515625,283.66839599609375,283.86431884765625,263.0,291.0
69.25,283.5616760253906,283.6683654785156,283.86431884765625,263.0,291.0
69.5,284.01690673828125,284.05859375,284.2104187011719,263.0,291.0
69.75,284.01690673828125,284.05859375,284.2104187011719,263.0,291.0
70.0,284.01690673828125,284.05859375,284.2104187011719,263.0,291.0
70.25,284.01690673828125,284.05859375,284.364013671875,263.0,291.0
70.5,284.01690673828125,284.05859375,284.2104187011719,263.0,291.0
70.75,284.01690673828125,284.05859375,284.2104187011719,263.0,291.0
71.0,284.01690673828125,284.05859375,284.2104187011719,263.0,291.0
71.25,284.1703796386719,284.05859375,284.2104187011719,263.0,291.0
71.5,284.0379943847656,284.1011962890625,284.1668395996094,263.0,291.0
71.75,284.0379943847656,284.1011962890625,284.1668395996094,263.0,291.0
72.0,284.0379943847656,284.1011962890625,284.1668395996094,263.0,291.0
72.25,284.0379943847656,284.1011962890625,284.3204040527344,263.0,291.0
72.5,284.0379943847656,284.1011962890625,284.1668395996094,263.0,291.0
72.75,284.0379943847656,284.1011962890625,284.1668395996094,263.0,291.0
73.0,284.0379943847656,284.1011962890625,284.1668395996094,263.0,291.0
73.25,284.0379943847656,284.1011962890625,284.1668395996094,263.0,291.0
73.5,284.18939208984375,284.0800476074219,284.0164489746094,263.0,291.0
73.75,284.18939208984375,284.0800476074219,284.0164489746094,263.0,291.0
74.0,284.18939208984375,284.0800476074219,284.0164489746094,263.0,291.0
74.25,284.18939208984375,284.0800476074219,284.0164489746094,263.0,291.0
74.5,284.18939208984375,284.0800476074219,284.169921875,263.0,291.0
74.75,284.18939208984375,284.2335510253906,284.0164489746094,263.0,291.0
75.0,284.18939208984375,284.0800476074219,284.0164489746094,263.0,291.0
75.25,284.18939208984375,284.0800476074219,284.0164489746094,263.0,291.0
75.5,284.3172912597656,284.0140380859375,284.0365905761719,263.0,291.0
75.75,284.3172912597656,284.0140380859375,284.0365905761719,263.0,291.0
76.0,284.3172912597656,284.0140380859375,284.0365905761719,263.0,291.0
76.25,284.3172912597656,284.0140380859375,284.0365905761719,263.0,291.0
76.5,284.3172912597656,284.0140380859375,284.0365905761719,263.0,291.0
76.75,284.3172912597656,284.0140380859375,284.0365905761719,263.0,291.0
77.0,284.3172912597656,284.0140380859375,284.0365905761719,263.0,291.0
77.25,284.3172912597656,284.0140380859375,284.0365905761719,263.0,291.0
77.5,284.253662109375,283.9076232910156,284.1241455078125,263.0,291.0
77.75,284.4072570800781,283.9076232910156,284.1241149902344,263.0,291.0
78.0,284.253662109375,283.9076232910156,284.1241455078125,263.0,291.0
78.25,284.253662109375,283.9076232910156,284.1241149902344,263.0,291.0
78.5,284.253662109375,283.9076232910156,284.1241455078125,263.0,291.0
78.75,284.253662109375,283.9076232910156,284.1241455078125,263.0,291.0
79.0,284.253662109375,283.9076232910156,284.1241149902344,263.0,291.0
79.25,284.253662109375,284.0610656738281,284.1241149902344,263.0,291.0
79.5,284.3408508300781,283.82208251953125,284.0816345214844,263.0,291.0
79.75,284.3408508300781,283.82208251953125,284.0816345214844,263.0,291.0
80.0,284.4945068359375,283.82208251953125,284.0816345214844,263.0,291.0
80.25,284.3408508300781,283.82208251953125,284.0816345214844,263.0,291.0
80.5,284.3408508300781,283.82208251953125,284.0816345214844,263.0,291.0
80.75,284.3408508300781,283.82208251953125,284.0816345214844,263.0,291.0
81.0,284.3408508300781,283.82208251953125,284.0816650390625,263.0,291.0
81.25,284.3408508300781,283.82208251953125,284.0816345214844,263.0,291.0
81.5,284.31951904296875,283.9110107421875,284.1466369628906,263.0,291.0
81.75,284.31951904296875,283.7576599121094,284.1466369628906,263.0,291.0
82.0,284.31951904296875,283.7576599121094,284.1466369628906,263.0,291.0
82.25,284.31951904296875,283.7576599121094,284.1466369628906,263.0,291.0
82.5,284.31951904296875,283.7576599121094,284.1466369628906,263.0,291.0
82.75,284.31951904296875,283.7576599121094,284.1466369628906,263.0,291.0
83.0,284.31951904296875,283.7576599121094,284.1466369628906,263.0,291.0
83.25,284.31951904296875,283.7576599121094,284.1466064453125,263.0,291.0
83.5,284.3195495605469,283.8224182128906,284.0820007324219,263.0,291.0
83.75,284.3195495605469,283.9757995605469,284.0820007324219,263.0,291.0
84.0,284.3195495605469,283.8224182128906,284.0820007324219,263.0,291.0
84.25,284.3195495605469,283.8224182128906,284.0820007324219,263.0,291.0
84.5,284.4731750488281,283.8224182128906,284.0820007324219,263.0,291.0
84.75,284.3195495605469,283.8224182128906,284.0820007324219,263.0,291.0
85.0,284.3195495605469,283.8224182128906,284.0820007324219,263.0,291.0
85.25,284.3195495605469,283.8224182128906,284.0820007324219,263.0,291.0
85.5,284.2972717285156,283.9079895019531,284.059814453125,263.0,291.0
85.75,284.2972717285156,283.9079895019531,284.059814453125,263.0,291.0
86.0,284.2972717285156,284.0614013671875,284.059814453125,263.0,291.0
86.25,284.2972717285156,283.9079895019531,284.059814453125,263.0,291.0
86.5,284.29730224609375,283.9079895019531,284.059814453125,263.0,291.0
86.75,284.2972717285156,283.9079895019531,284.059814453125,263.0,291.0
87.0,284.29730224609375,283.9079895019531,284.059814453125,263.0,291.0
87.25,284.2972717285156,283.9079895019531,284.059814453125,263.0,291.0
87.5,284.041015625,284.0613098144531,284.0192565917969,263.0,291.0
87.75,284.041015625,284.061279296875,284.0192565917969,263.0,291.0
88.0,284.041015625,284.0613098144531,284.0192565917969,263.0,291.0
88.25,284.041015625,284.21478271484375,284.0192565917969,263.0,291.0
88.5,284.041015625,284.061279296875,284.0192565917969,263.0,291.0
88.75,284.041015625,284.061279296875,284.0192565917969,263.0,291.0
89.0,284.041015625,284.061279296875,284.0192565917969,263.0,291.0
89.25,284.041015625,284.061279296875,284.0192565917969,263.0,291.0
89.5,284.03973388671875,284.1029357910156,284.0610046386719,263.0,291.0
89.75,284.0397033691406,284.1029357910156,284.06103515625,263.0,291.0
90.0,284.03973388671875,284.1029357910156,284.0610046386719,263.0,291.0
90.25,284.0397033691406,284.1029357910156,284.06103515625,263.0,291.0
90.5,284.0397033691406,284.1029357910156,284.0610046386719,263.0,291.0
90.75,284.0397033691406,284.1029357910156,284.06103515625,263.0,291.0
91.0,284.03973388671875,284.1029357910156,284.0610046386719,263.0,291.0
91.25,284.1932067871094,284.1029357910156,284.06103515625,263.0,291.0
91.5,284.188720703125,283.99310302734375,284.1449890136719,263.0,291.0
91.75,284.1886901855469,283.99310302734375,284.1449890136719,263.0,291.0
92.0,284.1886901855469,283.99310302734375,284.1449890136719,263.0,291.0
92.25,284.188720703125,283.9931335449219,284.2985534667969,263.0,291.0
92.5,284.1886901855469,283.99310302734375,284.1449890136719,263.0,291.0
92.75,284.1886901855469,284.1465759277344,284.1449890136719,263.0,291.0
93.0,284.1886901855469,283.99310302734375,284.1449890136719,263.0,291.0
93.25,284.34228515625,283.99310302734375,284.1449890136719,263.0,291.0
93.5,283.674072265625,283.584228515625,283.8876647949219,263.0,291.0
93.75,283.5208740234375,283.5841979980469,283.8876647949219,263.0,291.0
94.0,283.5208740234375,283.5841979980469,283.8876647949219,263.0,291.0
94.25,283.5208740234375,283.5841979980469,283.8876647949219,263.0,291.0
94.5,283.5208740234375,283.5841979980469,283.8876647949219,263.0,291.0
94.75,283.5208740234375,283.584228515625,283.8876647949219,263.0,291.0
95.0,283.5208740234375,283.5841979980469,283.8876647949219,263.0,291.0
95.25,283.5208740234375,283.584228515625,283.8876647949219,263.0,291.0
95.5,283.4367980957031,283.50042724609375,283.86920166015625,263.0,291.0
95.75,283.4367980957031,283.50042724609375,283.86920166015625,263.0,291.0
96.0,283.4367980957031,283.50042724609375,283.86920166015625,263.0,291.0
96.25,283.4367980957031,283.50042724609375,283.86920166015625,263.0,291.0
96.5,283.4367980957031,283.50042724609375,283.86920166015625,263.0,291.0
96.75,283.4367980957031,283.50042724609375,284.0226135253906,263.0,291.0
97.0,283.4367980957031,283.50042724609375,283.86920166015625,263.0,291.0
97.25,283.4367980957031,283.65362548828125,283.86920166015625,263.0,291.0
