Time,Node 632.Probe1
135.0,1128626.25
136.0,1122974.75
137.0,611935.625
138.0,613896.0
139.0,674195.4375
140.0,658323.0625
141.0,658133.6875
142.0,653773.75
143.0,659983.375
144.0,678305.9375
145.0,651318.5625
146.0,674187.125
147.0,680654.1875
148.0,685099.0
149.0,617880.8125
150.0,626344.6875
151.0,625005.4375
152.0,684318.375
153.0,687571.0
154.0,637123.625
155.0,683064.0
156.0,753779.3125
157.0,760859.5
158.0,488345.3125
159.0,540322.25
160.0,502710.1875
161.0,479321.46875
162.0,495663.90625
163.0,511031.5625
164.0,479919.5
165.0,486816.6875
166.0,542194.875
167.0,505913.375
168.0,541986.4375
169.0,469660.875
170.0,526010.375
171.0,505295.34375
172.0,509425.84375
173.0,531633.0625
174.0,504599.96875
175.0,1845528.5
176.0,1880072.375
177.0,1894164.0
178.0,2405227.75
179.0,2150195.5
180.0,1724728.125
181.0,1814151.375
182.0,1633271.875
183.0,1429929.75
184.0,1426282.75
185.0,1444245.5
186.0,1323461.625
187.0,1199203.25
188.0,1204495.375
189.0,1249734.125
190.0,1222082.75
191.0,1247763.25
192.0,1124261.375
193.0,1169673.625
194.0,1073521.5
195.0,1083073.5
196.0,1014982.3125
197.0,1018726.625
198.0,1032848.875
199.0,987107.0625
200.0,982019.75
201.0,974865.5625
202.0,957645.5625
203.0,980507.1875
204.0,934822.375
205.0,950599.25
206.0,980308.25
207.0,977611.0625
208.0,534286.9375
209.0,535590.625
210.0,569463.875
211.0,563083.875
212.0,585485.25
213.0,540465.5625
214.0,584417.5
215.0,536473.5625
216.0,524248.0625
217.0,548974.0625
218.0,542654.3125
219.0,542531.375
220.0,582714.4375
221.0,577490.375
222.0,570337.0
223.0,555457.8125
224.0,566155.875
225.0,574069.0625
226.0,593703.0
227.0,588191.875
228.0,527466.875
229.0,586575.625
230.0,596984.125
231.0,573695.625
232.0,526115.75
233.0,551810.5
234.0,596626.8125
235.0,594943.0625
236.0,268411.9375
237.0,279142.5625
238.0,254769.109375
239.0,284552.0
240.0,226671.15625
241.0,224945.203125
242.0,303755.53125
243.0,223330.28125
244.0,290213.0
245.0,287539.71875
246.0,285344.84375
247.0,228418.15625
248.0,232639.8125
249.0,272538.3125
250.0,257198.15625
251.0,225413.96875
252.0,296428.5625
253.0,247680.078125
254.0,296920.3125
255.0,284963.1875
256.0,291985.03125
257.0,287021.4375
258.0,296265.0
259.0,228845.40625
260.0,543680.5625
261.0,560598.125
262.0,527531.5625
263.0,525150.3125
264.0,537712.125
265.0,551940.875
266.0,549017.875
267.0,523565.1875
268.0,951808.5625
269.0,916298.875
270.0,867970.3125
271.0,926907.3125
272.0,880477.875
273.0,888915.0625
274.0,931885.4375
275.0,908905.875
276.0,867906.5625
277.0,917070.5
278.0,910129.4375
279.0,920200.0625
280.0,925262.6875
281.0,875915.6875
282.0,928864.8125
283.0,911591.125
284.0,861703.5
285.0,930726.125
286.0,906572.9375
287.0,918100.75
288.0,882452.6875
289.0,910647.0625
290.0,892600.5625
291.0,878707.6875
292.0,919206.75
293.0,882958.125
294.0,887883.5625
295.0,905675.0
296.0,929454.9375
297.0,929116.5625
298.0,924219.375
299.0,899609.8125
300.0,928532.5
301.0,923563.8125
302.0,927972.5
303.0,927782.375
304.0,563358.25
305.0,563881.0625
306.0,563893.9375
307.0,502791.21875
308.0,540339.25
309.0,523797.21875
310.0,516265.90625
311.0,570179.625
312.0,532995.9375
313.0,537440.1875
314.0,567910.625
315.0,520358.90625
316.0,540481.625
317.0,508888.40625
318.0,576537.6875
319.0,531986.3125
320.0,543503.75
321.0,545730.3125
322.0,501122.15625
323.0,502195.65625
324.0,523774.96875
325.0,507639.15625
326.0,540915.8125
327.0,537523.125
328.0,559563.3125
329.0,507065.15625
330.0,514428.625
331.0,569841.125
332.0,234096.875
333.0,248420.984375
334.0,286439.96875
335.0,240789.3125
336.0,248038.484375
337.0,253399.265625
338.0,259355.234375
339.0,216958.75
340.0,258561.921875
341.0,296838.75
342.0,290489.3125
343.0,219077.109375
344.0,250035.890625
345.0,232369.765625
346.0,243287.859375
347.0,256604.359375
348.0,293616.5
349.0,290606.21875
350.0,289903.21875
351.0,288674.375
352.0,220822.21875
353.0,232039.8125
354.0,237774.09375
355.0,535711.4375
356.0,537509.75
357.0,554604.125
358.0,562786.5625
359.0,519378.375
360.0,512431.8125
361.0,537077.5625
362.0,553152.1875
363.0,965556.1875
364.0,971561.9375
365.0,1001654.625
366.0,979832.5
367.0,976768.3125
368.0,1037958.4375
369.0,1028324.75
370.0,990565.375
371.0,221480.765625
372.0,213757.796875
373.0,218821.875
374.0,227974.953125
375.0,221341.078125
376.0,230938.5
377.0,204235.171875
378.0,211465.203125
379.0,210952.640625
380.0,191955.28125
381.0,212749.65625
382.0,187089.265625
383.0,220168.890625
384.0,216060.71875
385.0,224359.46875
386.0,196283.609375
387.0,181484.28125
388.0,231582.578125
389.0,187542.71875
390.0,206346.1875
391.0,222791.046875
392.0,179992.09375
393.0,228544.8125
394.0,196165.90625
395.0,232076.796875
396.0,196693.75
397.0,184398.65625
398.0,212108.953125
399.0,212326.703125
400.0,185599.28125
401.0,223481.078125
402.0,187521.28125
403.0,230666.625
404.0,219729.765625
405.0,222889.90625
406.0,188477.859375
407.0,223302.140625
408.0,225705.578125
409.0,213509.796875
410.0,229266.640625
411.0,187519.453125
412.0,185269.015625
413.0,231858.34375
414.0,215737.640625
415.0,226678.0
416.0,212582.671875
417.0,183616.21875
418.0,184153.25
419.0,182613.171875
420.0,207563.609375
421.0,191547.765625
422.0,221429.640625
423.0,181668.484375
424.0,181115.46875
