Time,Time Varying Load 611.Single phase time-varying load1.P_measured,Time Varying Load 634.Single phase time-varying load with the Master PulseA.P_measured,Time Varying Load 634.Single phase time-varying load with the Master PulseB.P_measured,Time Varying Load 634.Single phase time-varying load with the Master PulseC.P_measured,Time Varying Load 645.Single phase time-varying load645.P_measured,Time Varying Load 646.Single phase time-varying load646.P_measured,Time Varying Load 652.Single phase time-varying load652.P_measured,Time Varying Load 692.Single phase time-varying loadC.P_measured
101.0,15004.8408203125,35980.203125,29002.72265625,13004.3583984375,21001.92578125,50810.4921875,20003.94921875,14003.431640625
101.25,15004.849609375,35980.203125,29002.724609375,13004.357421875,21006.5859375,50806.71484375,20003.947265625,14003.435546875
101.5,19006.140625,34016.69921875,26017.794921875,13006.0693359375,23007.140625,48808.93359375,20004.08203125,18004.447265625
101.75,19006.12890625,34016.7265625,26017.82421875,13006.0576171875,23007.173828125,48805.41796875,20003.935546875,18004.388671875
102.0,19006.130859375,34016.7265625,26017.826171875,13006.0654296875,23007.1953125,48810.44140625,20003.9453125,18004.404296875
102.25,19006.126953125,34016.7265625,26017.828125,13006.064453125,23007.201171875,48808.4296875,20004.00390625,18004.41796875
102.5,19006.12890625,34016.7265625,26017.830078125,13006.0546875,23007.087890625,48803.37109375,20003.91015625,17999.732421875
102.75,19006.150390625,34016.73046875,26017.80859375,13006.0732421875,23007.265625,48807.23828125,20003.93359375,18004.421875
103.0,18999.888671875,34016.7265625,26017.810546875,13006.072265625,22999.796875,48800.87890625,20003.939453125,18004.419921875
103.25,18999.8671875,34016.7265625,26017.8125,13006.0712890625,23002.142578125,48808.15234375,20003.953125,18004.41015625
103.5,13004.17578125,45974.265625,20018.53125,12006.6572265625,20006.3125,55812.68359375,21004.38671875,12002.9287109375
103.75,13004.19140625,45974.09375,20018.54296875,12006.6591796875,20006.23046875,55806.30859375,21004.142578125,12002.939453125
104.0,13004.193359375,45974.09375,20018.544921875,12006.658203125,20006.22265625,55813.24609375,21004.255859375,12002.9638671875
104.25,13004.193359375,45974.09375,20018.546875,12006.6572265625,20006.18359375,55811.8984375,21004.185546875,12002.9326171875
104.5,13004.193359375,45974.09375,20018.548828125,12006.6572265625,20006.11328125,55814.91015625,21004.189453125,12002.9345703125
104.75,12982.1357421875,45973.921875,19987.23046875,11986.3984375,19975.04296875,55748.40625,21004.01171875,11995.1572265625
105.0,12999.9169921875,45974.09375,20018.53515625,12006.6640625,20006.162109375,55812.75,21004.09765625,11999.560546875
105.25,13004.1923828125,45974.09375,20018.537109375,12006.6630859375,19999.966796875,55808.875,21004.138671875,12002.94140625
105.5,43013.921875,70894.6796875,41930.72265625,35954.765625,47999.60546875,98872.1328125,37987.73828125,39007.34765625
105.75,43013.9609375,70894.7109375,41930.68359375,35954.4453125,48015.10546875,98875.609375,38007.51953125,38999.5703125
106.0,43004.89453125,70894.7109375,41930.69140625,35954.44140625,48014.98046875,98847.7734375,38007.46875,38998.65234375
106.25,43013.828125,70894.7109375,41930.6953125,35954.41015625,48015.20703125,98866.2109375,38007.5,39009.5859375
106.5,43013.8203125,70894.7109375,41930.6953125,35954.43359375,48015.16015625,98869.3359375,38007.5,39009.5859375
106.75,43013.87109375,70894.703125,41930.703125,35954.4296875,48015.375,98870.90625,38007.48046875,39009.59765625
107.0,42940.6953125,70894.4375,41865.1015625,35893.765625,47939.59765625,98733.1171875,38007.203125,38983.55859375
107.25,43013.890625,70894.7109375,41930.67578125,35954.453125,48015.28125,98872.1171875,37987.10546875,39009.640625
107.5,47015.140625,65051.20703125,38028.53125,36994.67578125,59018.5546875,86858.1484375,36987.5078125,48011.88671875
107.75,47015.2109375,65051.21875,38028.5546875,36994.65234375,59005.109375,86854.78125,37007.34765625,48011.828125
108.0,47015.2578125,65051.21875,38028.55859375,36994.6484375,59018.484375,86862.6640625,37007.34375,47999.48828125
108.25,47015.2109375,65051.21484375,38028.55859375,36994.6484375,59018.2578125,86829.1328125,37007.171875,47999.3359375
108.5,46999.609375,65051.21484375,38028.5625,36994.64453125,59018.7890625,86839.2890625,37007.2578125,48011.73828125
108.75,47015.16015625,65051.21484375,38028.5703125,36994.63671875,59018.5625,86857.8125,37007.28515625,48011.8125
109.0,47015.15625,65051.21484375,38028.57421875,36994.6328125,59018.65625,86848.4296875,37007.28515625,48011.80859375
109.25,46935.11328125,65050.96875,37969.078125,36932.21875,58926.0390625,86738.9140625,37007.2109375,47979.8046875
109.5,47015.20703125,61040.03515625,41009.6796875,38991.99609375,62019.31640625,84853.6484375,32988.66796875,51013.03125
109.75,47015.22265625,61040.1484375,41009.66796875,38991.96875,62019.22265625,84852.765625,33006.40625,51012.5546875
110.0,47015.203125,61040.1484375,41009.67578125,38991.96484375,62006.21484375,84858.6875,33006.56640625,50999.43359375
110.25,47015.18359375,61040.1484375,41009.6796875,38991.96484375,62019.43359375,84857.296875,33006.51171875,50998.2265625
110.5,47005.34375,61040.1484375,41009.68359375,38991.9296875,62019.36328125,84832.2734375,33006.4765625,51012.58203125
110.75,46999.61328125,61040.14453125,41009.6875,38991.92578125,62020.1796875,84854.0703125,33006.51953125,51012.51953125
111.0,47015.16015625,61040.14453125,41009.69140625,38991.94921875,62019.17578125,84855.2421875,33006.49609375,51012.546875
111.25,47015.15625,61040.14453125,41009.6953125,38991.9140625,62019.82421875,84856.34375,33006.49609375,51012.54296875
111.5,50016.25,60025.54296875,40021.5703125,41013.0078125,59018.8046875,81847.7578125,36006.69921875,49011.921875
111.75,50016.12890625,60025.55078125,40021.54296875,41013.0625,59019.08984375,81850.9375,35988.52734375,49012.41796875
112.0,50016.1328125,60025.55078125,40021.55078125,41013.05859375,59019.3671875,81852.8671875,36006.41796875,49011.875
112.25,50016.15625,60025.55078125,40021.55078125,41013.05859375,59005.59375,81845.515625,36007.1171875,49012.09375
112.5,50016.109375,60025.55078125,40021.55859375,41013.0546875,59018.734375,81857.125,36006.95703125,48998.1796875
112.75,50005.70703125,60025.55078125,40021.5625,41013.05078125,59018.61328125,81823.109375,36007.01953125,49012.078125
113.0,49999.58203125,60025.55078125,40021.56640625,41013.04296875,59018.64453125,81844.5546875,36007.109375,49012.03125
113.25,50016.1328125,60025.546875,40021.5703125,41013.04296875,59018.5234375,81850.484375,36007.0859375,49012.0546875
113.5,46014.5546875,64997.68359375,38023.4296875,38026.61328125,64020.53125,76840.953125,40007.58203125,48011.53125
113.75,45936.5625,64997.4375,37963.9375,37962.46484375,63919.4765625,76742.15625,40007.80078125,47979.8359375
114.0,46014.84375,64997.6875,38023.3984375,38026.64453125,64020.515625,76840.640625,40007.6953125,48011.80859375
114.25,46014.8671875,64997.6875,38023.40234375,38026.61328125,63999.83203125,76842.0078125,40007.296875,48011.68359375
114.5,46014.859375,64997.6875,38023.40625,38026.63671875,64020.7109375,76815.859375,40007.90234375,48011.84375
114.75,46005.1953125,64997.68359375,38023.4140625,38026.6328125,64019.796875,76838.8046875,40007.703125,47998.23046875
115.0,46014.6796875,64997.68359375,38023.4140625,38026.6015625,64020.24609375,76841.3203125,40007.875,48011.734375
115.25,46014.8359375,64997.68359375,38023.421875,38026.625,64020.38671875,76840.1875,40007.87109375,48011.81640625
115.5,47015.16015625,65022.39453125,36022.15234375,39015.41015625,61019.98828125,78848.6171875,41008.046875,47011.52734375
115.75,46935.109375,65022.14453125,35965.8203125,38949.56640625,60923.671875,78734.9453125,41007.76953125,46980.14453125
116.0,46935.12109375,65022.14453125,35965.8046875,38949.58203125,60923.2265625,78739.0,41007.77734375,46980.16796875
116.25,47015.15625,65022.39453125,36022.13671875,39015.43359375,61018.7734375,78849.1015625,40986.09765625,47011.6015625
116.5,47015.14453125,65022.39453125,36022.140625,39015.43359375,61019.03125,78844.2421875,40986.74609375,47011.828125
116.75,47015.1796875,65022.39453125,36022.14453125,39015.42578125,61018.30859375,78837.5703125,41008.0390625,47011.5
117.0,47005.3125,65022.390625,36022.1484375,39015.421875,61018.83203125,78842.5234375,41007.90625,46998.2734375
117.25,46999.5859375,65022.390625,36022.15234375,39015.421875,61019.1953125,78845.7109375,41008.0390625,47011.5078125
117.5,52016.70703125,62998.31640625,33022.7578125,41012.9375,58018.08203125,77843.7421875,39007.59375,53013.0390625
117.75,52016.76953125,62998.30859375,33022.75390625,41012.9296875,58018.19140625,77839.46875,39007.67578125,53013.0390625
118.0,52016.8046875,62998.31640625,33022.7265625,41012.95703125,58017.9765625,77845.7578125,39007.8828125,53013.1484375
118.25,52016.87890625,62998.31640625,33022.73046875,41012.95703125,58018.64453125,77846.7109375,39007.515625,53013.09765625
118.5,52016.7734375,62998.3125,33022.734375,41012.94921875,57999.34765625,77842.3359375,39006.9375,53012.87109375
118.75,52016.84375,62998.3125,33022.734375,41012.921875,57999.72265625,77837.8359375,39007.0625,53013.0078125
119.0,52016.828125,62998.3125,33022.734375,41012.94921875,58005.62109375,77840.7421875,39007.734375,53013.046875
119.25,51999.54296875,62998.3125,33022.74609375,41012.9375,58017.921875,77827.296875,39007.6328125,53012.96875
119.5,51999.515625,62026.26953125,34013.22265625,42016.68359375,54016.67578125,79850.4921875,41008.140625,50012.25
119.75,52016.6953125,62026.2734375,34013.2265625,42016.6796875,54016.86328125,79847.671875,41008.08984375,50012.28125
120.0,52016.76953125,62026.2734375,34013.23046875,42016.67578125,54016.81640625,79846.5859375,41008.0703125,50012.30078125
120.25,51928.171875,62026.03515625,33960.03125,41945.765625,53932.578125,79742.6171875,41007.7734375,49978.890625
120.5,52016.87890625,62026.27734375,34013.203125,42016.71875,54016.984375,79849.71875,41008.28125,50012.44140625
120.75,52016.76953125,62026.27734375,34013.20703125,42016.69921875,54016.734375,79843.3125,40986.1015625,50012.34375
121.0,52016.75390625,62026.2734375,34013.20703125,42016.69921875,54017.37890625,79846.65625,40986.75,50012.5859375
121.25,52016.80859375,62026.27734375,34013.21484375,42016.69140625,54016.7890625,79842.6796875,41008.0859375,49999.33203125
121.5,53006.0546875,61025.60546875,32019.552734375,41022.2890625,55017.25,76835.609375,43008.4453125,48998.23046875
121.75,53017.02734375,61025.60546875,32019.5546875,41022.28125,55017.34375,76841.4609375,43008.4921875,49012.0390625
122.0,53017.1015625,61025.60546875,32019.5546875,41022.28125,55017.35546875,76846.765625,43008.46484375,49012.05859375
122.25,53017.08984375,61025.60546875,32019.55859375,41022.27734375,55017.21484375,76837.1640625,43008.4609375,49012.05859375
122.5,52926.80859375,61025.37109375,31969.478515625,40953.046875,54930.62890625,76746.4296875,43008.14453125,48979.30078125
122.75,53017.1328125,61025.609375,32019.53515625,41022.3046875,55016.87109375,76842.65625,43008.67578125,49012.15234375
123.0,53017.203125,61025.609375,32019.53515625,41022.3046875,55017.34375,76846.109375,43008.2890625,49012.11328125
123.25,53017.07421875,61025.609375,32019.541015625,41022.296875,54999.9453125,76838.453125,43008.953125,49012.2734375
123.5,53017.1171875,61021.29296875,32995.4765625,41019.4296875,53016.46484375,77842.078125,43008.3984375,47999.2890625
123.75,53017.1953125,61021.296875,32995.48046875,41019.42578125,53016.484375,77840.0234375,43008.46484375,47998.36328125
124.0,53006.0234375,61021.296875,32995.48046875,41019.421875,53016.5234375,77821.4765625,43008.3828125,48011.8046875
124.25,53017.0234375,61021.29296875,32995.48828125,41019.4140625,53016.8046875,77846.1328125,43008.4921875,48011.7890625
124.5,53017.08984375,61021.29296875,32995.4921875,41019.4140625,53017.09375,77845.2734375,43008.46484375,48011.80859375
124.75,52926.796875,61021.05859375,32943.8828125,40950.1875,52933.23828125,77740.3671875,43008.1484375,47979.734375
125.0,53017.1328125,61021.296875,32995.46484375,41019.44140625,53016.84765625,77841.3359375,43008.671875,48011.90234375
125.25,53017.20703125,61021.296875,32995.46875,41019.44140625,53016.59765625,77843.546875,43008.29296875,48011.86328125
125.5,54017.44921875,61021.203125,34013.09375,40021.92578125,56999.87109375,76839.4453125,42007.51953125,51012.53125
125.75,54017.44140625,61021.203125,34013.09765625,40021.953125,57017.6171875,76844.625,42008.23046875,51012.4765625
126.0,54017.3984375,61021.203125,34013.09765625,40021.953125,57018.46875,76849.1875,42008.16796875,50999.2734375
126.25,53999.51953125,61021.203125,34013.10546875,40021.9453125,57017.59375,76841.359375,42008.2265625,51012.48046875
126.5,54017.33984375,61021.203125,34013.109375,40021.94140625,57017.65625,76838.8359375,42008.28515625,51012.5234375
126.75,54017.4140625,61021.203125,34013.11328125,40021.9375,57017.80078125,76840.640625,42008.265625,51012.546875
127.0,54017.4140625,61021.203125,34013.11328125,40021.9375,57018.5078125,76846.984375,42008.26953125,51012.546875
127.25,54017.45703125,61021.20703125,34013.0859375,40021.96484375,57017.8046875,76840.3984375,42008.09375,51012.56640625
127.5,51016.4765625,64007.77734375,33017.90234375,40994.85546875,62018.86328125,77835.8203125,36987.92578125,48012.08203125
127.75,51016.4765625,64007.74609375,33017.9140625,40994.875,62019.46484375,77814.484375,37007.23828125,48011.72265625
128.0,51016.51953125,64007.75,33017.91015625,40994.875,62005.4765625,77842.1015625,37006.84765625,48011.79296875
128.25,51005.81640625,64007.74609375,33017.91796875,40994.90234375,62019.203125,77840.09375,37007.2734375,47998.34375
128.5,50999.55078125,64007.75,33017.921875,40994.8359375,62019.47265625,77847.6171875,37007.25390625,48011.75
128.75,51016.26953125,64007.74609375,33017.921875,40994.8359375,62019.44140625,77841.7265625,37007.33984375,48011.7578125
129.0,51016.453125,64007.74609375,33017.92578125,40994.86328125,62019.5703125,77847.0078125,37007.28125,48011.80859375
129.25,50929.5703125,64007.5,32966.28515625,40925.671875,61922.7734375,77738.6484375,37007.01171875,47979.7265625
129.5,52016.82421875,64007.91015625,33017.984375,43013.77734375,59018.16796875,78842.0703125,36007.20703125,48011.89453125
129.75,52016.88671875,64007.90625,33017.98828125,43013.78125,59018.92578125,78849.8984375,36007.27734375,48011.94140625
130.0,51928.1640625,64007.66015625,32966.37109375,42941.16015625,58926.43359375,78744.4140625,36006.828125,47979.75390625
130.25,52016.7578125,64007.90625,33017.99609375,43013.76953125,59018.6640625,78853.375,36006.98828125,47999.3125
130.5,52016.7734375,64007.90234375,33018.01171875,43013.75390625,59018.62109375,78852.40625,36007.08984375,48011.80859375
130.75,52016.7734375,64007.90234375,33018.01171875,43013.72265625,59018.62109375,78840.1796875,36007.0859375,48011.8046875
131.0,51016.45703125,66012.7421875,33017.984375,41025.625,60017.9921875,77843.3203125,37007.2578125,49012.0390625
131.25,51016.453125,66012.7421875,33017.98828125,41025.59765625,60018.83984375,77842.859375,36987.4375,49012.08984375
131.5,51016.55078125,66012.7421875,33017.984375,41025.625,60019.1875,77845.3671875,37007.125,49012.109375
131.75,51016.4453125,66012.734375,33018.0078125,41025.6015625,60018.66796875,77846.59375,37007.28125,49012.0546875
132.0,51005.8125,66012.734375,33018.0,41025.609375,60019.046875,77828.4609375,37007.26953125,48998.328125
132.25,51016.55078125,66012.7421875,33017.984375,41025.62890625,60018.64453125,77844.984375,37007.125,49012.109375
132.5,50929.57421875,65027.21484375,34956.0703125,38958.4921875,58926.078125,79741.21875,37007.0078125,48979.3203125
132.75,51005.80078125,65027.45703125,35010.8359375,39024.34375,59018.1875,79826.953125,37007.265625,48998.3203125
133.0,51016.4765625,65027.4609375,35010.828125,39024.34765625,59018.21875,79846.703125,37007.30859375,49012.08984375
133.25,51016.50390625,65027.4609375,35010.828125,39024.34765625,59004.80859375,79846.9921875,37007.34375,49012.0703125
133.5,51016.4296875,65027.4609375,35010.82421875,39024.35546875,59018.83984375,79841.25,36988.02734375,49012.328125
133.75,49016.34375,66978.109375,36014.01953125,38020.921875,59018.20703125,83857.03125,36007.41796875,47000.00390625
134.0,49015.859375,66978.0859375,36013.99609375,38020.96484375,59018.4765625,83825.578125,36006.98046875,46999.34765625
134.25,49015.8125,66978.0859375,36013.984375,38020.97265625,59018.765625,83852.296875,35987.7734375,47011.59765625
134.5,49015.8046875,66978.0859375,36014.01171875,38020.91796875,59018.22265625,83846.5625,36007.0859375,47011.5546875
134.75,48999.7109375,66978.0859375,36014.0,38020.95703125,59018.7421875,83834.2890625,36007.01171875,47011.55859375
135.0,52016.78125,63041.11328125,39009.19140625,40012.80078125,55017.3828125,84851.8046875,35006.890625,50012.2890625
135.25,51928.15625,63040.87109375,38948.1796875,39945.30078125,54930.84375,84738.8203125,35006.640625,49978.8984375
135.5,52016.80078125,63041.11328125,39009.171875,40012.84375,55017.5078125,84825.171875,35006.9140625,50012.33984375
135.75,52016.7734375,63041.11328125,39009.19140625,40012.828125,55017.2421875,84849.078125,35006.890625,50012.30078125
136.0,51928.15625,63040.87109375,38948.1796875,39945.296875,54931.359375,84736.890625,35006.640625,49978.8984375
136.25,52005.91796875,63041.11328125,39009.1796875,40012.8359375,55017.74609375,84849.328125,35006.8671875,50012.33984375
136.5,55017.73046875,61030.57421875,38000.48828125,42013.3359375,52016.484375,84857.265625,36007.08203125,51012.5390625
136.75,54999.5390625,61030.578125,38000.484375,42013.34375,52016.96484375,84851.25,36007.11328125,51012.51953125
137.0,55017.80859375,61030.578125,38000.4765625,42013.3515625,52016.25390625,84831.75,36007.01171875,51012.5390625
137.25,55017.74609375,61030.578125,38000.46484375,42013.36328125,52016.25,84856.28125,36006.41015625,51012.35546875
137.5,55006.26953125,61030.578125,38000.48046875,42013.3828125,52016.27734375,84848.8984375,36007.06640625,51012.5859375
137.75,23005.05859375,34080.015625,20024.76171875,20041.26953125,22006.951171875,45794.02734375,20021.01953125,18007.755859375
138.0,22968.359375,34079.359375,19993.25,20007.572265625,21972.447265625,45748.2109375,20003.77734375,17987.712890625
138.25,23007.4296875,34079.48828125,20024.578125,20041.388671875,22006.6953125,45797.65234375,20003.9765625,18004.42578125
138.5,23007.427734375,34079.4921875,20024.568359375,20041.396484375,22007.056640625,45798.16796875,20003.947265625,18004.412109375
138.75,23007.427734375,34079.4921875,20024.568359375,20041.39453125,22006.83203125,45801.66796875,20003.947265625,18004.412109375
139.0,23007.439453125,34079.4921875,20024.5703125,20041.39453125,22007.015625,45798.6015625,20003.947265625,18004.41796875
139.25,29009.36328125,31017.896484375,21008.046875,18001.724609375,16004.9541015625,42783.21875,21992.65625,22005.462890625
139.5,29009.361328125,31017.88671875,21008.052734375,18001.70703125,16004.859375,42796.23046875,22004.35546875,21999.6796875
139.75,28999.83203125,31017.888671875,21008.041015625,18001.716796875,15999.7373046875,42795.03515625,22004.330078125,22005.400390625
140.0,28960.072265625,31017.76953125,20975.197265625,17971.3359375,15979.97265625,42747.8203125,22004.162109375,21984.97265625
140.25,29009.3125,31017.888671875,21008.04296875,18001.728515625,16001.3642578125,42791.4296875,22004.359375,22005.380859375
140.5,23967.111328125,34004.03125,21974.150390625,15983.001953125,20973.529296875,43745.84765625,23004.5,15989.4541015625
140.75,24007.7578125,34004.12890625,22008.560546875,16010.025390625,21006.681640625,43798.37109375,23004.533203125,16003.92578125
141.0,23999.869140625,34004.12890625,22008.556640625,16010.021484375,20999.990234375,43797.33203125,23004.53125,16003.9287109375
141.25,24007.7421875,34004.12890625,22008.56640625,16010.021484375,21006.61328125,43794.26171875,23004.537109375,16003.9169921875
141.5,24007.728515625,34004.12890625,22008.572265625,16010.0087890625,21006.3828125,43799.20703125,23004.447265625,15999.7373046875
141.75,24007.712890625,34004.12890625,22008.55859375,16010.0166015625,21001.96875,43792.23828125,23004.5546875,16003.9150390625
142.0,24007.75,34004.12890625,22008.560546875,16010.0263671875,21006.330078125,43795.28125,23004.5390625,16003.921875
142.25,30009.68359375,30019.4375,23008.787109375,15008.1611328125,17005.3984375,43796.7109375,22992.33203125,19004.7109375
142.5,30009.6796875,30019.4375,23008.796875,15008.154296875,17005.4375,43796.859375,23004.60546875,18999.732421875
142.75,30009.6328125,30019.4375,23008.78515625,15008.162109375,17005.26953125,43799.19140625,23004.5546875,19004.646484375
143.0,29999.826171875,30019.439453125,23008.783203125,15008.1630859375,16999.859375,43801.4296875,23004.529296875,19004.6640625
143.25,30003.404296875,30019.439453125,23008.78125,15008.1640625,16999.8515625,43796.98828125,23004.529296875,19004.669921875
143.5,25002.841796875,31008.623046875,23010.783203125,19003.318359375,18005.638671875,44794.97265625,25004.947265625,12002.9521484375
143.75,25008.0546875,31008.62109375,23010.7890625,19003.3125,18005.845703125,44796.8515625,25004.9375,12002.939453125
144.0,25008.0625,31008.619140625,23010.79296875,19003.310546875,18005.67578125,44782.421875,24991.49609375,12002.947265625
144.25,25008.064453125,31008.619140625,23010.794921875,19003.306640625,18005.685546875,44794.08203125,25004.70703125,12002.91796875
144.5,25008.099609375,31008.62109375,23010.783203125,19003.31640625,18005.51953125,44802.6796875,25004.927734375,12002.9501953125
144.75,25008.078125,31008.62109375,23010.783203125,19003.31640625,18005.66796875,44799.01953125,25004.923828125,12002.9453125
145.0,29958.646484375,27017.603515625,30947.044921875,16981.939453125,15979.884765625,48747.2578125,18003.40625,14993.958984375
145.25,30009.697265625,27017.703125,30995.521484375,17010.654296875,16004.9638671875,48801.0546875,18003.5546875,15003.6806640625
145.5,30009.681640625,27017.701171875,30995.533203125,17010.646484375,16005.1474609375,48781.140625,18003.416015625,15003.6513671875
145.75,30009.677734375,27017.701171875,30995.53515625,17010.646484375,16005.0107421875,48800.3046875,18003.416015625,15003.6513671875
146.0,30009.67578125,27017.701171875,30995.53515625,17010.646484375,16004.9638671875,48799.06640625,18003.416015625,15003.6513671875
146.25,30009.693359375,27017.701171875,30995.5390625,17010.64453125,16005.1142578125,48800.875,18003.580078125,15003.6904296875
146.5,24007.74609375,36965.625,36003.265625,11010.3525390625,13004.025390625,58818.64453125,12002.3720703125,9002.2060546875
146.75,24007.755859375,36965.62890625,36003.25390625,11010.3564453125,13004.1396484375,58821.49609375,12002.3681640625,9002.208984375
147.0,24007.744140625,36965.625,36003.26953125,11010.3525390625,13004.017578125,58814.55078125,11995.9736328125,9002.224609375
147.25,24007.7421875,36965.62890625,36003.26953125,11010.3515625,13004.0703125,58801.0703125,11995.9765625,9002.224609375
147.5,24007.755859375,36965.625,36003.25390625,11010.3564453125,13004.0390625,58818.01171875,12002.361328125,9002.2041015625
147.75,27008.73828125,36015.12109375,38011.77734375,10005.4931640625,14004.5302734375,58818.859375,10996.296875,9002.2265625
148.0,26999.814453125,36015.13671875,38011.7578125,10005.49609375,14004.4814453125,58816.73828125,11002.1748046875,9002.2041015625
148.25,27008.712890625,36015.13671875,38011.76953125,10005.4931640625,14004.4990234375,58818.1875,11002.1708984375,9002.203125
148.5,27008.71484375,36015.13671875,38011.765625,10005.4931640625,14004.4169921875,58810.8828125,11002.166015625,9002.1962890625
148.75,27008.716796875,36015.13671875,38011.76953125,10005.4931640625,14004.267578125,58820.30078125,11002.1708984375,9002.2041015625
149.0,27008.716796875,36015.13671875,38011.765625,10005.4931640625,14004.408203125,58820.93359375,11002.1708984375,9002.2041015625
149.25,29009.36328125,37009.72265625,39014.73828125,1001.1475830078125,16005.0908203125,62826.93359375,8001.5791015625,9002.2060546875
149.5,29003.28125,37009.72265625,39014.72265625,1001.1476440429688,15999.900390625,62825.66796875,8001.5771484375,9002.2099609375
149.75,28960.037109375,37009.58203125,38953.7265625,999.4580078125,15979.8720703125,62741.296875,8001.576171875,9002.205078125
150.0,29009.361328125,37009.72265625,39014.73828125,1001.14794921875,16005.142578125,62825.05078125,8001.5791015625,9002.203125
150.25,28999.806640625,37009.72265625,39014.72265625,1001.1482543945312,16005.0322265625,62824.53125,8001.5810546875,9002.205078125
150.5,28999.830078125,37009.72265625,39014.72265625,1001.1483154296875,16001.3984375,62825.3671875,8001.5771484375,9002.208984375
150.75,29009.369140625,37009.72265625,39014.7421875,1001.1478881835938,16005.09375,62824.7265625,8001.59423828125,9002.2158203125
151.0,30009.701171875,40004.5703125,37003.1875,-3002.3193359375,21006.46875,56814.0625,8001.5810546875,8999.68359375
151.25,29958.673828125,40004.41796875,36945.33203125,-2997.25048828125,20973.681640625,56745.51171875,8001.51025390625,8993.8359375
151.5,30009.677734375,40004.5703125,37003.2109375,-3002.317626953125,21006.615234375,56804.390625,8001.57421875,9002.1943359375
151.75,29999.826171875,40004.5703125,37003.19921875,-3002.31640625,21001.73828125,56812.90625,8001.57666015625,9002.208984375
152.0,30009.6796875,40004.5703125,37003.22265625,-3002.31494140625,21006.60546875,56811.4375,8001.58154296875,8999.8642578125
152.25,27008.71875,36023.6484375,47982.0234375,-7005.455078125,19006.005859375,58801.14453125,11002.09375,11002.6787109375
152.5,27008.728515625,36023.64453125,47982.0,-7005.4580078125,19005.912109375,58818.04296875,11002.1708984375,11002.7001953125
152.75,27008.71484375,36023.640625,47982.01953125,-7005.45556640625,19005.890625,58816.59375,10996.3154296875,11002.7216796875
153.0,27008.7109375,36023.640625,47982.0234375,-7005.45458984375,19006.0859375,58800.26953125,10996.31640625,11002.7216796875
153.25,27008.71484375,36023.640625,47982.02734375,-7005.4560546875,19005.98046875,58805.98046875,11002.0888671875,11002.6787109375
153.5,27008.7109375,36023.640625,47982.0234375,-7005.455078125,19006.041015625,58797.0390625,10996.31640625,11002.7216796875
153.75,19006.12890625,33019.23828125,54996.11328125,-7003.3388671875,27008.47265625,60819.2578125,6997.65234375,4000.98876953125
154.0,18973.81640625,33019.109375,54910.1015625,-6991.517578125,26966.04296875,60742.55859375,7001.31982421875,3997.258544921875
154.25,18999.869140625,33019.234375,54996.11328125,-7003.3388671875,27008.5703125,60820.9296875,7001.384765625,4000.97998046875
154.5,18999.890625,33019.234375,54996.11328125,-7003.3388671875,27008.068359375,60819.82421875,7001.3798828125,4000.982177734375
154.75,19006.134765625,33019.234375,54996.125,-7003.337890625,27008.58203125,60810.0703125,7001.37841796875,4000.976318359375
155.0,11003.556640625,31015.76953125,58013.81640625,-2000.201171875,29008.939453125,60824.47265625,9001.7939453125,1000.2453002929688
155.25,10999.912109375,31015.763671875,58013.828125,-2000.201171875,29009.216796875,60815.4140625,9001.787109375,1000.2449951171875
155.5,11003.5625,31015.76171875,58013.82421875,-2000.201416015625,28999.76171875,60824.984375,9001.7734375,1000.2456665039062
155.75,11003.5576171875,31015.763671875,58013.8125,-2000.2017822265625,29008.974609375,60819.53515625,9001.779296875,999.9644775390625
156.0,11003.5576171875,31015.763671875,58013.80859375,-2000.2017822265625,29009.05859375,60822.26953125,9001.779296875,999.9647827148438
156.25,10984.8408203125,31015.642578125,57923.12890625,-1996.8238525390625,28963.6015625,60751.86328125,9001.693359375,999.335205078125
156.5,11003.5478515625,31015.76171875,58013.8359375,-2000.2000732421875,29009.251953125,60820.6484375,8996.97265625,1000.2469482421875
156.75,22007.076171875,37993.55078125,55039.00390625,7997.845703125,33010.375,65828.7890625,25004.828125,10999.5830078125
157.0,21999.830078125,37993.55078125,55039.0,7997.84765625,33010.21484375,65829.859375,25004.962890625,10999.849609375
157.25,22007.10546875,37993.55078125,55039.0078125,7997.8466796875,33010.171875,65807.3359375,25004.93359375,10999.6064453125
157.5,22007.109375,37993.5546875,55038.9921875,7997.84912109375,33010.3203125,65829.453125,25004.93359375,11002.7041015625
157.75,22007.091796875,37993.55078125,55039.01171875,7997.84619140625,33010.15625,65812.6953125,25005.025390625,11002.708984375
158.0,22007.130859375,37993.55078125,55038.99609375,7997.84912109375,32999.8671875,65828.671875,25004.92578125,11002.708984375
158.25,2999.979736328125,20033.1328125,37065.73828125,-10017.7412109375,25007.81640625,30780.15234375,18003.525390625,-8001.958984375
158.5,3000.967529296875,20033.130859375,37065.76953125,-10017.734375,25007.994140625,30778.9921875,18003.556640625,-8001.95654296875
158.75,2994.89501953125,20033.056640625,37007.78515625,-10000.828125,24968.63671875,30738.6328125,18003.40625,-7996.80078125
159.0,3000.967529296875,20033.130859375,37065.76953125,-10017.734375,25007.638671875,30783.802734375,18003.556640625,-8001.95654296875
