Time,Time Varying Load 671.Single phase time-varying loadA.P_measured,Time Varying Load 675.Single phase time-varying loadB.P_measured,Time Varying Load 671.Single phase time-varying loadA1.P_measured,Time Varying Load 671.Single phase time-varying loadA2.P_measured,Time Varying Load 675.Single phase time-varying loadA.P_measured,Time Varying Load 675.Single phase time-varying loadC.P_measured
272.25,104024.28125,23007.14453125,95033.8984375,109026.71875,126024.859375,65021.07421875
272.5,102024.2890625,27006.0390625,96031.703125,106029.9765625,123028.625,67020.734375
272.75,102023.84375,27008.404296875,96034.3046875,106025.9921875,123024.1953125,67007.71875
273.0,101969.796875,27008.4453125,96034.3515625,106026.0859375,123024.640625,66999.6328125
273.25,102023.5078125,27008.384765625,96034.21875,106025.8515625,123023.8828125,67021.625
273.5,102023.8984375,27008.412109375,96034.265625,105996.1875,123024.3125,67021.6796875
273.75,102023.7890625,27008.41796875,96034.2578125,106025.7265625,123023.90625,67021.6328125
274.0,102023.2109375,27008.4296875,96020.515625,106025.515625,123022.359375,67021.6328125
274.25,101973.75,26960.681640625,95827.2109375,105957.484375,123023.25,66906.875
274.5,102024.5234375,28007.703125,96033.0625,106031.8046875,121026.046875,71022.0625
274.75,102023.84375,28008.71484375,96034.265625,106025.9609375,121023.875,71023.0
275.0,102023.8359375,28008.712890625,96034.265625,106025.9609375,121023.859375,71023.0
275.25,101969.7890625,28008.7578125,96034.3515625,106026.078125,121024.2421875,70999.6171875
275.5,102023.515625,28008.697265625,96034.171875,106025.796875,121023.578125,71022.796875
275.75,102023.8046875,28008.728515625,96034.2578125,106025.7890625,121023.6015625,71022.9375
276.0,102023.7890625,28008.73046875,96034.265625,106025.7265625,121023.515625,71022.921875
276.25,102023.21875,28008.7421875,96020.546875,106025.5234375,121022.0234375,71022.9296875
276.5,101970.6484375,23968.904296875,95831.09375,104946.0546875,125013.640625,72897.71875
276.75,102023.8359375,24007.458984375,96034.25,105025.71875,125024.6484375,73023.6640625
277.0,102023.828125,24007.46875,96034.2734375,105025.7265625,125024.65625,73023.6484375
277.25,102023.1953125,24007.47265625,96034.3046875,105025.75,125024.59375,73008.4140625
277.5,101969.796875,24007.509765625,96034.28125,105025.7421875,125025.171875,73023.5234375
277.75,102023.8515625,24007.46484375,96034.234375,105025.59375,125024.609375,73023.5703125
278.0,102023.96875,24007.478515625,96034.2890625,104998.6015625,125024.9375,73023.65625
278.25,102023.8125,24007.484375,96034.265625,105025.5390625,125024.359375,73023.578125
278.5,105021.8984375,23000.470703125,94020.8203125,104026.171875,126021.1796875,75024.6171875
278.75,104973.7421875,22966.4375,93830.8046875,103958.8046875,125957.78125,74895.7734375
279.0,105024.4921875,23007.171875,94033.5546875,104025.28125,126024.6796875,75024.296875
