Time,Node 634.V1_rms,Node 634.V2_rms,Node 634.V3_rms,UpperBound,LowerBound
36.25,283.103759765625,283.51458740234375,283.3438415527344,263.0,291.0
36.5,283.103759765625,283.51458740234375,283.3438415527344,263.0,291.0
36.75,283.103759765625,283.51458740234375,283.3438415527344,263.0,291.0
37.0,283.103759765625,283.51458740234375,283.3438720703125,263.0,291.0
37.25,283.103759765625,283.51458740234375,283.3438415527344,263.0,291.0
37.5,283.0718078613281,283.497802734375,283.34478759765625,263.0,291.0
37.75,283.192626953125,283.4939270019531,283.3662414550781,263.0,291.0
38.0,283.192626953125,283.4939270019531,283.3662414550781,263.0,291.0
38.25,283.0396728515625,283.4939270019531,283.3662414550781,263.0,291.0
38.5,283.0396728515625,283.49395751953125,283.3662414550781,263.0,291.0
38.75,283.0396423339844,283.4939270019531,283.3662414550781,263.0,291.0
39.0,283.0396728515625,283.4939270019531,283.3662414550781,263.0,291.0
39.25,283.0396728515625,283.49395751953125,283.3662414550781,263.0,291.0
39.5,283.0396728515625,283.49395751953125,283.3662414550781,263.0,291.0
39.75,283.0820617675781,283.4284362792969,283.4303283691406,263.0,291.0
40.0,283.0820617675781,283.4284362792969,283.4303283691406,263.0,291.0
40.25,283.0820617675781,283.4284362792969,283.4303283691406,263.0,291.0
40.5,283.0820617675781,283.4284362792969,283.4303283691406,263.0,291.0
40.75,283.0820617675781,283.4284362792969,283.4303283691406,263.0,291.0
41.0,283.0820617675781,283.4284362792969,283.4303283691406,263.0,291.0
41.25,283.0820617675781,283.4284362792969,283.58349609375,263.0,291.0
41.5,283.0820617675781,283.4284362792969,283.4296569824219,263.0,291.0
41.75,283.1255187988281,283.4067077636719,283.4088439941406,263.0,291.0
42.0,283.1255187988281,283.4067077636719,283.4088439941406,263.0,291.0
42.25,283.27850341796875,283.4067077636719,283.4088439941406,263.0,291.0
42.5,283.1255187988281,283.4067077636719,283.4088439941406,263.0,291.0
42.75,283.1255187988281,283.4067077636719,283.4088439941406,263.0,291.0
43.0,283.1255187988281,283.4067077636719,283.4088439941406,263.0,291.0
43.25,283.1255187988281,283.4067077636719,283.4088439941406,263.0,291.0
43.5,283.1038818359375,283.4067077636719,283.5626525878906,263.0,291.0
43.75,283.0820007324219,283.6026916503906,283.4300842285156,263.0,291.0
44.0,283.0820007324219,283.44952392578125,283.4300842285156,263.0,291.0
44.25,283.0820007324219,283.44952392578125,283.4300842285156,263.0,291.0
44.5,283.2349853515625,283.44952392578125,283.4300842285156,263.0,291.0
44.75,283.0820007324219,283.44952392578125,283.4300842285156,263.0,291.0
45.0,283.0820007324219,283.44952392578125,283.4300842285156,263.0,291.0
45.25,283.0820007324219,283.44952392578125,283.4300842285156,263.0,291.0
45.5,283.3216247558594,283.66510009765625,283.82568359375,263.0,291.0
45.75,283.56341552734375,283.7138977050781,283.82568359375,263.0,291.0
46.0,283.56341552734375,283.7138977050781,283.67236328125,263.0,291.0
46.25,283.56341552734375,283.7138977050781,283.67236328125,263.0,291.0
46.5,283.7166442871094,283.7138977050781,283.67236328125,263.0,291.0
46.75,283.56341552734375,283.7138977050781,283.67236328125,263.0,291.0
47.0,283.56341552734375,283.7138977050781,283.67236328125,263.0,291.0
47.25,283.56341552734375,283.7138977050781,283.67236328125,263.0,291.0
47.5,283.52166748046875,283.7149963378906,283.652099609375,263.0,291.0
47.75,283.52166748046875,283.71514892578125,283.80535888671875,263.0,291.0
48.0,283.52166748046875,283.71514892578125,283.652099609375,263.0,291.0
48.25,283.52166748046875,283.71514892578125,283.652099609375,263.0,291.0
48.5,283.52166748046875,283.71514892578125,283.652099609375,263.0,291.0
48.75,283.52166748046875,283.71514892578125,283.6520690917969,263.0,291.0
49.0,283.52166748046875,283.71514892578125,283.652099609375,263.0,291.0
49.25,283.52166748046875,283.71514892578125,283.652099609375,263.0,291.0
49.5,283.5216064453125,283.71514892578125,283.6520690917969,263.0,291.0
49.75,283.5216064453125,283.71514892578125,283.6520690917969,263.0,291.0
50.0,283.5216064453125,283.71514892578125,283.80535888671875,263.0,291.0
50.25,283.5216064453125,283.86846923828125,283.6520690917969,263.0,291.0
50.5,283.5216064453125,283.71514892578125,283.6520690917969,263.0,291.0
50.75,283.5216064453125,283.71514892578125,283.6520690917969,263.0,291.0
51.0,283.5216064453125,283.71514892578125,283.6520690917969,263.0,291.0
51.25,283.5216064453125,283.71514892578125,283.6520690917969,263.0,291.0
51.5,283.4152526855469,283.6522216796875,283.7185363769531,263.0,291.0
51.75,283.4152526855469,283.6522521972656,283.7185363769531,263.0,291.0
52.0,283.4152526855469,283.6522216796875,283.7185363769531,263.0,291.0
52.25,283.4152526855469,283.6522521972656,283.7185363769531,263.0,291.0
52.5,283.4152526855469,283.8055114746094,283.7185363769531,263.0,291.0
52.75,283.4152526855469,283.6522216796875,283.7185363769531,263.0,291.0
53.0,283.4152526855469,283.6522216796875,283.7185363769531,263.0,291.0
53.25,283.4152526855469,283.6522216796875,283.7185363769531,263.0,291.0
53.5,283.4785461425781,283.6938171386719,283.6957702636719,263.0,291.0
53.75,283.4785461425781,283.6938171386719,283.6957702636719,263.0,291.0
54.0,283.4785461425781,283.6938171386719,283.6957702636719,263.0,291.0
54.25,283.4785461425781,283.6938171386719,283.6957702636719,263.0,291.0
54.5,283.4785461425781,283.6938171386719,283.84906005859375,263.0,291.0
54.75,283.4785461425781,283.8471374511719,283.6957702636719,263.0,291.0
55.0,283.4785461425781,283.6938171386719,283.6957702636719,263.0,291.0
55.25,283.4785461425781,283.6938171386719,283.6957702636719,263.0,291.0
55.5,283.41412353515625,283.7115173339844,283.717529296875,263.0,291.0
55.75,283.41412353515625,283.71575927734375,283.717529296875,263.0,291.0
56.0,283.41412353515625,283.71575927734375,283.717529296875,263.0,291.0
56.25,283.41412353515625,283.71575927734375,283.717529296875,263.0,291.0
56.5,283.41412353515625,283.71575927734375,283.7175598144531,263.0,291.0
56.75,283.41412353515625,283.71575927734375,283.870849609375,263.0,291.0
57.0,283.41412353515625,283.71575927734375,283.717529296875,263.0,291.0
57.25,283.41412353515625,283.71575927734375,283.7175598144531,263.0,291.0
57.5,283.5420227050781,283.6628112792969,283.7588806152344,263.0,291.0
57.75,283.5420227050781,283.64935302734375,283.7589111328125,263.0,291.0
58.0,283.5420227050781,283.64935302734375,283.7589111328125,263.0,291.0
58.25,283.5420227050781,283.64935302734375,283.7589111328125,263.0,291.0
58.5,283.5420227050781,283.64935302734375,283.7588806152344,263.0,291.0
58.75,283.5420227050781,283.64935302734375,283.7589111328125,263.0,291.0
59.0,283.5420227050781,283.64935302734375,283.7588806152344,263.0,291.0
59.25,283.5420227050781,283.64935302734375,283.7589111328125,263.0,291.0
59.5,283.5744934082031,283.7527770996094,283.69525146484375,263.0,291.0
59.75,283.60809326171875,283.5855712890625,283.69525146484375,263.0,291.0
60.0,283.6081237792969,283.5856018066406,283.69525146484375,263.0,291.0
60.25,283.60809326171875,283.5855712890625,283.69525146484375,263.0,291.0
60.5,283.6081237792969,283.5855712890625,283.69525146484375,263.0,291.0
60.75,283.6081237792969,283.5855712890625,283.69525146484375,263.0,291.0
61.0,283.6081237792969,283.5855712890625,283.69525146484375,263.0,291.0
61.25,283.6081237792969,283.5855712890625,283.69525146484375,263.0,291.0
61.5,283.565673828125,283.73944091796875,283.6958923339844,263.0,291.0
61.75,283.5656433105469,283.586181640625,283.6958923339844,263.0,291.0
62.0,283.565673828125,283.586181640625,283.6958923339844,263.0,291.0
62.25,283.7189025878906,283.586181640625,283.6958923339844,263.0,291.0
62.5,283.565673828125,283.586181640625,283.6958923339844,263.0,291.0
62.75,283.565673828125,283.586181640625,283.6958923339844,263.0,291.0
63.0,283.5656433105469,283.586181640625,283.6958923339844,263.0,291.0
63.25,283.5656433105469,283.586181640625,283.8492126464844,263.0,291.0
63.5,283.5661315917969,283.5865173339844,283.6746826171875,263.0,291.0
63.75,283.566162109375,283.5865173339844,283.6746826171875,263.0,291.0
64.0,283.5661315917969,283.5865173339844,283.6746826171875,263.0,291.0
64.25,283.566162109375,283.5865173339844,283.6746826171875,263.0,291.0
64.5,283.7193908691406,283.5865173339844,283.6746826171875,263.0,291.0
64.75,283.5661315917969,283.5865173339844,283.6746826171875,263.0,291.0
65.0,283.5661315917969,283.5865173339844,283.6746826171875,263.0,291.0
65.25,283.566162109375,283.5865478515625,283.6746826171875,263.0,291.0
65.5,283.5443420410156,283.6081237792969,283.6746826171875,263.0,291.0
65.75,283.5443420410156,283.6081237792969,283.6746520996094,263.0,291.0
66.0,283.5443115234375,283.6081237792969,283.6746826171875,263.0,291.0
66.25,283.5443420410156,283.6081237792969,283.6746520996094,263.0,291.0
66.5,283.5443115234375,283.6081237792969,283.6746826171875,263.0,291.0
66.75,283.5443420410156,283.6081237792969,283.6746520996094,263.0,291.0
67.0,283.5443115234375,283.6081237792969,283.6746826171875,263.0,291.0
67.25,283.5443420410156,283.6081237792969,283.6746520996094,263.0,291.0
67.5,283.5666198730469,283.5224914550781,283.6968994140625,263.0,291.0
67.75,283.5666198730469,283.5224914550781,283.8502197265625,263.0,291.0
68.0,283.5666198730469,283.5224914550781,283.6968994140625,263.0,291.0
68.25,283.5666198730469,283.5224914550781,283.6968994140625,263.0,291.0
68.5,283.5666198730469,283.5224914550781,283.6968994140625,263.0,291.0
68.75,283.5666198730469,283.5224914550781,283.6968994140625,263.0,291.0
69.0,283.7198486328125,283.5224914550781,283.6968994140625,263.0,291.0
69.25,283.5666198730469,283.5224914550781,283.6968994140625,263.0,291.0
69.5,283.60882568359375,283.52154541015625,283.7174377441406,263.0,291.0
69.75,283.60882568359375,283.52154541015625,283.7174377441406,263.0,291.0
70.0,283.60882568359375,283.52154541015625,283.7174377441406,263.0,291.0
70.25,283.60882568359375,283.52154541015625,283.7174377441406,263.0,291.0
70.5,283.60882568359375,283.6747741699219,283.7174377441406,263.0,291.0
70.75,283.60882568359375,283.52154541015625,283.7174377441406,263.0,291.0
71.0,283.60882568359375,283.52154541015625,283.7174377441406,263.0,291.0
71.25,283.7620849609375,283.52154541015625,283.7174377441406,263.0,291.0
71.5,283.41644287109375,283.5665283203125,283.74127197265625,263.0,291.0
71.75,283.41644287109375,283.5665283203125,283.74127197265625,263.0,291.0
72.0,283.41644287109375,283.5665283203125,283.74127197265625,263.0,291.0
72.25,283.41644287109375,283.5665283203125,283.74127197265625,263.0,291.0
72.5,283.41644287109375,283.5665283203125,283.74127197265625,263.0,291.0
72.75,283.41644287109375,283.7197570800781,283.74127197265625,263.0,291.0
73.0,283.41644287109375,283.5665283203125,283.74127197265625,263.0,291.0
73.25,283.41644287109375,283.5665283203125,283.74127197265625,263.0,291.0
73.5,283.92010498046875,283.9167785644531,284.047607421875,263.0,291.0
73.75,283.7667541503906,283.9167785644531,284.047607421875,263.0,291.0
74.0,283.7667541503906,283.9167785644531,284.047607421875,263.0,291.0
74.25,283.7667541503906,283.9167785644531,284.047607421875,263.0,291.0
74.5,283.7667541503906,283.9167785644531,284.2010803222656,263.0,291.0
74.75,283.7667541503906,283.9167785644531,284.047607421875,263.0,291.0
75.0,283.7667541503906,284.0701904296875,284.047607421875,263.0,291.0
75.25,283.7667541503906,283.9167785644531,284.047607421875,263.0,291.0
75.5,283.8098449707031,283.9595947265625,283.9825134277344,263.0,291.0
75.75,283.96319580078125,283.9595947265625,283.9825134277344,263.0,291.0
76.0,283.809814453125,283.9595947265625,283.9825134277344,263.0,291.0
76.25,283.809814453125,283.9595947265625,283.9825134277344,263.0,291.0
76.5,283.8098449707031,283.9595947265625,283.9825134277344,263.0,291.0
76.75,283.809814453125,283.9595947265625,284.135986328125,263.0,291.0
77.0,283.8098449707031,283.9595947265625,283.9825134277344,263.0,291.0
77.25,283.8098449707031,284.1130676269531,283.9825134277344,263.0,291.0
77.5,283.94012451171875,283.9388122558594,283.83233642578125,263.0,291.0
77.75,283.94012451171875,283.9388122558594,283.8323669433594,263.0,291.0
78.0,283.94012451171875,283.9388122558594,283.8323669433594,263.0,291.0
78.25,283.94012451171875,283.9388122558594,283.8323669433594,263.0,291.0
78.5,283.94012451171875,283.9388122558594,283.83233642578125,263.0,291.0
78.75,283.94012451171875,283.9388122558594,283.8323669433594,263.0,291.0
79.0,283.94012451171875,283.93878173828125,283.9857482910156,263.0,291.0
79.25,283.94012451171875,284.09222412109375,283.8323669433594,263.0,291.0
79.5,284.0682678222656,283.8727722167969,283.8524169921875,263.0,291.0
79.75,284.0682678222656,283.8727722167969,283.8524169921875,263.0,291.0
80.0,284.2217712402344,283.8727722167969,283.8524169921875,263.0,291.0
80.25,284.0682678222656,283.8727722167969,283.8524169921875,263.0,291.0
80.5,284.0682678222656,283.8727722167969,283.8524169921875,263.0,291.0
80.75,284.0682678222656,283.8727722167969,283.8524169921875,263.0,291.0
81.0,284.0682678222656,283.8727722167969,283.8524169921875,263.0,291.0
81.25,284.0682678222656,283.8727722167969,283.8524169921875,263.0,291.0
81.5,284.0051574707031,283.7450256347656,283.94036865234375,263.0,291.0
81.75,284.00518798828125,283.7450256347656,283.9403381347656,263.0,291.0
82.0,284.00518798828125,283.7450256347656,283.94036865234375,263.0,291.0
82.25,284.1586608886719,283.7450256347656,283.9403381347656,263.0,291.0
82.5,284.0051574707031,283.7450256347656,283.94036865234375,263.0,291.0
82.75,284.00518798828125,283.7450256347656,283.9403381347656,263.0,291.0
83.0,284.0051574707031,283.7450256347656,283.9403381347656,263.0,291.0
83.25,284.00518798828125,283.7450256347656,284.0937805175781,263.0,291.0
83.5,284.1134948730469,283.6590270996094,284.05096435546875,263.0,291.0
83.75,284.1134948730469,283.81231689453125,283.8975524902344,263.0,291.0
84.0,284.1134948730469,283.6590270996094,283.8975524902344,263.0,291.0
84.25,284.1134948730469,283.6590270996094,283.8975524902344,263.0,291.0
84.5,284.1134948730469,283.65899658203125,283.8975524902344,263.0,291.0
84.75,284.1134948730469,283.6590270996094,283.8975524902344,263.0,291.0
85.0,284.1134948730469,283.6590270996094,283.8975524902344,263.0,291.0
85.25,284.1134948730469,283.6590270996094,283.8975524902344,263.0,291.0
85.5,284.07061767578125,283.6160888671875,283.9625549316406,263.0,291.0
85.75,284.0706481933594,283.6160888671875,283.9625549316406,263.0,291.0
86.0,284.07061767578125,283.76934814453125,283.9625549316406,263.0,291.0
86.25,284.07061767578125,283.6160888671875,283.9625549316406,263.0,291.0
86.5,284.07061767578125,283.6160888671875,283.9625549316406,263.0,291.0
86.75,284.2241516113281,283.6160888671875,283.9625549316406,263.0,291.0
87.0,284.07061767578125,283.6160888671875,283.9625549316406,263.0,291.0
87.25,284.07061767578125,283.6160888671875,283.9625549316406,263.0,291.0
87.5,284.0706481933594,283.6809387207031,283.8979187011719,263.0,291.0
87.75,284.0706481933594,283.6809387207031,284.05133056640625,263.0,291.0
88.0,284.0706481933594,283.6809387207031,283.8979187011719,263.0,291.0
88.25,284.0706481933594,283.834228515625,283.8979187011719,263.0,291.0
88.5,284.2241516113281,283.6809387207031,283.8979187011719,263.0,291.0
88.75,284.2241516113281,283.6809387207031,283.8979187011719,263.0,291.0
89.0,284.0706481933594,283.6809387207031,283.8979187011719,263.0,291.0
89.25,284.0706481933594,283.6809387207031,283.8979187011719,263.0,291.0
89.5,284.0483703613281,283.7449035644531,283.8972473144531,263.0,291.0
89.75,284.0483703613281,283.7449035644531,283.8972473144531,263.0,291.0
90.0,284.0483703613281,283.7449035644531,284.0506591796875,263.0,291.0
90.25,284.0483703613281,283.89825439453125,283.8972473144531,263.0,291.0
90.5,284.0483703613281,283.7449035644531,283.8972473144531,263.0,291.0
90.75,284.0483703613281,283.7449035644531,283.8972473144531,263.0,291.0
91.0,284.0483703613281,283.74493408203125,283.8972473144531,263.0,291.0
91.25,284.0483703613281,283.7449035644531,283.8972473144531,263.0,291.0
91.5,283.79217529296875,283.8987121582031,283.8354797363281,263.0,291.0
91.75,283.79217529296875,283.8987121582031,283.8354797363281,263.0,291.0
92.0,283.79217529296875,283.8987121582031,283.8354797363281,263.0,291.0
92.25,283.79217529296875,283.8987121582031,283.9888610839844,263.0,291.0
92.5,283.79217529296875,283.8987121582031,283.8354797363281,263.0,291.0
92.75,283.79217529296875,283.8987121582031,283.8354797363281,263.0,291.0
93.0,283.79217529296875,283.8987121582031,283.8354797363281,263.0,291.0
93.25,283.79217529296875,283.8987121582031,283.8354797363281,263.0,291.0
93.5,283.8119201660156,283.94012451171875,283.8768310546875,263.0,291.0
93.75,283.8119201660156,283.94012451171875,283.8768310546875,263.0,291.0
94.0,283.8119201660156,283.94012451171875,283.8768310546875,263.0,291.0
94.25,283.8119201660156,283.94012451171875,283.8768310546875,263.0,291.0
94.5,283.8119201660156,283.94012451171875,284.0302429199219,263.0,291.0
94.75,283.8119201660156,283.94012451171875,283.8768310546875,263.0,291.0
95.0,283.8119201660156,284.09356689453125,283.8768310546875,263.0,291.0
95.25,283.8119201660156,283.94012451171875,283.8768310546875,263.0,291.0
95.5,283.939453125,283.8518371582031,283.9609069824219,263.0,291.0
95.75,283.9394226074219,283.8518371582031,283.9609069824219,263.0,291.0
96.0,283.9394226074219,283.8518371582031,283.9609069824219,263.0,291.0
96.25,283.9394226074219,283.8518371582031,283.9609069824219,263.0,291.0
96.5,283.9394226074219,283.8518371582031,283.9609069824219,263.0,291.0
96.75,283.9394226074219,283.8518371582031,284.1143798828125,263.0,291.0
97.0,283.9394226074219,283.851806640625,283.9609069824219,263.0,291.0
