Time,Node 646.V2_rms,Node 646.V3_rms,Node 652.V1_rms,Node 671.V1_rms,Node 671.V2_rms,Node 671.V3_rms,Node 675.V1_rms,Node 675.V2_rms,Node 675.V3_rms,UpperBound,LowerBound
20.75,2454.56591796875,2462.1845703125,2366.2060546875,2369.41943359375,2449.23046875,2427.749267578125,2366.3759765625,2449.703125,2426.518798828125,2522.0,2282.0
21.0,2454.56591796875,2462.1767578125,2366.1962890625,2369.41943359375,2449.23046875,2429.0615234375,2366.375732421875,2449.703125,2427.83056640625,2522.0,2282.0
21.25,2455.892333984375,2462.17236328125,2366.1826171875,2369.41845703125,2449.23046875,2427.74951171875,2366.374755859375,2449.703125,2426.519287109375,2522.0,2282.0
21.5,2454.565185546875,2462.195556640625,2366.194580078125,2369.422119140625,2449.230224609375,2427.754150390625,2366.37841796875,2449.702880859375,2426.523681640625,2522.0,2282.0
21.75,2454.56787109375,2462.188720703125,2366.193115234375,2369.42578125,2449.230224609375,2427.750244140625,2366.38232421875,2449.702880859375,2426.52001953125,2522.0,2282.0
22.0,2454.568115234375,2462.1865234375,2366.1953125,2369.421142578125,2449.23046875,2427.750244140625,2366.377685546875,2449.703125,2426.519775390625,2522.0,2282.0
22.25,2454.61572265625,2462.0751953125,2366.377197265625,2369.470703125,2451.123046875,2427.688720703125,2366.42431640625,2451.662353515625,2426.52734375,2522.0,2282.0
22.5,2454.61572265625,2462.0849609375,2366.369384765625,2369.47216796875,2449.796142578125,2427.68896484375,2366.42578125,2450.335205078125,2426.52734375,2522.0,2282.0
22.75,2454.61572265625,2462.08154296875,2366.3828125,2369.471923828125,2449.798583984375,2427.68701171875,2366.425537109375,2450.337890625,2426.525634765625,2522.0,2282.0
23.0,2454.61572265625,2462.0712890625,2366.375,2369.470458984375,2449.796875,2427.687255859375,2366.423828125,2450.3359375,2426.52587890625,2522.0,2282.0
23.25,2454.615966796875,2463.406982421875,2366.362548828125,2369.470458984375,2449.796875,2427.687255859375,2366.424072265625,2450.336181640625,2426.52587890625,2522.0,2282.0
23.5,2454.615966796875,2462.059814453125,2366.35986328125,2369.472900390625,2449.796630859375,2427.69482421875,2366.426513671875,2450.33544921875,2426.5341796875,2522.0,2282.0
23.75,2454.616943359375,2462.07421875,2366.38037109375,2369.473388671875,2449.796630859375,2427.692138671875,2366.4267578125,2450.335693359375,2426.53173828125,2522.0,2282.0
24.0,2454.617919921875,2462.068603515625,2366.374755859375,2369.477294921875,2449.796630859375,2427.68798828125,2366.4306640625,2450.3359375,2426.526611328125,2522.0,2282.0
24.25,2454.61474609375,2461.84765625,2369.67626953125,2372.42236328125,2448.59619140625,2428.174072265625,2369.552490234375,2449.006103515625,2427.0322265625,2522.0,2282.0
24.5,2454.612548828125,2461.847412109375,2369.708251953125,2372.460693359375,2449.919921875,2428.176025390625,2369.5927734375,2450.329833984375,2427.0341796875,2522.0,2282.0
24.75,2454.6123046875,2461.842529296875,2369.6845703125,2372.424072265625,2448.595703125,2428.17578125,2369.554443359375,2449.005615234375,2427.03369140625,2522.0,2282.0
25.0,2454.6123046875,2461.860107421875,2369.689453125,2372.42236328125,2448.59619140625,2428.174072265625,2369.552734375,2449.006103515625,2428.34375,2522.0,2282.0
25.25,2454.6123046875,2463.17578125,2369.673583984375,2372.42236328125,2448.59619140625,2428.174072265625,2369.552734375,2449.006103515625,2427.0322265625,2522.0,2282.0
25.5,2454.6123046875,2461.849365234375,2369.6708984375,2372.42236328125,2448.596435546875,2428.174072265625,2369.552734375,2449.006103515625,2427.0322265625,2522.0,2282.0
25.75,2454.6123046875,2461.85302734375,2369.687255859375,2372.42626953125,2448.59619140625,2428.174072265625,2369.556640625,2449.006103515625,2427.0322265625,2522.0,2282.0
26.0,2454.61328125,2461.846435546875,2369.6875,2372.422607421875,2448.5966796875,2428.181640625,2369.552734375,2449.00634765625,2427.041015625,2522.0,2282.0
26.25,2454.76806640625,2462.056640625,2366.28076171875,2369.734130859375,2450.02880859375,2426.975830078125,2366.736328125,2450.6181640625,2425.6767578125,2522.0,2282.0
26.5,2454.770263671875,2462.05908203125,2367.552001953125,2371.0126953125,2450.03076171875,2426.9755859375,2368.01318359375,2450.6201171875,2425.6767578125,2522.0,2282.0
26.75,2454.770263671875,2462.057373046875,2366.325439453125,2369.764404296875,2450.0283203125,2426.977783203125,2366.7685546875,2450.617431640625,2425.6787109375,2522.0,2282.0
27.0,2454.770263671875,2462.06201171875,2366.27783203125,2369.733642578125,2450.02880859375,2426.975830078125,2366.73583984375,2450.6181640625,2425.6767578125,2522.0,2282.0
27.25,2454.770263671875,2462.05712890625,2366.278564453125,2369.732177734375,2450.029052734375,2426.9755859375,2366.734375,2450.6181640625,2425.676513671875,2522.0,2282.0
27.5,2454.770263671875,2462.06982421875,2366.26953125,2369.732177734375,2450.02880859375,2426.9755859375,2366.734375,2450.6181640625,2426.987548828125,2522.0,2282.0
27.75,2454.770263671875,2462.06396484375,2366.268310546875,2369.732177734375,2450.02880859375,2428.287353515625,2366.734375,2450.6181640625,2426.987548828125,2522.0,2282.0
28.0,2456.096923828125,2462.0595703125,2366.2705078125,2369.7353515625,2450.02880859375,2426.9755859375,2366.737548828125,2450.6181640625,2425.6767578125,2522.0,2282.0
28.25,2454.786865234375,2462.0087890625,2367.0439453125,2370.5068359375,2449.65283203125,2426.960205078125,2367.5859375,2450.20556640625,2425.6240234375,2522.0,2282.0
28.5,2454.78466796875,2462.017333984375,2367.046142578125,2371.785888671875,2449.653076171875,2426.959228515625,2367.583740234375,2450.205810546875,2425.623291015625,2522.0,2282.0
28.75,2454.786865234375,2462.03076171875,2368.331298828125,2371.78564453125,2450.978759765625,2426.959228515625,2368.863037109375,2450.207763671875,2425.623291015625,2522.0,2282.0
29.0,2454.786865234375,2462.013427734375,2367.06103515625,2370.505126953125,2449.6513671875,2426.959228515625,2367.583984375,2450.203857421875,2425.623291015625,2522.0,2282.0
29.25,2454.786865234375,2462.0146484375,2367.068603515625,2370.505859375,2449.652099609375,2426.958984375,2367.5849609375,2450.205078125,2425.62255859375,2522.0,2282.0
29.5,2454.786865234375,2463.34423828125,2367.060546875,2370.5048828125,2449.653076171875,2426.959228515625,2367.583740234375,2450.205810546875,2425.623291015625,2522.0,2282.0
29.75,2454.786865234375,2462.021484375,2367.0380859375,2370.5048828125,2449.653076171875,2426.959228515625,2367.583740234375,2450.205810546875,2425.623291015625,2522.0,2282.0
30.0,2456.084716796875,2462.015380859375,2366.562744140625,2370.0087890625,2449.69091796875,2428.274658203125,2367.07177734375,2450.25048828125,2425.62646484375,2522.0,2282.0
30.25,2456.07958984375,2461.977294921875,2365.998291015625,2369.451171875,2449.708984375,2426.94775390625,2366.49658203125,2450.26806640625,2425.618896484375,2522.0,2282.0
30.5,2454.7529296875,2461.9853515625,2366.0078125,2369.45263671875,2449.70849609375,2426.947021484375,2366.498046875,2450.267578125,2425.6171875,2522.0,2282.0
30.75,2454.749755859375,2461.98779296875,2365.9814453125,2369.450439453125,2449.708740234375,2426.943359375,2366.495849609375,2450.267822265625,2425.613525390625,2522.0,2282.0
31.0,2454.751953125,2461.990966796875,2367.258544921875,2370.728759765625,2451.0341796875,2426.9423828125,2367.7724609375,2450.269775390625,2425.612548828125,2522.0,2282.0
31.25,2454.751953125,2461.99267578125,2366.017333984375,2369.48046875,2449.70703125,2426.944580078125,2366.52783203125,2450.265869140625,2425.614501953125,2522.0,2282.0
31.5,2454.751953125,2461.984619140625,2366.0126953125,2369.473876953125,2449.70947265625,2426.94482421875,2366.52099609375,2450.2685546875,2425.61474609375,2522.0,2282.0
31.75,2454.751953125,2463.324951171875,2365.98193359375,2369.448486328125,2449.708740234375,2426.9423828125,2366.493896484375,2450.267822265625,2425.612548828125,2522.0,2282.0
32.0,2454.751953125,2461.975830078125,2365.99169921875,2369.4482421875,2449.708740234375,2427.00146484375,2366.49365234375,2450.267822265625,2425.6767578125,2522.0,2282.0
