Time,Node 680.V1_rms,Node 680.V2_rms,Node 680.V3_rms,Node 684.V1_rms,Node 684.V3_rms,Node 692.V1_rms,Node 692.V2_rms,Node 692.V3_rms,UpperBound,LowerBound
345.5,2459.642822265625,2454.305908203125,2454.0556640625,2459.60498046875,2454.15087890625,2459.642822265625,2454.305908203125,2454.0556640625,2522.0,2282.0
345.75,2458.314697265625,2454.305908203125,2452.73046875,2458.27685546875,2452.825439453125,2458.314697265625,2454.305908203125,2452.73046875,2522.0,2282.0
346.0,2458.314208984375,2454.305908203125,2452.73046875,2458.2763671875,2452.825439453125,2458.314208984375,2454.305908203125,2452.73046875,2522.0,2282.0
346.25,2458.314208984375,2454.305908203125,2452.73046875,2458.2763671875,2452.825439453125,2458.314208984375,2454.305908203125,2452.73046875,2522.0,2282.0
346.5,2454.84228515625,2455.811767578125,2452.852783203125,2454.681640625,2452.957763671875,2454.84228515625,2455.811767578125,2452.852783203125,2522.0,2282.0
346.75,2454.842529296875,2455.81201171875,2452.852783203125,2454.681640625,2452.957763671875,2454.842529296875,2455.81201171875,2452.852783203125,2522.0,2282.0
347.0,2454.842529296875,2457.138916015625,2452.852783203125,2454.681640625,2452.957763671875,2454.842529296875,2457.138916015625,2452.852783203125,2522.0,2282.0
347.25,2454.84326171875,2455.81201171875,2452.852783203125,2454.682373046875,2452.957763671875,2454.84326171875,2455.81201171875,2452.852783203125,2522.0,2282.0
347.5,2454.843017578125,2455.8125,2452.852783203125,2454.68212890625,2452.957763671875,2454.843017578125,2455.8125,2452.852783203125,2522.0,2282.0
347.75,2456.169189453125,2455.811767578125,2452.852783203125,2456.00830078125,2452.957763671875,2456.169189453125,2455.811767578125,2452.852783203125,2522.0,2282.0
348.0,2454.8427734375,2455.81201171875,2452.852783203125,2454.681884765625,2452.957763671875,2454.8427734375,2455.81201171875,2452.852783203125,2522.0,2282.0
348.25,2454.842529296875,2455.8115234375,2452.852783203125,2454.681640625,2452.95751953125,2454.842529296875,2455.8115234375,2452.852783203125,2522.0,2282.0
348.5,2457.11279296875,2455.439208984375,2451.4482421875,2456.961669921875,2451.4296875,2457.11279296875,2455.439208984375,2451.4482421875,2522.0,2282.0
348.75,2457.112548828125,2455.439453125,2451.4482421875,2456.96142578125,2451.429443359375,2457.112548828125,2455.439453125,2451.4482421875,2522.0,2282.0
349.0,2458.4404296875,2455.439453125,2451.4482421875,2458.289306640625,2451.429443359375,2458.4404296875,2455.439453125,2451.4482421875,2522.0,2282.0
349.25,2457.112548828125,2455.439453125,2451.4482421875,2456.96142578125,2451.429443359375,2457.112548828125,2455.439453125,2451.4482421875,2522.0,2282.0
349.5,2456.832275390625,2455.689453125,2451.407470703125,2456.648193359375,2451.422119140625,2456.832275390625,2455.689453125,2451.407470703125,2522.0,2282.0
349.75,2456.83251953125,2455.68994140625,2451.406982421875,2456.648193359375,2451.421630859375,2456.83251953125,2455.68994140625,2451.406982421875,2522.0,2282.0
350.0,2456.83251953125,2455.68994140625,2451.406982421875,2456.648193359375,2451.421630859375,2456.83251953125,2455.68994140625,2451.406982421875,2522.0,2282.0
350.25,2456.83251953125,2455.689697265625,2451.40673828125,2456.6484375,2451.42138671875,2456.83251953125,2455.689697265625,2451.40673828125,2522.0,2282.0
350.5,2456.83251953125,2457.016845703125,2451.40673828125,2456.648193359375,2451.42138671875,2456.83251953125,2457.016845703125,2451.40673828125,2522.0,2282.0
350.75,2456.833251953125,2455.690185546875,2451.40673828125,2456.64892578125,2451.42138671875,2456.833251953125,2455.690185546875,2451.40673828125,2522.0,2282.0
351.0,2456.832763671875,2455.689697265625,2451.40673828125,2456.648681640625,2451.42138671875,2456.832763671875,2455.689697265625,2451.40673828125,2522.0,2282.0
351.25,2456.83251953125,2455.689697265625,2451.40673828125,2456.648193359375,2451.42138671875,2456.83251953125,2455.689697265625,2451.40673828125,2522.0,2282.0
351.5,2455.522216796875,2455.004638671875,2453.150634765625,2455.460693359375,2453.15576171875,2455.522216796875,2455.004638671875,2453.150634765625,2522.0,2282.0
351.75,2455.520263671875,2455.0048828125,2453.150634765625,2455.458984375,2453.155517578125,2455.520263671875,2455.0048828125,2453.150634765625,2522.0,2282.0
352.0,2455.520263671875,2455.0048828125,2453.150634765625,2455.458740234375,2453.155517578125,2455.520263671875,2455.0048828125,2453.150634765625,2522.0,2282.0
352.25,2455.520263671875,2455.0048828125,2453.150634765625,2455.458984375,2453.155517578125,2455.520263671875,2455.0048828125,2453.150634765625,2522.0,2282.0
352.5,2455.520263671875,2456.33154296875,2453.150634765625,2455.458740234375,2453.155517578125,2455.520263671875,2456.33154296875,2453.150634765625,2522.0,2282.0
352.75,2455.520263671875,2455.005126953125,2453.150634765625,2455.458984375,2453.155517578125,2455.520263671875,2455.005126953125,2453.150634765625,2522.0,2282.0
353.0,2455.521484375,2455.005859375,2453.150634765625,2455.4599609375,2453.155517578125,2455.521484375,2455.005859375,2453.150634765625,2522.0,2282.0
353.25,2456.84814453125,2455.0048828125,2454.4765625,2456.78662109375,2454.4814453125,2456.84814453125,2455.0048828125,2454.4765625,2522.0,2282.0
353.5,2453.869873046875,2455.6669921875,2453.340087890625,2453.8720703125,2453.309326171875,2453.869873046875,2455.6669921875,2453.340087890625,2522.0,2282.0
353.75,2453.872314453125,2455.66650390625,2453.340087890625,2453.874755859375,2453.30908203125,2453.872314453125,2455.66650390625,2453.340087890625,2522.0,2282.0
354.0,2453.86962890625,2455.6669921875,2453.340087890625,2453.8720703125,2453.30908203125,2453.86962890625,2455.6669921875,2453.340087890625,2522.0,2282.0
354.25,2453.86962890625,2455.666748046875,2453.340087890625,2453.8720703125,2453.30908203125,2453.86962890625,2455.666748046875,2453.340087890625,2522.0,2282.0
354.5,2453.86962890625,2455.6669921875,2453.340087890625,2453.8720703125,2453.30908203125,2453.86962890625,2455.6669921875,2453.340087890625,2522.0,2282.0
354.75,2453.86962890625,2456.993896484375,2453.340087890625,2453.8720703125,2453.30908203125,2453.86962890625,2456.993896484375,2453.340087890625,2522.0,2282.0
355.0,2453.86962890625,2456.994140625,2453.340087890625,2453.8720703125,2453.30908203125,2453.86962890625,2456.994140625,2453.340087890625,2522.0,2282.0
355.25,2453.870361328125,2455.6669921875,2453.340087890625,2453.872802734375,2453.30908203125,2453.870361328125,2455.6669921875,2453.340087890625,2522.0,2282.0
355.5,2407.442138671875,2453.162109375,2440.2392578125,2406.9765625,2439.813720703125,2407.442138671875,2453.162109375,2440.2392578125,2522.0,2282.0
355.75,2407.443359375,2453.160400390625,2440.235107421875,2406.977783203125,2439.8095703125,2407.443359375,2453.160400390625,2440.235107421875,2522.0,2282.0
356.0,2407.443359375,2453.16162109375,2441.5537109375,2406.977783203125,2441.1279296875,2407.443359375,2453.16162109375,2441.5537109375,2522.0,2282.0
356.25,2407.447998046875,2453.16162109375,2440.2353515625,2406.982177734375,2439.8095703125,2407.447998046875,2453.16162109375,2440.2353515625,2522.0,2282.0
356.5,2407.442626953125,2453.16064453125,2440.236572265625,2406.97705078125,2439.81103515625,2407.442626953125,2453.16064453125,2440.236572265625,2522.0,2282.0
356.75,2408.744384765625,2453.160400390625,2440.235107421875,2408.278564453125,2439.8095703125,2408.744384765625,2453.160400390625,2440.235107421875,2522.0,2282.0
