SimHour,Node646B_ActivePower_kW,Node646B_RMSVoltage_V
4.25,5.75644970703125,2456.82763671875
4.3125,5.7532041015625,2458.1533203125
4.375,5.75072265625,2456.82958984375
4.4375,5.74586376953125,2456.82836914062
4.5,5.75325,2456.82788085938
4.5625,5.7510048828125,2456.82690429688
4.625,5.749732421875,2456.82641601562
4.6875,6.756689453125,2456.99877929688
4.75,6.75738623046875,2457.00073242188
4.8125,6.749435546875,2456.9970703125
4.875,6.75294775390625,2458.32836914062
4.9375,6.751375,2458.3251953125
5,6.74807763671875,2456.99853515625
5.0625,6.7496494140625,2456.99853515625
5.125,6.75374609375,2456.99877929688
5.1875,11.757162109375,2456.982421875
5.25,11.762736328125,2456.97875976562
5.3125,11.763888671875,2456.978515625
5.375,11.759484375,2456.98095703125
5.4375,11.760263671875,2458.30859375
5.5,11.7592001953125,2456.97998046875
5.5625,11.7465458984375,2456.9794921875
5.625,11.759009765625,2456.97875976562
5.6875,18.75679296875,2456.890625
5.75,18.76105078125,2456.8896484375
5.8125,18.765578125,2456.88940429688
5.875,18.769138671875,2456.890625
5.9375,18.76944140625,2456.888671875
6,18.768591796875,2458.216796875
6.0625,18.76048828125,2456.89135742188
6.125,18.7427578125,2456.89038085938
6.1875,12.7565009765625,2457.046875
6.25,12.7513740234375,2457.04711914062
6.3125,12.7577685546875,2457.046875
6.375,12.7601953125,2457.046875
6.4375,12.761076171875,2457.046875
6.5,12.7563212890625,2457.046875
6.5625,12.7556787109375,2458.37451171875
6.625,12.7596650390625,2457.04736328125
6.6875,14.74384375,2456.97778320312
6.75,14.7646083984375,2456.97705078125
6.8125,14.76138671875,2456.97729492188
6.875,14.759890625,2456.9794921875
6.9375,14.763396484375,2456.97509765625
7,14.7617216796875,2456.97705078125
7.0625,14.7644755859375,2456.97705078125
7.125,14.761501953125,2458.3046875
7.1875,16.76158203125,2456.8583984375
7.25,16.746765625,2456.85595703125
7.3125,16.760298828125,2456.85620117188
7.375,16.764109375,2456.85595703125
7.4375,16.760431640625,2456.85620117188
7.5,16.764123046875,2456.85766601562
7.5625,16.766568359375,2456.85595703125
7.625,16.765953125,2456.85620117188
7.6875,19.76596875,2456.69995117188
7.75,19.7634375,2456.70068359375
7.8125,19.7449765625,2456.69995117188
7.875,19.767265625,2456.70043945312
7.9375,19.76603125,2456.69848632812
8,19.765162109375,2456.703125
8.0625,19.767720703125,2456.7001953125
8.125,19.76823046875,2456.69995117188
8.1875,19.7629921875,2456.69995117188
8.25,19.765865234375,2456.7001953125
8.3125,19.76587890625,2456.70239257812
8.375,19.7472421875,2456.70043945312
8.4375,19.765345703125,2456.69873046875
8.5,19.7695390625,2456.70385742188
8.5625,19.768947265625,2456.69995117188
8.625,19.768357421875,2456.69946289062
8.6875,20.768107421875,2456.560546875
8.75,20.767697265625,2456.56225585938
8.8125,20.769029296875,2457.8916015625
8.875,20.772515625,2457.88989257812
8.9375,20.74528515625,2456.56225585938
9,20.76569140625,2456.56225585938
9.0625,20.7552578125,2456.564453125
9.125,20.768314453125,2456.5634765625
9.1875,23.774326171875,2456.40649414062
9.25,23.7743515625,2456.408203125
9.3125,23.772427734375,2456.40649414062
9.375,23.772240234375,2457.73559570312
9.4375,23.771787109375,2457.73217773438
9.5,23.744671875,2456.40625
9.5625,23.77142578125,2456.40649414062
9.625,23.76505859375,2456.40625
9.6875,27.7743828125,2456.32006835938
9.75,27.778525390625,2456.3203125
9.8125,27.77616796875,2456.318359375
9.875,27.779912109375,2456.31860351562
9.9375,27.772826171875,2456.31665039062
10,27.774115234375,2456.31884765625
10.0625,27.74787109375,2456.32055664062
10.125,27.778810546875,2456.318359375
10.1875,26.767400390625,2456.408203125
10.25,26.763708984375,2456.40478515625
10.3125,26.7779765625,2456.40478515625
10.375,26.777455078125,2456.40478515625
10.4375,26.77842578125,2456.40502929688
10.5,26.774962890625,2456.40478515625
10.5625,26.771740234375,2456.40307617188
10.625,26.77733984375,2456.40478515625
10.6875,24.775814453125,2456.57739257812
10.75,24.7618515625,2456.57739257812
10.8125,24.764419921875,2456.5791015625
10.875,24.77317578125,2456.578125
10.9375,24.768859375,2456.5771484375
11,24.770341796875,2456.57739257812
11.0625,24.7738515625,2457.90478515625
11.125,24.768001953125,2456.57763671875
11.1875,10.7551943359375,2457.47436523438
11.25,10.75615234375,2457.47607421875
11.3125,10.7559013671875,2457.47631835938
11.375,10.7498349609375,2457.47631835938
11.4375,10.7585419921875,2457.47631835938
11.5,10.762625,2457.47631835938
11.5625,10.7580751953125,2457.47631835938
11.625,10.758833984375,2458.80419921875
11.6875,12.758638671875,2457.35546875
11.75,12.7586591796875,2457.35522460938
11.8125,12.758169921875,2457.35473632812
11.875,12.758662109375,2457.35693359375
11.9375,12.75493359375,2457.35668945312
12,12.75726171875,2457.35595703125
12.0625,12.7641748046875,2457.35522460938
12.125,12.7602890625,2457.35693359375
12.1875,12.76114453125,2457.25268554688
12.25,12.7578349609375,2457.25244140625
12.3125,12.7568134765625,2457.25244140625
12.375,12.760818359375,2457.25244140625
12.4375,12.7563984375,2457.25415039062
12.5,12.7527373046875,2457.25463867188
12.5625,12.7546220703125,2457.25268554688
12.625,12.75662890625,2457.25244140625
12.6875,17.7656875,2457.02880859375
12.75,17.7653359375,2457.029296875
12.8125,17.74496484375,2457.02685546875
12.875,17.763048828125,2457.02685546875
12.9375,17.759671875,2457.02661132812
13,17.75521484375,2457.02709960938
13.0625,17.756736328125,2457.02856445312
13.125,17.76303515625,2457.02685546875
13.1875,18.763435546875,2457.30126953125
13.25,18.765951171875,2457.30053710938
13.3125,18.763041015625,2458.62841796875
13.375,18.759654296875,2457.30053710938
13.4375,18.76587890625,2457.30004882812
13.5,18.770728515625,2457.30053710938
13.5625,18.763064453125,2457.30224609375
13.625,18.75675,2457.30053710938
13.6875,19.76326953125,2457.4716796875
13.75,19.76694140625,2457.47290039062
13.8125,19.765173828125,2457.47265625
13.875,19.763697265625,2457.47119140625
13.9375,19.76606640625,2457.47143554688
14,19.76969921875,2457.47119140625
14.0625,19.768388671875,2457.47143554688
14.125,19.76209375,2457.47143554688
14.1875,18.75783984375,2457.50634765625
14.25,18.764482421875,2457.505859375
14.3125,18.769982421875,2457.50610351562
14.375,18.766595703125,2457.50610351562
14.4375,18.764087890625,2457.50634765625
14.5,18.767552734375,2457.50634765625
14.5625,18.766251953125,2457.50634765625
14.625,18.763859375,2457.50610351562
14.6875,20.75463671875,2457.7451171875
14.75,20.76044921875,2457.74560546875
14.8125,20.763986328125,2457.74536132812
14.875,20.76585546875,2457.74633789062
14.9375,20.771607421875,2457.74487304688
15,20.767806640625,2459.07299804688
15.0625,20.76378515625,2457.74462890625
15.125,20.766103515625,2457.74487304688
15.1875,20.771576171875,2457.48779296875
15.25,20.755439453125,2457.48779296875
15.3125,20.76132421875,2457.48950195312
15.375,20.765830078125,2457.48803710938
15.4375,20.7655078125,2457.48779296875
15.5,20.765595703125,2457.48950195312
15.5625,20.76333203125,2457.48803710938
15.625,20.762435546875,2457.48779296875
15.6875,17.7626875,2457.59228515625
15.75,17.76388671875,2457.59204101562
15.8125,17.755365234375,2457.59252929688
15.875,17.759302734375,2457.59301757812
15.9375,17.76128125,2457.59375
16,17.765185546875,2457.59228515625
16.0625,17.76555078125,2458.92065429688
16.125,17.769244140625,2457.59252929688
16.1875,11.758044921875,2457.595703125
16.25,11.756494140625,2457.595703125
16.3125,11.7548017578125,2457.59741210938
16.375,11.75505859375,2457.59423828125
16.4375,11.7544453125,2457.59545898438
16.5,11.751447265625,2457.59545898438
16.5625,11.7576474609375,2457.595703125
16.625,11.7517607421875,2457.595703125
16.6875,12.7441669921875,2457.66381835938
16.75,12.7532060546875,2457.66528320312
16.8125,12.756841796875,2457.66357421875
16.875,12.7625810546875,2457.66357421875
16.9375,12.7528955078125,2457.66357421875
17,12.7546884765625,2457.66381835938
17.0625,12.746291015625,2457.66357421875
17.125,12.7607236328125,2457.66381835938
17.1875,13.7617919921875,2459.21411132812
17.25,13.76065234375,2457.8857421875
17.3125,13.7475322265625,2457.8857421875
17.375,13.75934375,2457.8857421875
17.4375,13.76526171875,2457.8857421875
17.5,13.7599677734375,2457.88623046875
17.5625,13.7575859375,2457.8857421875
17.625,13.7553291015625,2457.88525390625
17.6875,15.76165234375,2457.40893554688
17.75,15.7657685546875,2458.73120117188
17.8125,15.7652333984375,2457.4052734375
17.875,15.7416787109375,2457.40502929688
17.9375,15.76223046875,2457.40698242188
18,15.762521484375,2457.40502929688
18.0625,15.7673525390625,2457.40234375
18.125,15.760548828125,2457.408203125
18.1875,-1.26062158203125,2457.73999023438
18.25,-1.26008984375,2457.73974609375
18.3125,-1.25135327148437,2459.06811523438
18.375,-1.25794360351563,2457.73974609375
18.4375,-1.25155163574219,2457.73974609375
18.5,-1.25322937011719,2457.74145507812
18.5625,-1.25719140625,2457.73999023438
18.625,-1.25243322753906,2457.73999023438
18.6875,-3.25352563476563,2457.86083984375
18.75,-3.25348046875,2457.85986328125
18.8125,-3.25442578125,2459.18896484375
18.875,-3.25286645507812,2459.18920898438
18.9375,-3.25126684570313,2457.86059570312
19,-3.25535498046875,2457.86108398438
19.0625,-3.25577124023437,2457.8603515625
19.125,-3.25891870117188,2457.86108398438
19.1875,-5.2558984375,2458.03442382812
19.25,-5.25544189453125,2458.03344726562
19.3125,-5.25881005859375,2458.03344726562
19.375,-5.25834716796875,2459.36157226562
19.4375,-5.25644287109375,2459.36376953125
19.5,-5.24573828125,2458.033203125
19.5625,-5.2568798828125,2458.033203125
19.625,-5.25688671875,2458.0341796875
19.6875,-5.25792333984375,2457.9306640625
19.75,-5.26137646484375,2457.9306640625
19.8125,-5.25482958984375,2457.93041992188
19.875,-5.2548447265625,2457.93139648438
19.9375,-5.25561572265625,2459.2587890625
20,-5.2554140625,2459.25903320312
20.0625,-5.24807421875,2457.93041992188
20.125,-5.25532763671875,2457.9306640625
20.1875,0.747254760742188,2457.82470703125
20.25,0.744467895507812,2457.82446289062
20.3125,0.743349975585938,2457.8232421875
20.375,0.745730529785156,2457.82446289062
20.4375,0.750210815429687,2457.82446289062
20.5,0.748211608886719,2459.15454101562
20.5625,0.748496032714844,2459.15258789062
20.625,0.751712097167969,2457.82250976562
20.6875,2.7512216796875,2457.70361328125
20.75,2.74485888671875,2457.70361328125
20.8125,2.74993383789062,2457.70532226562
20.875,2.7458994140625,2457.7021484375
20.9375,2.75007666015625,2457.70361328125
21,2.7524677734375,2457.70336914062
21.0625,2.7465908203125,2457.705078125
21.125,2.75099780273437,2459.02978515625
21.1875,0.7439296875,2457.77294921875
21.25,0.748627502441406,2457.77319335938
21.3125,0.746663269042969,2457.77294921875
21.375,0.7453642578125,2457.77490234375
21.4375,0.744354064941406,2457.77197265625
21.5,0.744027160644531,2457.77319335938
21.5625,0.747773498535156,2457.77319335938
21.625,0.749498962402344,2459.10131835938
21.6875,-0.252388427734375,2458.01342773438
21.75,-0.249031112670898,2458.01342773438
21.8125,-0.254305404663086,2458.013671875
21.875,-0.262303314208984,2458.013671875
21.9375,-0.254238662719727,2458.01342773438
22,-0.254922470092773,2458.01025390625
22.0625,-0.247721984863281,2458.01342773438
22.125,-0.257413360595703,2458.01342773438
22.1875,1.75083630371094,2459.01489257812
22.25,1.74405908203125,2459.01586914062
22.3125,1.74879113769531,2457.68701171875
22.375,1.75189697265625,2457.68579101562
22.4375,1.7510908203125,2457.69067382812
22.5,1.74500329589844,2457.6884765625
22.5625,1.74781079101563,2457.68994140625
22.625,1.74535363769531,2457.68701171875
22.6875,-4.25485595703125,2457.638671875
22.75,-7.26027734375,2457.58862304688
22.8125,-7.25822802734375,2457.5888671875
22.875,-7.25910888671875,2457.5888671875
22.9375,-7.2588134765625,2458.91821289062
23,-7.2569111328125,2458.91674804688
23.0625,-7.2506494140625,2457.5888671875
23.125,-7.25910693359375,2457.58911132812
23.1875,-7.25951611328125,2457.59057617188
23.25,-7.26104736328125,2457.58911132812
23.3125,-6.26083740234375,2457.50268554688
23.375,-6.2572451171875,2457.50268554688
23.4375,-6.26231494140625,2457.50268554688
23.5,-6.26045361328125,2457.50268554688
23.5625,-6.258419921875,2458.83081054688
23.625,-6.24804296875,2457.50244140625
23.6875,-6.25857568359375,2457.5009765625
23.75,-6.26061767578125,2457.5029296875
23.8125,50.8031015625,2454.7958984375
23.875,50.8084609375,2454.79467773438
23.9375,50.80673046875,2454.79614257812
24,50.80448828125,2454.796875
24.0625,50.81070703125,2454.79614257812
24.125,50.8083203125,2456.12255859375
24.1875,50.74764453125,2454.798828125
24.25,50.8040703125,2454.79614257812
24.3125,63.82373046875,2454.60180664062
24.375,63.82691796875,2454.6015625
24.4375,63.82696484375,2454.6005859375
24.5,63.8203828125,2454.60180664062
24.5625,63.82146875,2454.59985351562
24.625,63.8258125,2454.5986328125
24.6875,63.82987890625,2454.59985351562
24.75,63.82994921875,2454.60180664062
24.8125,60.823625,2454.6015625
24.875,60.818625,2454.60180664062
24.9375,60.82014453125,2454.6015625
25,60.8171015625,2454.603515625
25.0625,60.8191015625,2454.6015625
25.125,60.8216875,2454.60180664062
25.1875,60.8164765625,2454.60302734375
25.25,60.8195,2454.6015625
25.3125,68.7413125,2454.47705078125
25.375,68.8253125,2454.47680664062
25.4375,68.805296875,2454.47875976562
25.5,68.8343828125,2454.47680664062
25.5625,68.8342109375,2454.47680664062
25.625,68.813328125,2454.47705078125
25.6875,68.832203125,2454.47705078125
25.75,68.8333359375,2454.47705078125
25.8125,122.891390625,2450.7861328125
25.875,122.7101796875,2452.1123046875
25.9375,122.8980703125,2450.7861328125
26,122.8950546875,2450.7861328125
26.0625,122.8543203125,2450.78955078125
26.125,122.8972890625,2450.7861328125
26.1875,122.896640625,2450.7861328125
26.25,122.8964140625,2450.7861328125
26.3125,109.8864609375,2450.72485351562
26.375,109.88565625,2450.72485351562
26.4375,109.71971875,2450.72485351562
26.5,109.885484375,2450.72485351562
26.5625,109.8399140625,2450.72485351562
26.625,109.8471953125,2450.7265625
26.6875,109.8807890625,2450.724609375
26.75,109.881328125,2450.72485351562
26.8125,108.883125,2450.55224609375
26.875,108.8786875,2450.55419921875
26.9375,108.8849453125,2451.87841796875
27,108.720953125,2450.55322265625
27.0625,108.8815234375,2450.55224609375
27.125,108.880296875,2450.55322265625
27.1875,108.843203125,2450.55419921875
27.25,108.8826171875,2450.5537109375
27.3125,104.8768515625,2450.89990234375
27.375,104.87725,2450.89965820312
27.4375,104.87896875,2450.89965820312
27.5,104.8766484375,2450.90063476562
27.5625,104.7193828125,2450.8994140625
27.625,104.8796328125,2450.89965820312
27.6875,104.8746328125,2450.89965820312
27.75,104.84071875,2450.90283203125
27.8125,100.8666875,2450.72973632812
27.875,100.8775234375,2450.73168945312
27.9375,100.878609375,2450.72924804688
28,100.87140625,2450.72998046875
28.0625,100.871859375,2452.05615234375
28.125,100.876609375,2452.05639648438
28.1875,100.8741015625,2450.72973632812
28.25,100.869640625,2450.72998046875
28.3125,101.839234375,2450.90307617188
28.375,101.8743671875,2450.90161132812
28.4375,101.87209375,2450.90307617188
28.5,101.8734375,2450.90356445312
28.5625,101.8760859375,2450.9013671875
28.625,101.86903125,2452.22583007812
28.6875,101.724984375,2452.228515625
28.75,101.874453125,2450.9013671875
28.8125,101.8718046875,2451.00463867188
28.875,101.837609375,2451.0078125
28.9375,101.8765390625,2451.00463867188
29,101.8710625,2451.00463867188
29.0625,101.8727265625,2451.00463867188
29.125,101.8739296875,2451.00463867188
29.1875,101.87621875,2451.00463867188
29.25,101.72728125,2452.33227539062
29.3125,103.873265625,2451.14086914062
29.375,103.8729921875,2451.14233398438
29.4375,103.838265625,2451.14282226562
29.5,103.8729765625,2451.14111328125
29.5625,103.879328125,2451.14111328125
29.625,103.879578125,2451.14111328125
29.6875,103.876734375,2451.14086914062
29.75,103.876546875,2451.13940429688
29.8125,100.726328125,2451.19555664062
29.875,100.8744453125,2451.1943359375
29.9375,100.8404453125,2451.19702148438
30,100.8382890625,2451.1962890625
30.0625,100.8739921875,2451.1943359375
30.125,100.8768125,2451.1943359375
30.1875,100.8718671875,2451.1943359375
30.25,100.8687578125,2451.1943359375
30.3125,101.87575,2452.58715820312
30.375,101.7275234375,2451.26245117188
30.4375,101.8759453125,2451.26245117188
30.5,101.8734765625,2451.2626953125
30.5625,101.84134375,2451.26586914062
30.625,101.8725859375,2451.26245117188
30.6875,101.879125,2451.2626953125
30.75,101.873328125,2451.26245117188
30.8125,100.87665625,2451.14501953125
30.875,100.869359375,2452.47045898438
30.9375,100.7228125,2451.142578125
31,100.8670234375,2451.14282226562
31.0625,100.8727109375,2451.14282226562
31.125,100.837265625,2451.14721679688
31.1875,100.8734375,2451.14282226562
31.25,100.872421875,2451.14282226562
31.3125,100.8803359375,2450.83129882812
31.375,100.8743984375,2450.83129882812
31.4375,100.872375,2452.15747070312
31.5,100.723765625,2450.83471679688
31.5625,100.8714453125,2450.83325195312
31.625,100.87284375,2450.83325195312
31.6875,100.8361171875,2450.83618164062
31.75,100.8731015625,2450.8330078125
31.8125,102.8720546875,2450.96948242188
31.875,102.8724609375,2450.9697265625
31.9375,102.8798203125,2450.9697265625
32,102.8742421875,2450.96948242188
32.0625,102.72175,2452.29614257812
32.125,102.873375,2450.96948242188
32.1875,102.87328125,2450.96948242188
32.25,102.8363125,2450.9716796875
32.3125,101.8739375,2450.9013671875
32.375,101.8736953125,2450.90209960938
32.4375,101.871796875,2450.90283203125
32.5,101.8666171875,2450.9013671875
32.5625,101.8728203125,2450.90356445312
32.625,101.870078125,2450.90161132812
32.6875,101.8764609375,2450.9013671875
32.75,101.876140625,2450.89599609375
32.8125,103.8544921875,2450.88330078125
32.875,103.877171875,2450.88330078125
32.9375,103.8685390625,2450.884765625
33,103.8759609375,2450.88305664062
33.0625,103.8797890625,2452.2099609375
33.125,103.727296875,2450.88305664062
33.1875,103.872296875,2450.884765625
33.25,107.87646875,2450.74536132812
33.3125,107.8546484375,2450.7431640625
33.375,107.88096875,2450.7431640625
33.4375,107.8769453125,2450.74340820312
33.5,107.87890625,2450.74291992188
33.5625,107.8828984375,2450.7431640625
33.625,107.8829296875,2452.07153320312
33.6875,107.7241484375,2450.74291992188
33.75,108.2821640625,2450.85424804688
33.8125,108.884421875,2450.96826171875
33.875,108.85965625,2450.96435546875
33.9375,108.8805390625,2450.96435546875
34,108.8781640625,2450.96630859375
34.0625,108.877859375,2450.96630859375
34.125,108.8854921875,2450.96606445312
34.1875,108.8726328125,2450.96630859375
34.25,108.7197109375,2451.04663085938
34.3125,108.88190625,2451.12255859375
34.375,108.8795,2451.12475585938
34.4375,108.8608828125,2451.12451171875
34.5,108.8771640625,2451.12084960938
34.5625,108.87946875,2451.12109375
34.625,108.88146875,2451.12109375
34.6875,108.8839765625,2451.12036132812
34.75,57.78889453125,2454.75317382812
34.8125,57.81573046875,2454.76123046875
34.875,57.8118984375,2454.75805664062
34.9375,57.8136953125,2454.75805664062
35,57.81381640625,2454.75634765625
35.0625,57.82256640625,2454.75756835938
35.125,57.82039453125,2454.7578125
35.1875,57.81862109375,2454.75756835938
35.25,55.82077734375,2455.13598632812
35.3125,55.7459453125,2455.13720703125
35.375,55.80934375,2455.13623046875
35.4375,55.8164609375,2455.13647460938
35.5,55.81071875,2455.13745117188
35.5625,55.81343359375,2455.13500976562
35.625,55.8201328125,2455.13623046875
35.6875,55.8112265625,2455.13671875
35.75,56.8125390625,2454.84448242188
35.8125,56.81730859375,2454.84399414062
35.875,56.7434609375,2454.84423828125
35.9375,56.81716015625,2454.84399414062
36,56.817796875,2454.8447265625
36.0625,56.8113046875,2454.84423828125
36.125,56.81769921875,2454.84423828125
36.1875,56.81712109375,2454.84228515625
36.25,56.813515625,2455.0498046875
36.3125,56.814390625,2455.04833984375
36.375,56.8122109375,2456.37719726562
36.4375,56.74471484375,2455.0517578125
36.5,56.8166875,2455.05004882812
36.5625,56.79242578125,2455.05004882812
36.625,56.79736328125,2455.05346679688
36.6875,56.8166640625,2455.05029296875
36.75,57.82062890625,2454.96362304688
36.8125,57.81816796875,2454.96484375
36.875,57.8154609375,2456.28833007812
36.9375,57.81711328125,2456.28955078125
37,57.8193203125,2454.96459960938
37.0625,57.8182734375,2454.96362304688
37.125,57.80025390625,2454.96630859375
37.1875,57.81402734375,2454.9658203125
37.25,61.827625,2454.92553710938
37.3125,61.82353125,2454.92700195312
37.375,61.81728125,2454.92724609375
37.4375,61.826453125,2454.92700195312
37.5,61.81840234375,2456.25439453125
37.5625,61.82221875,2454.92333984375
37.625,61.8236015625,2454.92724609375
37.6875,61.7958125,2454.92651367188
37.75,71.809640625,2454.73413085938
37.8125,71.81896875,2454.732421875
37.875,71.831953125,2454.734375
37.9375,71.839171875,2454.73095703125
38,71.8361171875,2454.73266601562
38.0625,71.8305078125,2454.73461914062
38.125,71.8332890625,2454.73266601562
38.1875,71.828953125,2454.732421875
38.25,71.8092890625,2454.6826171875
38.3125,71.808609375,2454.68579101562
38.375,71.821109375,2454.68115234375
38.4375,71.841203125,2454.67919921875
38.5,71.8403125,2454.67895507812
38.5625,71.8401328125,2456.00756835938
38.625,71.833515625,2454.6826171875
38.6875,71.74465625,2454.68115234375
38.75,74.8412109375,2454.47314453125
38.8125,74.8207109375,2454.47607421875
38.875,74.8186953125,2454.4775390625
38.9375,74.8399375,2454.47338867188
39,74.8442265625,2454.4736328125
39.0625,74.845546875,2454.4736328125
39.125,74.8380859375,2455.80493164062
39.1875,74.8380703125,2455.80053710938
39.25,69.8351015625,2454.38916015625
39.3125,69.8335234375,2454.39038085938
39.375,69.8315859375,2454.390625
39.4375,69.8038984375,2454.39086914062
39.5,69.835546875,2454.390625
39.5625,69.8333203125,2454.390625
39.625,69.8316015625,2454.39184570312
39.6875,69.831125,2454.390625
39.75,71.8304609375,2455.75366210938
39.8125,71.8352421875,2454.42358398438
39.875,71.835046875,2454.42529296875
39.9375,71.8076015625,2454.423828125
40,71.813328125,2454.423828125
40.0625,71.8347734375,2454.42407226562
40.125,71.838390625,2454.423828125
40.1875,71.839640625,2454.42529296875
40.25,73.834046875,2455.26977539062
40.3125,73.832703125,2453.94189453125
40.375,73.7398671875,2453.94189453125
40.4375,73.8312421875,2453.9404296875
40.5,73.8116171875,2453.94189453125
40.5625,73.8121640625,2453.9462890625
40.625,73.837859375,2453.94360351562
40.6875,73.834625,2453.93994140625
40.75,73.8401953125,2453.8388671875
40.8125,73.8362421875,2453.84228515625
40.875,73.8392578125,2455.166015625
40.9375,73.8351875,2453.84106445312
41,73.83815625,2453.84033203125
41.0625,73.8358203125,2453.83813476562
41.125,73.8375,2453.8388671875
41.1875,73.839,2453.84057617188
41.25,65.8315703125,2454.32446289062
41.3125,65.83296875,2454.32421875
41.375,65.827203125,2454.32421875
41.4375,65.82896875,2455.65112304688
41.5,65.743078125,2454.32421875
41.5625,65.8294765625,2454.32421875
41.625,65.820515625,2454.32421875
41.6875,65.79965625,2454.32446289062
41.75,31.767890625,2455.87255859375
41.8125,31.781203125,2455.87036132812
41.875,31.78350390625,2455.87060546875
41.9375,31.774962890625,2455.87036132812
42,31.78249609375,2455.87451171875
42.0625,31.7453203125,2455.87036132812
42.125,31.7791875,2455.87036132812
42.1875,31.76744140625,2455.8720703125
42.25,29.77862890625,2455.63330078125
42.3125,29.77721484375,2455.63256835938
42.375,29.78149609375,2455.63110351562
42.4375,29.78085546875,2455.63134765625
42.5,29.780669921875,2455.62890625
42.5625,29.7761875,2455.62939453125
42.625,29.74480078125,2455.63134765625
42.6875,29.7741015625,2455.63134765625
42.75,32.77522265625,2455.990234375
42.8125,32.77280078125,2455.98999023438
42.875,32.7764375,2455.98974609375
42.9375,32.7865546875,2455.98974609375
43,32.7863359375,2455.99047851562
43.0625,32.78679296875,2455.98999023438
43.125,32.7815078125,2455.98950195312
43.1875,32.739365234375,2455.99169921875
43.25,35.79326171875,2456.50244140625
43.3125,35.7839453125,2456.50366210938
43.375,35.76884375,2456.50268554688
43.4375,35.7792890625,2456.50415039062
43.5,35.7884921875,2456.50268554688
43.5625,35.788,2456.50268554688
43.625,35.7857734375,2456.50268554688
43.6875,35.78380859375,2456.50268554688
43.75,38.743484375,2456.14086914062
43.8125,38.79069921875,2456.14086914062
43.875,38.791484375,2456.13891601562
43.9375,38.7718046875,2456.13818359375
44,38.7819609375,2456.14428710938
44.0625,38.7910078125,2456.13891601562
44.125,38.79374609375,2456.14086914062
44.1875,38.79130078125,2456.140625
44.25,23.76981640625,2456.20043945312
44.3125,23.746912109375,2456.20239257812
44.375,23.772796875,2456.20043945312
44.4375,23.7572421875,2456.20239257812
44.5,23.76937890625,2456.20092773438
44.5625,23.767515625,2456.20434570312
44.625,23.77183984375,2456.20043945312
44.6875,23.771603515625,2456.20043945312
44.75,25.773357421875,2457.66650390625
44.8125,25.772033203125,2456.33715820312
44.875,25.7484609375,2456.33569335938
44.9375,25.770853515625,2456.33740234375
45,25.765869140625,2456.33837890625
45.0625,25.763341796875,2456.341796875
45.125,25.76544921875,2456.33862304688
45.1875,25.7796640625,2456.33642578125
45.25,20.76887109375,2456.45971679688
45.3125,20.762064453125,2457.78857421875
45.375,20.7712578125,2456.46020507812
45.4375,20.767087890625,2456.46142578125
45.5,20.762474609375,2456.45629882812
45.5625,20.764580078125,2456.4580078125
45.625,20.760916015625,2456.46142578125
45.6875,20.767390625,2456.4638671875
45.75,8.7595224609375,2456.41455078125
