SimHour,Node646B_ActivePower_kW,Node646B_RMSVoltage_V
8.3125,18.766251953125,2457.50634765625
8.375,18.763859375,2457.50610351562
8.4375,20.75463671875,2457.7451171875
8.5,20.76044921875,2457.74560546875
8.5625,20.763986328125,2457.74536132812
8.625,20.76585546875,2457.74633789062
8.6875,20.771607421875,2457.74487304688
8.75,20.767806640625,2459.07299804688
8.8125,20.76378515625,2457.74462890625
8.875,20.766103515625,2457.74487304688
8.9375,20.771576171875,2457.48779296875
9,20.755439453125,2457.48779296875
9.0625,20.76132421875,2457.48950195312
9.125,20.765830078125,2457.48803710938
9.1875,20.7655078125,2457.48779296875
9.25,20.765595703125,2457.48950195312
9.3125,20.76333203125,2457.48803710938
9.375,20.762435546875,2457.48779296875
9.4375,17.7626875,2457.59228515625
9.5,17.76388671875,2457.59204101562
9.5625,17.755365234375,2457.59252929688
9.625,17.759302734375,2457.59301757812
9.6875,17.76128125,2457.59375
9.75,17.765185546875,2457.59228515625
9.8125,17.76555078125,2458.92065429688
9.875,17.769244140625,2457.59252929688
9.9375,11.758044921875,2457.595703125
10,11.756494140625,2457.595703125
10.0625,11.7548017578125,2457.59741210938
10.125,11.75505859375,2457.59423828125
10.1875,11.7544453125,2457.59545898438
10.25,11.751447265625,2457.59545898438
10.3125,11.7576474609375,2457.595703125
10.375,11.7517607421875,2457.595703125
10.4375,12.7441669921875,2457.66381835938
10.5,12.7532060546875,2457.66528320312
10.5625,12.756841796875,2457.66357421875
10.625,12.7625810546875,2457.66357421875
10.6875,12.7528955078125,2457.66357421875
10.75,12.7546884765625,2457.66381835938
10.8125,12.746291015625,2457.66357421875
10.875,12.7607236328125,2457.66381835938
10.9375,13.7617919921875,2459.21411132812
11,13.76065234375,2457.8857421875
11.0625,13.7475322265625,2457.8857421875
11.125,13.75934375,2457.8857421875
11.1875,13.76526171875,2457.8857421875
11.25,13.7599677734375,2457.88623046875
11.3125,13.7575859375,2457.8857421875
11.375,13.7553291015625,2457.88525390625
11.4375,15.76165234375,2457.40893554688
11.5,15.7657685546875,2458.73120117188
11.5625,15.7652333984375,2457.4052734375
11.625,15.7416787109375,2457.40502929688
11.6875,15.76223046875,2457.40698242188
11.75,15.762521484375,2457.40502929688
11.8125,15.7673525390625,2457.40234375
11.875,15.760548828125,2457.408203125
11.9375,-1.26062158203125,2457.73999023438
12,-1.26008984375,2457.73974609375
12.0625,-1.25135327148437,2459.06811523438
12.125,-1.25794360351563,2457.73974609375
12.1875,-1.25155163574219,2457.73974609375
12.25,-1.25322937011719,2457.74145507812
12.3125,-1.25719140625,2457.73999023438
12.375,-1.25243322753906,2457.73999023438
12.4375,-3.25352563476563,2457.86083984375
12.5,-3.25348046875,2457.85986328125
12.5625,-3.25442578125,2459.18896484375
12.625,-3.25286645507812,2459.18920898438
12.6875,-3.25126684570313,2457.86059570312
12.75,-3.25535498046875,2457.86108398438
12.8125,-3.25577124023437,2457.8603515625
12.875,-3.25891870117188,2457.86108398438
12.9375,-5.2558984375,2458.03442382812
13,-5.25544189453125,2458.03344726562
13.0625,-5.25881005859375,2458.03344726562
13.125,-5.25834716796875,2459.36157226562
13.1875,-5.25644287109375,2459.36376953125
13.25,-5.24573828125,2458.033203125
13.3125,-5.2568798828125,2458.033203125
13.375,-5.25688671875,2458.0341796875
13.4375,-5.25792333984375,2457.9306640625
13.5,-5.26137646484375,2457.9306640625
13.5625,-5.25482958984375,2457.93041992188
13.625,-5.2548447265625,2457.93139648438
13.6875,-5.25561572265625,2459.2587890625
13.75,-5.2554140625,2459.25903320312
13.8125,-5.24807421875,2457.93041992188
13.875,-5.25532763671875,2457.9306640625
13.9375,0.747254760742188,2457.82470703125
14,0.744467895507812,2457.82446289062
14.0625,0.743349975585938,2457.8232421875
14.125,0.745730529785156,2457.82446289062
14.1875,0.750210815429687,2457.82446289062
14.25,0.748211608886719,2459.15454101562
14.3125,0.748496032714844,2459.15258789062
14.375,0.751712097167969,2457.82250976562
14.4375,2.7512216796875,2457.70361328125
14.5,2.74485888671875,2457.70361328125
14.5625,2.74993383789062,2457.70532226562
14.625,2.7458994140625,2457.7021484375
14.6875,2.75007666015625,2457.70361328125
14.75,2.7524677734375,2457.70336914062
14.8125,2.7465908203125,2457.705078125
14.875,2.75099780273437,2459.02978515625
14.9375,0.7439296875,2457.77294921875
15,0.748627502441406,2457.77319335938
15.0625,0.746663269042969,2457.77294921875
15.125,0.7453642578125,2457.77490234375
15.1875,0.744354064941406,2457.77197265625
15.25,0.744027160644531,2457.77319335938
15.3125,0.747773498535156,2457.77319335938
15.375,0.749498962402344,2459.10131835938
15.4375,-0.252388427734375,2458.01342773438
15.5,-0.249031112670898,2458.01342773438
15.5625,-0.254305404663086,2458.013671875
15.625,-0.262303314208984,2458.013671875
15.6875,-0.254238662719727,2458.01342773438
15.75,-0.254922470092773,2458.01025390625
15.8125,-0.247721984863281,2458.01342773438
15.875,-0.257413360595703,2458.01342773438
15.9375,1.75083630371094,2459.01489257812
16,1.74405908203125,2459.01586914062
16.0625,1.74879113769531,2457.68701171875
16.125,1.75189697265625,2457.68579101562
16.1875,1.7510908203125,2457.69067382812
16.25,1.74500329589844,2457.6884765625
16.3125,1.74781079101563,2457.68994140625
16.375,1.74535363769531,2457.68701171875
16.4375,-4.25485595703125,2457.638671875
16.5,-7.26027734375,2457.58862304688
16.5625,-7.25822802734375,2457.5888671875
16.625,-7.25910888671875,2457.5888671875
16.6875,-7.2588134765625,2458.91821289062
16.75,-7.2569111328125,2458.91674804688
16.8125,-7.2506494140625,2457.5888671875
16.875,-7.25910693359375,2457.58911132812
16.9375,-7.25951611328125,2457.59057617188
17,-7.26104736328125,2457.58911132812
17.0625,-6.26083740234375,2457.50268554688
17.125,-6.2572451171875,2457.50268554688
17.1875,-6.26231494140625,2457.50268554688
17.25,-6.26045361328125,2457.50268554688
17.3125,-6.258419921875,2458.83081054688
17.375,-6.24804296875,2457.50244140625
17.4375,-6.25857568359375,2457.5009765625
17.5,-6.26061767578125,2457.5029296875
17.5625,50.8031015625,2454.7958984375
17.625,50.8084609375,2454.79467773438
17.6875,50.80673046875,2454.79614257812
17.75,50.80448828125,2454.796875
17.8125,50.81070703125,2454.79614257812
17.875,50.8083203125,2456.12255859375
17.9375,50.74764453125,2454.798828125
18,50.8040703125,2454.79614257812
18.0625,63.82373046875,2454.60180664062
18.125,63.82691796875,2454.6015625
18.1875,63.82696484375,2454.6005859375
18.25,63.8203828125,2454.60180664062
18.3125,63.82146875,2454.59985351562
18.375,63.8258125,2454.5986328125
18.4375,63.82987890625,2454.59985351562
18.5,63.82994921875,2454.60180664062
18.5625,60.823625,2454.6015625
18.625,60.818625,2454.60180664062
18.6875,60.82014453125,2454.6015625
18.75,60.8171015625,2454.603515625
18.8125,60.8191015625,2454.6015625
18.875,60.8216875,2454.60180664062
18.9375,60.8164765625,2454.60302734375
19,60.8195,2454.6015625
19.0625,68.7413125,2454.47705078125
19.125,68.8253125,2454.47680664062
19.1875,68.805296875,2454.47875976562
19.25,68.8343828125,2454.47680664062
19.3125,68.8342109375,2454.47680664062
19.375,68.813328125,2454.47705078125
19.4375,68.832203125,2454.47705078125
19.5,68.8333359375,2454.47705078125
19.5625,122.891390625,2450.7861328125
19.625,122.7101796875,2452.1123046875
19.6875,122.8980703125,2450.7861328125
19.75,122.8950546875,2450.7861328125
19.8125,122.8543203125,2450.78955078125
19.875,122.8972890625,2450.7861328125
19.9375,122.896640625,2450.7861328125
20,122.8964140625,2450.7861328125
20.0625,109.8864609375,2450.72485351562
