Time,Node 611.V3_rms,Node 632.V2_rms,Node 632.V1_rms,Node 632.V3_rms,Node 633.V1_rms,Node 633.V2_rms,Node 633.V3_rms,Node 645.V2_rms,Node 645.V3_rms,UpperBound,LowerBound
3.0,2336.14794921875,2462.223388671875,2460.8935546875,2460.8935546875,2460.561767578125,2461.855224609375,2460.48583984375,2447.496826171875,2457.594970703125,2522.0,2282.0
3.25,2336.1484375,2460.8935546875,2460.8935546875,2460.8935546875,2460.561767578125,2460.525390625,2460.48583984375,2447.49658203125,2457.594970703125,2522.0,2282.0
3.5,2336.1484375,2460.8935546875,2460.8935546875,2460.8935546875,2460.561767578125,2460.525390625,2460.48583984375,2447.49658203125,2457.594970703125,2522.0,2282.0
3.75,2337.410400390625,2460.8935546875,2462.223388671875,2460.8935546875,2461.8916015625,2460.525390625,2460.48583984375,2447.496826171875,2457.594970703125,2522.0,2282.0
4.0,2336.14794921875,2460.8935546875,2460.8935546875,2460.8935546875,2460.561767578125,2460.525390625,2460.48583984375,2447.49658203125,2457.594970703125,2522.0,2282.0
4.25,2336.1484375,2460.8935546875,2460.8935546875,2460.8935546875,2460.561767578125,2460.525390625,2460.48583984375,2447.496826171875,2458.923095703125,2522.0,2282.0
4.5,2336.148193359375,2460.8935546875,2460.8935546875,2460.8935546875,2460.561767578125,2460.525390625,2460.48583984375,2447.496826171875,2457.594970703125,2522.0,2282.0
4.75,2336.1484375,2460.8935546875,2460.8935546875,2460.8935546875,2460.561767578125,2460.525390625,2460.48583984375,2448.8193359375,2457.594970703125,2522.0,2282.0
5.0,2336.1484375,2460.8935546875,2460.8935546875,2460.8935546875,2460.561767578125,2460.525390625,2460.48583984375,2447.496826171875,2457.5947265625,2522.0,2282.0
5.25,2336.148193359375,2462.223388671875,2460.8935546875,2460.8935546875,2460.561767578125,2461.85498046875,2460.48583984375,2447.49658203125,2457.594970703125,2522.0,2282.0
5.5,2336.14794921875,2460.8935546875,2460.8935546875,2460.8935546875,2460.561767578125,2461.85498046875,2460.48583984375,2447.49658203125,2457.594970703125,2522.0,2282.0
5.75,2336.1484375,2460.8935546875,2460.8935546875,2460.8935546875,2460.561767578125,2460.525390625,2460.48583984375,2447.496826171875,2457.594970703125,2522.0,2282.0
6.0,2337.410888671875,2460.893310546875,2462.223388671875,2460.8935546875,2461.8916015625,2460.525390625,2460.48583984375,2447.49658203125,2457.5947265625,2522.0,2282.0
6.25,2336.148193359375,2460.8935546875,2460.8935546875,2460.8935546875,2460.561767578125,2460.525390625,2460.48583984375,2447.496826171875,2457.594970703125,2522.0,2282.0
6.5,2336.148193359375,2460.8935546875,2460.8935546875,2460.8935546875,2460.561767578125,2460.525390625,2460.48583984375,2447.496826171875,2457.594970703125,2522.0,2282.0
6.75,2336.148193359375,2460.8935546875,2460.8935546875,2460.8935546875,2460.561767578125,2460.525390625,2460.48583984375,2447.496826171875,2457.5947265625,2522.0,2282.0
7.0,2336.14794921875,2460.8935546875,2460.8935546875,2460.8935546875,2460.561767578125,2460.525390625,2460.48583984375,2448.8193359375,2457.594970703125,2522.0,2282.0
7.25,2336.148193359375,2460.8935546875,2460.8935546875,2460.8935546875,2460.561767578125,2460.525390625,2460.48583984375,2447.49658203125,2457.594970703125,2522.0,2282.0
7.5,2336.14794921875,2460.8935546875,2460.8935546875,2460.8935546875,2460.561767578125,2460.525390625,2460.48583984375,2447.496826171875,2457.594970703125,2522.0,2282.0
7.75,2336.148193359375,2460.8935546875,2460.8935546875,2460.8935546875,2460.561767578125,2460.525390625,2460.48583984375,2447.49658203125,2457.594970703125,2522.0,2282.0
8.0,2336.14794921875,2460.8935546875,2460.8935546875,2460.8935546875,2460.561767578125,2460.525390625,2460.48583984375,2447.496826171875,2457.594970703125,2522.0,2282.0
8.25,2337.410888671875,2460.8935546875,2462.223388671875,2460.8935546875,2461.8916015625,2460.525390625,2460.48583984375,2447.496826171875,2457.594970703125,2522.0,2282.0
8.5,2336.148193359375,2460.8935546875,2460.8935546875,2460.8935546875,2460.561767578125,2460.525390625,2460.48583984375,2447.496826171875,2457.594970703125,2522.0,2282.0
8.75,2336.148193359375,2460.8935546875,2460.8935546875,2460.893310546875,2460.561767578125,2460.525390625,2460.485595703125,2447.496826171875,2458.9228515625,2522.0,2282.0
9.0,2336.1484375,2460.8935546875,2460.8935546875,2460.8935546875,2460.561767578125,2460.525390625,2460.48583984375,2447.496826171875,2457.594970703125,2522.0,2282.0
9.25,2336.1484375,2460.8935546875,2460.8935546875,2460.8935546875,2460.561767578125,2460.525390625,2460.48583984375,2448.819580078125,2457.594970703125,2522.0,2282.0
9.5,2336.14794921875,2460.8935546875,2460.8935546875,2462.223388671875,2460.561767578125,2460.525390625,2461.8154296875,2447.496826171875,2457.594970703125,2522.0,2282.0
9.75,2336.148193359375,2460.8935546875,2460.8935546875,2460.8935546875,2460.56201171875,2460.525390625,2460.48583984375,2447.496826171875,2457.594970703125,2522.0,2282.0
10.0,2336.148193359375,2460.8935546875,2460.8935546875,2460.8935546875,2460.561767578125,2461.85498046875,2460.48583984375,2447.49658203125,2457.594970703125,2522.0,2282.0
10.25,2336.148193359375,2460.8935546875,2460.8935546875,2460.8935546875,2460.56201171875,2460.525390625,2460.48583984375,2447.49658203125,2457.594970703125,2522.0,2282.0
10.5,2337.410888671875,2460.8935546875,2462.223388671875,2460.8935546875,2461.8916015625,2460.525390625,2460.48583984375,2447.496826171875,2457.594970703125,2522.0,2282.0
10.75,2453.611328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.91064453125,2460.874755859375,2460.829345703125,2460.8935546875,2460.8935546875,2522.0,2282.0
11.0,2453.611328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.91064453125,2460.874755859375,2460.829345703125,2460.8935546875,2460.8935546875,2522.0,2282.0
11.25,2453.611328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.91064453125,2460.874755859375,2460.829345703125,2460.8935546875,2460.8935546875,2522.0,2282.0
11.5,2453.611328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.91064453125,2460.874755859375,2460.829345703125,2460.8935546875,2460.8935546875,2522.0,2282.0
11.75,2453.611328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.91064453125,2460.874755859375,2460.829345703125,2460.8935546875,2460.8935546875,2522.0,2282.0
12.0,2453.611328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.91064453125,2460.874755859375,2460.829345703125,2460.8935546875,2460.8935546875,2522.0,2282.0
12.25,2453.611328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.91064453125,2462.20458984375,2460.829345703125,2460.8935546875,2460.8935546875,2522.0,2282.0
12.5,2453.611328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.91064453125,2460.874755859375,2460.829345703125,2460.8935546875,2460.8935546875,2522.0,2282.0
12.75,2454.937255859375,2460.8935546875,2462.223388671875,2460.8935546875,2462.240478515625,2460.874755859375,2460.8291015625,2460.8935546875,2460.8935546875,2522.0,2282.0
13.0,2453.611328125,2460.8935546875,2460.8935546875,2460.8935546875,2462.240478515625,2460.874755859375,2460.829345703125,2460.8935546875,2460.8935546875,2522.0,2282.0
13.25,2453.611328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.91064453125,2460.874755859375,2460.829345703125,2460.8935546875,2460.8935546875,2522.0,2282.0
13.5,2453.611328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.91064453125,2460.874755859375,2460.829345703125,2460.8935546875,2460.8935546875,2522.0,2282.0
13.75,2453.611328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.91064453125,2460.874755859375,2460.829345703125,2460.8935546875,2460.8935546875,2522.0,2282.0
14.0,2453.611328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.91064453125,2460.874755859375,2460.829345703125,2460.8935546875,2460.8935546875,2522.0,2282.0
14.25,2453.611328125,2462.223388671875,2460.8935546875,2460.8935546875,2460.91064453125,2462.20458984375,2460.829345703125,2462.223388671875,2460.8935546875,2522.0,2282.0
14.5,2453.611328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.91064453125,2462.20458984375,2460.8291015625,2460.8935546875,2460.8935546875,2522.0,2282.0
14.75,2453.611328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.91064453125,2460.874755859375,2460.829345703125,2460.8935546875,2460.8935546875,2522.0,2282.0
15.0,2454.937255859375,2460.8935546875,2462.223388671875,2460.8935546875,2462.240478515625,2460.874755859375,2460.8291015625,2460.8935546875,2460.8935546875,2522.0,2282.0
15.25,2453.611328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.91064453125,2460.874755859375,2460.829345703125,2460.8935546875,2460.8935546875,2522.0,2282.0
15.5,2392.09716796875,2460.8935546875,2460.8935546875,2460.8935546875,2459.84521484375,2460.347412109375,2460.481689453125,2455.9755859375,2460.93701171875,2522.0,2282.0
15.75,2391.69384765625,2460.8935546875,2460.8935546875,2460.8935546875,2459.83984375,2460.344482421875,2461.808349609375,2455.9677734375,2462.26513671875,2522.0,2282.0
16.0,2391.697998046875,2460.8935546875,2460.8935546875,2460.8935546875,2459.840087890625,2460.344482421875,2461.80810546875,2455.9677734375,2460.93505859375,2522.0,2282.0
16.25,2393.003662109375,2460.8935546875,2460.8935546875,2462.223388671875,2459.83984375,2461.674072265625,2460.478515625,2455.9677734375,2460.93505859375,2522.0,2282.0
16.5,2391.689697265625,2462.223388671875,2460.8935546875,2460.8935546875,2459.83984375,2460.3447265625,2460.478515625,2455.9677734375,2460.93505859375,2522.0,2282.0
16.75,2391.688720703125,2460.8935546875,2460.8935546875,2460.8935546875,2459.83984375,2460.344482421875,2460.478759765625,2455.9677734375,2460.93505859375,2522.0,2282.0
17.0,2391.69140625,2460.8935546875,2460.8935546875,2460.8935546875,2461.169189453125,2460.3447265625,2460.478515625,2455.9677734375,2460.93505859375,2522.0,2282.0
17.25,2391.6865234375,2460.8935546875,2462.223388671875,2460.8935546875,2459.83984375,2460.344482421875,2460.478759765625,2455.967529296875,2460.935302734375,2522.0,2282.0
17.5,2389.778564453125,2460.8935546875,2460.8935546875,2460.8935546875,2459.926513671875,2460.369384765625,2460.409423828125,2456.246826171875,2460.936767578125,2522.0,2282.0
17.75,2389.778076171875,2460.8935546875,2460.8935546875,2460.8935546875,2459.926513671875,2460.369140625,2460.409423828125,2457.57421875,2460.9365234375,2522.0,2282.0
18.0,2389.7802734375,2460.8935546875,2460.8935546875,2460.8935546875,2459.926513671875,2460.369384765625,2460.409423828125,2456.2470703125,2460.9365234375,2522.0,2282.0
18.25,2389.79150390625,2460.8935546875,2460.8935546875,2460.8935546875,2459.926513671875,2460.369140625,2461.739013671875,2456.246826171875,2460.9365234375,2522.0,2282.0
18.5,2391.0908203125,2460.8935546875,2460.8935546875,2462.223388671875,2459.926513671875,2461.69873046875,2460.409423828125,2456.2470703125,2460.9365234375,2522.0,2282.0
18.75,2389.788330078125,2460.8935546875,2460.8935546875,2460.8935546875,2459.926513671875,2461.69873046875,2460.409423828125,2456.248291015625,2460.936279296875,2522.0,2282.0
19.0,2389.778564453125,2460.8935546875,2460.8935546875,2460.8935546875,2461.255859375,2460.369140625,2460.409423828125,2456.246826171875,2460.9365234375,2522.0,2282.0
19.25,2389.779052734375,2460.8935546875,2460.8935546875,2460.8935546875,2461.255859375,2460.369140625,2460.409423828125,2456.246826171875,2460.936767578125,2522.0,2282.0
19.5,2389.43017578125,2460.8935546875,2462.223388671875,2460.8935546875,2459.923583984375,2460.398193359375,2460.406005859375,2456.314208984375,2460.838623046875,2522.0,2282.0
19.75,2389.427490234375,2460.8935546875,2460.8935546875,2460.8935546875,2459.923583984375,2460.398193359375,2460.40625,2457.642822265625,2460.8388671875,2522.0,2282.0
20.0,2389.430908203125,2460.8935546875,2460.8935546875,2460.8935546875,2459.923583984375,2460.398193359375,2460.406005859375,2456.31396484375,2460.838623046875,2522.0,2282.0
20.25,2389.430908203125,2460.8935546875,2460.8935546875,2460.8935546875,2459.923583984375,2460.398193359375,2460.40625,2456.31396484375,2460.838623046875,2522.0,2282.0
20.5,2389.443115234375,2460.8935546875,2460.8935546875,2460.8935546875,2459.923583984375,2460.398193359375,2461.735595703125,2456.314208984375,2460.838623046875,2522.0,2282.0
20.75,2390.725830078125,2460.8935546875,2460.8935546875,2460.8935546875,2459.923583984375,2461.727783203125,2460.40625,2456.314208984375,2460.838623046875,2522.0,2282.0
21.0,2389.428955078125,2462.223388671875,2460.8935546875,2460.8935546875,2459.923583984375,2460.398193359375,2460.406005859375,2456.31396484375,2460.838623046875,2522.0,2282.0
21.25,2389.428955078125,2460.8935546875,2460.8935546875,2460.8935546875,2459.923583984375,2460.398193359375,2460.40625,2456.314208984375,2460.838623046875,2522.0,2282.0
21.5,2389.962646484375,2460.8935546875,2460.8935546875,2460.8935546875,2461.264892578125,2460.314697265625,2460.386474609375,2456.38916015625,2460.693603515625,2522.0,2282.0
21.75,2389.961669921875,2460.8935546875,2462.223388671875,2460.8935546875,2459.935546875,2460.31494140625,2460.386474609375,2456.3896484375,2460.693603515625,2522.0,2282.0
22.0,2389.96435546875,2460.8935546875,2460.8935546875,2460.8935546875,2459.935546875,2460.314697265625,2460.386474609375,2457.7177734375,2460.69384765625,2522.0,2282.0
22.25,2389.962158203125,2460.8935546875,2460.8935546875,2460.8935546875,2459.935546875,2460.31494140625,2460.386474609375,2457.716796875,2460.693603515625,2522.0,2282.0
22.5,2389.965576171875,2460.8935546875,2460.8935546875,2460.8935546875,2459.935546875,2460.31494140625,2460.386474609375,2456.389404296875,2460.693603515625,2522.0,2282.0
22.75,2389.968505859375,2460.8935546875,2460.8935546875,2462.223388671875,2459.935546875,2460.31494140625,2460.386474609375,2456.389404296875,2460.693603515625,2522.0,2282.0
23.0,2391.26953125,2460.8935546875,2460.8935546875,2460.8935546875,2459.935546875,2461.64453125,2460.386474609375,2456.389404296875,2460.693603515625,2522.0,2282.0
23.25,2389.9736328125,2460.8935546875,2460.8935546875,2460.8935546875,2459.935546875,2461.64453125,2460.386474609375,2456.390625,2460.693359375,2522.0,2282.0
23.5,2388.8193359375,2460.8935546875,2460.8935546875,2460.8935546875,2459.98779296875,2460.43017578125,2460.31103515625,2456.46875,2460.82666015625,2522.0,2282.0
23.75,2388.81640625,2460.8935546875,2460.8935546875,2460.8935546875,2461.3173828125,2460.43017578125,2460.310791015625,2456.46875,2460.82666015625,2522.0,2282.0
24.0,2388.817626953125,2460.8935546875,2462.223388671875,2460.8935546875,2459.98779296875,2460.43017578125,2460.31103515625,2456.46875,2460.82666015625,2522.0,2282.0
24.25,2388.813720703125,2460.8935546875,2460.8935546875,2460.8935546875,2459.98779296875,2460.43017578125,2460.310791015625,2456.46875,2460.82666015625,2522.0,2282.0
24.5,2388.81787109375,2460.8935546875,2460.8935546875,2460.8935546875,2459.98779296875,2460.43017578125,2460.31103515625,2457.7958984375,2460.82666015625,2522.0,2282.0
24.75,2388.82861328125,2460.8935546875,2460.8935546875,2460.8935546875,2459.98779296875,2460.43017578125,2461.640380859375,2456.468505859375,2462.156494140625,2522.0,2282.0
25.0,2388.8232421875,2460.8935546875,2460.8935546875,2462.223388671875,2459.98779296875,2460.43017578125,2460.31103515625,2456.468505859375,2460.82666015625,2522.0,2282.0
25.25,2390.12841796875,2460.8935546875,2460.8935546875,2462.223388671875,2459.98779296875,2460.43017578125,2460.310791015625,2456.468505859375,2460.826416015625,2522.0,2282.0
25.5,2388.715087890625,2462.223388671875,2460.8935546875,2460.8935546875,2459.99072265625,2460.4013671875,2460.31396484375,2456.498291015625,2460.80078125,2522.0,2282.0
25.75,2388.704345703125,2460.8935546875,2460.8935546875,2460.8935546875,2459.99072265625,2460.401611328125,2460.31396484375,2456.498046875,2460.801025390625,2522.0,2282.0
26.0,2388.70654296875,2460.8935546875,2460.8935546875,2460.8935546875,2461.320068359375,2460.4013671875,2460.31396484375,2456.498291015625,2460.801025390625,2522.0,2282.0
26.25,2388.705810546875,2460.8935546875,2462.223388671875,2460.8935546875,2459.99072265625,2460.4013671875,2460.31396484375,2456.498291015625,2460.80126953125,2522.0,2282.0
26.5,2388.702392578125,2460.8935546875,2460.8935546875,2460.8935546875,2459.99072265625,2460.4013671875,2460.31396484375,2456.498291015625,2460.80126953125,2522.0,2282.0
26.75,2388.70458984375,2460.8935546875,2460.8935546875,2460.8935546875,2459.99072265625,2460.4013671875,2460.31396484375,2457.825927734375,2460.801025390625,2522.0,2282.0
27.0,2388.717529296875,2460.8935546875,2460.8935546875,2460.8935546875,2459.99072265625,2460.4013671875,2461.6435546875,2456.498046875,2462.130859375,2522.0,2282.0
27.25,2388.71728515625,2460.8935546875,2460.8935546875,2460.8935546875,2459.99072265625,2460.4013671875,2461.6435546875,2456.498291015625,2460.801025390625,2522.0,2282.0
27.5,2388.749755859375,2460.8935546875,2460.8935546875,2462.223388671875,2459.98779296875,2460.43017578125,2460.31103515625,2456.476318359375,2460.77978515625,2522.0,2282.0
27.75,2388.7548828125,2460.8935546875,2460.8935546875,2460.8935546875,2459.98779296875,2461.759765625,2460.31103515625,2456.4765625,2460.779541015625,2522.0,2282.0
28.0,2388.7421875,2460.8935546875,2460.8935546875,2460.8935546875,2459.98779296875,2460.43017578125,2460.31103515625,2456.476318359375,2460.779541015625,2522.0,2282.0
28.25,2388.743408203125,2460.8935546875,2460.8935546875,2460.8935546875,2461.317138671875,2460.43017578125,2460.31103515625,2456.476318359375,2460.779541015625,2522.0,2282.0
28.5,2388.743408203125,2460.8935546875,2462.223388671875,2460.8935546875,2459.98779296875,2460.43017578125,2460.31103515625,2456.476318359375,2460.77978515625,2522.0,2282.0
28.75,2388.740478515625,2460.8935546875,2460.8935546875,2460.8935546875,2459.98779296875,2460.43017578125,2460.31103515625,2457.8046875,2460.77978515625,2522.0,2282.0
29.0,2388.7421875,2460.8935546875,2460.8935546875,2460.8935546875,2459.98779296875,2460.43017578125,2460.31103515625,2457.803955078125,2460.779541015625,2522.0,2282.0
29.25,2388.746826171875,2460.8935546875,2460.8935546875,2460.8935546875,2459.98779296875,2460.43017578125,2461.640625,2456.4765625,2462.109375,2522.0,2282.0
29.5,2389.17138671875,2460.8935546875,2460.8935546875,2460.8935546875,2459.99072265625,2460.433349609375,2461.61181640625,2456.330078125,2460.74462890625,2522.0,2282.0
29.75,2389.173828125,2460.8935546875,2460.8935546875,2462.223388671875,2459.99072265625,2460.433349609375,2460.2822265625,2456.330322265625,2460.74462890625,2522.0,2282.0
30.0,2390.47509765625,2460.8935546875,2460.8935546875,2460.8935546875,2459.99072265625,2461.762939453125,2460.2822265625,2456.331298828125,2460.744384765625,2522.0,2282.0
30.25,2389.169677734375,2460.8935546875,2460.8935546875,2460.8935546875,2459.99072265625,2460.433349609375,2460.2822265625,2456.330078125,2460.74462890625,2522.0,2282.0
30.5,2389.170166015625,2460.8935546875,2460.8935546875,2460.8935546875,2461.320068359375,2460.433349609375,2460.2822265625,2456.329833984375,2460.74462890625,2522.0,2282.0
30.75,2389.16552734375,2460.8935546875,2462.223388671875,2460.8935546875,2459.99072265625,2460.433349609375,2460.2822265625,2456.330078125,2460.74462890625,2522.0,2282.0
31.0,2389.167236328125,2460.8935546875,2460.8935546875,2460.8935546875,2459.99072265625,2460.433349609375,2460.2822265625,2457.658447265625,2460.744873046875,2522.0,2282.0
31.25,2389.169921875,2460.8935546875,2460.8935546875,2460.8935546875,2459.99072265625,2460.433349609375,2460.2822265625,2456.329833984375,2460.74462890625,2522.0,2282.0
31.5,2389.017822265625,2460.8935546875,2460.8935546875,2460.8935546875,2459.993896484375,2460.404541015625,2460.28515625,2456.38134765625,2460.74072265625,2522.0,2282.0
31.75,2389.0234375,2460.8935546875,2460.8935546875,2462.223388671875,2459.993896484375,2460.404541015625,2460.28515625,2456.381591796875,2460.74072265625,2522.0,2282.0
32.0,2389.022705078125,2460.8935546875,2460.8935546875,2462.223388671875,2459.993896484375,2460.404541015625,2460.28515625,2456.38134765625,2460.740478515625,2522.0,2282.0
32.25,2390.32373046875,2460.8935546875,2460.8935546875,2460.8935546875,2459.993896484375,2461.734130859375,2460.28515625,2456.38134765625,2460.74072265625,2522.0,2282.0
32.5,2389.015380859375,2460.8935546875,2460.8935546875,2460.8935546875,2459.993896484375,2460.404541015625,2460.28515625,2456.381591796875,2460.740478515625,2522.0,2282.0
32.75,2389.015869140625,2460.8935546875,2460.8935546875,2460.8935546875,2461.3232421875,2460.404541015625,2460.28515625,2456.38134765625,2460.74072265625,2522.0,2282.0
33.0,2389.017578125,2460.8935546875,2462.223388671875,2460.8935546875,2459.993896484375,2460.404541015625,2460.28515625,2456.381591796875,2460.74072265625,2522.0,2282.0
33.25,2389.01513671875,2460.8935546875,2460.8935546875,2460.8935546875,2459.993896484375,2460.404541015625,2460.28515625,2457.7099609375,2460.740966796875,2522.0,2282.0
33.5,2389.847900390625,2460.8935546875,2460.8935546875,2460.8935546875,2459.941650390625,2460.35302734375,2460.297119140625,2457.657470703125,2460.74462890625,2522.0,2282.0
33.75,2389.851806640625,2460.8935546875,2460.8935546875,2460.8935546875,2459.941650390625,2460.35302734375,2460.297119140625,2456.330078125,2460.74462890625,2522.0,2282.0
34.0,2389.863037109375,2460.8935546875,2460.8935546875,2460.8935546875,2459.941650390625,2460.35302734375,2461.626708984375,2456.330078125,2460.74462890625,2522.0,2282.0
34.25,2391.15869140625,2460.8935546875,2460.8935546875,2460.8935546875,2459.941650390625,2461.682373046875,2460.297119140625,2456.330078125,2460.74462890625,2522.0,2282.0
34.5,2389.861083984375,2460.8935546875,2460.8935546875,2460.8935546875,2459.941650390625,2461.6826171875,2460.297119140625,2456.331298828125,2460.744384765625,2522.0,2282.0
34.75,2389.852783203125,2460.8935546875,2460.8935546875,2460.8935546875,2459.941650390625,2460.35302734375,2460.297119140625,2456.330078125,2460.74462890625,2522.0,2282.0
35.0,2389.850830078125,2460.8935546875,2460.8935546875,2460.8935546875,2461.27099609375,2460.35302734375,2460.297119140625,2456.330322265625,2460.74462890625,2522.0,2282.0
35.25,2389.851806640625,2460.8935546875,2462.223388671875,2460.8935546875,2459.941650390625,2460.35302734375,2460.297119140625,2456.3310546875,2460.744873046875,2522.0,2282.0
35.5,2391.307861328125,2460.8935546875,2460.8935546875,2460.8935546875,2459.848388671875,2460.355712890625,2460.363525390625,2456.213134765625,2460.684326171875,2522.0,2282.0
35.75,2391.314208984375,2460.8935546875,2460.8935546875,2460.8935546875,2459.848388671875,2460.355712890625,2460.36376953125,2456.212890625,2460.68408203125,2522.0,2282.0
36.0,2391.31494140625,2460.8935546875,2460.8935546875,2460.8935546875,2459.848388671875,2460.355712890625,2460.363525390625,2456.212890625,2460.68408203125,2522.0,2282.0
36.25,2391.3232421875,2460.8935546875,2460.8935546875,2460.8935546875,2459.848388671875,2460.355712890625,2461.693115234375,2456.213134765625,2460.684326171875,2522.0,2282.0
36.5,2391.31982421875,2460.8935546875,2460.8935546875,2462.223388671875,2459.848388671875,2461.685302734375,2460.363525390625,2456.21337890625,2460.68408203125,2522.0,2282.0
36.75,2391.322509765625,2462.223388671875,2460.8935546875,2460.8935546875,2459.848388671875,2460.355712890625,2460.36376953125,2456.213134765625,2460.684326171875,2522.0,2282.0
37.0,2391.314208984375,2460.8935546875,2460.8935546875,2460.8935546875,2459.848388671875,2460.355712890625,2460.363525390625,2456.213134765625,2460.68408203125,2522.0,2282.0
37.25,2391.314697265625,2460.8935546875,2460.8935546875,2460.8935546875,2461.177734375,2460.355712890625,2460.36376953125,2456.213134765625,2460.68408203125,2522.0,2282.0
37.5,2390.884033203125,2460.8935546875,2462.223388671875,2460.8935546875,2459.9091796875,2460.225341796875,2460.455810546875,2456.250732421875,2460.611572265625,2522.0,2282.0
37.75,2390.881591796875,2460.8935546875,2460.8935546875,2460.8935546875,2459.9091796875,2460.225341796875,2460.455810546875,2457.5791015625,2460.61181640625,2522.0,2282.0
38.0,2390.884521484375,2460.8935546875,2460.8935546875,2460.8935546875,2459.9091796875,2460.225341796875,2460.455810546875,2456.250732421875,2460.611572265625,2522.0,2282.0
38.25,2390.884033203125,2460.8935546875,2460.8935546875,2460.8935546875,2459.9091796875,2460.225341796875,2460.455810546875,2456.250732421875,2460.611572265625,2522.0,2282.0
38.5,2390.89208984375,2460.8935546875,2460.8935546875,2460.8935546875,2459.9091796875,2460.225341796875,2461.785400390625,2456.250732421875,2460.611572265625,2522.0,2282.0
38.75,2390.888671875,2460.8935546875,2460.8935546875,2462.223388671875,2459.9091796875,2461.5546875,2460.455810546875,2456.250732421875,2460.611572265625,2522.0,2282.0
39.0,2390.892822265625,2462.223388671875,2460.8935546875,2460.8935546875,2459.9091796875,2460.225341796875,2460.455810546875,2456.250732421875,2460.611572265625,2522.0,2282.0
39.25,2390.884765625,2460.8935546875,2460.8935546875,2460.8935546875,2459.9091796875,2460.225341796875,2460.455810546875,2456.250732421875,2460.611572265625,2522.0,2282.0
39.5,2389.903564453125,2460.8935546875,2460.8935546875,2460.8935546875,2461.2998046875,2460.22216796875,2460.421142578125,2456.345458984375,2460.650634765625,2522.0,2282.0
39.75,2389.901611328125,2460.8935546875,2462.223388671875,2460.8935546875,2459.970458984375,2460.22216796875,2460.421142578125,2456.345703125,2460.650634765625,2522.0,2282.0
40.0,2389.90087890625,2460.8935546875,2460.8935546875,2460.8935546875,2459.970458984375,2460.22216796875,2460.421142578125,2457.674072265625,2460.650634765625,2522.0,2282.0
